日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260111,中山,12,6,12,スプランドゥール,1,202601110601041212,2640,540,4860,4440,15190,109330,960140
260111,中山,12,6,11,ハードセルツァー,2,202601110601041211,(4.0),260,4860,4440,15190,109330,960140
260111,中山,12,8,15,ロードトレゾール,3,202601110601041215,(136.6),2830,,,,109330,960140
260111,中山,12,7,14,スノーサイレンス,4,202601110601041214,(3.8),,,,,,
260111,中山,12,3,6,エチャケナ,5,202601110601041206,(65.4),,,,,,
260111,中山,12,7,13,モリノレッドスター,6,202601110601041213,(12.7),,,,,,
260111,中山,12,8,16,メイショウドライブ,7,202601110601041216,(30.0),,,,,,
260111,中山,12,4,7,メモリーグラス,8,202601110601041207,(30.8),,,,,,
260111,中山,12,5,9,ラストシャリナ,9,202601110601041209,(85.4),,,,,,
260111,中山,12,1,2,アスタールフナ,10,202601110601041202,(5.6),,,,,,
260111,中山,12,2,4,メラーキ,11,202601110601041204,(279.6),,,,,,
260111,中山,12,5,10,ヤマメキング,12,202601110601041210,(22.4),,,,,,
260111,中山,12,4,8,サンダーアリュール,13,202601110601041208,(133.7),,,,,,
260111,中山,12,3,5,チャロ,14,202601110601041205,(6.5),,,,,,
260111,中山,12,1,1,ドントゥザムーン,15,202601110601041201,(7.3),,,,,,
260111,中山,12,2,3,サンディブロンド,16,202601110601041203,(143.5),,,,,,
260111,中山,11,8,15,ブラックチャリス,1,202601110601041115,1100,410,3320,17740,31200,180090,879080
260111,中山,11,2,4,ビッグカレンルーフ,2,202601110601041104,(30.8),850,3320,17740,31200,180090,879080
260111,中山,11,1,1,レオアジャイル,3,202601110601041101,(36.0),780,,,,180090,879080
260111,中山,11,8,16,マカレイ,4,202601110601041116,(21.4),,,,,,
260111,中山,11,5,9,サンアントワーヌ,5,202601110601041109,(5.7),,,,,,
260111,中山,11,5,10,モルニケ,6,202601110601041110,(58.5),,,,,,
260111,中山,11,2,3,トワニ,7,202601110601041103,(17.4),,,,,,
260111,中山,11,4,7,ノーザンタイタン,8,202601110601041107,(11.0),,,,,,
260111,中山,11,7,14,ヴァリスマリネリス,9,202601110601041114,(14.2),,,,,,
260111,中山,11,1,2,ピエドゥラパン,10,202601110601041102,(3.0),,,,,,
260111,中山,11,3,6,トラスコンガーデン,11,202601110601041106,(146.6),,,,,,
