日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260321,中山,12,5,10,ショウナンラリー,1,202603210602071210,1890,340,760,1870,5610,5830,46940
260321,中山,12,6,11,マックスキュー,2,202603210602071211,(2.2),140,760,1870,5610,5830,46940
260321,中山,12,7,14,ハーモニーソング,3,202603210602071214,(11.0),250,,,,5830,46940
260321,中山,12,4,7,アツキヤマト,4,202603210602071207,(4.5),,,,,,
260321,中山,12,8,16,トニケンサンバ,5,202603210602071216,(3.3),,,,,,
260321,中山,12,6,12,ブリッツアロング,6,202603210602071212,(174.8),,,,,,
260321,中山,12,1,2,ルクスマーベリック,7,202603210602071202,(160.2),,,,,,
260321,中山,12,2,4,ダイチラポール,8,202603210602071204,(66.4),,,,,,
260321,中山,12,3,5,アイスブレイカー,9,202603210602071205,(65.8),,,,,,
260321,中山,12,2,3,シルバードン,10,202603210602071203,(81.7),,,,,,
260321,中山,12,7,13,スターチスブーケ,11,202603210602071213,(174.3),,,,,,
260321,中山,12,4,8,キングクレオール,12,202603210602071208,(162.4),,,,,,
260321,中山,12,1,1,サイモンプレジール,13,202603210602071201,(258.3),,,,,,
260321,中山,12,5,9,エンジェルラダー,14,202603210602071209,(17.1),,,,,,
260321,中山,12,3,6,ブルーリヴァーサル,15,202603210602071206,(654.0),,,,,,
260321,中山,12,8,15,タルトポワール,16,202603210602071215,(66.2),,,,,,
260321,中山,11,5,10,スマートプリエール,1,202603210602071110,1280,290,9500,19270,37120,22810,213970
260321,中山,11,6,11,ロンギングセリーヌ,2,202603210602071111,(55.4),870,9500,19270,37120,22810,213970
260321,中山,11,4,8,イクシード,3,202603210602071108,(2.7),160,,,,22810,213970
260321,中山,11,7,13,アメティスタ,4,202603210602071113,(6.3),,,,,,
260321,中山,11,7,14,カラペルソナ,5,202603210602071114,(7.5),,,,,,
260321,中山,11,4,7,アーリーハーベスト,6,202603210602071107,(99.4),,,,,,
260321,中山,11,2,3,ゴディアーモ,7,202603210602071103,(3.9),,,,,,
260321,中山,11,1,2,ナックホワイト,8,202603210602071102,(136.8),,,,,,
260321,中山,11,6,12,バースデイフライト,9,202603210602071112,(101.8),,,,,,
260321,中山,11,3,5,クリスレジーナ,10,202603210602071105,(19.0),,,,,,
260321,中山,11,1,1,エアビーアゲイル,11,202603210602071101,(10.1),,,,,,
260321,中山,11,5,9,ヴィスコンテッサ,12,202603210602071109,(32.6),,,,,,
260321,中山,11,8,15,リュクスパトロール,13,202603210602071115,(134.1),,,,,,
260321,中山,11,8,16,コズミックボックス,14,202603210602071116,(67.6),,,,,,
260321,中山,11,3,6,ラコンチャビエン,15,202603210602071106,(83.8),,,,,,
260321,中山,11,2,4,ヒルデグリム,16,202603210602071104,(402.8),,,,,,
260321,中山,10,7,11,ルージュアベリア,1,202603210602071011,440,180,790,3390,5830,18240,71870
260321,中山,10,4,4,ダカラフェスティヴ,2,202603210602071004,(15.7),450,790,3390,5830,18240,71870
260321,中山,10,8,12,リバートゥルー,3,202603210602071012,(15.4),380,,,,18240,71870
260321,中山,10,4,5,クインズショコラ,4,202603210602071005,(4.9),,,,,,
260321,中山,10,6,9,ロフティストーリー,5,202603210602071009,(5.6),,,,,,
260321,中山,10,2,2,ピクシレーション,6,202603210602071002,(10.0),,,,,,
260321,中山,10,5,6,テーオールビー,7,202603210602071006,(47.0),,,,,,
260321,中山,10,8,13,エリカサファイア,8,202603210602071013,(6.6),,,,,,
260321,中山,10,6,8,サイモンブーケ,9,202603210602071008,(243.4),,,,,,
260321,中山,10,1,1,パルクリチュード,10,202603210602071001,(6.9),,,,,,
260321,中山,10,3,3,ジューンエオス,11,202603210602071003,(20.8),,,,,,
260321,中山,10,7,10,メイショウポペット,12,202603210602071010,(68.2),,,,,,
260321,中山,10,5,7,エイシンナデシコ,13,202603210602071007,(27.3),,,,,,
260321,中山,9,2,4,ダノンジャイアン,1,202603210602070904,860,240,1000,2090,4830,2650,18210
260321,中山,9,3,5,ウインシャーガス,2,202603210602070905,(7.2),210,1000,2090,4830,2650,18210
260321,中山,9,7,13,フォルラニーニ,3,202603210602070913,(2.9),130,,,,2650,18210
260321,中山,9,4,8,ミーントゥビー,4,202603210602070908,(41.2),,,,,,
260321,中山,9,3,6,ビーオンザカバー,5,202603210602070906,(3.2),,,,,,
