日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260105,中山,12,6,12,ビーコング,1,202601050601021212,460,210,640,2210,3970,8610,34220
260105,中山,12,1,2,フォースミラクル,2,202601050601021202,(6.8),260,640,2210,3970,8610,34220
260105,中山,12,4,7,リッキースタイル,3,202601050601021207,(13.8),340,,,,8610,34220
260105,中山,12,5,10,ホウオウゴールド,4,202601050601021210,(5.6),,,,,,
260105,中山,12,7,14,カツノテンス,5,202601050601021214,(255.9),,,,,,
260105,中山,12,7,13,ブリングライト,6,202601050601021213,(11.0),,,,,,
260105,中山,12,3,5,カルネヴァーレ,7,202601050601021205,(62.3),,,,,,
260105,中山,12,6,11,ピコテンダー,8,202601050601021211,(2.4),,,,,,
260105,中山,12,3,6,アイスブレイカー,9,202601050601021206,(109.5),,,,,,
260105,中山,12,8,15,ブラックトルネード,10,202601050601021215,(166.6),,,,,,
260105,中山,12,5,9,イノキ,11,202601050601021209,(25.2),,,,,,
260105,中山,12,4,8,ルプランドル,12,202601050601021208,(172.0),,,,,,
260105,中山,12,8,16,アルシミスト,13,202601050601021216,(23.6),,,,,,
260105,中山,12,2,3,ミツカネリブラ,14,202601050601021203,(178.6),,,,,,
260105,中山,12,1,1,ハジメテノチュウ,15,202601050601021201,(188.4),,,,,,
260105,中山,12,2,4,エクストラチャージ,16,202601050601021204,(132.5),,,,,,
260105,中山,11,8,13,ウインアイオライト,1,202601050601021113,1560,560,1970,14530,32000,18590,180380
260105,中山,11,7,11,イサチルシーサイド,2,202601050601021111,(17.4),490,1970,14530,32000,18590,180380
260105,中山,11,7,12,アンビバレント,3,202601050601021112,(4.4),210,,,,18590,180380
260105,中山,11,8,14,コスモアディラート,4,202601050601021114,(34.1),,,,,,
260105,中山,11,4,6,アンドアイラヴハー,5,202601050601021106,(5.2),,,,,,
260105,中山,11,3,3,マックアルイーン,6,202601050601021103,(3.6),,,,,,
260105,中山,11,3,4,ドーバーホーク,7,202601050601021104,(71.8),,,,,,
260105,中山,11,4,5,ライクアフラワー,8,202601050601021105,(15.4),,,,,,
260105,中山,11,5,7,スコーピオン,9,202601050601021107,(77.8),,,,,,
260105,中山,11,1,1,ショウナンラスボス,10,202601050601021101,(69.6),,,,,,
260105,中山,11,2,2,ダークエクリプス,11,202601050601021102,(22.9),,,,,,
260105,中山,11,5,8,スピードオブライト,12,202601050601021108,(31.3),,,,,,
260105,中山,11,6,10,レオテミス,13,202601050601021110,(5.7),,,,,,
260105,中山,11,6,9,アシャカタカ,14,202601050601021109,(19.7),,,,,,
260105,中山,10,1,1,ダンツファイター,1,202601050601021001,300,150,800,950,1660,2520,10220
260105,中山,10,8,11,タイセイリコルド,2,202601050601021011,(4.6),200,800,950,1660,2520,10220
260105,中山,10,3,3,ダイシンアポロン,3,202601050601021003,(11.2),260,,,,2520,10220
260105,中山,10,6,7,レイヤードレッド,4,202601050601021007,(7.8),,,,,,
260105,中山,10,4,4,ジェットブレード,5,202601050601021004,(8.3),,,,,,
260105,中山,10,7,10,ドゥカート,6,202601050601021010,(3.9),,,,,,
260105,中山,10,8,12,ヴィブラツィオーネ,7,202601050601021012,(85.1),,,,,,
260105,中山,10,5,6,コスモオピニオン,8,202601050601021006,(32.6),,,,,,
260105,中山,10,5,5,マイネルフォルツァ,9,202601050601021005,(50.4),,,,,,
260105,中山,10,7,9,アンテロース,10,202601050601021009,(21.3),,,,,,
260105,中山,10,2,2,ラーテル,11,202601050601021002,(177.5),,,,,,
260105,中山,10,6,8,オメガインペリアル,0,202601050601021008,,,,,,,
260105,中山,9,3,3,オーケーバーディー,1,202601050601020903,1590,380,2090,2710,6640,8460,63710
260105,中山,9,8,12,サノノワンダー,2,202601050601020912,(3.0),130,2090,2710,6640,8460,63710
260105,中山,9,6,8,アイウィル,3,202601050601020908,(9.5),220,,,,8460,63710
260105,中山,9,7,10,セザンワールド,4,202601050601020910,(120.7),,,,,,
260105,中山,9,5,6,シンボリノエル,5,202601050601020906,(22.9),,,,,,
260105,中山,9,2,2,ナチュラルリバー,6,202601050601020902,(214.2),,,,,,
260105,中山,9,6,7,ライジンマル,7,202601050601020907,(21.9),,,,,,
260105,中山,9,7,9,サイモンソーラン,8,202601050601020909,(219.4),,,,,,
260105,中山,9,1,1,グレイスザクラウン,9,202601050601020901,(11.1),,,,,,
260105,中山,9,5,5,サムシャイン,10,202601050601020905,(2.3),,,,,,
260105,中山,9,4,4,ロンパイア,11,202601050601020904,(45.8),,,,,,
260105,中山,9,8,11,アメージング,12,202601050601020911,(9.5),,,,,,
260105,中山,8,5,5,コンテナワールド,1,202601050601020805,2260,310,1520,1650,5580,3650,47280
260105,中山,8,7,7,ディナースタ,2,202601050601020807,(1.5),110,1520,1650,5580,3650,47280
260105,中山,8,6,6,フォージドブリック,3,202601050601020806,(12.0),220,,,,3650,47280
260105,中山,8,4,4,ヘザルフェン,4,202601050601020804,(4.8),,,,,,
260105,中山,8,3,3,ソルアマゾン,5,202601050601020803,(44.7),,,,,,
260105,中山,8,8,8,デシマルサーガ,6,202601050601020808,(45.6),,,,,,
260105,中山,8,2,2,コパノニコルソン,7,202601050601020802,(5.8),,,,,,
260105,中山,8,8,9,ワールドスケール,8,202601050601020809,(40.4),,,,,,
260105,中山,8,1,1,クラウンセト,9,202601050601020801,(45.7),,,,,,
260105,中山,7,2,2,ステラスペース,1,202601050601020702,1380,290,1390,2530,6840,3640,35060
260105,中山,7,7,8,フロレセール,2,202601050601020708,(2.7),140,1390,2530,6840,3640,35060
260105,中山,7,7,7,チャリングクロス,3,202601050601020707,(5.4),170,,,,3640,35060
260105,中山,7,8,9,ユメシルベ,4,202601050601020709,(14.4),,,,,,
260105,中山,7,3,3,アンソニー,5,202601050601020703,(5.8),,,,,,
260105,中山,7,1,1,コスモエルヴァル,6,202601050601020701,(45.9),,,,,,
260105,中山,7,6,6,セヴェロ,7,202601050601020706,(4.4),,,,,,
260105,中山,7,4,4,ヒシアムルーズ,8,202601050601020704,(9.3),,,,,,
260105,中山,7,5,5,サンブライト,9,202601050601020705,(34.1),,,,,,
260105,中山,7,8,10,ストロングエース,10,202601050601020710,(142.0),,,,,,
260105,中山,6,6,12,イモータリス,1,202601050601020612,570,200,800,960,2310,9450,45760
260105,中山,6,5,10,ウィロークリーク,2,202601050601020610,(2.9),150,800,960,2310,9450,45760
260105,中山,6,4,7,サトノワーグナー,3,202601050601020607,(31.4),630,,,,9450,45760
260105,中山,6,5,9,クオンタムスター,4,202601050601020609,(18.7),,,,,,
260105,中山,6,1,2,キンググローリー,5,202601050601020602,(29.5),,,,,,
260105,中山,6,2,4,プレイザリード,6,202601050601020604,(4.0),,,,,,
260105,中山,6,1,1,ギルドホール,7,202601050601020601,(48.9),,,,,,
260105,中山,6,8,18,ラスターヴァース,8,202601050601020618,(117.2),,,,,,
260105,中山,6,7,15,イブキ,9,202601050601020615,(5.8),,,,,,
260105,中山,6,7,13,アッパーウォーター,10,202601050601020613,(11.5),,,,,,
260105,中山,6,7,14,マイネルゼーロス,11,202601050601020614,(144.6),,,,,,
260105,中山,6,2,3,マイネルミラケル,12,202601050601020603,(239.1),,,,,,
260105,中山,6,8,17,ボグラーモデル,13,202601050601020617,(389.4),,,,,,
260105,中山,6,3,5,ナハトナナレオン,14,202601050601020605,(59.0),,,,,,
260105,中山,6,4,8,ポポラヴィスタ,15,202601050601020608,(292.0),,,,,,
260105,中山,6,8,16,マイネルリーヒム,16,202601050601020616,(104.1),,,,,,
260105,中山,6,3,6,マーゴットライズ,17,202601050601020606,(27.8),,,,,,
260105,中山,6,6,11,レディトゥランブル,18,202601050601020611,(140.4),,,,,,
260105,中山,5,6,12,デイトナチャンプ,1,202601050601020512,250,130,300,320,600,1140,3580
260105,中山,5,5,10,ココナッツコースト,2,202601050601020510,(2.7),120,300,320,600,1140,3580
260105,中山,5,2,3,トルークマクト,3,202601050601020503,(12.0),200,,,,1140,3580
260105,中山,5,8,15,アステリアート,4,202601050601020515,(128.4),,,,,,
260105,中山,5,4,7,タッカーヴァンバン,5,202601050601020507,(17.6),,,,,,
260105,中山,5,2,4,ブレイヴソルジャー,6,202601050601020504,(6.5),,,,,,
260105,中山,5,6,11,ヴァルカンテソーロ,7,202601050601020511,(77.1),,,,,,
260105,中山,5,5,9,ハートチャン,8,202601050601020509,(91.6),,,,,,
260105,中山,5,1,1,モナート,9,202601050601020501,(132.0),,,,,,
260105,中山,5,7,13,レガリーノ,10,202601050601020513,(61.2),,,,,,
260105,中山,5,1,2,イヌボウノサザナミ,11,202601050601020502,(40.7),,,,,,
260105,中山,5,4,8,キタノタイキ,12,202601050601020508,(143.0),,,,,,
260105,中山,5,3,5,ウインシャリーフ,13,202601050601020505,(73.7),,,,,,
260105,中山,5,7,14,スプリングドリーム,14,202601050601020514,(10.1),,,,,,
260105,中山,5,8,16,エスシーケイミー,15,202601050601020516,(135.4),,,,,,
260105,中山,5,3,6,ゴーゴーパンチ,16,202601050601020506,(144.7),,,,,,
260105,中山,4,7,11,キャストロププ,1,202601050601020411,150,110,930,920,1150,1470,4630
260105,中山,4,1,1,スマートクオーレ,2,202601050601020401,(14.6),220,930,920,1150,1470,4630
260105,中山,4,8,13,ステイアンビシャス,3,202601050601020413,(12.8),170,,,,1470,4630
260105,中山,4,3,3,ブレイクザアイス,4,202601050601020403,(40.2),,,,,,
260105,中山,4,7,10,リボルトバレット,5,202601050601020410,(43.2),,,,,,
260105,中山,4,5,6,マウントバーノン,6,202601050601020406,(10.0),,,,,,
260105,中山,4,6,9,ロードアフェット,7,202601050601020409,(47.8),,,,,,
260105,中山,4,4,4,ファミーユウルーズ,8,202601050601020404,(13.4),,,,,,
260105,中山,4,5,7,カイトヴィント,9,202601050601020407,(47.5),,,,,,
260105,中山,4,8,12,フォレストゲート,10,202601050601020412,(115.4),,,,,,
260105,中山,4,6,8,チビノシエラザード,11,202601050601020408,(36.4),,,,,,
260105,中山,4,4,5,ウインイメル,12,202601050601020405,(25.7),,,,,,
260105,中山,4,2,2,アルデツヨシ,13,202601050601020402,(9.0),,,,,,
260105,中山,3,3,3,カフェラジェム,1,202601050601020303,170,110,1090,1200,1610,790,4480
260105,中山,3,6,7,スノースコール,2,202601050601020307,(13.0),160,1090,1200,1610,790,4480
260105,中山,3,7,10,キセログラフィカ,3,202601050601020310,(4.2),120,,,,790,4480
260105,中山,3,5,5,クリムゾンリーフ,4,202601050601020305,(17.7),,,,,,
260105,中山,3,6,8,セブンワンダーズ,5,202601050601020308,(84.5),,,,,,
260105,中山,3,5,6,ザンテソーロ,6,202601050601020306,(153.5),,,,,,
260105,中山,3,8,12,サンタピア,7,202601050601020312,(161.4),,,,,,
260105,中山,3,1,1,ロジキセキ,8,202601050601020301,(144.0),,,,,,
260105,中山,3,4,4,エラルディーク,9,202601050601020304,(34.9),,,,,,
260105,中山,3,8,11,パテントプール,10,202601050601020311,(5.7),,,,,,
260105,中山,3,2,2,トーセンブリラーレ,11,202601050601020302,(51.8),,,,,,
260105,中山,3,7,9,ミアエッテ,12,202601050601020309,(19.8),,,,,,
260105,中山,2,6,12,ラングドシャ,1,202601050601020212,500,170,550,990,1900,1090,7090
260105,中山,2,3,6,イサチルクイーン,2,202601050601020206,(3.7),140,550,990,1900,1090,7090
260105,中山,2,3,5,ルミテュット,3,202601050601020205,(3.4),140,,,,1090,7090
260105,中山,2,7,14,フォルマシオン,4,202601050601020214,(5.7),,,,,,
260105,中山,2,8,15,パルミエ,5,202601050601020215,(11.5),,,,,,
260105,中山,2,1,1,ウォータースパウト,6,202601050601020201,(20.3),,,,,,
260105,中山,2,4,8,アンファール,7,202601050601020208,(105.5),,,,,,
260105,中山,2,5,10,キタノマテンロウ,8,202601050601020210,(39.4),,,,,,
260105,中山,2,2,4,オリエンタルガール,9,202601050601020204,(130.3),,,,,,
260105,中山,2,5,9,ディレクティオ,10,202601050601020209,(24.5),,,,,,
