日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260530,東京,12,7,13,タイセイカイザー,1,202605300502111213,150,110,580,610,710,1450,4540
260530,東京,12,6,12,シゲルカミカゼ,2,202605300502111212,(11.2),170,580,610,710,1450,4540
260530,東京,12,7,14,レッドリベルタ,3,202605300502111214,(8.1),200,,,,1450,4540
260530,東京,12,2,4,フジレイメイ,4,202605300502111204,(23.4),,,,,,
260530,東京,12,4,7,ベルイストワール,5,202605300502111207,(160.4),,,,,,
260530,東京,12,5,9,ヴァズレーヌ,6,202605300502111209,(84.6),,,,,,
260530,東京,12,4,8,ホークライト,7,202605300502111208,(9.4),,,,,,
260530,東京,12,8,15,ルーラーリッチ,8,202605300502111215,(173.0),,,,,,
260530,東京,12,1,1,ゴヴェルナーレリコ,9,202605300502111201,(42.2),,,,,,
260530,東京,12,5,10,オセアバトルプラン,10,202605300502111210,(89.0),,,,,,
260530,東京,12,2,3,コスモコンフェルマ,11,202605300502111203,(18.5),,,,,,
260530,東京,12,1,2,ラファールドール,12,202605300502111202,(39.8),,,,,,
260530,東京,12,8,16,デルマタモン,13,202605300502111216,(238.6),,,,,,
260530,東京,12,3,5,ディズレーリ,14,202605300502111205,(20.2),,,,,,
260530,東京,12,3,6,オーシンハーフ,15,202605300502111206,(18.7),,,,,,
260530,東京,12,6,11,オウケンボルト,16,202605300502111211,(81.5),,,,,,
260530,東京,11,8,16,テーオーパスワード,1,202605300502111116,200,120,2650,3320,4050,13270,36870
260530,東京,11,2,4,ジンセイ,2,202605300502111104,(34.2),620,2650,3320,4050,13270,36870
260530,東京,11,6,11,ロジアデレード,3,202605300502111111,(18.0),380,,,,13270,36870
260530,東京,11,5,9,マーズオデッセイ,4,202605300502111109,(32.4),,,,,,
260530,東京,11,4,8,ナイトアクアリウム,5,202605300502111108,(16.4),,,,,,
260530,東京,11,7,14,キタノズエッジ,6,202605300502111114,(13.7),,,,,,
260530,東京,11,6,12,ジェイパームス,7,202605300502111112,(4.4),,,,,,
260530,東京,11,4,7,マーブルロック,8,202605300502111107,(86.2),,,,,,
260530,東京,11,1,1,レディントン,9,202605300502111101,(194.2),,,,,,
260530,東京,11,7,13,ハビレ,10,202605300502111113,(19.1),,,,,,
260530,東京,11,2,3,ショウナンライシン,11,202605300502111103,(170.2),,,,,,
260530,東京,11,5,10,ケイアイシェルビー,12,202605300502111110,(275.3),,,,,,
260530,東京,11,3,5,ルージュスタニング,13,202605300502111105,(64.0),,,,,,
260530,東京,11,1,2,スナークラファエロ,14,202605300502111102,(26.4),,,,,,
260530,東京,11,3,6,アマンテビアンコ,15,202605300502111106,(7.6),,,,,,
260530,東京,11,8,15,ゴートゥファースト,16,202605300502111115,(54.9),,,,,,
260530,東京,10,8,10,ミッキーソルジャー,1,202605300502111010,500,390,3290,2930,5420,5320,26100
260530,東京,10,8,11,ジーティーマン,2,202605300502111011,(10.1),580,3290,2930,5420,5320,26100
260530,東京,10,2,2,ダガーリング,3,202605300502111002,(5.7),450,,,,5320,26100
260530,東京,10,1,1,クライスレリアーナ,4,202605300502111001,(1.6),,,,,,
260530,東京,10,6,7,トレサフィール,5,202605300502111007,(10.2),,,,,,
260530,東京,10,6,6,ツルマウカタチ,6,202605300502111006,(37.1),,,,,,
260530,東京,10,7,8,スナークピカソ,7,202605300502111008,(45.0),,,,,,
260530,東京,10,4,4,レッドレナート,8,202605300502111004,(75.7),,,,,,
260530,東京,10,7,9,ケイケイ,9,202605300502111009,(103.5),,,,,,
260530,東京,10,5,5,マーゴットゲイン,10,202605300502111005,(119.4),,,,,,
260530,東京,10,3,3,ビッグデイメイク,11,202605300502111003,(353.9),,,,,,
260530,東京,9,3,6,サンドブラスト,1,202605300502110906,3060,800,2490,11080,27440,35020,372770
260530,東京,9,5,10,フィドルファドル,2,202605300502110910,(6.6),230,2490,11080,27440,35020,372770
260530,東京,9,6,11,アクアマリーナ,3,202605300502110911,(11.8),500,,,,35020,372770
260530,東京,9,2,3,ドントゥザムーン,4,202605300502110903,(4.1),,,,,,
