日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260314,中山,12,3,6,ショウナンハクウン,1,202603140602051206,520,190,1200,3470,6020,11330,88300
260314,中山,12,6,12,モリノレッドスター,2,202603140602051212,(9.8),330,1200,3470,6020,11330,88300
260314,中山,12,8,15,サンドブラスト,3,202603140602051215,(6.0),270,,,,11330,88300
260314,中山,12,7,14,キョウエイカンフ,4,202603140602051214,(3.7),,,,,,
260314,中山,12,8,16,アルジェンタージョ,5,202603140602051216,(39.0),,,,,,
260314,中山,12,4,7,カワキタマナレア,6,202603140602051207,(16.6),,,,,,
260314,中山,12,4,8,ヘルメース,7,202603140602051208,(55.4),,,,,,
260314,中山,12,2,3,ケンキョ,8,202603140602051203,(17.9),,,,,,
260314,中山,12,2,4,ヴィクトリーロード,9,202603140602051204,(90.1),,,,,,
260314,中山,12,6,11,タイセイピューマ,10,202603140602051211,(8.3),,,,,,
260314,中山,12,1,2,ホウオウフロイト,11,202603140602051202,(140.5),,,,,,
260314,中山,12,5,10,レッドアレグロ,12,202603140602051210,(5.0),,,,,,
260314,中山,12,5,9,ロミオボス,13,202603140602051209,(281.6),,,,,,
260314,中山,12,7,13,ケープアグラス,14,202603140602051213,(91.6),,,,,,
260314,中山,12,1,1,ラヴァグロウ,15,202603140602051201,(72.0),,,,,,
260314,中山,12,3,5,バンブトンプロ,16,202603140602051205,(452.8),,,,,,
260314,中山,11,2,4,ディアダイヤモンド,1,202603140602051104,530,200,4170,27620,39590,22560,192490
260314,中山,11,8,16,ルールザウェイヴ,2,202603140602051116,(62.7),1240,4170,27620,39590,22560,192490
260314,中山,11,1,2,バルボアパーク,3,202603140602051102,(3.2),150,,,,22560,192490
260314,中山,11,5,10,ファンクション,4,202603140602051110,(8.6),,,,,,
260314,中山,11,4,8,スマイルカーブ,5,202603140602051108,(317.9),,,,,,
260314,中山,11,8,15,ベルサンローラン,6,202603140602051115,(16.4),,,,,,
260314,中山,11,6,12,メイショウハッケイ,7,202603140602051112,(20.8),,,,,,
260314,中山,11,3,5,ランプローグ,8,202603140602051105,(135.4),,,,,,
260314,中山,11,5,9,リアライズリバティ,9,202603140602051109,(6.8),,,,,,
260314,中山,11,7,13,ルージュダリア,10,202603140602051113,(7.8),,,,,,
260314,中山,11,6,11,ヴァリスマリネリス,11,202603140602051111,(17.8),,,,,,
260314,中山,11,7,14,ナイスプレーアスク,12,202603140602051114,(16.9),,,,,,
260314,中山,11,2,3,ヘルモソブレード,13,202603140602051103,(246.1),,,,,,
260314,中山,11,3,6,フェアリーライズ,14,202603140602051106,(135.7),,,,,,
260314,中山,11,4,7,エピッククイーン,15,202603140602051107,(17.9),,,,,,
260314,中山,11,1,1,ホワイトオーキッド,16,202603140602051101,(22.0),,,,,,
260314,中山,10,8,16,メタルスピード,1,202603140602051016,5360,940,2510,10430,26570,16260,171170
260314,中山,10,4,7,ヒシアマン,2,202603140602051007,(2.4),130,2510,10430,26570,16260,171170
260314,中山,10,3,6,マテンロウブラボー,3,202603140602051006,(6.9),220,,,,16260,171170
260314,中山,10,7,13,ストレイトトーカー,4,202603140602051013,(7.1),,,,,,
260314,中山,10,5,10,コートアリシアン,5,202603140602051010,(4.0),,,,,,
260314,中山,10,3,5,ピコローズ,6,202603140602051005,(15.1),,,,,,
260314,中山,10,2,4,エアミアーニ,7,202603140602051004,(196.6),,,,,,
260314,中山,10,4,8,キュクヌス,8,202603140602051008,(17.1),,,,,,
260314,中山,10,1,2,テリオスサラ,9,202603140602051002,(15.5),,,,,,
260314,中山,10,8,15,ウインレイアー,10,202603140602051015,(37.0),,,,,,
260314,中山,10,6,11,ユキノロイヤル,11,202603140602051011,(45.6),,,,,,
260314,中山,10,7,14,ミカッテヨンデイイ,12,202603140602051014,(124.4),,,,,,
260314,中山,10,6,12,サムハンター,13,202603140602051012,(35.2),,,,,,
260314,中山,10,2,3,ディープリッチ,14,202603140602051003,(391.0),,,,,,
260314,中山,10,1,1,ツキノアカリ,15,202603140602051001,(98.6),,,,,,
260314,中山,10,5,9,ジュノー,16,202603140602051009,(212.9),,,,,,
260314,中山,9,7,9,テンミラクルスター,1,202603140602050909,230,150,2070,7040,6800,44400,119270
260314,中山,9,6,7,ヴォワラクテ,2,202603140602050907,(72.5),950,2070,7040,6800,44400,119270
260314,中山,9,6,6,ホウオウシンデレラ,3,202603140602050906,(44.2),680,,,,44400,119270
260314,中山,9,3,3,ノビリシマビジョン,4,202603140602050903,(4.4),,,,,,
260314,中山,9,7,8,キューティリップ,5,202603140602050908,(16.6),,,,,,
260314,中山,9,2,2,ジャンビ,6,202603140602050902,(62.9),,,,,,
260314,中山,9,8,11,ヨヒーン,7,202603140602050911,(3.9),,,,,,
260314,中山,9,8,10,ロートホルン,8,202603140602050910,(9.4),,,,,,
260314,中山,9,1,1,ブラックルビー,9,202603140602050901,(10.5),,,,,,
260314,中山,9,5,5,ゴーソーファー,10,202603140602050905,(31.1),,,,,,
260314,中山,9,4,4,オルノア,0,202603140602050904,,,,,,,
260314,中山,8,6,12,アイアムイチバン,1,202603140602050812,2020,520,1290,2940,7750,6010,56410
260314,中山,8,8,15,トモジャシーマ,2,202603140602050815,(2.8),130,1290,2940,7750,6010,56410
260314,中山,8,1,1,パシーヴ,3,202603140602050801,(6.1),170,,,,6010,56410
260314,中山,8,3,5,ソードマスター,4,202603140602050805,(15.9),,,,,,
260314,中山,8,4,7,キョウエイスレーヴ,5,202603140602050807,(10.9),,,,,,
260314,中山,8,7,13,シスター,6,202603140602050813,(8.9),,,,,,
260314,中山,8,4,8,オオゾラヒバリ,7,202603140602050808,(17.5),,,,,,
260314,中山,8,6,11,ナインオブレター,8,202603140602050811,(14.0),,,,,,
260314,中山,8,5,9,アイスブレイカー,9,202603140602050809,(64.4),,,,,,
260314,中山,8,2,4,カツノテンス,10,202603140602050804,(26.6),,,,,,
260314,中山,8,5,10,プルシャプラ,11,202603140602050810,(8.3),,,,,,
260314,中山,8,1,2,キングプロフィット,12,202603140602050802,(299.8),,,,,,
260314,中山,8,8,16,ミツカネリブラ,13,202603140602050816,(128.9),,,,,,
260314,中山,8,2,3,ハーフェン,14,202603140602050803,(19.7),,,,,,
260314,中山,8,7,14,ザローズハーツ,15,202603140602050814,(20.5),,,,,,
260314,中山,8,3,6,アームズクイーン,16,202603140602050806,(146.2),,,,,,
260314,中山,7,1,1,ダノンピクチャー,1,202603140602050701,400,130,300,360,910,1780,7500
260314,中山,7,7,7,ノクターン,2,202603140602050707,(1.7),110,300,360,910,1780,7500
260314,中山,7,2,2,ペネトレイトゴー,3,202603140602050702,(37.9),300,,,,1780,7500
260314,中山,7,8,9,トラストボス,4,202603140602050709,(7.8),,,,,,
260314,中山,7,4,4,キングズトゥルー,5,202603140602050704,(5.6),,,,,,
260314,中山,7,6,6,オリオアルセーリオ,6,202603140602050706,(16.4),,,,,,
260314,中山,7,5,5,テイキットイージー,7,202603140602050705,(124.3),,,,,,
260314,中山,7,3,3,ジャスティンライズ,8,202603140602050703,(112.3),,,,,,
260314,中山,7,7,8,ラムゼイテソーロ,9,202603140602050708,(40.4),,,,,,
260314,中山,7,8,10,ヴァレッタカズマ,10,202603140602050710,(105.3),,,,,,
260314,中山,6,2,3,サンダーヴィント,1,202603140602050603,4350,830,3090,18400,42260,14120,151700
260314,中山,6,8,15,エスシービクトリア,2,202603140602050615,(15.3),330,3090,18400,42260,14120,151700
260314,中山,6,6,12,テンカムテキ,3,202603140602050612,(2.5),150,,,,14120,151700
260314,中山,6,2,4,ガンダ,4,202603140602050604,(7.2),,,,,,
260314,中山,6,1,1,システマソラー,5,202603140602050601,(16.3),,,,,,
260314,中山,6,4,8,ファイアマン,6,202603140602050608,(13.6),,,,,,
260314,中山,6,8,16,ベルウッドピース,7,202603140602050616,(74.4),,,,,,
260314,中山,6,3,5,ホールドザデイ,8,202603140602050605,(103.8),,,,,,
260314,中山,6,3,6,オクトーバーナイン,9,202603140602050606,(23.0),,,,,,
260314,中山,6,4,7,ハイライトニング,10,202603140602050607,(109.4),,,,,,
260314,中山,6,7,14,オトシダマ,11,202603140602050614,(149.7),,,,,,
260314,中山,6,7,13,ステラデルークス,12,202603140602050613,(5.5),,,,,,
260314,中山,6,5,9,パッセージピーク,13,202603140602050609,(8.7),,,,,,
260314,中山,6,1,2,デルマホダカ,14,202603140602050602,(106.5),,,,,,
260314,中山,6,6,11,チェリヴェント,15,202603140602050611,(10.9),,,,,,
260314,中山,6,5,10,サンデーパーティー,16,202603140602050610,(55.7),,,,,,
260314,中山,5,4,8,ホウオウギンガ,1,202603140602050508,2520,1290,2050,2830,9590,8790,67130
260314,中山,5,2,4,ヤマニンアレシス,2,202603140602050504,(3.3),330,2050,2830,9590,8790,67130
260314,中山,5,3,5,マンサニージャ,3,202603140602050505,(18.4),870,,,,8790,67130
260314,中山,5,8,16,ヴェガリア,4,202603140602050516,(132.8),,,,,,
260314,中山,5,6,11,アイムイン,5,202603140602050511,(1.6),,,,,,
260314,中山,5,1,2,ユマハム,6,202603140602050502,(12.3),,,,,,
260314,中山,5,5,9,レピュニット,7,202603140602050509,(11.4),,,,,,
260314,中山,5,7,14,グランフルス,8,202603140602050514,(176.1),,,,,,
260314,中山,5,6,12,タケショウカイザー,9,202603140602050512,(152.9),,,,,,
260314,中山,5,1,1,スカイプライド,10,202603140602050501,(228.3),,,,,,
260314,中山,5,4,7,ハチマン,11,202603140602050507,(44.5),,,,,,
260314,中山,5,3,6,ゴートゥーバラモン,12,202603140602050506,(370.0),,,,,,
260314,中山,5,8,15,スタンダールロマン,13,202603140602050515,(46.1),,,,,,
260314,中山,5,2,3,サドルトウショウ,14,202603140602050503,(490.3),,,,,,
260314,中山,5,7,13,ラヴミーモア,15,202603140602050513,(301.6),,,,,,
260314,中山,5,5,10,ヨウタウッドテール,16,202603140602050510,(409.0),,,,,,
260314,中山,4,4,8,イナズマダイモン,1,202603140602050408,110,100,350,350,460,4600,7240
260314,中山,4,6,11,アオハルブルース,2,202603140602050411,(10.3),170,350,350,460,4600,7240
260314,中山,4,4,7,コパノミラノ,3,202603140602050407,(136.8),730,,,,4600,7240
260314,中山,4,7,13,メディチパワー,4,202603140602050413,(18.6),,,,,,
260314,中山,4,5,10,ガイストゼーゲン,5,202603140602050410,(114.6),,,,,,
260314,中山,4,3,5,ハイランダー,6,202603140602050405,(150.2),,,,,,
260314,中山,4,1,1,ティブロン,7,202603140602050401,(119.4),,,,,,
260314,中山,4,2,4,ナイトバード,8,202603140602050404,(10.6),,,,,,
260314,中山,4,2,3,セイントクーヤ,9,202603140602050403,(29.1),,,,,,
260314,中山,4,5,9,タマモブレイキン,10,202603140602050409,(80.4),,,,,,
260314,中山,4,8,16,ベンガルボダイジュ,11,202603140602050416,(213.9),,,,,,
260314,中山,4,3,6,パワポケグッド,12,202603140602050406,(294.0),,,,,,
260314,中山,4,1,2,オーパパ,13,202603140602050402,(45.3),,,,,,
260314,中山,4,7,14,ルージュノヴァ,14,202603140602050414,(216.0),,,,,,
260314,中山,4,6,12,ララムーティエ,15,202603140602050412,(403.1),,,,,,
260314,中山,4,8,15,レプレセンタル,16,202603140602050415,(26.3),,,,,,
260314,中山,3,2,4,ミルトハーバー,1,202603140602050304,370,130,410,380,930,570,3390
260314,中山,3,7,13,ロイヤルスパイア,2,202603140602050313,(2.1),110,410,380,930,570,3390
260314,中山,3,5,9,エコロバロン,3,202603140602050309,(7.9),160,,,,570,3390
260314,中山,3,8,16,ベアゴーフォー,4,202603140602050316,(16.8),,,,,,
260314,中山,3,6,11,ミリオングローリー,5,202603140602050311,(11.0),,,,,,
260314,中山,3,7,14,キイチムーブメント,6,202603140602050314,(246.0),,,,,,
260314,中山,3,2,3,シーシェル,7,202603140602050303,(52.2),,,,,,
260314,中山,3,5,10,タイセイギガース,8,202603140602050310,(143.0),,,,,,
260314,中山,3,4,8,アンジュブルー,9,202603140602050308,(34.3),,,,,,
260314,中山,3,3,5,チッタデラモーレ,10,202603140602050305,(217.7),,,,,,
260314,中山,3,6,12,イゲマジャ,11,202603140602050312,(273.7),,,,,,
260314,中山,3,8,15,ゴールドパレード,12,202603140602050315,(6.9),,,,,,
260314,中山,3,4,7,アシャカバッハ,13,202603140602050307,(148.7),,,,,,
260314,中山,3,1,2,ピグマリオン,14,202603140602050302,(67.6),,,,,,
260314,中山,3,3,6,デルマアソ,15,202603140602050306,(334.3),,,,,,
260314,中山,3,1,1,コハクロン,16,202603140602050301,(205.2),,,,,,
260314,中山,2,7,14,エイシンニラク,1,202603140602050214,36190,4330,6750,61780,170490,53310,735080
260314,中山,2,3,5,ミスターキャンベラ,2,202603140602050205,(2.7),130,6750,61780,170490,53310,735080
260314,中山,2,6,12,ヴァンデスペランス,3,202603140602050212,(4.3),200,,,,53310,735080
260314,中山,2,1,1,ジェネラスキング,4,202603140602050201,(3.2),,,,,,
260314,中山,2,5,9,コパノエイダン,5,202603140602050209,(10.1),,,,,,
260314,中山,2,8,16,レイズレガシー,6,202603140602050216,(16.7),,,,,,
260314,中山,2,4,7,セブンワンダーズ,7,202603140602050207,(12.9),,,,,,
260314,中山,2,5,10,ブライトラン,8,202603140602050210,(308.4),,,,,,
260314,中山,2,6,11,カンフーヒーロー,9,202603140602050211,(535.6),,,,,,
260314,中山,2,3,6,エオリアンリッジ,10,202603140602050206,(80.8),,,,,,
260314,中山,2,2,3,ドゥーニ,11,202603140602050203,(52.0),,,,,,
260314,中山,2,4,8,マイネルスラーヴァ,12,202603140602050208,(424.0),,,,,,
260314,中山,2,2,4,ウィリーズロック,13,202603140602050204,(43.2),,,,,,
260314,中山,2,8,15,ダゴベルト,14,202603140602050215,(37.5),,,,,,
260314,中山,2,1,2,クリュメノス,15,202603140602050202,(307.1),,,,,,
260314,中山,2,7,13,ウェイヴメカニクス,16,202603140602050213,(42.0),,,,,,
260314,中山,1,5,8,エコロストーム,1,202603140602050108,990,180,670,1330,2980,1740,19960
260314,中山,1,4,6,アスコットヴェール,2,202603140602050106,(2.4),130,670,1330,2980,1740,19960
260314,中山,1,6,11,クイーンズホリデー,3,202603140602050111,(6.2),190,,,,1740,19960
260314,中山,1,2,3,タイセイルビー,4,202603140602050103,(6.1),,,,,,
260314,中山,1,7,13,ロット,5,202603140602050113,(443.6),,,,,,
260314,中山,1,3,5,スターキャンディ,6,202603140602050105,(72.1),,,,,,
260314,中山,1,8,15,フライスカイハイ,7,202603140602050115,(41.1),,,,,,
260314,中山,1,7,12,ゴールドビリーヴ,8,202603140602050112,(80.8),,,,,,
260314,中山,1,4,7,アースアクシス,9,202603140602050107,(4.4),,,,,,
260314,中山,1,3,4,ビレッジルイーザ,10,202603140602050104,(56.0),,,,,,
260314,中山,1,2,2,セルレーヴ,11,202603140602050102,(17.2),,,,,,
260314,中山,1,6,10,ニューカワイイ,12,202603140602050110,(67.4),,,,,,
260314,中山,1,5,9,イヌボウノキラメキ,13,202603140602050109,(83.7),,,,,,
260314,中山,1,1,1,フローレスカラーズ,14,202603140602050101,(26.8),,,,,,
260314,中山,1,8,14,モーニンムスメ,15,202603140602050114,(553.5),,,,,,
260314,中京,12,8,16,カウンティフェア,1,202603140701011216,600,240,960,2680,5810,37220,206000
260314,中京,12,3,5,ワンコールアウェイ,2,202603140701011205,(7.4),270,960,2680,5810,37220,206000
260314,中京,12,1,2,オタルグリーン,3,202603140701011202,(46.2),1070,,,,37220,206000
260314,中京,12,8,17,マーシーラン,4,202603140701011217,(4.4),,,,,,
260314,中京,12,7,15,ユメシバイ,5,202603140701011215,(9.9),,,,,,
260314,中京,12,5,9,テクノデザイン,6,202603140701011209,(44.4),,,,,,
260314,中京,12,4,8,アウクソー,7,202603140701011208,(26.8),,,,,,
260314,中京,12,6,12,ブルーミングローズ,8,202603140701011212,(8.3),,,,,,
260314,中京,12,7,14,アンタノバラード,9,202603140701011214,(73.7),,,,,,
260314,中京,12,1,1,ゴージャス,10,202603140701011201,(9.6),,,,,,
260314,中京,12,6,11,ビーグラッド,11,202603140701011211,(12.3),,,,,,
260314,中京,12,2,4,マーゴットカーラ,12,202603140701011204,(40.5),,,,,,
260314,中京,12,4,7,リトルスカーレット,13,202603140701011207,(9.1),,,,,,
260314,中京,12,7,13,グランパリッシュ,14,202603140701011213,(198.7),,,,,,
260314,中京,12,3,6,カンカール,15,202603140701011206,(160.2),,,,,,
260314,中京,12,8,18,デアリングエア,16,202603140701011218,(14.1),,,,,,
260314,中京,12,5,10,ガーデンプランナー,17,202603140701011210,(210.6),,,,,,
260314,中京,12,2,3,ナリノエンブレム,18,202603140701011203,(182.5),,,,,,
260314,中京,11,5,7,テーオーマルコーニ,1,202603140701011107,250,110,280,300,580,1360,4600
260314,中京,11,6,9,スマートスピア,2,202603140701011109,(3.0),130,280,300,580,1360,4600
260314,中京,11,8,13,モモンウールー,3,202603140701011113,(12.4),260,,,,1360,4600
260314,中京,11,8,14,ケーヴァラ,4,202603140701011114,(7.1),,,,,,
260314,中京,11,6,10,サンカルミア,5,202603140701011110,(20.1),,,,,,
260314,中京,11,7,11,メイショウジェンマ,6,202603140701011111,(124.7),,,,,,
260314,中京,11,4,5,パーサヴィアランス,7,202603140701011105,(61.6),,,,,,
260314,中京,11,3,3,タッチャブル,8,202603140701011103,(28.6),,,,,,
260314,中京,11,4,6,ジュンラトゥール,9,202603140701011106,(11.6),,,,,,
260314,中京,11,2,2,ネクストダンサー,10,202603140701011102,(23.0),,,,,,
260314,中京,11,5,8,サイモンコーラル,11,202603140701011108,(102.8),,,,,,
260314,中京,11,7,12,シンボリノエル,12,202603140701011112,(20.1),,,,,,
260314,中京,11,1,1,サイモンルモンド,13,202603140701011101,(163.9),,,,,,
260314,中京,11,3,4,コパノヴィンセント,14,202603140701011104,(116.7),,,,,,
260314,中京,10,1,1,シンゼンカガ,1,202603140701011001,530,190,1340,1490,2600,1660,8650
260314,中京,10,7,7,ステラクラウン,2,202603140701011007,(5.2),180,1340,1490,2600,1660,8650
260314,中京,10,6,6,ナイトスラッガー,3,202603140701011006,(3.7),130,,,,1660,8650
260314,中京,10,4,4,メディテラニアン,4,202603140701011004,(3.2),,,,,,
260314,中京,10,2,2,ジェットブレード,5,202603140701011002,(15.5),,,,,,
260314,中京,10,7,8,ジャスティンガルフ,6,202603140701011008,(26.8),,,,,,
260314,中京,10,3,3,バンフィエルド,7,202603140701011003,(67.2),,,,,,
260314,中京,10,5,5,ディーガレジェンド,8,202603140701011005,(8.3),,,,,,
260314,中京,10,8,10,ジェモロジー,9,202603140701011010,(55.4),,,,,,
260314,中京,10,8,9,タケトンボ,10,202603140701011009,(21.9),,,,,,
260314,中京,9,7,8,ニュークレド,1,202603140701010908,440,200,1610,2430,5080,13730,51580
260314,中京,9,1,1,マイネルアズーロ,2,202603140701010901,(11.0),380,1610,2430,5080,13730,51580
260314,中京,9,2,2,ディーンズリスター,3,202603140701010902,(24.5),540,,,,13730,51580
260314,中京,9,7,7,サンライズバブル,4,202603140701010907,(7.7),,,,,,
260314,中京,9,8,9,ロードガレリア,5,202603140701010909,(2.4),,,,,,
260314,中京,9,4,4,スイートオレンジ,6,202603140701010904,(7.4),,,,,,
260314,中京,9,5,5,ダノンジャガー,7,202603140701010905,(8.1),,,,,,
260314,中京,9,6,6,コスモアチーブ,8,202603140701010906,(28.5),,,,,,
260314,中京,9,8,10,マーゴットソラーレ,9,202603140701010910,(15.9),,,,,,
260314,中京,9,3,3,フォートポータル,10,202603140701010903,(229.9),,,,,,
260314,中京,8,6,12,ゲーベル,1,202603140701010812,360,200,1640,1950,3300,3550,17180
260314,中京,8,1,2,テーオーミリカン,2,202603140701010802,(7.3),260,1640,1950,3300,3550,17180
260314,中京,8,7,13,フルドド,3,202603140701010813,(4.0),150,,,,3550,17180
260314,中京,8,7,14,プルミエールパス,4,202603140701010814,(7.8),,,,,,
260314,中京,8,8,16,ルクスコスモス,5,202603140701010816,(10.0),,,,,,
260314,中京,8,1,1,モズイージス,6,202603140701010801,(24.5),,,,,,
260314,中京,8,3,6,リッチハンター,7,202603140701010806,(42.1),,,,,,
260314,中京,8,5,9,ワンウェイトゥヘル,8,202603140701010809,(6.3),,,,,,
260314,中京,8,6,11,アドアプローズ,9,202603140701010811,(64.5),,,,,,
260314,中京,8,2,4,バルサミコ,10,202603140701010804,(21.0),,,,,,
260314,中京,8,3,5,ランドブレイブ,11,202603140701010805,(141.4),,,,,,
260314,中京,8,4,8,ノイヤー,12,202603140701010808,(55.5),,,,,,
260314,中京,8,2,3,レザンクレール,13,202603140701010803,(48.4),,,,,,
260314,中京,8,4,7,インピッシュ,14,202603140701010807,(48.6),,,,,,
260314,中京,8,5,10,ブラックトルネード,15,202603140701010810,(99.8),,,,,,
260314,中京,8,8,15,ポムドール,16,202603140701010815,(119.3),,,,,,
260314,中京,7,1,1,スナークピカソ,1,202603140701010701,900,330,10580,46830,87860,314500,642700
260314,中京,7,5,9,ポッドロルフ,2,202603140701010709,(86.4),1570,10580,46830,87860,314500,642700
260314,中京,7,7,13,オーバースタンド,3,202603140701010713,(47.8),950,,,,314500,642700
260314,中京,7,7,14,アラスカフレイバー,4,202603140701010714,(48.2),,,,,,
