日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260405,中山,12,3,3,リバーバレイト,1,202604050603041203,300,120,350,450,830,640,2510
260405,中山,12,8,12,プリムツァール,2,202604050603041212,(2.4),110,350,450,830,640,2510
260405,中山,12,5,5,パワースナッチ,3,202604050603041205,(5.6),130,,,,640,2510
260405,中山,12,2,2,シャンパンマーク,4,202604050603041202,(13.5),,,,,,
260405,中山,12,8,11,レーヴブリリアント,5,202604050603041211,(9.0),,,,,,
260405,中山,12,6,8,ロゼル,6,202604050603041208,(42.7),,,,,,
260405,中山,12,6,7,ラーテル,7,202604050603041207,(236.5),,,,,,
260405,中山,12,1,1,ミラーダカリエンテ,8,202604050603041201,(24.1),,,,,,
260405,中山,12,7,9,マイネルフォルツァ,9,202604050603041209,(35.4),,,,,,
260405,中山,12,7,10,ケイケイ,10,202604050603041210,(24.0),,,,,,
260405,中山,12,5,6,アンタノバラード,11,202604050603041206,(113.2),,,,,,
260405,中山,12,4,4,ダイシンバースディ,12,202604050603041204,(162.0),,,,,,
260405,中山,11,7,14,ジュタ,1,202604050603041114,510,170,1570,2020,3820,2940,15120
260405,中山,11,1,1,シャドウメテオ,2,202604050603041101,(8.9),240,1570,2020,3820,2940,15120
260405,中山,11,2,4,ヤマニンアドホック,3,202604050603041104,(3.5),160,,,,2940,15120
260405,中山,11,3,6,フクノブルーレイク,4,202604050603041106,(12.4),,,,,,
260405,中山,11,6,11,ダンツファイター,5,202604050603041111,(19.3),,,,,,
260405,中山,11,6,12,ホウオウスーペリア,6,202604050603041112,(19.9),,,,,,
260405,中山,11,8,15,アマイ,7,202604050603041115,(56.3),,,,,,
260405,中山,11,4,8,クルミナーレ,8,202604050603041108,(6.0),,,,,,
260405,中山,11,7,13,トーアライデン,9,202604050603041113,(44.9),,,,,,
260405,中山,11,1,2,ルクスビッグスター,10,202604050603041102,(111.7),,,,,,
260405,中山,11,2,3,ドゥカート,11,202604050603041103,(22.5),,,,,,
260405,中山,11,5,10,タイキラフター,12,202604050603041110,(18.9),,,,,,
260405,中山,11,3,5,スパークリシャール,13,202604050603041105,(18.9),,,,,,
260405,中山,11,4,7,フレーヴァード,14,202604050603041107,(10.7),,,,,,
260405,中山,11,8,16,アルトゥーム,15,202604050603041116,(77.6),,,,,,
260405,中山,11,5,9,マイネルニコラス,16,202604050603041109,(166.9),,,,,,
260405,中山,10,8,16,メリークリスマス,1,202604050603041016,300,130,330,1130,1970,1370,6150
260405,中山,10,4,7,ウィンドフォール,2,202604050603041007,(6.0),190,330,1130,1970,1370,6150
260405,中山,10,4,8,デルアヴァー,3,202604050603041008,(3.2),130,,,,1370,6150
260405,中山,10,7,14,タンゴバイラリン,4,202604050603041014,(13.8),,,,,,
260405,中山,10,5,9,メイショウフジ,5,202604050603041009,(52.8),,,,,,
260405,中山,10,6,12,ラオラシオン,6,202604050603041012,(17.9),,,,,,
260405,中山,10,1,1,グレイテストソング,7,202604050603041001,(24.8),,,,,,
260405,中山,10,2,3,レッドラパルマ,8,202604050603041003,(57.5),,,,,,
260405,中山,10,5,10,オレデイイノカ,9,202604050603041010,(121.4),,,,,,
260405,中山,10,3,6,タイセイミッション,10,202604050603041006,(11.8),,,,,,
260405,中山,10,7,13,ペイシャモノノフ,11,202604050603041013,(18.8),,,,,,
260405,中山,10,3,5,バリアントバイオ,12,202604050603041005,(144.6),,,,,,
