日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260214,東京,12,8,16,エルマーゴ,1,202602140501051216,830,360,1780,6110,10930,85230,328320
260214,東京,12,2,3,レッドレナート,2,202602140501051203,(17.6),510,1780,6110,10930,85230,328320
260214,東京,12,8,15,トロピカルティー,3,202602140501051215,(61.1),1400,,,,85230,328320
260214,東京,12,1,2,ソニックライン,4,202602140501051202,(13.2),,,,,,
260214,東京,12,7,14,トレヴィ,5,202602140501051214,(22.5),,,,,,
260214,東京,12,1,1,ミエノフェアリー,6,202602140501051201,(10.4),,,,,,
260214,東京,12,3,6,メランジェ,7,202602140501051206,(26.4),,,,,,
260214,東京,12,5,10,ドルビナ,8,202602140501051210,(218.5),,,,,,
260214,東京,12,5,9,シャンクス,9,202602140501051209,(6.7),,,,,,
260214,東京,12,6,11,マニス,10,202602140501051211,(336.0),,,,,,
260214,東京,12,4,7,アルレッキーノ,11,202602140501051207,(2.8),,,,,,
260214,東京,12,2,4,キューティリップ,12,202602140501051204,(5.7),,,,,,
260214,東京,12,4,8,シークレットイスラ,13,202602140501051208,(337.6),,,,,,
260214,東京,12,3,5,チョングク,14,202602140501051205,(193.4),,,,,,
260214,東京,12,7,13,コア,15,202602140501051213,(119.9),,,,,,
260214,東京,12,6,12,モティスフォント,16,202602140501051212,(9.8),,,,,,
260214,東京,11,1,1,ドリームコア,1,202602140501051101,340,170,4030,4150,5940,18480,80850
260214,東京,11,1,2,ジッピーチューン,2,202602140501051102,(31.0),640,4030,4150,5940,18480,80850
260214,東京,11,3,5,ヒズマスターピース,3,202602140501051105,(17.7),460,,,,18480,80850
260214,東京,11,8,15,マスターソアラ,4,202602140501051115,(10.2),,,,,,
260214,東京,11,7,14,モルニケ,5,202602140501051114,(27.7),,,,,,
260214,東京,11,2,4,モートンアイランド,6,202602140501051104,(9.8),,,,,,
260214,東京,11,2,3,マルガ,7,202602140501051103,(13.3),,,,,,
260214,東京,11,6,11,レディーゴール,8,202602140501051111,(139.8),,,,,,
260214,東京,11,5,9,ギャラボーグ,9,202602140501051109,(2.5),,,,,,
260214,東京,11,6,12,ザバルガド,10,202602140501051112,(251.3),,,,,,
260214,東京,11,4,8,ラヴノー,11,202602140501051108,(183.6),,,,,,
260214,東京,11,8,16,タイムレスキス,12,202602140501051116,(30.5),,,,,,
260214,東京,11,7,13,ゴバド,13,202602140501051113,(26.0),,,,,,
260214,東京,11,5,10,ミツカネベネラ,14,202602140501051110,(50.4),,,,,,
260214,東京,11,3,6,ニシノサリーナ,15,202602140501051106,(15.8),,,,,,
260214,東京,11,4,7,フェーダーローター,16,202602140501051107,(346.4),,,,,,
260214,東京,10,6,12,ストレングス,1,202602140501051012,1010,320,2360,3170,6850,45800,214780
260214,東京,10,3,5,メイショウハチロー,2,202602140501051005,(6.5),250,2360,3170,6850,45800,214780
260214,東京,10,7,13,トクシーカイザー,3,202602140501051013,(48.3),890,,,,45800,214780
260214,東京,10,5,10,ヴァンドーム,4,202602140501051010,(3.8),,,,,,
260214,東京,10,4,8,マーズオデッセイ,5,202602140501051008,(13.3),,,,,,
260214,東京,10,2,3,ガンウルフ,6,202602140501051003,(25.5),,,,,,
260214,東京,10,2,4,ターコイズフリンジ,7,202602140501051004,(6.1),,,,,,
260214,東京,10,1,2,グラウンドビート,8,202602140501051002,(36.6),,,,,,
260214,東京,10,7,14,レイズカイザー,9,202602140501051014,(13.1),,,,,,
260214,東京,10,1,1,カフェニクス,10,202602140501051001,(38.6),,,,,,
260214,東京,10,4,7,ベンヌ,11,202602140501051007,(4.2),,,,,,
260214,東京,10,8,16,スリーピース,12,202602140501051016,(34.3),,,,,,
260214,東京,10,6,11,グレノークス,13,202602140501051011,(27.8),,,,,,
260214,東京,10,3,6,トウカイファクター,14,202602140501051006,(248.8),,,,,,
260214,東京,10,8,15,トルーマンテソーロ,15,202602140501051015,(166.6),,,,,,
260214,東京,10,5,9,オーサムストローク,16,202602140501051009,(184.3),,,,,,
260214,東京,9,7,7,レッドバンデ,1,202602140501050907,180,100,,520,720,180,990
260214,東京,9,3,3,イクリール,2,202602140501050903,(7.5),110,,520,720,180,990
260214,東京,9,6,6,アロンズロッド,3,202602140501050906,(2.0),100,,,,180,990
260214,東京,9,1,1,ワイズゴールド,4,202602140501050901,(117.9),,,,,,
260214,東京,9,8,8,オウケンボルト,5,202602140501050908,(116.2),,,,,,
260214,東京,9,2,2,アヴニールドブリエ,6,202602140501050902,(92.8),,,,,,
260214,東京,9,5,5,ズイウンゴサイ,7,202602140501050905,(30.9),,,,,,
260214,東京,9,4,4,サトノスカイターフ,8,202602140501050904,(50.0),,,,,,
260214,東京,8,1,2,アデランテ,1,202602140501050802,2300,470,14570,21760,49630,10560,158250
260214,東京,8,4,8,キョウエイフロイデ,2,202602140501050808,(24.5),400,14570,21760,49630,10560,158250
260214,東京,8,6,11,ヘリオトロープ,3,202602140501050811,(2.2),120,,,,10560,158250
260214,東京,8,7,13,プライベートアイズ,4,202602140501050813,(32.8),,,,,,
260214,東京,8,3,6,エーリアル,5,202602140501050806,(38.1),,,,,,
260214,東京,8,4,7,アルドール,6,202602140501050807,(51.2),,,,,,
260214,東京,8,3,5,チュウワチーフ,7,202602140501050805,(9.6),,,,,,
260214,東京,8,5,10,コスモストーム,8,202602140501050810,(3.3),,,,,,
260214,東京,8,6,12,マイティマイティー,9,202602140501050812,(8.1),,,,,,
260214,東京,8,1,1,ファイヴレター,10,202602140501050801,(371.0),,,,,,
260214,東京,8,8,15,クレイヴィンオナー,11,202602140501050815,(147.7),,,,,,
260214,東京,8,5,9,ラオラシオン,12,202602140501050809,(86.0),,,,,,
260214,東京,8,2,4,レッドセニョール,13,202602140501050804,(218.0),,,,,,
260214,東京,8,2,3,ニシノクードクール,14,202602140501050803,(265.3),,,,,,
260214,東京,8,7,14,ジャズ,15,202602140501050814,(14.3),,,,,,
260214,東京,8,8,16,スカイビート,16,202602140501050816,(39.6),,,,,,
260214,東京,7,5,10,トラスコンガーデン,1,202602140501050710,17520,1820,17540,50510,159510,35940,750070
260214,東京,7,8,16,グロリアスマーチ,2,202602140501050716,(13.7),260,17540,50510,159510,35940,750070
260214,東京,7,2,4,グリオンヴール,3,202602140501050704,(2.3),160,,,,35940,750070
260214,東京,7,6,11,シュペルリング,4,202602140501050711,(17.8),,,,,,
260214,東京,7,2,3,タイセイアストロ,5,202602140501050703,(3.6),,,,,,
260214,東京,7,7,13,ランプローグ,6,202602140501050713,(93.0),,,,,,
260214,東京,7,1,1,ニシノセイドウ,7,202602140501050701,(44.2),,,,,,
260214,東京,7,4,7,ベレーバスク,8,202602140501050707,(10.1),,,,,,
260214,東京,7,3,6,ルージュブリッツ,9,202602140501050706,(18.9),,,,,,
260214,東京,7,6,12,ミスバレンシア,10,202602140501050712,(183.9),,,,,,
260214,東京,7,4,8,ディヴァインスカイ,11,202602140501050708,(93.8),,,,,,
260214,東京,7,8,15,リネンタイリン,12,202602140501050715,(319.8),,,,,,
260214,東京,7,7,14,ラテラルパーム,13,202602140501050714,(95.4),,,,,,
260214,東京,7,3,5,シャオママル,14,202602140501050705,(5.1),,,,,,
260214,東京,7,5,9,フォトンゲイザー,15,202602140501050709,(382.2),,,,,,
260214,東京,7,1,2,フローラルツッキー,16,202602140501050702,(623.9),,,,,,
260214,東京,6,4,8,ダーリングハースト,1,202602140501050608,380,150,350,380,810,1400,5910
260214,東京,6,8,15,シニャンガ,2,202602140501050615,(1.9),110,350,380,810,1400,5910
260214,東京,6,8,16,サートゥルチェア,3,202602140501050616,(15.3),260,,,,1400,5910
260214,東京,6,4,7,アルペンローゼ,4,202602140501050607,(81.8),,,,,,
260214,東京,6,3,5,マンサニージャ,5,202602140501050605,(33.9),,,,,,
260214,東京,6,5,9,ラインクインビー,6,202602140501050609,(268.7),,,,,,
260214,東京,6,5,10,クイーンズレイン,7,202602140501050610,(13.3),,,,,,
260214,東京,6,6,11,キコリータ,8,202602140501050611,(86.0),,,,,,
260214,東京,6,1,1,スカーレットジーン,9,202602140501050601,(544.0),,,,,,
