日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260208,小倉,12,4,8,ヤマニンレセディ,1,202602081001061208,460,190,880,2660,4760,19060,111870
260208,小倉,12,1,1,ルパヴィヨン,2,202602081001061201,(7.1),280,880,2660,4760,19060,111870
260208,小倉,12,4,7,タマモブラウンタイ,3,202602081001061207,(17.8),530,,,,19060,111870
260208,小倉,12,8,16,シャインズオンユー,4,202602081001061216,(86.4),,,,,,
260208,小倉,12,7,14,ヒットザグラウンド,5,202602081001061214,(15.7),,,,,,
260208,小倉,12,5,9,ツィスカリーゼ,6,202602081001061209,(67.6),,,,,,
260208,小倉,12,1,2,ヴァージル,7,202602081001061202,(4.5),,,,,,
260208,小倉,12,7,13,ジーティーエスピ,8,202602081001061213,(4.5),,,,,,
260208,小倉,12,6,12,シャドフ,9,202602081001061212,(32.5),,,,,,
260208,小倉,12,2,4,ドライグ,10,202602081001061204,(116.3),,,,,,
260208,小倉,12,3,5,レインオンミー,11,202602081001061205,(33.4),,,,,,
260208,小倉,12,3,6,パリコレジェンヌ,12,202602081001061206,(16.6),,,,,,
260208,小倉,12,2,3,グランテレーズ,13,202602081001061203,(8.7),,,,,,
260208,小倉,12,6,11,テクノデザイン,14,202602081001061211,(65.6),,,,,,
260208,小倉,12,7,15,モルティフレーバー,15,202602081001061215,(39.0),,,,,,
260208,小倉,12,5,10,ランスオブプライム,16,202602081001061210,(98.7),,,,,,
260208,小倉,12,8,18,フーレイ,17,202602081001061218,(170.8),,,,,,
260208,小倉,12,8,17,トモサカエ,18,202602081001061217,(135.9),,,,,,
260208,小倉,11,7,10,レーゼドラマ,1,202602081001061110,880,310,1060,2750,5460,5940,37170
260208,小倉,11,8,12,シルトホルン,2,202602081001061112,(6.6),200,1060,2750,5460,5940,37170
260208,小倉,11,4,4,バトルボーン,3,202602081001061104,(4.4),190,,,,5940,37170
260208,小倉,11,3,3,ザイツィンガー,4,202602081001061103,(121.3),,,,,,
260208,小倉,11,6,7,カネフラ,5,202602081001061107,(89.7),,,,,,
260208,小倉,11,5,6,マイネルメモリー,6,202602081001061106,(16.8),,,,,,
260208,小倉,11,5,5,キングノジョー,7,202602081001061105,(6.4),,,,,,
260208,小倉,11,7,9,ダンテスヴュー,8,202602081001061109,(27.5),,,,,,
260208,小倉,11,2,2,ヴィンセンシオ,9,202602081001061102,(3.4),,,,,,
260208,小倉,11,6,8,ドラゴンヘッド,10,202602081001061108,(26.2),,,,,,
260208,小倉,11,1,1,コスモブッドレア,11,202602081001061101,(30.0),,,,,,
260208,小倉,11,8,11,アスクドゥポルテ,12,202602081001061111,(7.6),,,,,,
