日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260322,阪神,12,6,8,ゲイルライダー,1,202603220901101208,290,160,700,1560,2410,2430,11290
260322,阪神,12,1,1,モズケイスター,2,202603220901101201,(6.6),180,700,1560,2410,2430,11290
260322,阪神,12,7,11,ザックザク,3,202603220901101211,(6.1),190,,,,2430,11290
260322,阪神,12,5,7,ヨリノレジェンド,4,202603220901101207,(5.0),,,,,,
260322,阪神,12,8,13,リメンバーヒム,5,202603220901101213,(29.5),,,,,,
260322,阪神,12,2,2,ダイシンリンク,6,202603220901101202,(16.1),,,,,,
260322,阪神,12,6,9,ウルスクローム,7,202603220901101209,(6.0),,,,,,
260322,阪神,12,4,4,ワンダーカモン,8,202603220901101204,(120.9),,,,,,
260322,阪神,12,5,6,メモリーグラス,9,202603220901101206,(188.3),,,,,,
260322,阪神,12,7,10,コウジョリョウゾク,10,202603220901101210,(124.4),,,,,,
260322,阪神,12,3,3,アオイミモザ,11,202603220901101203,(12.0),,,,,,
260322,阪神,12,8,12,テラステラ,12,202603220901101212,(29.3),,,,,,
260322,阪神,12,4,5,バイファーザベスト,0,202603220901101205,,,,,,,
260322,阪神,11,1,1,アドマイヤテラ,1,202603220901101101,310,120,1750,1690,2540,1540,8030
260322,阪神,11,4,4,アクアヴァーナル,2,202603220901101104,(13.6),240,1750,1690,2540,1540,8030
260322,阪神,11,5,5,ダノンシーマ,3,202603220901101105,(3.3),140,,,,1540,8030
260322,阪神,11,2,2,シュヴァリエローズ,4,202603220901101102,(32.8),,,,,,
260322,阪神,11,7,7,マイネルエンペラー,5,202603220901101107,(7.2),,,,,,
260322,阪神,11,8,9,サンライズソレイユ,6,202603220901101109,(35.6),,,,,,
260322,阪神,11,6,6,レッドバンデ,7,202603220901101106,(3.6),,,,,,
260322,阪神,11,7,8,メイショウブレゲ,8,202603220901101108,(174.1),,,,,,
260322,阪神,11,3,3,ファミリータイム,9,202603220901101103,(12.6),,,,,,
260322,阪神,11,8,10,ダンディズム,10,202603220901101110,(223.9),,,,,,
260322,阪神,10,2,4,テーオーグランビル,1,202603220901101004,1280,490,1420,3660,7790,8410,52300
260322,阪神,10,4,7,タガノバビロン,2,202603220901101007,(3.7),180,1420,3660,7790,8410,52300
260322,阪神,10,3,5,モックモック,3,202603220901101005,(7.5),220,,,,8410,52300
260322,阪神,10,5,9,ハギノサステナブル,4,202603220901101009,(13.3),,,,,,
260322,阪神,10,8,15,タイトニット,5,202603220901101015,(10.2),,,,,,
260322,阪神,10,3,6,メイショウズイウン,6,202603220901101006,(23.3),,,,,,
260322,阪神,10,7,13,ラインオブソウル,7,202603220901101013,(130.8),,,,,,
260322,阪神,10,5,10,レッドプロフェシー,8,202603220901101010,(57.6),,,,,,
260322,阪神,10,8,16,ロードラビリンス,9,202603220901101016,(19.3),,,,,,
260322,阪神,10,1,2,シュラザック,10,202603220901101002,(57.1),,,,,,
260322,阪神,10,7,14,メイショウユズルハ,11,202603220901101014,(80.3),,,,,,
260322,阪神,10,1,1,カペルブリュッケ,12,202603220901101001,(42.3),,,,,,
260322,阪神,10,6,11,ジンセイ,13,202603220901101011,(9.8),,,,,,
260322,阪神,10,6,12,ピースオブザライフ,14,202603220901101012,(232.7),,,,,,
260322,阪神,10,4,8,ルシュヴァルドール,15,202603220901101008,(3.3),,,,,,
260322,阪神,10,2,3,グーデンドラーク,16,202603220901101003,(45.5),,,,,,
260322,阪神,9,4,4,テラメリタ,1,202603220901100904,210,110,,2550,3420,1590,9370
260322,阪神,9,8,8,クイックバイオ,2,202603220901100908,(24.6),260,,2550,3420,1590,9370
260322,阪神,9,5,5,フェアリーライク,3,202603220901100905,(2.4),110,,,,1590,9370
260322,阪神,9,1,1,リカントロポ,4,202603220901100901,(7.3),,,,,,
260322,阪神,9,2,2,モアリジット,5,202603220901100902,(7.3),,,,,,
