日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260411,福島,12,4,8,ライツユーアップ,1,202604110301011208,700,270,2230,3370,7280,6980,43390
260411,福島,12,1,2,グランテレーズ,2,202604110301011202,(9.0),280,2230,3370,7280,6980,43390
260411,福島,12,5,10,セイプリーズ,3,202604110301011210,(6.5),210,,,,6980,43390
260411,福島,12,7,14,モルティフレーバー,4,202604110301011214,(73.5),,,,,,
260411,福島,12,2,3,ホウオウドルーリー,5,202604110301011203,(28.4),,,,,,
260411,福島,12,6,11,マーシーラン,6,202604110301011211,(4.7),,,,,,
260411,福島,12,8,16,ウインイザナミ,7,202604110301011216,(13.2),,,,,,
260411,福島,12,3,5,スウィートリワード,8,202604110301011205,(39.5),,,,,,
260411,福島,12,1,1,アートフォーム,9,202604110301011201,(17.2),,,,,,
260411,福島,12,5,9,プリュノワール,10,202604110301011209,(8.8),,,,,,
260411,福島,12,2,4,アーニャワクワク,11,202604110301011204,(103.5),,,,,,
260411,福島,12,4,7,ディクシーヴォーグ,12,202604110301011207,(32.7),,,,,,
260411,福島,12,3,6,ミニマルデザイン,13,202604110301011206,(82.9),,,,,,
260411,福島,12,6,12,レッドカメリア,14,202604110301011212,(25.6),,,,,,
260411,福島,12,8,15,ルシェロアズーリ,15,202604110301011215,(16.5),,,,,,
260411,福島,12,7,13,サンポーニャ,16,202604110301011213,(6.1),,,,,,
260411,福島,11,1,1,ラタフォレスト,1,202604110301011101,720,290,6030,6130,12160,14120,98200
260411,福島,11,8,15,タガノミスト,2,202604110301011115,(16.3),530,6030,6130,12160,14120,98200
260411,福島,11,6,11,スナークラファエロ,3,202604110301011111,(6.7),260,,,,14120,98200
260411,福島,11,6,10,レイナデアルシーラ,4,202604110301011110,(9.0),,,,,,
260411,福島,11,7,13,カンピオーネ,5,202604110301011113,(5.6),,,,,,
260411,福島,11,4,6,ホールシバン,6,202604110301011106,(27.3),,,,,,
260411,福島,11,5,9,マリアナトレンチ,7,202604110301011109,(44.4),,,,,,
260411,福島,11,2,3,コトホドサヨウニ,8,202604110301011103,(3.9),,,,,,
260411,福島,11,3,5,ミッキークレスト,9,202604110301011105,(6.9),,,,,,
260411,福島,11,5,8,ダイシンピスケス,10,202604110301011108,(99.6),,,,,,
260411,福島,11,2,2,イスラアネーロ,11,202604110301011102,(90.2),,,,,,
260411,福島,11,4,7,サンライズホーク,12,202604110301011107,(47.5),,,,,,
260411,福島,11,3,4,ペプチドソレイユ,13,202604110301011104,(21.4),,,,,,
260411,福島,11,8,14,レアンダー,14,202604110301011114,(20.5),,,,,,
260411,福島,11,7,12,ダンツエラン,15,202604110301011112,(39.2),,,,,,
260411,福島,10,8,16,アサクサグレース,1,202604110301011016,370,120,560,600,1090,1590,6730
260411,福島,10,2,4,ヴァンヴィーヴ,2,202604110301011004,(2.6),110,560,600,1090,1590,6730
260411,福島,10,4,8,ハニーローリエ,3,202604110301011008,(19.0),270,,,,1590,6730
260411,福島,10,6,12,バンブルビー,3,202604110301011012,(15.2),200,,,,960,3430
260411,福島,10,1,2,ホウオウブースター,5,202604110301011002,(8.8),,,,,,
260411,福島,10,5,9,マジカルフェアリー,6,202604110301011009,(17.0),,,,,,
260411,福島,10,6,11,アタリダイキチ,7,202604110301011011,(23.2),,,,,,
260411,福島,10,7,14,マルプリ,8,202604110301011014,(117.3),,,,,,
260411,福島,10,3,5,バシレイア,9,202604110301011005,(7.4),,,,,,
260411,福島,10,4,7,ゴキゲンサン,10,202604110301011007,(71.9),,,,,,
260411,福島,10,5,10,ブライティアダイヤ,11,202604110301011010,(127.9),,,,,,
260411,福島,10,2,3,ムチャスグラシアス,12,202604110301011003,(40.8),,,,,,
260411,福島,10,7,13,タマカヅラ,13,202604110301011013,(25.9),,,,,,
260411,福島,10,1,1,シュラフ,14,202604110301011001,(72.5),,,,,,
260411,福島,10,8,15,ラトルシェ,15,202604110301011015,(64.1),,,,,,
260411,福島,10,3,6,クリノハレルヤ,16,202604110301011006,(73.8),,,,,,
260411,福島,9,2,3,フォルテフィオーレ,1,202604110301010903,360,180,2160,3850,6550,20650,120290
260411,福島,9,5,9,コスモキャバリエ,2,202604110301010909,(21.4),420,2160,3850,6550,20650,120290
260411,福島,9,1,2,レッドシュテルン,3,202604110301010902,(18.0),450,,,,20650,120290
260411,福島,9,6,12,ロットブラータ,4,202604110301010912,(5.5),,,,,,
260411,福島,9,7,13,シアブリス,5,202604110301010913,(75.1),,,,,,
260411,福島,9,5,10,スペードギニー,6,202604110301010910,(39.2),,,,,,
260411,福島,9,6,11,サトノラポール,7,202604110301010911,(24.1),,,,,,
260411,福島,9,3,6,エナジーショット,8,202604110301010906,(57.5),,,,,,
260411,福島,9,7,14,ガンバルマン,9,202604110301010914,(7.3),,,,,,
260411,福島,9,3,5,ゼットエイト,10,202604110301010905,(38.3),,,,,,
260411,福島,9,8,16,レッドシュトラール,11,202604110301010916,(66.1),,,,,,
260411,福島,9,8,15,デイジー,12,202604110301010915,(4.4),,,,,,
260411,福島,9,4,7,ラトラース,13,202604110301010907,(8.2),,,,,,
260411,福島,9,4,8,フォートポータル,14,202604110301010908,(230.7),,,,,,
260411,福島,9,2,4,グレヴィレア,15,202604110301010904,(15.8),,,,,,
260411,福島,9,1,1,メイショウヒュウガ,16,202604110301010901,(129.7),,,,,,
260411,福島,8,6,12,ヒラボクカレラ,1,202604110301010812,390,170,1110,1270,2630,9160,36790
260411,福島,8,4,8,ケイアイマウンガ,2,202604110301010808,(5.2),230,1110,1270,2630,9160,36790
260411,福島,8,2,3,バルジール,3,202604110301010803,(23.2),560,,,,9160,36790
260411,福島,8,8,15,ナンヨークリスタル,4,202604110301010815,(14.5),,,,,,
260411,福島,8,1,2,ノーブルミステリー,5,202604110301010802,(76.4),,,,,,
260411,福島,8,3,6,グランデスフィーダ,6,202604110301010806,(4.9),,,,,,
260411,福島,8,8,16,シャーンゴッセ,7,202604110301010816,(4.1),,,,,,
