日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260704,函館,12,6,6,シーズザスローン,1,202607040201071206,190,130,,1370,1750,440,3120
260704,函館,12,4,4,アチーヴァー,2,202607040201071204,(17.2),400,,1370,1750,440,3120
260704,函館,12,3,3,ゴールドブレイズ,3,202607040201071203,(2.1),,,,,440,3120
260704,函館,12,1,1,ブレイジングスター,4,202607040201071201,(23.0),,,,,,
260704,函館,12,2,2,イサギ,5,202607040201071202,(27.3),,,,,,
260704,函館,12,7,7,カーフキック,6,202607040201071207,(12.5),,,,,,
260704,函館,12,5,5,シュヴァルノワール,7,202607040201071205,(21.7),,,,,,
260704,函館,11,4,8,マーブルパレス,1,202607040201071108,570,220,940,4400,7400,33170,157100
260704,函館,11,6,12,メルトユアハート,2,202607040201071112,(11.3),300,940,4400,7400,33170,157100
260704,函館,11,7,14,ルーフ,3,202607040201071114,(25.0),520,,,,33170,157100
260704,函館,11,3,6,シカゴスティング,4,202607040201071106,(10.3),,,,,,
260704,函館,11,2,3,サムハンター,5,202607040201071103,(55.3),,,,,,
260704,函館,11,5,9,パクスロマーナ,6,202607040201071109,(16.0),,,,,,
260704,函館,11,6,11,エヴァンスウィート,7,202607040201071111,(17.0),,,,,,
260704,函館,11,4,7,アンジュプロミス,8,202607040201071107,(5.5),,,,,,
260704,函館,11,7,13,ポエットリー,9,202607040201071113,(16.5),,,,,,
260704,函館,11,3,5,サウスバンク,10,202607040201071105,(2.8),,,,,,
260704,函館,11,5,10,ハッピーロンドン,11,202607040201071110,(71.5),,,,,,
260704,函館,11,1,2,ウィルオレオール,12,202607040201071102,(197.6),,,,,,
260704,函館,11,8,15,ロードマイライフ,13,202607040201071115,(43.4),,,,,,
260704,函館,11,2,4,エコロジーク,14,202607040201071104,(35.4),,,,,,
260704,函館,11,8,16,ゴールドサーベル,15,202607040201071116,(122.6),,,,,,
260704,函館,11,1,1,ドゥアムール,16,202607040201071101,(21.0),,,,,,
260704,函館,10,2,2,ケイアイアギト,1,202607040201071002,190,120,800,840,1200,35500,67120
260704,函館,10,1,1,セボンサデッセ,2,202607040201071001,(7.5),220,800,840,1200,35500,67120
260704,函館,10,4,6,オセアバトルプラン,3,202607040201071006,(228.9),2510,,,,35500,67120
260704,函館,10,7,11,メイショウタイピン,4,202607040201071011,(57.9),,,,,,
260704,函館,10,6,9,エアニゲラ,5,202607040201071009,(34.6),,,,,,
260704,函館,10,8,14,ディアウス,6,202607040201071014,(5.2),,,,,,
260704,函館,10,7,12,エンプレスフレーム,7,202607040201071012,(289.3),,,,,,
260704,函館,10,3,4,マッスルバック,8,202607040201071004,(235.8),,,,,,
260704,函館,10,4,5,ライフゲート,9,202607040201071005,(5.8),,,,,,
260704,函館,10,8,13,ギマール,10,202607040201071013,(84.1),,,,,,
260704,函館,10,3,3,レッドライトニング,11,202607040201071003,(42.0),,,,,,
260704,函館,10,5,8,バタール,12,202607040201071008,(13.9),,,,,,
260704,函館,10,5,7,モレポブラーノ,13,202607040201071007,(76.1),,,,,,
260704,函館,10,6,10,ストラーダ,14,202607040201071010,(17.4),,,,,,
260704,函館,9,6,6,ウインベラーノ,1,202607040201070906,640,190,1230,1110,2480,1780,10840
260704,函館,9,7,7,グレーヌドジョワ,2,202607040201070907,(3.6),140,1230,1110,2480,1780,10840
260704,函館,9,1,1,グランセゾン,3,202607040201070901,(4.8),150,,,,1780,10840
260704,函館,9,5,5,アルディスティーノ,4,202607040201070905,(11.4),,,,,,
260704,函館,9,3,3,ゴーゴータカシ,5,202607040201070903,(4.0),,,,,,
260704,函館,9,2,2,マイバラード,6,202607040201070902,(12.9),,,,,,
260704,函館,9,8,8,キセキノエンジェル,7,202607040201070908,(92.6),,,,,,
260704,函館,9,4,4,タイキルッジェーロ,8,202607040201070904,(5.2),,,,,,
260704,函館,9,8,9,スタードメイソン,9,202607040201070909,(119.0),,,,,,
260704,函館,8,3,3,ダノンヒストリー,1,202607040201070803,160,150,,1300,1520,11550,25530
260704,函館,8,4,4,アスクファイアモア,2,202607040201070804,(17.8),440,,1300,1520,11550,25530
260704,函館,8,2,2,サイモンイロハニー,3,202607040201070802,(94.9),,,,,11550,25530
260704,函館,8,1,1,グランアルト,4,202607040201070801,(16.2),,,,,,
260704,函館,8,7,7,ペリプルス,5,202607040201070807,(8.4),,,,,,
260704,函館,8,5,5,ニューアライブ,6,202607040201070805,(106.4),,,,,,
260704,函館,8,6,6,バズアップビート,7,202607040201070806,(2.4),,,,,,
260704,函館,7,8,10,ストレイトアスク,1,202607040201070710,1260,190,570,1160,2620,4540,27890
260704,函館,7,3,3,デルマリシリ,2,202607040201070703,(1.9),110,570,1160,2620,4540,27890
260704,函館,7,5,5,ライトニングロッド,3,202607040201070705,(24.6),350,,,,4540,27890
260704,函館,7,1,1,ツルノマイハシ,4,202607040201070701,(3.7),,,,,,
260704,函館,7,8,9,ルージュナリッシュ,5,202607040201070709,(19.3),,,,,,
260704,函館,7,6,6,アルバニー,6,202607040201070706,(87.8),,,,,,
260704,函館,7,4,4,ココソラーレ,7,202607040201070704,(230.3),,,,,,
260704,函館,7,7,7,メイショウハッケイ,8,202607040201070707,(3.8),,,,,,
260704,函館,7,2,2,キミノナハオリョウ,9,202607040201070702,(112.0),,,,,,
260704,函館,7,7,8,ジュジュドール,10,202607040201070708,(200.3),,,,,,
260704,函館,6,4,5,レッドフロイデ,1,202607040201070605,210,110,730,2070,3060,3150,11870
260704,函館,6,7,11,ストリートクイーン,2,202607040201070611,(20.0),300,730,2070,3060,3150,11870
260704,函館,6,2,2,ブレイズランナー,3,202607040201070602,(7.8),180,,,,3150,11870
260704,函館,6,1,1,メイショウセンドウ,4,202607040201070601,(11.3),,,,,,
260704,函館,6,8,13,チャーチルデュース,5,202607040201070613,(8.1),,,,,,
260704,函館,6,8,14,トルークマクト,6,202607040201070614,(29.7),,,,,,
260704,函館,6,4,6,フェンリル,7,202607040201070606,(63.7),,,,,,
260704,函館,6,5,8,クラン,8,202607040201070608,(12.1),,,,,,
260704,函館,6,6,9,ライヴマルガリータ,9,202607040201070609,(291.2),,,,,,
260704,函館,6,5,7,ブリリアンス,10,202607040201070607,(175.7),,,,,,
260704,函館,6,6,10,シュヴェスター,11,202607040201070610,(25.7),,,,,,
260704,函館,6,3,4,ステキサプライズ,12,202607040201070604,(211.5),,,,,,
260704,函館,6,7,12,ララニューディー,13,202607040201070612,(4.7),,,,,,
260704,函館,6,3,3,ディープマウンテン,0,202607040201070603,,,,,,,
260704,函館,5,3,3,ダマスク,1,202607040201070503,150,110,,2730,3710,1100,8020
260704,函館,5,2,2,リアルクウカイ,2,202607040201070502,(33.7),790,,2730,3710,1100,8020
260704,函館,5,5,5,ヴァイタリズム,3,202607040201070505,(3.8),,,,,1100,8020
260704,函館,5,1,1,リキサンステラ,4,202607040201070501,(4.6),,,,,,
260704,函館,5,4,4,ロゼハイスクール,5,202607040201070504,(10.2),,,,,,
260704,函館,4,7,14,ロードクラシコ,1,202607040201070414,1720,460,2790,6250,15810,19250,161770
260704,函館,4,1,2,ルージュフィーリア,2,202607040201070402,(7.1),290,2790,6250,15810,19250,161770
260704,函館,4,1,1,ホウオウザロイヤル,3,202607040201070401,(12.1),430,,,,19250,161770
260704,函館,4,8,15,スッサンエア,4,202607040201070415,(5.8),,,,,,
260704,函館,4,3,5,ディサイドオンミー,5,202607040201070405,(18.4),,,,,,
260704,函館,4,5,9,ゲレイロ,6,202607040201070409,(119.9),,,,,,
260704,函館,4,8,16,ヤジロベエバランス,7,202607040201070416,(72.3),,,,,,
260704,函館,4,6,12,オリヒメボシ,8,202607040201070412,(24.9),,,,,,
260704,函館,4,2,4,ブラックジャック,9,202607040201070404,(4.6),,,,,,
260704,函館,4,5,10,チェリーブルーム,10,202607040201070410,(230.6),,,,,,
260704,函館,4,4,7,カテドラルクォーツ,11,202607040201070407,(347.1),,,,,,
260704,函館,4,2,3,グローリアスダンス,12,202607040201070403,(283.4),,,,,,
260704,函館,4,4,8,ソチミルコ,13,202607040201070408,(25.8),,,,,,
260704,函館,4,3,6,フクノアンタレス,14,202607040201070406,(102.4),,,,,,
260704,函館,4,7,13,スカイプレリュード,15,202607040201070413,(103.8),,,,,,
260704,函館,4,6,11,フルムーン,16,202607040201070411,(2.5),,,,,,
260704,函館,3,7,9,ギンケイ,1,202607040201070309,250,140,370,4160,6450,9000,40720
260704,函館,3,5,6,ルージュリヴィエラ,2,202607040201070306,(31.1),590,370,4160,6450,9000,40720
260704,函館,3,7,10,ウォータースパウト,3,202607040201070310,(12.8),250,,,,9000,40720
260704,函館,3,3,3,テリオスリコ,4,202607040201070303,(302.1),,,,,,
260704,函館,3,6,8,ルージュボニート,5,202607040201070308,(20.5),,,,,,
260704,函館,3,5,5,ラショナルポイント,6,202607040201070305,(3.6),,,,,,
260704,函館,3,1,1,ハスカップジャム,7,202607040201070301,(67.4),,,,,,
260704,函館,3,2,2,マスカルポーネ,8,202607040201070302,(25.3),,,,,,
260704,函館,3,4,4,ペガサスウィンド,9,202607040201070304,(3.1),,,,,,
260704,函館,3,8,11,ブリスフルイヤー,10,202607040201070311,(25.7),,,,,,
260704,函館,3,8,12,ハヤブサブロー,11,202607040201070312,(89.1),,,,,,
260704,函館,3,6,7,ティナンヴァランタ,0,202607040201070307,,,,,,,
260704,函館,2,8,16,ニシノマルガリート,1,202607040201070216,1050,200,1030,1190,2820,2150,16210
260704,函館,2,2,3,トリニタリオ,2,202607040201070203,(2.1),110,1030,1190,2820,2150,16210
260704,函館,2,3,5,コワンニシタガウ,3,202607040201070205,(4.8),150,,,,2150,16210
260704,函館,2,1,1,ヒメヒオウギ,4,202607040201070201,(10.6),,,,,,
260704,函館,2,8,15,エイシンリーガル,5,202607040201070215,(86.9),,,,,,
260704,函館,2,5,10,ボーントゥラブユー,6,202607040201070210,(17.2),,,,,,
260704,函館,2,7,13,ユマハム,7,202607040201070213,(13.0),,,,,,
260704,函館,2,6,11,タイセイルビー,8,202607040201070211,(110.4),,,,,,
260704,函館,2,7,14,ワダツミ,9,202607040201070214,(54.3),,,,,,
260704,函館,2,2,4,ホウショウリュウ,10,202607040201070204,(195.7),,,,,,
260704,函館,2,4,7,スワトウ,11,202607040201070207,(66.4),,,,,,
260704,函館,2,6,12,メイショウローゼ,12,202607040201070212,(6.1),,,,,,
260704,函館,2,1,2,デイズインザサン,13,202607040201070202,(82.3),,,,,,
260704,函館,2,3,6,アウェイクネス,14,202607040201070206,(238.9),,,,,,
260704,函館,2,4,8,マイネルディザイア,15,202607040201070208,(170.9),,,,,,
260704,函館,2,5,9,ヴァールザーゲン,16,202607040201070209,(80.1),,,,,,
260704,函館,1,7,7,ショウナンカノア,1,202607040201070107,700,160,410,490,1180,840,4930
260704,函館,1,2,2,アルテクィーン,2,202607040201070102,(1.8),110,410,490,1180,840,4930
260704,函館,1,5,5,トーセンルルド,3,202607040201070105,(10.0),200,,,,840,4930
260704,函館,1,3,3,ヌーンベルク,4,202607040201070103,(2.8),,,,,,
260704,函館,1,1,1,テイクケア,5,202607040201070101,(46.2),,,,,,
260704,函館,1,8,8,ゴートゥービッツン,6,202607040201070108,(124.1),,,,,,
260704,函館,1,6,6,アズライトティアラ,7,202607040201070106,(33.5),,,,,,
260704,函館,1,4,4,イチゴワタアメ,8,202607040201070104,(30.3),,,,,,
260704,函館,1,8,9,アイシテルヨナオミ,9,202607040201070109,(107.9),,,,,,
260704,福島,12,7,13,ルージュブリッツ,1,202607040302031213,1230,370,660,8970,15900,45460,249070
260704,福島,12,5,10,プリュノワール,2,202607040302031210,(16.3),400,660,8970,15900,45460,249070
260704,福島,12,8,16,ロンドンアームズ,3,202607040302031216,(15.0),490,,,,45460,249070
260704,福島,12,7,14,トワニ,4,202607040302031214,(3.3),,,,,,
260704,福島,12,6,11,リラベガ,5,202607040302031211,(6.5),,,,,,
260704,福島,12,8,15,カガラプンツェル,6,202607040302031215,(10.4),,,,,,
260704,福島,12,4,7,レッドカメリア,7,202607040302031207,(110.4),,,,,,
260704,福島,12,2,3,アルマロクザン,8,202607040302031203,(59.6),,,,,,
260704,福島,12,3,5,ルパヴィヨン,9,202607040302031205,(12.1),,,,,,
260704,福島,12,3,6,ラヴノー,10,202607040302031206,(4.4),,,,,,
260704,福島,12,2,4,ミセスリリー,11,202607040302031204,(88.1),,,,,,
260704,福島,12,4,8,パッションディーバ,12,202607040302031208,(138.1),,,,,,
260704,福島,12,1,2,アテンスマイル,13,202607040302031202,(122.6),,,,,,
260704,福島,12,6,12,カシノリアーナ,14,202607040302031212,(89.6),,,,,,
260704,福島,12,5,9,ブラックティンカー,15,202607040302031209,(8.7),,,,,,
260704,福島,12,1,1,ピクラリーダ,16,202607040302031201,(223.5),,,,,,
260704,福島,11,8,9,ゲイルライダー,1,202607040302031109,160,110,200,380,510,2220,5040
260704,福島,11,7,8,イリフィ,2,202607040302031108,(6.3),160,200,380,510,2220,5040
260704,福島,11,3,3,ラストシャリナ,3,202607040302031103,(26.4),310,,,,2220,5040
260704,福島,11,7,7,テセラリアン,4,202607040302031107,(6.9),,,,,,
260704,福島,11,8,10,カネショウレジェン,5,202607040302031110,(9.2),,,,,,
260704,福島,11,1,1,ボディブロー,6,202607040302031101,(22.0),,,,,,
260704,福島,11,4,4,メイショウコバト,7,202607040302031104,(95.3),,,,,,
260704,福島,11,2,2,ゲキザル,8,202607040302031102,(27.8),,,,,,
260704,福島,11,6,6,アイアムユウシュン,9,202607040302031106,(13.4),,,,,,
260704,福島,11,5,5,ピックアップライン,10,202607040302031105,(45.5),,,,,,
260704,福島,10,4,4,ディーズゴールド,1,202607040302031004,270,130,640,1270,2250,2840,11870
260704,福島,10,8,10,ユイノマチブセ,2,202607040302031010,(7.3),230,640,1270,2250,2840,11870
260704,福島,10,3,3,レッドベルダンス,3,202607040302031003,(7.6),170,,,,2840,11870
260704,福島,10,1,1,マンダリンボレロ,4,202607040302031001,(16.0),,,,,,
260704,福島,10,7,8,トゥーザムーン,5,202607040302031008,(7.9),,,,,,
260704,福島,10,5,5,ダディーズトリップ,6,202607040302031005,(37.7),,,,,,
260704,福島,10,8,9,キングツェッペリン,7,202607040302031009,(9.4),,,,,,
260704,福島,10,2,2,ウインアルドーレ,8,202607040302031002,(57.7),,,,,,
260704,福島,10,7,7,クロドラバール,9,202607040302031007,(31.6),,,,,,
260704,福島,10,6,6,エリーナストーム,10,202607040302031006,(4.0),,,,,,
260704,福島,9,5,5,ムーンストラック,1,202607040302030905,1590,720,4630,4630,9250,5260,48130
260704,福島,9,7,7,ミッドセンチュリー,2,202607040302030907,(11.2),650,4630,4630,9250,5260,48130
