日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260712,函館,12,5,5,サンポーニャ,1,202607120201101205,780,280,,7600,17400,8790,94910
260712,函館,12,4,4,ココソラーレ,2,202607120201101204,(31.0),580,,7600,17400,8790,94910
260712,函館,12,2,2,ダブルチャレンジ,3,202607120201101202,(6.3),260,,,,8790,94910
260712,函館,12,1,1,ナンナンプー,4,202607120201101201,(35.1),,,,,,
260712,函館,12,8,8,ペイシャアーサー,5,202607120201101208,(16.4),,,,,,
260712,函館,12,7,7,ハッピーラッキー,6,202607120201101207,(1.8),,,,,,
260712,函館,12,3,3,シャルトル,7,202607120201101203,(3.5),,,,,,
260712,函館,12,6,6,マインセーラ,8,202607120201101206,(145.1),,,,,,
260712,函館,11,6,10,ヴーレヴー,1,202607120201101110,1110,420,2340,10030,17770,18150,104440
260712,函館,11,7,12,レディーヴァリュー,2,202607120201101112,(10.0),380,2340,10030,17770,18150,104440
260712,函館,11,3,4,シルトホルン,3,202607120201101104,(4.6),170,,,,18150,104440
260712,函館,11,1,1,エラトー,4,202607120201101101,(9.5),,,,,,
260712,函館,11,4,5,キョウエイブリッサ,5,202607120201101105,(5.9),,,,,,
260712,函館,11,8,14,リラボニート,6,202607120201101114,(13.8),,,,,,
260712,函館,11,3,3,タシット,7,202607120201101103,(24.4),,,,,,
260712,函館,11,2,2,パレハ,8,202607120201101102,(5.7),,,,,,
260712,函館,11,7,11,パトリックハンサム,9,202607120201101111,(84.9),,,,,,
260712,函館,11,6,9,レディネス,10,202607120201101109,(7.5),,,,,,
260712,函館,11,4,6,レディントン,11,202607120201101106,(48.5),,,,,,
260712,函館,11,5,7,エエヤン,12,202607120201101107,(157.1),,,,,,
260712,函館,11,8,13,ウインシュクラン,13,202607120201101113,(106.9),,,,,,
260712,函館,11,5,8,ストレイトトーカー,14,202607120201101108,(9.3),,,,,,
260712,函館,10,5,6,クロナ,1,202607120201101006,980,290,5410,6380,11360,33180,189330
260712,函館,10,5,5,ヒットミー,2,202607120201101005,(18.4),420,5410,6380,11360,33180,189330
260712,函館,10,6,8,ビーマックス,3,202607120201101008,(25.9),510,,,,33180,189330
260712,函館,10,3,3,デアプリームス,4,202607120201101003,(6.2),,,,,,
260712,函館,10,7,9,マメタンク,5,202607120201101009,(2.8),,,,,,
260712,函館,10,1,1,カネコメブライト,6,202607120201101001,(7.9),,,,,,
260712,函館,10,8,11,ルイステソーロ,7,202607120201101011,(8.3),,,,,,
260712,函館,10,8,12,ストロングボンド,8,202607120201101012,(231.6),,,,,,
260712,函館,10,7,10,ストリンジェンド,9,202607120201101010,(69.2),,,,,,
260712,函館,10,6,7,サベージラヴ,10,202607120201101007,(73.8),,,,,,
260712,函館,10,2,2,サンディブロンド,11,202607120201101002,(139.5),,,,,,
260712,函館,10,4,4,エコロレバン,12,202607120201101004,(3.8),,,,,,
260712,函館,9,1,1,マイネルフーガ,1,202607120201100901,1030,300,2030,2630,7360,7750,51420
260712,函館,9,4,5,テルヒコウ,2,202607120201100905,(3.7),220,2030,2630,7360,7750,51420
260712,函館,9,2,2,ジャズ,3,202607120201100902,(10.5),380,,,,7750,51420
260712,函館,9,5,8,サタデーサンライズ,4,202607120201100908,(5.7),,,,,,
260712,函館,9,7,12,フォルテフィオーレ,5,202607120201100912,(11.5),,,,,,
260712,函館,9,8,13,フナデ,6,202607120201100913,(77.8),,,,,,
260712,函館,9,6,9,エーデル,7,202607120201100909,(156.4),,,,,,
260712,函館,9,7,11,レイヤードレッド,8,202607120201100911,(97.8),,,,,,
260712,函館,9,3,3,バルティカ,9,202607120201100903,(19.5),,,,,,
260712,函館,9,5,7,エリム,10,202607120201100907,(193.5),,,,,,
260712,函館,9,8,14,ラブリーリディア,11,202607120201100914,(19.6),,,,,,
260712,函館,9,3,4,ウィルサヴァイブ,12,202607120201100904,(11.9),,,,,,
260712,函館,9,4,6,ロードマンハイム,13,202607120201100906,(41.6),,,,,,
260712,函館,9,6,10,コッツォリーノ,14,202607120201100910,(3.4),,,,,,
260712,函館,8,2,2,シャローファースト,1,202607120201100802,280,170,430,620,1010,2580,6930
260712,函館,8,7,9,ダイシンレアレア,2,202607120201100809,(3.7),140,430,620,1010,2580,6930
260712,函館,8,7,8,ミスターエメラルド,3,202607120201100808,(11.3),260,,,,2580,6930
260712,函館,8,6,7,ステイアンビシャス,4,202607120201100807,(17.5),,,,,,
260712,函館,8,8,11,サトノリアン,5,202607120201100811,(15.3),,,,,,
260712,函館,8,5,5,シーリュウシー,6,202607120201100805,(11.1),,,,,,
260712,函館,8,1,1,ブレイクザアイス,7,202607120201100801,(20.0),,,,,,
260712,函館,8,6,6,カージオイド,8,202607120201100806,(47.9),,,,,,
260712,函館,8,3,3,シドニーホバート,9,202607120201100803,(28.1),,,,,,
260712,函館,8,4,4,ディースプレマシー,10,202607120201100804,(35.4),,,,,,
260712,函館,8,8,10,ハイドパーク,11,202607120201100810,(5.2),,,,,,
260712,函館,7,8,9,ヒミノエトワール,1,202607120201100709,290,160,360,450,880,5370,18800
260712,函館,7,2,2,デルマサクラサク,2,202607120201100702,(3.5),150,360,450,880,5370,18800
260712,函館,7,4,4,リピース,3,202607120201100704,(54.2),900,,,,5370,18800
260712,函館,7,3,3,ウィンターガーデン,4,202607120201100703,(111.1),,,,,,
260712,函館,7,6,6,サウンドルーチェ,5,202607120201100706,(34.7),,,,,,
260712,函館,7,5,5,マリブサーフ,6,202607120201100705,(6.0),,,,,,
260712,函館,7,7,7,アリストクラシア,7,202607120201100707,(11.1),,,,,,
260712,函館,7,1,1,バシリス,8,202607120201100701,(8.6),,,,,,
260712,函館,7,8,8,コイタマチャン,9,202607120201100708,(4.9),,,,,,
260712,函館,6,1,1,ミルトメロディー,1,202607120201100601,1690,340,2480,2570,7010,11060,57110
260712,函館,6,1,2,サトノフレイ,2,202607120201100602,(3.5),200,2480,2570,7010,11060,57110
260712,函館,6,2,3,ミレニアルピンク,3,202607120201100603,(32.6),540,,,,11060,57110
260712,函館,6,7,14,ルージュフィーリア,4,202607120201100614,(1.9),,,,,,
260712,函館,6,2,4,ビップジョワ,5,202607120201100604,(113.8),,,,,,
260712,函館,6,6,11,ソルトバーン,6,202607120201100611,(390.1),,,,,,
260712,函館,6,3,5,ドラリズム,7,202607120201100605,(10.1),,,,,,
260712,函館,6,8,16,ルーチェコメット,8,202607120201100616,(65.2),,,,,,
260712,函館,6,6,12,マティンデ,9,202607120201100612,(7.3),,,,,,
260712,函館,6,4,7,フォークスアップ,10,202607120201100607,(68.2),,,,,,
260712,函館,6,5,10,ネオシューマン,11,202607120201100610,(135.2),,,,,,
260712,函館,6,5,9,ワイドアルバ,12,202607120201100609,(290.7),,,,,,
260712,函館,6,4,8,フォルストランキル,13,202607120201100608,(20.1),,,,,,
260712,函館,6,8,15,ノーブルマドンナ,14,202607120201100615,(440.9),,,,,,
260712,函館,6,7,13,ハネマン,15,202607120201100613,(74.8),,,,,,
260712,函館,6,3,6,ハナイロマヒナ,16,202607120201100606,(72.6),,,,,,
260712,函館,5,4,4,デアグランツ,1,202607120201100504,720,210,1590,1880,4260,17130,81420
260712,函館,5,5,5,イッペイ,2,202607120201100505,(3.2),180,1590,1880,4260,17130,81420
260712,函館,5,6,6,アオイノリプー,3,202607120201100506,(80.8),1180,,,,17130,81420
260712,函館,5,7,8,ニーナラルゴ,4,202607120201100508,(17.7),,,,,,
260712,函館,5,2,2,トルネードサンダー,5,202607120201100502,(26.8),,,,,,
260712,函館,5,8,10,ブラッグス,6,202607120201100510,(4.5),,,,,,
260712,函館,5,1,1,ジオ,7,202607120201100501,(13.2),,,,,,
260712,函館,5,8,9,トムクリオーザ,8,202607120201100509,(8.2),,,,,,
260712,函館,5,7,7,アルデシンザン,9,202607120201100507,(3.6),,,,,,
260712,函館,5,3,3,リラカリス,10,202607120201100503,(152.0),,,,,,
260712,函館,4,2,4,タケルフォーカス,1,202607120201100404,490,220,2740,2730,4980,44620,128650
260712,函館,4,2,3,ラッキーシグネチャ,2,202607120201100403,(14.4),280,2740,2730,4980,44620,128650
260712,函館,4,4,7,ブリックアブラック,3,202607120201100407,(126.7),1440,,,,44620,128650
260712,函館,4,1,2,ダイナソーコー,4,202607120201100402,(41.3),,,,,,
260712,函館,4,1,1,ミカレオス,5,202607120201100401,(360.5),,,,,,
260712,函館,4,6,11,アグアフレスカ,6,202607120201100411,(26.6),,,,,,
260712,函館,4,3,5,ウインブリザード,7,202607120201100405,(31.4),,,,,,
260712,函館,4,6,12,デイズインザサン,8,202607120201100412,(93.2),,,,,,
260712,函館,4,8,15,ハルノアメ,9,202607120201100415,(6.2),,,,,,
260712,函館,4,4,8,レジーナレガリア,10,202607120201100408,(37.2),,,,,,
260712,函館,4,3,6,マジックファイヤー,11,202607120201100406,(9.5),,,,,,
260712,函館,4,8,16,テンバコウクウ,12,202607120201100416,(103.2),,,,,,
260712,函館,4,5,9,レフィノス,13,202607120201100409,(274.9),,,,,,
260712,函館,4,7,13,ヴィラジョヴィス,14,202607120201100413,(2.4),,,,,,
260712,函館,4,5,10,モヴシエラ,15,202607120201100410,(60.6),,,,,,
260712,函館,4,7,14,ダディーズソード,16,202607120201100414,(7.9),,,,,,
260712,函館,3,7,12,ビンバラ,1,202607120201100312,150,110,630,810,950,5420,11620
260712,函館,3,5,8,ハイテイラオユエ,2,202607120201100308,(13.2),230,630,810,950,5420,11620
260712,函館,3,4,5,セラサイト,3,202607120201100305,(28.6),370,,,,5420,11620
260712,函館,3,6,9,エクラドット,4,202607120201100309,(20.9),,,,,,
260712,函館,3,2,2,サクセスゴールド,5,202607120201100302,(13.2),,,,,,
260712,函館,3,8,14,スリーケイ,6,202607120201100314,(27.3),,,,,,
260712,函館,3,3,3,コーリンクレア,7,202607120201100303,(11.0),,,,,,
