日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260510,新潟,12,5,7,ジェニファー,1,202605100401041207,490,170,790,1590,2870,1400,9330
260510,新潟,12,8,12,ノボリリア,2,202605100401041212,(6.3),180,790,1590,2870,1400,9330
260510,新潟,12,7,10,ベルファスト,3,202605100401041210,(3.2),140,,,,1400,9330
260510,新潟,12,6,9,アーサーズウェイン,4,202605100401041209,(18.9),,,,,,
260510,新潟,12,8,13,セガンティーニ,5,202605100401041213,(10.8),,,,,,
260510,新潟,12,6,8,ルパヴィヨン,6,202605100401041208,(7.0),,,,,,
260510,新潟,12,1,1,アスクヴォルテージ,7,202605100401041201,(7.7),,,,,,
260510,新潟,12,5,6,セディバン,8,202605100401041206,(15.5),,,,,,
260510,新潟,12,3,3,カイトグート,9,202605100401041203,(93.2),,,,,,
260510,新潟,12,4,4,ホウオウショコラ,10,202605100401041204,(18.2),,,,,,
260510,新潟,12,7,11,パリコレジェンヌ,11,202605100401041211,(39.5),,,,,,
260510,新潟,12,2,2,ラブアイミー,12,202605100401041202,(152.7),,,,,,
260510,新潟,12,4,5,グレースルージュ,13,202605100401041205,(110.5),,,,,,
260510,新潟,11,5,7,ランフォーヴァウ,1,202605100401041107,1500,430,12710,15390,25660,145460,846450
260510,新潟,11,5,8,アクートゥス,2,202605100401041108,(25.9),680,12710,15390,25660,145460,846450
260510,新潟,11,3,3,マサノカナリア,3,202605100401041103,(35.6),860,,,,145460,846450
260510,新潟,11,4,6,グロリアラウス,4,202605100401041106,(9.5),,,,,,
260510,新潟,11,8,14,サトノカルナバル,5,202605100401041114,(11.0),,,,,,
260510,新潟,11,6,10,アルセナール,6,202605100401041110,(22.0),,,,,,
260510,新潟,11,3,4,ビーアストニッシド,7,202605100401041104,(171.0),,,,,,
260510,新潟,11,4,5,グレイイングリーン,8,202605100401041105,(9.3),,,,,,
260510,新潟,11,1,1,メイショウチタン,9,202605100401041101,(17.9),,,,,,
260510,新潟,11,6,9,アルテヴェローチェ,10,202605100401041109,(6.0),,,,,,
260510,新潟,11,7,11,クランフォード,11,202605100401041111,(2.7),,,,,,
260510,新潟,11,7,12,ナムラアトム,12,202605100401041112,(7.7),,,,,,
260510,新潟,11,8,13,シンフォーエバー,13,202605100401041113,(31.1),,,,,,
260510,新潟,11,2,2,ニシノエージェント,14,202605100401041102,(45.0),,,,,,
260510,新潟,10,7,11,マンオブザマッチ,1,202605100401041011,650,220,1650,2350,4650,14640,89160
260510,新潟,10,3,3,フィールオーサム,2,202605100401041003,(5.2),220,1650,2350,4650,14640,89160
260510,新潟,10,4,6,モモンウールー,3,202605100401041006,(21.2),460,,,,14640,89160
260510,新潟,10,6,9,メイショウクーガー,4,202605100401041009,(12.4),,,,,,
260510,新潟,10,3,4,タカサンフェイス,5,202605100401041004,(33.6),,,,,,
260510,新潟,10,8,14,フラッシング,6,202605100401041014,(25.1),,,,,,
260510,新潟,10,2,2,サンカルミア,7,202605100401041002,(11.0),,,,,,
260510,新潟,10,6,10,カゼノタカトシ,8,202605100401041010,(24.5),,,,,,
260510,新潟,10,1,1,エクストラノート,9,202605100401041001,(71.4),,,,,,
260510,新潟,10,4,5,エイカイソウル,10,202605100401041005,(2.6),,,,,,
260510,新潟,10,8,13,タガノマルアフ,11,202605100401041013,(80.5),,,,,,
260510,新潟,10,7,12,ユイノマチブセ,12,202605100401041012,(26.9),,,,,,
260510,新潟,10,5,7,ケーヴァラ,13,202605100401041007,(7.7),,,,,,
260510,新潟,10,5,8,オリエンタルナイト,14,202605100401041008,(136.9),,,,,,
260510,新潟,9,7,12,キングズトゥルー,1,202605100401040912,730,210,1510,3250,6160,12570,57040
260510,新潟,9,8,14,ゲンジ,2,202605100401040914,(9.3),340,1510,3250,6160,12570,57040
260510,新潟,9,4,5,ウインリュクス,3,202605100401040905,(12.9),390,,,,12570,57040
260510,新潟,9,8,13,サンセットビュー,4,202605100401040913,(24.3),,,,,,
260510,新潟,9,3,3,レッドヴァリアート,5,202605100401040903,(4.0),,,,,,
260510,新潟,9,3,4,ガンバルマン,6,202605100401040904,(6.1),,,,,,
260510,新潟,9,5,8,スイートオレンジ,7,202605100401040908,(8.8),,,,,,
260510,新潟,9,6,10,パイオニアスクエア,8,202605100401040910,(7.9),,,,,,
260510,新潟,9,7,11,ラブカ,9,202605100401040911,(29.9),,,,,,
260510,新潟,9,6,9,ムーンストラック,10,202605100401040909,(11.1),,,,,,
260510,新潟,9,4,6,イリュストル,11,202605100401040906,(17.2),,,,,,
260510,新潟,9,2,2,ジャスティンライズ,12,202605100401040902,(123.9),,,,,,
260510,新潟,9,5,7,ディアボリカドンナ,13,202605100401040907,(21.1),,,,,,
260510,新潟,9,1,1,アクアリッズ,14,202605100401040901,(221.3),,,,,,
260510,新潟,8,8,14,ハッピーウィズユー,1,202605100401040814,1130,250,3570,4000,9120,1870,21920
260510,新潟,8,5,9,ヴェントインコーダ,2,202605100401040809,(7.3),240,3570,4000,9120,1870,21920
260510,新潟,8,7,12,ミヤジマナ,3,202605100401040812,(2.4),170,,,,1870,21920
260510,新潟,8,7,13,ヴィヴァシャス,4,202605100401040813,(36.3),,,,,,
260510,新潟,8,4,7,パッションディーバ,5,202605100401040807,(185.1),,,,,,
260510,新潟,8,2,2,シスター,6,202605100401040802,(9.8),,,,,,
260510,新潟,8,4,6,ペンテリコン,7,202605100401040806,(9.9),,,,,,
260510,新潟,8,3,4,アイアンソリッド,8,202605100401040804,(61.6),,,,,,
260510,新潟,8,3,5,ハーモニーソング,9,202605100401040805,(5.0),,,,,,
260510,新潟,8,6,11,ミサビスケッツ,10,202605100401040811,(61.6),,,,,,
260510,新潟,8,1,1,ティピティーナ,11,202605100401040801,(26.3),,,,,,
260510,新潟,8,2,3,プルミエールパス,12,202605100401040803,(21.4),,,,,,
260510,新潟,8,6,10,ダイアナクイーン,13,202605100401040810,(24.0),,,,,,
260510,新潟,8,5,8,デルマエアロール,14,202605100401040808,(71.6),,,,,,
260510,新潟,8,8,15,ガーデンプランナー,15,202605100401040815,(100.9),,,,,,
260510,新潟,7,6,10,フォンメイリー,1,202605100401040710,2450,400,1790,7570,22850,27730,221300
260510,新潟,7,8,14,ミライハーモニー,2,202605100401040714,(6.8),180,1790,7570,22850,27730,221300
260510,新潟,7,1,1,エテオクロス,3,202605100401040701,(25.2),510,,,,27730,221300
260510,新潟,7,8,15,ゴメンネジロー,3,202605100401040715,(3.4),150,,,,3240,46930
260510,新潟,7,2,2,ディーエストッキー,5,202605100401040702,(27.7),,,,,,
260510,新潟,7,5,9,ワイドデコラシオン,6,202605100401040709,(8.9),,,,,,
260510,新潟,7,5,8,カフジキアッキエレ,7,202605100401040708,(67.5),,,,,,
260510,新潟,7,4,6,リードプリンシパル,8,202605100401040706,(81.7),,,,,,
260510,新潟,7,4,7,ヨドノゴールド,9,202605100401040707,(7.8),,,,,,
260510,新潟,7,6,11,ウインレアリゼ,10,202605100401040711,(63.9),,,,,,
260510,新潟,7,7,13,テーオーミリカン,11,202605100401040713,(19.7),,,,,,
260510,新潟,7,2,3,アツキヤマト,12,202605100401040703,(4.8),,,,,,
260510,新潟,7,7,12,クリナッチ,13,202605100401040712,(194.3),,,,,,
260510,新潟,7,3,5,シャンハイナイト,14,202605100401040705,(6.6),,,,,,
260510,新潟,7,3,4,フェリスチカ,15,202605100401040704,(341.4),,,,,,
260510,新潟,6,5,10,オタルイーグル,1,202605100401040610,920,240,1900,2140,5190,2790,26060
260510,新潟,6,4,7,コンフィアンサ,2,202605100401040607,(4.2),160,1900,2140,5190,2790,26060
260510,新潟,6,8,16,ジョイアミーア,3,202605100401040616,(2.9),180,,,,2790,26060
260510,新潟,6,6,12,コウユーネロガ,4,202605100401040612,(18.6),,,,,,
260510,新潟,6,5,9,ミルトメロディー,5,202605100401040609,(156.8),,,,,,
260510,新潟,6,6,11,リアアーテシアン,6,202605100401040611,(6.8),,,,,,
260510,新潟,6,3,6,ルディドゥゲンジ,7,202605100401040606,(434.0),,,,,,
260510,新潟,6,8,15,リナシタ,8,202605100401040615,(6.0),,,,,,
260510,新潟,6,7,14,イソダ,9,202605100401040614,(16.4),,,,,,
260510,新潟,6,4,8,エターナルビジョン,10,202605100401040608,(58.9),,,,,,
260510,新潟,6,3,5,ドリーマーズ,11,202605100401040605,(28.0),,,,,,
260510,新潟,6,7,13,ミッキーパラソル,12,202605100401040613,(23.2),,,,,,
260510,新潟,6,1,1,ナツノオジョウサマ,13,202605100401040601,(56.0),,,,,,
260510,新潟,6,1,2,キャストアイズミー,14,202605100401040602,(146.3),,,,,,
