日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260118,中山,12,4,8,サンヴィクトワール,1,202601180601071208,210,140,1450,1100,1810,7980,23740
260118,中山,12,3,6,ブルームコード,2,202601180601071206,(11.4),270,1450,1100,1810,7980,23740
260118,中山,12,8,15,レヴェランジェ,3,202601180601071215,(26.6),430,,,,7980,23740
260118,中山,12,5,9,ワイズファミリア,4,202601180601071209,(6.8),,,,,,
260118,中山,12,6,12,サートゥルチェア,5,202601180601071212,(21.5),,,,,,
260118,中山,12,6,11,ニシノマーレ,6,202601180601071211,(24.8),,,,,,
260118,中山,12,3,5,ナディア,7,202601180601071205,(115.1),,,,,,
260118,中山,12,2,3,グランマズドリーム,8,202601180601071203,(19.7),,,,,,
260118,中山,12,5,10,サンセリテ,9,202601180601071210,(4.4),,,,,,
260118,中山,12,1,2,ノーブルラホーヤ,10,202601180601071202,(157.3),,,,,,
260118,中山,12,4,7,エルリオ,11,202601180601071207,(334.4),,,,,,
260118,中山,12,1,1,エーデルハイ,12,202601180601071201,(223.7),,,,,,
260118,中山,12,7,14,アールグレイ,13,202601180601071214,(37.0),,,,,,
260118,中山,12,2,4,フクノアンタレス,14,202601180601071204,(12.6),,,,,,
260118,中山,12,7,13,ルージュフローラ,15,202601180601071213,(47.1),,,,,,
260118,中山,12,8,16,ジュリ,16,202601180601071216,(280.2),,,,,,
260118,中山,11,3,4,グリーンエナジー,1,202601180601071104,430,190,1490,2220,3330,2780,14410
260118,中山,11,6,11,マテンロウゲイル,2,202601180601071111,(11.1),270,1490,2220,3330,2780,14410
260118,中山,11,7,12,ソラネルマン,3,202601180601071112,(3.6),150,,,,2780,14410
260118,中山,11,5,9,タイダルロック,4,202601180601071109,(29.6),,,,,,
260118,中山,11,2,3,ステラスペース,5,202601180601071103,(76.4),,,,,,
260118,中山,11,8,14,エリプティクカーブ,6,202601180601071114,(62.5),,,,,,
260118,中山,11,1,1,ブラックハヤテ,7,202601180601071101,(61.1),,,,,,
260118,中山,11,4,7,アメテュストス,8,202601180601071107,(28.1),,,,,,
260118,中山,11,8,15,アクセス,9,202601180601071115,(4.8),,,,,,
260118,中山,11,6,10,ジーネキング,10,202601180601071110,(27.3),,,,,,
260118,中山,11,2,2,ポッドクロス,11,202601180601071102,(119.1),,,,,,
