日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260117,中山,12,4,8,カンシン,1,202601170601061208,580,190,800,960,2060,6270,26400
260117,中山,12,5,9,ヴァンヴィーヴ,2,202601170601061209,(4.2),170,800,960,2060,6270,26400
260117,中山,12,1,2,スムースベルベット,3,202601170601061202,(23.0),450,,,,6270,26400
260117,中山,12,6,11,マリノトニトゥルス,4,202601170601061211,(9.2),,,,,,
260117,中山,12,3,6,タマカヅラ,5,202601170601061206,(4.9),,,,,,
260117,中山,12,3,5,エクストラバック,6,202601170601061205,(6.9),,,,,,
260117,中山,12,7,13,レザンノワール,7,202601170601061213,(14.3),,,,,,
260117,中山,12,7,14,ホウオウブースター,8,202601170601061214,(86.9),,,,,,
260117,中山,12,1,1,プリティディーヴァ,9,202601170601061201,(12.2),,,,,,
260117,中山,12,4,7,バシレイア,10,202601170601061207,(20.7),,,,,,
260117,中山,12,5,10,エクセルゴールド,11,202601170601061210,(174.6),,,,,,
260117,中山,12,2,3,ジャガード,12,202601170601061203,(190.7),,,,,,
260117,中山,12,6,12,タイキエクセロン,13,202601170601061212,(50.3),,,,,,
260117,中山,12,2,4,スターウェーブ,14,202601170601061204,(15.2),,,,,,
260117,中山,12,8,15,ラセーヌシュメール,15,202601170601061215,(214.8),,,,,,
260117,中山,12,8,16,レイユール,16,202601170601061216,(29.5),,,,,,
260117,中山,11,4,8,ウイングレイテスト,1,202601170601061108,1260,350,1250,3330,7860,93010,582210
260117,中山,11,7,14,カルロヴェローチェ,2,202601170601061114,(5.5),210,1250,3330,7860,93010,582210
260117,中山,11,3,5,メイクアスナッチ,3,202601170601061105,(97.0),1590,,,,93010,582210
260117,中山,11,3,6,モリノドリーム,4,202601170601061106,(32.9),,,,,,
260117,中山,11,2,4,ルージュラナキラ,5,202601170601061104,(4.0),,,,,,
260117,中山,11,4,7,テイエムリステット,6,202601170601061107,(7.0),,,,,,
260117,中山,11,8,15,レッドシュヴェルト,7,202601170601061115,(29.9),,,,,,
260117,中山,11,2,3,カズゴルティス,8,202601170601061103,(55.3),,,,,,
260117,中山,11,5,10,ユキマル,9,202601170601061110,(10.5),,,,,,
260117,中山,11,7,13,エコロレジーナ,10,202601170601061113,(16.2),,,,,,
260117,中山,11,6,12,クムシラコ,11,202601170601061112,(231.0),,,,,,
260117,中山,11,1,2,シンバーシア,12,202601170601061102,(5.3),,,,,,
260117,中山,11,6,11,ティニア,13,202601170601061111,(17.2),,,,,,
260117,中山,11,5,9,ツインクルトーズ,14,202601170601061109,(137.6),,,,,,
260117,中山,11,8,16,ディヴィナシオン,15,202601170601061116,(217.1),,,,,,
260117,中山,11,1,1,ウインモナーク,16,202601170601061101,(10.8),,,,,,
260117,中山,10,2,3,チュウワクリスエス,1,202601170601061003,670,230,1010,5250,9830,24430,119350
260117,中山,10,6,11,ホウオウバリスタ,2,202601170601061011,(18.6),520,1010,5250,9830,24430,119350
260117,中山,10,6,12,ピクシレーション,3,202601170601061012,(16.1),450,,,,24430,119350
260117,中山,10,3,6,ハッスルダンク,4,202601170601061006,(78.0),,,,,,
260117,中山,10,2,4,アラレタバシル,5,202601170601061004,(5.4),,,,,,
260117,中山,10,8,15,ミライヘノカギ,6,202601170601061015,(2.8),,,,,,
260117,中山,10,4,7,イージーオンミー,7,202601170601061007,(13.0),,,,,,
260117,中山,10,8,16,リバートゥルー,8,202601170601061016,(18.1),,,,,,
260117,中山,10,4,8,フラムリンガム,9,202601170601061008,(87.5),,,,,,
260117,中山,10,7,13,グレイテストソング,10,202601170601061013,(16.7),,,,,,
260117,中山,10,1,1,ヤマニンエンディマ,11,202601170601061001,(22.1),,,,,,
260117,中山,10,3,5,ダニーデン,12,202601170601061005,(231.9),,,,,,
260117,中山,10,5,10,セブンスレター,13,202601170601061010,(224.0),,,,,,
260117,中山,10,7,14,スズノテレサ,14,202601170601061014,(261.9),,,,,,
260117,中山,10,5,9,オレデイイノカ,15,202601170601061009,(111.4),,,,,,
260117,中山,10,1,2,オーケーバーディー,16,202601170601061002,(5.6),,,,,,
260117,中山,9,1,1,アメティスタ,1,202601170601060901,350,160,,1370,2280,2280,10750
260117,中山,9,4,4,ファンクション,2,202601170601060904,(8.0),220,,1370,2280,2280,10750
260117,中山,9,3,3,ロンギングセリーヌ,3,202601170601060903,(5.9),180,,,,2280,10750
260117,中山,9,2,2,アーリーハーベスト,4,202601170601060902,(7.4),,,,,,
260117,中山,9,8,8,エコールナヴァール,5,202601170601060908,(16.7),,,,,,
260117,中山,9,5,5,トリスティ,6,202601170601060905,(49.8),,,,,,
260117,中山,9,6,6,ポペット,7,202601170601060906,(2.1),,,,,,
260117,中山,9,7,7,オーシャンステラ,8,202601170601060907,(123.3),,,,,,
260117,中山,8,6,11,ゴールドハンマー,1,202601170601060811,580,240,440,3020,5270,7250,35620
260117,中山,8,7,13,キョウエイカンフ,2,202601170601060813,(12.1),290,440,3020,5270,7250,35620
260117,中山,8,7,14,タイセイピューマ,3,202601170601060814,(12.2),310,,,,7250,35620
260117,中山,8,3,6,タマモヴェナトル,4,202601170601060806,(159.6),,,,,,
260117,中山,8,4,7,カツラノキサノキ,5,202601170601060807,(225.9),,,,,,
260117,中山,8,8,16,ジーベック,6,202601170601060816,(29.5),,,,,,
260117,中山,8,2,3,リリージェーン,7,202601170601060803,(172.9),,,,,,
260117,中山,8,2,4,ビッグドリーム,8,202601170601060804,(4.3),,,,,,
260117,中山,8,6,12,ダンケルド,9,202601170601060812,(1.8),,,,,,
260117,中山,8,5,10,トロピカルヒーロー,10,202601170601060810,(267.8),,,,,,
260117,中山,8,8,15,アルジェンタージョ,11,202601170601060815,(99.9),,,,,,
260117,中山,8,5,9,ケープアグラス,12,202601170601060809,(81.0),,,,,,
260117,中山,8,4,8,フレイミングパイ,13,202601170601060808,(28.6),,,,,,
260117,中山,8,3,5,フェデルミエール,14,202601170601060805,(273.0),,,,,,
260117,中山,8,1,2,クールソル,15,202601170601060802,(204.0),,,,,,
260117,中山,8,1,1,レグザゴン,16,202601170601060801,(75.0),,,,,,
260117,中山,7,6,7,クリフハンガー,1,202601170601060707,1230,320,340,1870,5590,4640,40220
260117,中山,7,1,1,サラスヴァティー,2,202601170601060701,(2.8),160,340,1870,5590,4640,40220
260117,中山,7,7,10,ストレートブラック,3,202601170601060710,(10.8),290,,,,4640,40220
