2026,04,19,福島,4,未勝利,ダート,1700,15,"10-11 \600 (8)/ 07-10 \1650 (20)/ 07-11 \1270 (14)"
2026,04,19,福島,5,未勝利,芝,1200,16,"09-16 \310 (1)/ 01-09 \4860 (48)/ 01-16 \4270 (45)"
2026,04,19,福島,6,１勝ｸﾗｽ,芝,1800,13,"05-06 \530 (3)/ 02-06 \1470 (20)/ 02-05 \1880 (28)"
2026,04,19,福島,7,１勝ｸﾗｽ,芝,2000,10,"05-06 \240 (2)/ 03-05 \250 (3)/ 03-06 \530 (8)"
2026,04,19,福島,8,１勝ｸﾗｽ,ダート,1700,15,"11-13 \1710 (23)/ 11-12 \3700 (40)/ 12-13 \840 (8)"
2026,04,19,福島,9,須賀川特･1勝,芝,1200,16,"11-16 \1080 (10)/ 09-11 \2210 (24)/ 09-16 \2980 (35)"
2026,04,19,福島,10,奥の細道･2勝,芝,2600,13,"11-13 \480 (2)/ 03-13 \280 (1)/ 03-11 \820 (10)"
2026,04,19,福島,11,福島牝馬G3,芝,1800,16,"13-14 \1920 (21)/ 13-16 \10480 (76)/ 14-16 \2520 (28)"
2026,04,19,福島,12,１勝ｸﾗｽ,ダート,1150,15,"03-06 \880 (10)/ 06-09 \270 (1)/ 03-09 \580 (7)"
2026,04,25,福島,1,未勝利・牝,ダート,1700,15,"05-15 \1050 (14)/ 05-10 \470 (5)/ 10-15 \1500 (18)"
2026,04,25,福島,2,未勝利,芝,1200,16,"11-16 \1530 (13)/ 11-12 \3810 (31)/ 12-16 \3640 (29)"
2026,04,25,福島,3,未勝利・牝,芝,2000,16,"04-08 \1280 (17)/ 08-10 \1350 (20)/ 04-10 \1010 (10)"
2026,04,25,福島,4,未勝利,ダート,1150,16,"02-07 \1530 (18)/ 07-08 \520 (4)/ 02-08 \690 (8)"
2026,04,25,福島,5,未勝利,芝,2000,16,"08-11 \420 (2)/ 01-08 \1130 (12)/ 01-11 \1460 (18)"
2026,04,25,福島,6,未勝利,ダート,1700,15,"09-10 \1040 (15)/ 03-10 \870 (11)/ 03-09 \1330 (20)"
2026,04,25,福島,7,１勝ｸﾗｽ・若,芝,1200,12,"01-06 \600 (5)/ 06-11 \1040 (14)/ 01-11 \670 (8)"
2026,04,25,福島,8,１勝ｸﾗｽ,ダート,1700,15,"03-12 \1730 (19)/ 10-12 \630 (5)/ 03-10 \1890 (20)"
2026,04,25,福島,9,雪うさぎ･1勝,芝,1200,16,"01-02 \620 (4)/ 02-07 \300 (2)/ 01-07 \1140 (11)"
2026,04,25,福島,10,医王寺特･2勝,芝,1200,16,"04-07 \460 (2)/ 04-11 \3090 (37)/ 07-11 \2780 (33)"
2026,04,25,福島,11,福島中央･3勝,ダート,1150,12,"08-11 \1650 (29)/ 06-08 \1230 (19)/ 06-11 \520 (1)"
2026,04,25,福島,12,１勝ｸﾗｽ・牝,芝,1800,16,"01-04 \930 (11)/ 04-13 \2150 (26)/ 01-13 \1220 (14)"
2026,04,26,福島,1,未勝利・牝,ダート,1150,16,"07-12 \630 (6)/ 12-14 \650 (7)/ 07-14 \2400 (22)"
2026,04,26,福島,2,未勝利,芝,1200,16,"04-12 \450 (8)/ 09-12 \510 (11)/ 12-14 \890 (17)/ 04-09 \270 (3)/ 04-14 \510 (10)"
2026,04,26,福島,3,未勝利・若,ダート,1700,15,"10-13 \540 (6)/ 02-13 \1300 (13)/ 02-10 \190 (1)"
2026,04,26,福島,4,未勝利・牝,芝,1200,16,"07-10 \6420 (53)/ 04-07 \270 (1)/ 04-10 \4360 (40)"
2026,04,26,福島,5,未勝利,芝,1800,15,"02-08 \1360 (14)/ 08-15 \5540 (43)/ 02-15 \14760 (69)"
2026,04,26,福島,6,１勝ｸﾗｽ,芝,2600,13,"05-10 \290 (1)/ 10-13 \960 (10)/ 05-13 \1250 (16)"
2026,04,26,福島,7,１勝ｸﾗｽ・牝,ダート,1700,15,"06-10 \1460 (14)/ 10-11 \260 (1)/ 06-11 \510 (5)"
2026,04,26,福島,8,１勝ｸﾗｽ,芝,1200,15,"04-15 \360 (3)/ 02-04 \290 (1)/ 02-15 \360 (4)"
2026,04,26,福島,9,飯盛山特･1勝,芝,2000,13,"02-10 \670 (10)/ 10-12 \380 (1)/ 02-12 \580 (6)"
2026,04,26,福島,10,尾瀬特別･2勝,ダート,1700,15,"02-03 \960 (8)/ 02-14 \1720 (21)/ 03-14 \670 (5)"
2026,04,26,福島,11,モルガナＨ,芝,1200,16,"01-06 \3250 (42)/ 06-13 \2100 (25)/ 01-13 \5090 (66)"
