日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260112,中山,12,1,1,キャピタルリッチ,1,202601120601051201,2050,450,1220,2240,6840,8210,79780
260112,中山,12,3,6,マリアイリダータ,2,202601120601051206,(2.9),150,1220,2240,6840,8210,79780
260112,中山,12,1,2,トレベルオール,3,202601120601051202,(25.1),520,,,,8210,79780
260112,中山,12,7,15,リーティアコナル,4,202601120601051215,(37.2),,,,,,
260112,中山,12,2,3,ミッキーマドンナ,5,202601120601051203,(2.0),,,,,,
260112,中山,12,5,9,ピースヒロフェイス,6,202601120601051209,(117.8),,,,,,
260112,中山,12,4,7,デルマジュテーム,7,202601120601051207,(412.2),,,,,,
260112,中山,12,5,10,クラウドセイル,8,202601120601051210,(102.7),,,,,,
260112,中山,12,8,16,ニヴルヘイム,9,202601120601051216,(24.6),,,,,,
260112,中山,12,6,11,アドミラルシップ,10,202601120601051211,(17.4),,,,,,
260112,中山,12,3,5,ラファヴォリット,11,202601120601051205,(23.2),,,,,,
260112,中山,12,8,18,スワローシチー,12,202601120601051218,(15.5),,,,,,
260112,中山,12,4,8,マジカルワード,13,202601120601051208,(229.2),,,,,,
260112,中山,12,2,4,ビップチェイス,14,202601120601051204,(51.4),,,,,,
260112,中山,12,6,12,ニシノインヴィクタ,15,202601120601051212,(199.6),,,,,,
260112,中山,12,7,14,トーセンリバーブ,16,202601120601051214,(29.1),,,,,,
260112,中山,12,8,17,グランツローゼ,17,202601120601051217,(324.1),,,,,,
260112,中山,12,7,13,リーゼノアール,18,202601120601051213,(130.6),,,,,,
260112,中山,11,3,4,カピリナ,1,202601120601051104,690,200,870,1140,2660,1410,10090
260112,中山,11,1,1,ダノンエアズロック,2,202601120601051101,(3.6),150,870,1140,2660,1410,10090
260112,中山,11,5,8,ファンダム,3,202601120601051108,(3.0),160,,,,1410,10090
260112,中山,11,2,2,ランフォーヴァウ,4,202601120601051102,(94.5),,,,,,
260112,中山,11,3,3,タシット,5,202601120601051103,(14.3),,,,,,
260112,中山,11,5,7,ゾンニッヒ,6,202601120601051107,(73.7),,,,,,
260112,中山,11,6,9,ゴンバデカーブース,7,202601120601051109,(72.6),,,,,,
260112,中山,11,8,13,オニャンコポン,8,202601120601051113,(47.1),,,,,,
260112,中山,11,4,5,リラボニート,9,202601120601051105,(5.7),,,,,,
260112,中山,11,7,12,ダイシンヤマト,10,202601120601051112,(8.6),,,,,,
260112,中山,11,8,14,シルトホルン,11,202601120601051114,(17.1),,,,,,
260112,中山,11,4,6,ハクサンバード,12,202601120601051106,(135.1),,,,,,
260112,中山,11,6,10,アケルナルスター,13,202601120601051110,(217.3),,,,,,
260112,中山,11,7,11,エエヤン,14,202601120601051111,(79.0),,,,,,
260112,中山,10,8,15,ドラゴンウェルズ,1,202601120601051015,220,130,660,680,920,3070,8380
260112,中山,10,6,11,ドンレパルス,2,202601120601051011,(5.7),160,660,680,920,3070,8380
260112,中山,10,7,13,サザンエルフ,3,202601120601051013,(18.5),280,,,,3070,8380
260112,中山,10,1,1,カフジエニアゴン,4,202601120601051001,(28.5),,,,,,
260112,中山,10,3,5,タマモダイジョッキ,5,202601120601051005,(54.8),,,,,,
260112,中山,10,5,10,コブラ,6,202601120601051010,(14.0),,,,,,
260112,中山,10,3,6,キタノソワレ,7,202601120601051006,(21.0),,,,,,
260112,中山,10,4,7,ゲキザル,8,202601120601051007,(8.9),,,,,,
260112,中山,10,2,4,スティールブルー,9,202601120601051004,(79.5),,,,,,
260112,中山,10,7,14,ミユキアイラブユー,10,202601120601051014,(81.3),,,,,,
260112,中山,10,6,12,キュムロンニンバス,11,202601120601051012,(234.7),,,,,,
260112,中山,10,2,3,アイファースキャン,12,202601120601051003,(281.2),,,,,,
