日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260705,函館,12,4,4,ララバニュルス,1,202607050201081204,230,110,780,760,1100,1920,5450
260705,函館,12,7,7,ハーモニーソング,2,202607050201081207,(7.6),190,780,760,1100,1920,5450
260705,函館,12,8,10,コモンスナイプ,3,202607050201081210,(8.5),190,,,,1920,5450
260705,函館,12,1,1,ソードマスター,4,202607050201081201,(14.6),,,,,,
260705,函館,12,6,6,ブライトアゲイン,5,202607050201081206,(10.4),,,,,,
260705,函館,12,3,3,ユーベルジーク,6,202607050201081203,(144.0),,,,,,
260705,函館,12,5,5,フレンドモナコ,7,202607050201081205,(63.1),,,,,,
260705,函館,12,8,9,グランフィエルテ,8,202607050201081209,(2.6),,,,,,
260705,函館,12,7,8,ブラヴィーノ,9,202607050201081208,(120.7),,,,,,
260705,函館,12,2,2,マイオウンウェイ,10,202607050201081202,(85.6),,,,,,
260705,函館,11,8,11,ワイドブリザード,1,202607050201081111,510,210,660,3870,7780,7370,41770
260705,函館,11,6,6,レヴォントゥレット,2,202607050201081106,(13.6),340,660,3870,7780,7370,41770
260705,函館,11,6,7,ヒルノハンブルク,3,202607050201081107,(6.3),230,,,,7370,41770
260705,函館,11,1,1,オウギノカナメ,4,202607050201081101,(31.6),,,,,,
260705,函館,11,4,4,プロミストジーン,5,202607050201081104,(4.2),,,,,,
260705,函館,11,5,5,ホールシバン,6,202607050201081105,(106.9),,,,,,
260705,函館,11,2,2,ラタフォレスト,7,202607050201081102,(4.5),,,,,,
260705,函館,11,3,3,テーオードレフォン,8,202607050201081103,(37.7),,,,,,
260705,函館,11,7,8,アスクデビューモア,9,202607050201081108,(62.3),,,,,,
260705,函館,11,7,9,カナルビーグル,10,202607050201081109,(10.8),,,,,,
260705,函館,11,8,10,コトホドサヨウニ,11,202607050201081110,(5.0),,,,,,
260705,函館,10,1,1,アルマデオロ,1,202607050201081001,180,110,440,670,1060,1650,5110
260705,函館,10,6,7,アスクデッドヒート,2,202607050201081007,(7.7),170,440,670,1060,1650,5110
260705,函館,10,8,11,バースライト,3,202607050201081011,(7.4),230,,,,1650,5110
260705,函館,10,7,8,ラーシャローム,4,202607050201081008,(8.4),,,,,,
260705,函館,10,6,6,ジュンツバメガエシ,5,202607050201081006,(17.3),,,,,,
260705,函館,10,3,3,リアルファインド,6,202607050201081003,(22.8),,,,,,
260705,函館,10,8,10,ライフセービング,7,202607050201081010,(38.0),,,,,,
260705,函館,10,7,9,ブリヤディアマンテ,8,202607050201081009,(55.5),,,,,,
260705,函館,10,5,5,リギーロ,9,202607050201081005,(12.5),,,,,,
260705,函館,10,2,2,アメジストブラック,10,202607050201081002,(70.2),,,,,,
260705,函館,10,4,4,ゴールデンパゴーダ,11,202607050201081004,(12.3),,,,,,
260705,函館,9,8,16,サンタアニタ,1,202607050201080916,860,240,8500,24480,36500,17830,180730
260705,函館,9,2,3,マジカルフェアリー,2,202607050201080903,(65.4),780,8500,24480,36500,17830,180730
