日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260725,札幌,12,5,5,セボンサデッセ,1,202607250101011205,360,120,340,1290,2250,600,5990
260725,札幌,12,7,9,ライフゲート,2,202607250101011209,(6.8),140,340,1290,2250,600,5990
260725,札幌,12,7,8,ベラジオワールド,3,202607250101011208,(2.0),110,,,,600,5990
260725,札幌,12,1,1,リメンバーヒム,4,202607250101011201,(50.8),,,,,,
260725,札幌,12,6,7,ハイクオリティ,5,202607250101011207,(4.6),,,,,,
260725,札幌,12,8,11,ヒルノピレネー,6,202607250101011211,(125.8),,,,,,
260725,札幌,12,4,4,ギマール,7,202607250101011204,(24.5),,,,,,
260725,札幌,12,8,10,マッスルバック,8,202607250101011210,(204.6),,,,,,
260725,札幌,12,3,3,ショウナンヤッホー,9,202607250101011203,(54.2),,,,,,
260725,札幌,12,2,2,フェスタリア,10,202607250101011202,(119.0),,,,,,
260725,札幌,12,6,6,ジュンラトゥール,11,202607250101011206,(34.3),,,,,,
260725,札幌,11,6,7,ロジケープ,1,202607250101011107,210,120,810,860,1260,1540,4850
260725,札幌,11,5,5,メルトユアハート,2,202607250101011105,(9.1),180,810,860,1260,1540,4850
260725,札幌,11,3,3,サウスバンク,3,202607250101011103,(5.0),160,,,,1540,4850
260725,札幌,11,4,4,ルーフ,4,202607250101011104,(14.2),,,,,,
260725,札幌,11,1,1,エヴァンスウィート,5,202607250101011101,(35.9),,,,,,
260725,札幌,11,8,12,パクスロマーナ,6,202607250101011112,(18.9),,,,,,
260725,札幌,11,5,6,ウィルオレオール,7,202607250101011106,(122.3),,,,,,
260725,札幌,11,7,9,クリエープキー,8,202607250101011109,(38.1),,,,,,
260725,札幌,11,8,11,ゴールドサーベル,9,202607250101011111,(191.0),,,,,,
260725,札幌,11,2,2,シカゴスティング,10,202607250101011102,(11.0),,,,,,
260725,札幌,11,6,8,アンジュプロミス,11,202607250101011108,(15.7),,,,,,
260725,札幌,11,7,10,アスクケンタッキー,12,202607250101011110,(7.7),,,,,,
260725,札幌,10,5,5,ボンドロア,1,202607250101011005,1050,330,1320,2630,5680,16300,91480
260725,札幌,10,6,7,ジュンツバメガエシ,2,202607250101011007,(4.3),170,1320,2630,5680,16300,91480
260725,札幌,10,3,3,ライフセービング,3,202607250101011003,(44.6),730,,,,16300,91480
260725,札幌,10,6,6,アスクデッドヒート,4,202607250101011006,(4.8),,,,,,
260725,札幌,10,4,4,レイデラルース,5,202607250101011004,(22.9),,,,,,
260725,札幌,10,8,10,ドッビアーコ,6,202607250101011010,(55.0),,,,,,
260725,札幌,10,7,9,バースライト,7,202607250101011009,(4.6),,,,,,
260725,札幌,10,2,2,リギーロ,8,202607250101011002,(20.5),,,,,,
260725,札幌,10,7,8,レイヤードレッド,9,202607250101011008,(32.6),,,,,,
260725,札幌,10,8,11,ウェイクフィールド,10,202607250101011011,(3.2),,,,,,
260725,札幌,10,1,1,ヴァイザーバルコ,11,202607250101011001,(40.4),,,,,,
260725,札幌,9,1,1,ガーネットフレア,1,202607250101010901,2470,610,11600,63340,99580,100500,1109410
260725,札幌,9,7,8,ディヒターリーベ,2,202607250101010908,(88.1),1590,11600,63340,99580,100500,1109410
260725,札幌,9,8,10,ナムラヒナギク,3,202607250101010910,(6.6),230,,,,100500,1109410
260725,札幌,9,2,2,ニシノエピカリ,4,202607250101010902,(25.5),,,,,,
260725,札幌,9,5,5,シニャンガ,5,202607250101010905,(2.9),,,,,,
260725,札幌,9,8,9,キタノサリスカ,6,202607250101010909,(123.7),,,,,,
260725,札幌,9,7,7,ジャストビート,7,202607250101010907,(25.9),,,,,,
260725,札幌,9,4,4,ジェルブロア,8,202607250101010904,(4.5),,,,,,
260725,札幌,9,3,3,ルーチェフィオーレ,9,202607250101010903,(3.0),,,,,,
260725,札幌,9,6,6,ラコンチャビエン,10,202607250101010906,(12.5),,,,,,
260725,札幌,8,6,7,オンザムービー,1,202607250101010807,200,110,810,5310,7680,8450,40040
260725,札幌,8,5,6,ザハント,2,202607250101010806,(43.3),720,810,5310,7680,8450,40040
260725,札幌,8,5,5,ジェネラスキング,3,202607250101010805,(8.6),230,,,,8450,40040
260725,札幌,8,1,1,ビービーバザーク,4,202607250101010801,(22.8),,,,,,
260725,札幌,8,8,12,ピエナオルカ,5,202607250101010812,(2.5),,,,,,
260725,札幌,8,3,3,カフェブーケット,6,202607250101010803,(186.8),,,,,,
260725,札幌,8,4,4,リュミナーズ,7,202607250101010804,(60.9),,,,,,
260725,札幌,8,7,9,ハイライトニング,8,202607250101010809,(51.9),,,,,,
260725,札幌,8,6,8,タイキルッジェーロ,9,202607250101010808,(19.2),,,,,,
260725,札幌,8,7,10,ファンタイムギフト,10,202607250101010810,(17.9),,,,,,
