日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260830,札幌,12,8,13,タケルフォーカス,1,202608300102041213,1110,280,1450,2810,7690,9950,78010
260830,札幌,12,6,10,ワンダフルデイズ,2,202608300102041210,(6.5),210,1450,2810,7690,9950,78010
260830,札幌,12,4,5,ディーリライズ,3,202608300102041205,(9.9),400,,,,9950,78010
260830,札幌,12,7,11,ディベルティスマン,4,202608300102041211,(16.5),,,,,,
260830,札幌,12,4,6,ミッドタウンナイト,5,202608300102041206,(168.3),,,,,,
260830,札幌,12,7,12,テイクザクラウン,6,202608300102041212,(57.1),,,,,,
260830,札幌,12,1,1,ノリマル,7,202608300102041201,(5.1),,,,,,
260830,札幌,12,8,14,ドンテスタマスター,8,202608300102041214,(8.9),,,,,,
260830,札幌,12,3,4,クオンタムスター,9,202608300102041204,(2.1),,,,,,
260830,札幌,12,3,3,モルビド,10,202608300102041203,(36.4),,,,,,
260830,札幌,12,5,8,タビニュ,11,202608300102041208,(62.6),,,,,,
260830,札幌,12,2,2,ハバタクジユウニ,12,202608300102041202,(283.2),,,,,,
260830,札幌,12,5,7,ニューアライブ,13,202608300102041207,(297.5),,,,,,
260830,札幌,12,6,9,シーンオブドリーム,14,202608300102041209,(136.3),,,,,,
260830,札幌,11,2,2,ワタシマツワ,1,202608300102041102,1790,510,4080,5840,13960,11170,85990
260830,札幌,11,8,13,モンドデラモーレ,2,202608300102041113,(4.1),190,4080,5840,13960,11170,85990
260830,札幌,11,3,4,エフォートレス,3,202608300102041104,(8.5),240,,,,11170,85990
260830,札幌,11,4,5,リゾートアイランド,4,202608300102041105,(21.2),,,,,,
260830,札幌,11,6,9,ダノンミッション,5,202608300102041109,(6.7),,,,,,
260830,札幌,11,5,7,サクセスアイ,6,202608300102041107,(44.3),,,,,,
260830,札幌,11,1,1,アンビバレント,7,202608300102041101,(62.6),,,,,,
260830,札幌,11,4,6,エマヌエーレ,8,202608300102041106,(11.3),,,,,,
260830,札幌,11,6,10,エルマーゴ,9,202608300102041110,(6.2),,,,,,
260830,札幌,11,7,11,サンタアニタ,10,202608300102041111,(27.5),,,,,,
260830,札幌,11,5,8,トラペジスト,11,202608300102041108,(125.9),,,,,,
