日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260328,中山,12,2,4,サムシャイン,1,202603280603011204,290,160,1870,2020,3120,3920,14430
260328,中山,12,5,9,メイショウカシワデ,2,202603280603011209,(16.5),340,1870,2020,3120,3920,14430
260328,中山,12,8,16,ホレーショ,3,202603280603011216,(7.9),210,,,,3920,14430
260328,中山,12,7,14,ブレードサクセス,4,202603280603011214,(7.4),,,,,,
260328,中山,12,7,13,コスモマルーン,5,202603280603011213,(230.9),,,,,,
260328,中山,12,1,1,リラゲイル,6,202603280603011201,(12.9),,,,,,
260328,中山,12,3,6,コーリンカルベラ,7,202603280603011206,(103.5),,,,,,
260328,中山,12,6,12,ゲンパチルーナ,8,202603280603011212,(73.9),,,,,,
260328,中山,12,1,2,マンダリンボレロ,9,202603280603011202,(53.8),,,,,,
260328,中山,12,6,11,リアルクィーン,10,202603280603011211,(169.7),,,,,,
260328,中山,12,8,15,カゼノタカトシ,11,202603280603011215,(36.6),,,,,,
260328,中山,12,4,8,トーホウキザン,12,202603280603011208,(137.6),,,,,,
260328,中山,12,4,7,ミッキーラッキー,13,202603280603011207,(23.4),,,,,,
260328,中山,12,2,3,ロンパイア,14,202603280603011203,(129.5),,,,,,
260328,中山,12,5,10,マーゴットレーヴ,15,202603280603011210,(185.0),,,,,,
260328,中山,12,3,5,ホークライト,16,202603280603011205,(2.7),,,,,,
260328,中山,11,8,15,マイユニバース,1,202603280603011115,700,240,700,1330,3140,3560,18520
260328,中山,11,1,1,ミクニインスパイア,2,202603280603011101,(4.0),170,700,1330,3140,3560,18520
260328,中山,11,8,14,ローシャムパーク,3,202603280603011114,(6.2),210,,,,3560,18520
260328,中山,11,3,4,エヒト,4,202603280603011104,(41.4),,,,,,
260328,中山,11,6,10,シャイニングソード,5,202603280603011110,(12.4),,,,,,
260328,中山,11,5,9,マイネルケレリウス,6,202603280603011109,(41.8),,,,,,
260328,中山,11,4,7,コスモキュランダ,7,202603280603011107,(2.8),,,,,,
260328,中山,11,7,12,チャックネイト,8,202603280603011112,(27.8),,,,,,
260328,中山,11,2,2,ホールネス,9,202603280603011102,(79.4),,,,,,
260328,中山,11,3,5,アスクナイスショー,10,202603280603011105,(14.1),,,,,,
260328,中山,11,4,6,リビアングラス,11,202603280603011106,(46.6),,,,,,
260328,中山,11,7,13,ブレイヴロッカー,12,202603280603011113,(66.8),,,,,,
260328,中山,11,5,8,ホウオウノーサイド,13,202603280603011108,(352.9),,,,,,
260328,中山,11,6,11,ミステリーウェイ,14,202603280603011111,(24.5),,,,,,
260328,中山,11,2,3,クリスマスパレード,15,202603280603011103,(38.9),,,,,,
260328,中山,10,5,5,ダノンバーボン,1,202603280603011005,210,110,1380,1560,1670,1000,5590
260328,中山,10,1,1,ドンエレクトス,2,202603280603011001,(8.8),180,1380,1560,1670,1000,5590
260328,中山,10,7,8,チャーリー,3,202603280603011008,(3.1),110,,,,1000,5590
260328,中山,10,8,10,イッテラッシャイ,4,202603280603011010,(12.5),,,,,,
260328,中山,10,3,3,サンライズケヴィン,5,202603280603011003,(30.2),,,,,,
260328,中山,10,4,4,サンダーヴィント,6,202603280603011004,(106.9),,,,,,
260328,中山,10,6,6,テーオーカイザー,7,202603280603011006,(69.5),,,,,,
260328,中山,10,2,2,リベッチオ,8,202603280603011002,(6.2),,,,,,
260328,中山,10,8,9,ラッキーキッド,9,202603280603011009,(19.8),,,,,,
260328,中山,10,7,7,アメリカンスタイル,10,202603280603011007,(64.8),,,,,,
260328,中山,9,1,2,エコロエイト,1,202603280603010902,790,220,580,1310,3160,5060,29340
260328,中山,9,4,7,ラファル,2,202603280603010907,(3.0),140,580,1310,3160,5060,29340
260328,中山,9,1,1,サトノガレオン,3,202603280603010901,(14.6),280,,,,5060,29340
260328,中山,9,3,5,ラストシャリナ,4,202603280603010905,(17.6),,,,,,
260328,中山,9,2,4,ショウナンハクウン,5,202603280603010904,(7.7),,,,,,
