日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260426,福島,12,3,5,レイアポポ,1,202604260301061205,870,260,1710,2890,5670,16910,106870
260426,福島,12,2,4,ダイヤモンド,2,202604260301061204,(5.7),210,1710,2890,5670,16910,106870
260426,福島,12,7,13,レジェンダリーデイ,3,202604260301061213,(12.2),370,,,,16910,106870
260426,福島,12,5,10,エコロカディス,4,202604260301061210,(7.6),,,,,,
260426,福島,12,5,9,シャインミラカナ,5,202604260301061209,(133.3),,,,,,
260426,福島,12,1,2,ケイアイマウンガ,6,202604260301061202,(3.9),,,,,,
260426,福島,12,4,8,タッカーバレット,7,202604260301061208,(11.9),,,,,,
260426,福島,12,4,7,カツノテンス,8,202604260301061207,(36.0),,,,,,
260426,福島,12,2,3,ナンヨークリスタル,9,202604260301061203,(11.0),,,,,,
260426,福島,12,6,12,ノーブルミステリー,10,202604260301061212,(59.2),,,,,,
260426,福島,12,8,16,ヨドノゴールド,11,202604260301061216,(3.9),,,,,,
260426,福島,12,6,11,アイランドピーク,12,202604260301061211,(303.0),,,,,,
260426,福島,12,3,6,オンリーラヴ,13,202604260301061206,(215.8),,,,,,
260426,福島,12,8,15,ピクラリーダ,14,202604260301061215,(252.7),,,,,,
260426,福島,12,7,14,チャージドアップ,15,202604260301061214,(141.6),,,,,,
260426,福島,12,1,1,ブルーデイジー,16,202604260301061201,(347.0),,,,,,
260426,福島,11,3,6,サウンドモリアーナ,1,202604260301061106,640,240,1750,10410,18240,53360,249030
260426,福島,11,1,1,レッドアヴァンティ,2,202604260301061101,(28.1),830,1750,10410,18240,53360,249030
260426,福島,11,7,13,ジョーメッドヴィン,3,202604260301061113,(13.7),400,,,,53360,249030
260426,福島,11,1,2,シュタールヴィント,4,202604260301061102,(22.3),,,,,,
260426,福島,11,4,7,ショウナンハクラク,5,202604260301061107,(42.3),,,,,,
260426,福島,11,3,5,カルロヴェローチェ,6,202604260301061105,(5.2),,,,,,
260426,福島,11,5,10,マイネルレノン,7,202604260301061110,(26.7),,,,,,
260426,福島,11,5,9,クファシル,8,202604260301061109,(30.9),,,,,,
260426,福島,11,6,12,モズナナスター,9,202604260301061112,(14.4),,,,,,
260426,福島,11,8,15,ムイ,10,202604260301061115,(33.2),,,,,,
260426,福島,11,7,14,ナムラローズマリー,11,202604260301061114,(5.5),,,,,,
260426,福島,11,4,8,イツモニコニコ,12,202604260301061108,(7.7),,,,,,
260426,福島,11,2,4,ナナオ,13,202604260301061104,(10.8),,,,,,
260426,福島,11,2,3,クムシラコ,14,202604260301061103,(87.2),,,,,,
260426,福島,11,6,11,テイエムリステット,15,202604260301061111,(7.0),,,,,,
260426,福島,11,8,16,ユキノファラオ,16,202604260301061116,(293.3),,,,,,
260426,福島,10,2,2,グランキングオー,1,202604260301061002,1050,390,2120,2130,5740,5700,38350
260426,福島,10,2,3,セボンサデッセ,2,202604260301061003,(2.8),140,2120,2130,5740,5700,38350
260426,福島,10,8,14,ジュンラトゥール,3,202604260301061014,(12.1),310,,,,5700,38350
260426,福島,10,1,1,ギマール,4,202604260301061001,(6.2),,,,,,
260426,福島,10,6,10,トルショー,5,202604260301061010,(31.8),,,,,,
260426,福島,10,5,8,マーウォルス,6,202604260301061008,(9.5),,,,,,
260426,福島,10,3,4,グレイスオブゴッド,7,202604260301061004,(100.5),,,,,,
260426,福島,10,7,12,コスモマルーン,8,202604260301061012,(48.9),,,,,,
260426,福島,10,8,15,セザンワールド,9,202604260301061015,(10.6),,,,,,
260426,福島,10,6,11,キングツェッペリン,10,202604260301061011,(6.5),,,,,,
260426,福島,10,7,13,カスバートテソーロ,11,202604260301061013,(24.2),,,,,,
260426,福島,10,5,9,イブニングタイド,12,202604260301061009,(108.6),,,,,,
260426,福島,10,4,6,マイレーヌ,13,202604260301061006,(107.8),,,,,,
260426,福島,10,3,5,スマートプレシャス,14,202604260301061005,(19.9),,,,,,
260426,福島,10,4,7,トーレ,15,202604260301061007,(24.7),,,,,,
260426,福島,9,7,10,アリスメティーク,1,202604260301060910,620,170,1730,2120,4010,2660,15980
260426,福島,9,2,2,ゼンノインヴォーク,2,202604260301060902,(8.9),210,1730,2120,4010,2660,15980
260426,福島,9,8,12,マイネルアズーロ,3,202604260301060912,(4.0),140,,,,2660,15980
260426,福島,9,8,13,マイネルゼウス,4,202604260301060913,(6.8),,,,,,
260426,福島,9,4,5,ウインボレロ,5,202604260301060905,(25.0),,,,,,
260426,福島,9,1,1,ピティロディア,6,202604260301060901,(103.4),,,,,,
260426,福島,9,5,6,ゲンジ,7,202604260301060906,(5.6),,,,,,
260426,福島,9,7,11,ミッドセンチュリー,8,202604260301060911,(9.9),,,,,,
260426,福島,9,5,7,ゴールドジェスター,9,202604260301060907,(33.9),,,,,,
260426,福島,9,4,4,ポッポノフェスタ,10,202604260301060904,(95.1),,,,,,
260426,福島,9,3,3,アドミラルシップ,11,202604260301060903,(5.4),,,,,,
260426,福島,9,6,9,ヴォラヴィア,12,202604260301060909,(41.7),,,,,,
260426,福島,9,6,8,オールデュスヴラン,13,202604260301060908,(90.7),,,,,,
260426,福島,8,3,4,マキシマムドライブ,1,202604260301060804,330,140,580,840,1550,1250,5900
260426,福島,8,8,15,タマモブラウンタイ,2,202604260301060815,(4.3),150,580,840,1550,1250,5900
260426,福島,8,2,2,ピアストイヤーズ,3,202604260301060802,(5.1),140,,,,1250,5900
260426,福島,8,6,10,ペルフェツィオーネ,4,202604260301060810,(41.2),,,,,,
260426,福島,8,1,1,ダノンゴーイチ,5,202604260301060801,(6.0),,,,,,
260426,福島,8,4,6,ベネメレンティ,6,202604260301060806,(48.0),,,,,,
260426,福島,8,7,12,ホウオウガイア,7,202604260301060812,(13.8),,,,,,
260426,福島,8,5,9,グランルーチェ,8,202604260301060809,(61.6),,,,,,
260426,福島,8,3,5,フォルトレス,9,202604260301060805,(19.1),,,,,,
260426,福島,8,2,3,ニシノヒミチュ,10,202604260301060803,(77.0),,,,,,
260426,福島,8,5,8,ナンナンプー,11,202604260301060808,(34.9),,,,,,
260426,福島,8,7,13,ワールドシリーズ,12,202604260301060813,(131.0),,,,,,
260426,福島,8,4,7,ブラヴィーノ,13,202604260301060807,(321.0),,,,,,
260426,福島,8,8,14,モルティフレーバー,14,202604260301060814,(8.9),,,,,,
260426,福島,8,6,11,ヴァリアントマーチ,15,202604260301060811,(83.2),,,,,,
260426,福島,7,6,10,ユージュアーナ,1,202604260301060710,520,190,570,5870,9420,2750,22640
260426,福島,7,4,6,アンリーベイビー,2,202604260301060706,(24.1),270,570,5870,9420,2750,22640
260426,福島,7,6,11,マタミカンサン,3,202604260301060711,(1.9),110,,,,2750,22640
260426,福島,7,3,5,カルミアクラウン,4,202604260301060705,(13.8),,,,,,
260426,福島,7,7,13,エウテルペ,5,202604260301060713,(28.3),,,,,,
260426,福島,7,5,9,アーデルリーベ,6,202604260301060709,(27.9),,,,,,
260426,福島,7,8,14,ハイゼンスレイ,7,202604260301060714,(10.4),,,,,,
260426,福島,7,2,3,ザラタン,8,202604260301060703,(10.5),,,,,,
260426,福島,7,7,12,レイフロレット,9,202604260301060712,(35.4),,,,,,
260426,福島,7,4,7,バレンシア,10,202604260301060707,(19.9),,,,,,
260426,福島,7,5,8,リリーズブルーム,11,202604260301060708,(75.2),,,,,,
260426,福島,7,2,2,グランコネクシオン,12,202604260301060702,(64.3),,,,,,
260426,福島,7,8,15,ノアチュロス,13,202604260301060715,(160.7),,,,,,
260426,福島,7,3,4,ライヴスプーン,14,202604260301060704,(18.7),,,,,,
260426,福島,7,1,1,サラサラヘアー,15,202604260301060701,(108.4),,,,,,
260426,福島,6,7,10,アスクデッドヒート,1,202604260301060610,340,150,280,590,1070,3780,13050
260426,福島,6,4,5,キングズトゥルー,2,202604260301060605,(3.3),160,280,590,1070,3780,13050
