日付,場所,Ｒ,枠番,馬番,馬名,確定着順,レースID(新),単勝配当,複勝配当,枠連,馬連,馬単,３連複,３連単
260222,東京,12,2,3,アスクアイルビゼア,1,202602220501081203,430,160,560,1300,2390,3680,14820
260222,東京,12,5,10,セントラルヴァレー,2,202602220501081210,(7.4),220,560,1300,2390,3680,14820
260222,東京,12,2,4,ベラジオワールド,3,202602220501081204,(5.9),220,,,,3680,14820
260222,東京,12,5,9,マサノユニコーン,4,202602220501081209,(11.5),,,,,,
260222,東京,12,8,16,カネショウレジェン,5,202602220501081216,(5.1),,,,,,
260222,東京,12,6,11,クォーツァイト,6,202602220501081211,(127.7),,,,,,
260222,東京,12,3,5,キョウエイカンセ,7,202602220501081205,(20.9),,,,,,
260222,東京,12,1,1,フィリップ,8,202602220501081201,(48.2),,,,,,
260222,東京,12,7,14,エーデル,9,202602220501081214,(43.2),,,,,,
260222,東京,12,7,13,フクチャントウメイ,10,202602220501081213,(272.2),,,,,,
260222,東京,12,8,15,トラヴェリンバンド,11,202602220501081215,(24.5),,,,,,
260222,東京,12,4,8,リアルクィーン,12,202602220501081208,(177.7),,,,,,
260222,東京,12,1,2,アンクエンチャブル,13,202602220501081202,(5.3),,,,,,
260222,東京,12,4,7,ヤマニンバロネス,14,202602220501081207,(12.7),,,,,,
260222,東京,12,6,12,イブニングタイド,15,202602220501081212,(61.4),,,,,,
260222,東京,12,3,6,ビッグショータイム,16,202602220501081206,(310.1),,,,,,
260222,東京,11,6,12,コスタノヴァ,1,202602220501081112,340,130,820,890,1560,1080,5080
260222,東京,11,7,14,ウィルソンテソーロ,2,202602220501081114,(5.4),160,820,890,1560,1080,5080
260222,東京,11,5,9,ダブルハートボンド,3,202602220501081109,(3.0),130,,,,1080,5080
260222,東京,11,2,3,ブライアンセンス,4,202602220501081103,(40.6),,,,,,
260222,東京,11,1,1,オメガギネス,5,202602220501081101,(28.6),,,,,,
260222,東京,11,8,15,ペプチドナイル,6,202602220501081115,(53.6),,,,,,
260222,東京,11,7,13,ナチュラルライズ,7,202602220501081113,(21.4),,,,,,
260222,東京,11,3,6,ラムジェット,8,202602220501081106,(7.8),,,,,,
260222,東京,11,3,5,シックスペンス,9,202602220501081105,(17.4),,,,,,
260222,東京,11,2,4,ペリエール,10,202602220501081104,(32.9),,,,,,
260222,東京,11,5,10,ロードクロンヌ,11,202602220501081110,(14.7),,,,,,
260222,東京,11,6,11,サンライズホーク,12,202602220501081111,(346.3),,,,,,
260222,東京,11,4,8,サクラトゥジュール,13,202602220501081108,(74.1),,,,,,
260222,東京,11,4,7,ロングラン,14,202602220501081107,(235.1),,,,,,
260222,東京,11,8,16,サイモンザナドゥ,15,202602220501081116,(66.6),,,,,,
260222,東京,11,1,2,ハッピーマン,16,202602220501081102,(98.1),,,,,,
260222,東京,10,5,8,サクラファレル,1,202602220501081008,240,130,300,370,720,4720,14790
260222,東京,10,3,3,レイニング,2,202602220501081003,(3.0),140,300,370,720,4720,14790
260222,東京,10,8,14,アスクセクシーモア,3,202602220501081014,(38.8),640,,,,4720,14790
260222,東京,10,4,6,ログラール,4,202602220501081006,(11.1),,,,,,
260222,東京,10,3,4,パンジャ,5,202602220501081004,(17.9),,,,,,
260222,東京,10,4,5,ユキワリザクラ,6,202602220501081005,(13.6),,,,,,
260222,東京,10,8,13,ディヴァインスター,7,202602220501081013,(66.7),,,,,,
260222,東京,10,7,12,ウイントレメンデス,8,202602220501081012,(22.9),,,,,,
260222,東京,10,7,11,ライトトラック,9,202602220501081011,(24.1),,,,,,
260222,東京,10,5,7,グーテンベルク,10,202602220501081007,(14.1),,,,,,
260222,東京,10,2,2,ウインオーディン,11,202602220501081002,(12.6),,,,,,
260222,東京,10,6,9,ダニーデン,12,202602220501081009,(248.1),,,,,,
260222,東京,10,6,10,マルチャン,13,202602220501081010,(169.9),,,,,,
260222,東京,10,1,1,ブランデーロック,14,202602220501081001,(202.2),,,,,,
260222,東京,9,3,3,ラッキーキッド,1,202602220501080903,2350,590,7670,8300,18910,12340,132930
260222,東京,9,7,8,ドンエレクトス,2,202602220501080908,(7.6),310,7670,8300,18910,12340,132930
260222,東京,9,6,6,イッテラッシャイ,3,202602220501080906,(5.7),300,,,,12340,132930
260222,東京,9,1,1,ボクマダネムイヨ,4,202602220501080901,(7.4),,,,,,
260222,東京,9,8,9,ユアフェリシティ,5,202602220501080909,(47.4),,,,,,
260222,東京,9,8,10,アルカディアカフェ,6,202602220501080910,(1.7),,,,,,
260222,東京,9,5,5,シーズザスローン,7,202602220501080905,(12.9),,,,,,
260222,東京,9,7,7,ユウファラオ,8,202602220501080907,(28.5),,,,,,
260222,東京,9,2,2,サマーマッドネス,9,202602220501080902,(33.3),,,,,,
260222,東京,9,4,4,タイキブリッツェン,10,202602220501080904,(23.5),,,,,,
260222,東京,8,3,6,ピコローズ,1,202602220501080806,560,210,2280,2830,5160,15820,77420
260222,東京,8,6,11,ポッドロワール,2,202602220501080811,(11.8),350,2280,2830,5160,15820,77420
260222,東京,8,4,7,ボンヌソワレ,3,202602220501080807,(18.4),430,,,,15820,77420
260222,東京,8,2,3,デンクマール,4,202602220501080803,(2.1),,,,,,
260222,東京,8,1,1,レイククレセント,5,202602220501080801,(9.8),,,,,,
260222,東京,8,1,2,フェアリーライク,6,202602220501080802,(8.9),,,,,,
260222,東京,8,7,13,ミクストベリーズ,7,202602220501080813,(10.8),,,,,,
260222,東京,8,3,5,ゴールドスター,8,202602220501080805,(21.6),,,,,,
260222,東京,8,4,8,メイケイバートン,9,202602220501080808,(33.5),,,,,,
260222,東京,8,8,16,マンウォル,10,202602220501080816,(114.3),,,,,,
260222,東京,8,5,10,ルージュスエルテ,11,202602220501080810,(38.9),,,,,,
260222,東京,8,2,4,ヴェナートル,12,202602220501080804,(220.5),,,,,,
260222,東京,8,8,15,エリカカリーナ,13,202602220501080815,(30.1),,,,,,
260222,東京,8,6,12,ジュンゴールド,14,202602220501080812,(81.7),,,,,,
260222,東京,8,7,14,ジオパーククラウン,15,202602220501080814,(374.3),,,,,,
260222,東京,8,5,9,ホワイトターフ,16,202602220501080809,(350.7),,,,,,
260222,東京,7,6,11,アカデミア,1,202602220501080711,240,170,1310,4000,5370,19230,68170
260222,東京,7,5,9,インペリアルライン,2,202602220501080709,(22.7),390,1310,4000,5370,19230,68170
260222,東京,7,7,14,コーカサスゴールド,3,202602220501080714,(19.0),490,,,,19230,68170
260222,東京,7,8,16,ドラゴン,4,202602220501080716,(8.1),,,,,,
260222,東京,7,7,13,タイセイアディクト,5,202602220501080713,(8.5),,,,,,
260222,東京,7,3,5,サノノワンダー,6,202602220501080705,(4.0),,,,,,
260222,東京,7,6,12,サトノシュトラーセ,7,202602220501080712,(33.3),,,,,,
260222,東京,7,2,3,パッションリッチ,8,202602220501080703,(16.8),,,,,,
260222,東京,7,5,10,ブルーワール,9,202602220501080710,(21.5),,,,,,
260222,東京,7,1,1,バルダンツァ,10,202602220501080701,(38.3),,,,,,
260222,東京,7,8,15,ゴヴェルナーレリコ,11,202602220501080715,(110.1),,,,,,
260222,東京,7,4,8,ラファールドール,12,202602220501080708,(94.0),,,,,,
260222,東京,7,1,2,スマートシーカー,13,202602220501080702,(27.4),,,,,,
260222,東京,7,3,6,スプレーフォール,14,202602220501080706,(342.9),,,,,,
260222,東京,7,4,7,キャネル,15,202602220501080707,(248.1),,,,,,
260222,東京,7,2,4,ダブルメッセージ,16,202602220501080704,(32.7),,,,,,
260222,東京,6,2,4,シャンソンドール,1,202602220501080604,240,140,1440,2180,3600,2440,12940
260222,東京,6,5,9,カザンラク,2,202602220501080609,(11.6),210,1440,2180,3600,2440,12940
260222,東京,6,1,1,ミッキーマドンナ,3,202602220501080601,(3.2),140,,,,2440,12940
260222,東京,6,4,8,エリーナストーム,4,202602220501080608,(8.2),,,,,,
260222,東京,6,3,6,マイネルアレス,5,202602220501080606,(50.3),,,,,,
260222,東京,6,4,7,リポサンテ,6,202602220501080607,(12.4),,,,,,
260222,東京,6,5,10,スワローシチー,7,202602220501080610,(24.2),,,,,,
260222,東京,6,3,5,ポタリング,8,202602220501080605,(106.9),,,,,,
260222,東京,6,8,15,ウインドラート,9,202602220501080615,(237.8),,,,,,
260222,東京,6,1,2,アルヴィア,10,202602220501080602,(270.6),,,,,,
260222,東京,6,7,14,トラジェクトワール,11,202602220501080614,(137.9),,,,,,
260222,東京,6,8,16,ウアーシュプルング,12,202602220501080616,(46.3),,,,,,
260222,東京,6,2,3,コイヌール,13,202602220501080603,(187.3),,,,,,
260222,東京,6,6,11,スノークローバー,14,202602220501080611,(651.2),,,,,,
260222,東京,6,6,12,パルヴェニュー,15,202602220501080612,(804.1),,,,,,
260222,東京,6,7,13,ロパシック,16,202602220501080613,(7.4),,,,,,
260222,東京,5,1,1,ゴーラッキー,1,202602220501080501,210,110,280,600,930,420,2250
260222,東京,5,6,7,マゲバスピード,2,202602220501080507,(5.2),130,280,600,930,420,2250
260222,東京,5,2,2,フジガイフウ,3,202602220501080502,(3.6),110,,,,420,2250
260222,東京,5,5,5,スミッコディスコ,4,202602220501080505,(38.2),,,,,,
260222,東京,5,6,8,ルージュボヤージュ,5,202602220501080508,(5.9),,,,,,
260222,東京,5,7,9,シャルトル,6,202602220501080509,(35.9),,,,,,
260222,東京,5,8,11,ナイスプレーアスク,7,202602220501080511,(19.7),,,,,,
260222,東京,5,3,3,ホットゥトロット,8,202602220501080503,(86.3),,,,,,
260222,東京,5,8,12,キーンセンス,9,202602220501080512,(65.4),,,,,,
260222,東京,5,7,10,トリスティ,10,202602220501080510,(108.2),,,,,,
260222,東京,5,4,4,シンデレラヒメ,11,202602220501080504,(461.1),,,,,,
260222,東京,5,5,6,ギガントマキア,12,202602220501080506,(460.8),,,,,,
260222,東京,4,3,6,マイネルグレート,1,202602220501080406,510,180,770,820,1720,2420,13000
260222,東京,4,3,5,アイムイン,2,202602220501080405,(2.7),110,770,820,1720,2420,13000
260222,東京,4,4,8,ショウナンサイオウ,3,202602220501080408,(13.6),340,,,,2420,13000
260222,東京,4,7,14,カリドーラ,4,202602220501080414,(63.0),,,,,,
260222,東京,4,2,4,オメガディコン,5,202602220501080404,(12.9),,,,,,
260222,東京,4,8,16,ダノンアスコルティ,6,202602220501080416,(4.2),,,,,,
260222,東京,4,7,13,サクセスブルー,7,202602220501080413,(53.5),,,,,,
260222,東京,4,5,10,キーサーバー,8,202602220501080410,(316.8),,,,,,
260222,東京,4,4,7,クォンタムビット,9,202602220501080407,(19.2),,,,,,
260222,東京,4,6,11,クインズツバキ,10,202602220501080411,(616.5),,,,,,
260222,東京,4,6,12,ルーリングクラス,11,202602220501080412,(34.9),,,,,,
260222,東京,4,8,15,スカイリッチ,12,202602220501080415,(6.4),,,,,,
260222,東京,4,5,9,スノーエルヴァ,13,202602220501080409,(64.3),,,,,,
260222,東京,4,1,2,モロノディアマンテ,14,202602220501080402,(234.9),,,,,,
260222,東京,4,1,1,ノヴェルカフナ,15,202602220501080401,(546.1),,,,,,
260222,東京,4,2,3,グランフィエスタ,16,202602220501080403,(136.2),,,,,,
260222,東京,3,2,3,ローズブーケ,1,202602220501080303,320,180,2930,16680,24060,198570,742930
260222,東京,3,4,7,ラヴィプランドール,2,202602220501080307,(94.3),3030,2930,16680,24060,198570,742930
260222,東京,3,1,1,トレンドマーチ,3,202602220501080301,(68.0),1830,,,,198570,742930
260222,東京,3,5,10,ミリオングローリー,4,202602220501080310,(18.1),,,,,,
260222,東京,3,6,12,ウインルナロッサ,5,202602220501080312,(57.4),,,,,,
260222,東京,3,6,11,フローレスカラーズ,6,202602220501080311,(3.8),,,,,,
260222,東京,3,3,6,リケアブカティーニ,7,202602220501080306,(13.1),,,,,,
260222,東京,3,7,13,ヴィラロボス,8,202602220501080313,(12.5),,,,,,
260222,東京,3,8,16,ディルガーム,9,202602220501080316,(7.4),,,,,,
260222,東京,3,5,9,タツナナイロ,10,202602220501080309,(114.1),,,,,,
260222,東京,3,3,5,モーニンムスメ,11,202602220501080305,(108.6),,,,,,
260222,東京,3,8,15,ヴェントディルーナ,12,202602220501080315,(8.2),,,,,,
260222,東京,3,2,4,イヌボウノシオカゼ,13,202602220501080304,(8.2),,,,,,
260222,東京,3,7,14,ボンダイビーチ,14,202602220501080314,(200.6),,,,,,
260222,東京,3,1,2,ポッポヘジュセヨ,15,202602220501080302,(143.3),,,,,,
260222,東京,3,4,8,グリニッジローズ,16,202602220501080308,(40.7),,,,,,
260222,東京,2,4,4,バスキュール,1,202602220501080204,150,110,180,210,310,720,1750
260222,東京,2,6,8,ビービーアジャイル,2,202602220501080208,(3.3),110,180,210,310,720,1750
260222,東京,2,8,12,クリムゾンリーフ,3,202602220501080212,(27.2),200,,,,720,1750
260222,東京,2,5,7,コスモラムバック,4,202602220501080207,(79.2),,,,,,
260222,東京,2,1,1,タケルムサシ,5,202602220501080201,(4.6),,,,,,
260222,東京,2,5,6,クワッドマリニン,6,202602220501080206,(85.5),,,,,,
260222,東京,2,2,2,オーキッドワン,7,202602220501080202,(422.8),,,,,,
260222,東京,2,7,10,カミノテイオー,8,202602220501080210,(304.6),,,,,,
260222,東京,2,7,11,マイネルスラーヴァ,9,202602220501080211,(99.7),,,,,,
260222,東京,2,3,3,レフィノス,10,202602220501080203,(103.6),,,,,,
260222,東京,2,6,9,ジューングレイス,11,202602220501080209,(179.1),,,,,,
260222,東京,2,8,13,ウルヴァリン,12,202602220501080213,(541.5),,,,,,
260222,東京,2,4,5,エンゼルランプ,13,202602220501080205,(445.8),,,,,,
260222,東京,1,2,3,アトミックブレス,1,202602220501080103,440,180,1850,4290,6130,13280,67860
260222,東京,1,3,5,マルターズドン,2,202602220501080105,(14.0),460,1850,4290,6130,13280,67860
260222,東京,1,8,15,タイセイモノリス,3,202602220501080115,(6.4),260,,,,13280,67860
260222,東京,1,6,12,レピュニット,4,202602220501080112,(2.3),,,,,,
260222,東京,1,3,6,エコロセレナ,5,202602220501080106,(14.5),,,,,,
260222,東京,1,5,10,ユイノカタリベ,6,202602220501080110,(11.1),,,,,,
260222,東京,1,4,7,ミラビリオン,7,202602220501080107,(9.6),,,,,,
260222,東京,1,2,4,ブライトラン,8,202602220501080104,(90.5),,,,,,
260222,東京,1,1,2,チェイサー,9,202602220501080102,(25.2),,,,,,
260222,東京,1,7,13,モーブプリエール,10,202602220501080113,(112.5),,,,,,
260222,東京,1,5,9,ニシノランペイジ,11,202602220501080109,(292.3),,,,,,
260222,東京,1,1,1,ネオアンボウ,12,202602220501080101,(264.8),,,,,,
260222,東京,1,6,11,ソフィアプルーマ,13,202602220501080111,(271.2),,,,,,
260222,東京,1,4,8,マクシーン,14,202602220501080108,(26.0),,,,,,
