レースID(新),馬番,前走補9,前走補正
202603210602070101,1,73.0,88.0
202603210602070103,3,76.0,91.0
202603210602070105,5,74.0,89.0
202603210602070107,7,54.0,69.0
202603210602070201,1,73.0,90.0
202603210602070203,3,75.0,92.0
202603210602070204,4,66.0,81.0
202603210602070205,5,63.0,79.0
202603210602070206,6,75.0,92.0
202603210602070207,7,51.0,66.0
202603210602070209,9,78.0,92.0
202603210602070301,1,71.0,89.0
202603210602070302,2,69.0,86.0
202603210602070303,3,42.0,60.0
202603210602070304,4,83.0,96.0
202603210602070305,5,18.0,36.0
202603210602070306,6,54.0,71.0
202603210602070307,7,68.0,83.0
202603210602070309,9,71.0,86.0
202603210602070310,10,73.0,89.0
202603210602070311,11,76.0,91.0
202603210602070312,12,83.0,99.0
202603210602070315,15,78.0,96.0
202603210602070316,16,47.0,65.0
202603210602070401,1,83.0,101.0
202603210602070405,5,64.0,81.0
202603210602070406,6,76.0,94.0
202603210602070407,7,59.0,77.0
202603210602070408,8,85.0,102.0
202603210602070409,9,72.0,89.0
202603210602070411,11,59.0,77.0
202603210602070412,12,69.0,87.0
202603210602070413,13,60.0,75.0
202603210602070501,1,70.0,88.0
202603210602070504,4,74.0,92.0
202603210602070505,5,66.0,81.0
202603210602070506,6,55.0,73.0
202603210602070507,7,70.0,88.0
202603210602070508,8,68.0,86.0
202603210602070511,11,70.0,88.0
202603210602070601,1,90.0,88.0
202603210602070602,2,85.0,90.0
202603210602070604,4,64.0,69.0
202603210602070605,5,87.0,102.0
202603210602070609,9,44.0,59.0
202603210602070610,10,88.0,78.0
202603210602070612,12,92.0,86.0
202603210602070613,13,82.0,99.0
202603210602070701,1,79.0,88.0
202603210602070702,2,84.0,93.0
202603210602070703,3,81.0,90.0
202603210602070704,4,90.0,99.0
202603210602070705,5,83.0,92.0
202603210602070706,6,78.0,88.0
202603210602070709,9,82.0,91.0
202603210602070710,10,81.0,90.0
202603210602070711,11,85.0,94.0
202603210602070714,14,85.0,94.0
202603210602070715,15,82.0,91.0
202603210602070903,3,90.0,90.0
202603210602070904,4,87.0,95.0
202603210602070905,5,87.0,95.0
202603210602070906,6,93.0,93.0
202603210602070907,7,87.0,87.0
202603210602070908,8,89.0,89.0
202603210602070910,10,95.0,95.0
202603210602070912,12,93.0,93.0
202603210602070913,13,100.0,100.0
202603210602070914,14,92.0,92.0
202603210602070915,15,88.0,88.0
202603210602070916,16,92.0,92.0
202603210602071001,1,106.0,99.0
202603210602071002,2,105.0,98.0
