レースID(新),馬番,前走補9,前走補正
202603290902020711,11,69.0,77.0
202603290902020713,13,83.0,92.0
202603290902020714,14,85.0,94.0
202603290902020802,2,92.0,92.0
202603290902020803,3,91.0,91.0
202603290902020805,5,98.0,98.0
202603290902020806,6,86.0,86.0
202603290902020807,7,92.0,92.0
202603290902020901,1,86.0,95.0
202603290902020905,5,81.0,90.0
202603290902020906,6,83.0,92.0
202603290902020907,7,83.0,92.0
202603290902020909,9,85.0,95.0
202603290902020910,10,77.0,85.0
202603290902020911,11,86.0,95.0
202603290902020912,12,65.0,84.0
202603290902020914,14,86.0,96.0
202603290902021001,1,102.0,102.0
202603290902021003,3,103.0,95.0
202603290902021005,5,99.0,91.0
202603290902021006,6,96.0,74.0
202603290902021007,7,105.0,97.0
202603290902021008,8,108.0,108.0
202603290902021009,9,101.0,93.0
202603290902021010,10,104.0,104.0
202603290902021011,11,99.0,99.0
202603290902021101,1,106.0,91.0
202603290902021103,3,105.0,93.0
202603290902021105,5,107.0,92.0
202603290902021106,6,101.0,93.0
202603290902021107,7,107.0,95.0
202603290902021108,8,106.0,94.0
202603290902021109,9,105.0,93.0
202603290902021110,10,105.0,97.0
202603290902021111,11,93.0,83.0
202603290902021112,12,107.0,91.0
202603290902021113,13,100.0,88.0
202603290902021202,2,74.0,74.0
202603290902021203,3,82.0,82.0
202603290902021204,4,94.0,103.0
202603290902021205,5,91.0,91.0
202603290902021206,6,90.0,90.0
202603290902021207,7,91.0,100.0
202603290902021208,8,95.0,105.0
202603290902021209,9,93.0,93.0
202603290902021210,10,99.0,99.0
202603290902021211,11,92.0,92.0
202603290902021212,12,93.0,93.0
202603290902021213,13,91.0,91.0
202603290902021214,14,88.0,88.0
202603290902021215,15,99.0,99.0
202603290902021216,16,82.0,82.0
