レースID(新),馬番,前走補9,前走補正
202604120301020101,1,73.0,88.0
202604120301020102,2,50.0,65.0
202604120301020103,3,74.0,92.0
202604120301020105,5,66.0,80.0
202604120301020106,6,76.0,91.0
202604120301020107,7,70.0,86.0
202604120301020111,11,79.0,96.0
202604120301020112,12,63.0,79.0
202604120301020114,14,74.0,91.0
202604120301020201,1,54.0,69.0
202604120301020203,3,72.0,87.0
202604120301020206,6,85.0,99.0
202604120301020208,8,26.0,41.0
202604120301020209,9,83.0,98.0
202604120301020214,14,75.0,89.0
202604120301020307,7,65.0,82.0
202604120301020309,9,66.0,84.0
202604120301020311,11,88.0,104.0
202604120301020312,12,50.0,65.0
202604120301020313,13,25.0,42.0
202604120301020314,14,59.0,77.0
202604120301020315,15,80.0,95.0
202604120301020401,1,67.0,82.0
202604120301020403,3,67.0,84.0
202604120301020406,6,51.0,65.0
202604120301020412,12,82.0,97.0
202604120301020503,3,71.0,89.0
202604120301020506,6,79.0,94.0
202604120301020507,7,69.0,84.0
202604120301020512,12,80.0,97.0
202604120301020515,15,80.0,98.0
202604120301020601,1,81.0,90.0
202604120301020603,3,79.0,87.0
202604120301020604,4,88.0,96.0
202604120301020605,5,85.0,93.0
202604120301020606,6,83.0,91.0
202604120301020609,9,85.0,93.0
202604120301020612,12,88.0,97.0
202604120301020614,14,70.0,78.0
202604120301020615,15,91.0,100.0
202604120301020703,3,84.0,93.0
202604120301020704,4,84.0,93.0
202604120301020705,5,71.0,79.0
202604120301020706,6,79.0,88.0
202604120301020708,8,80.0,89.0
202604120301020710,10,61.0,69.0
202604120301020711,11,65.0,74.0
202604120301020712,12,83.0,93.0
202604120301020713,13,90.0,98.0
202604120301020714,14,69.0,78.0
202604120301020715,15,92.0,101.0
202604120301020801,1,83.0,92.0
202604120301020802,2,85.0,94.0
202604120301020803,3,86.0,95.0
202604120301020805,5,77.0,86.0
202604120301020806,6,91.0,100.0
202604120301020808,8,69.0,78.0
202604120301020809,9,72.0,80.0
202604120301020810,10,84.0,93.0
202604120301020811,11,88.0,97.0
202604120301020812,12,83.0,92.0
202604120301020813,13,88.0,97.0
202604120301020814,14,85.0,94.0
202604120301020815,15,87.0,96.0
202604120301020901,1,87.0,95.0
202604120301020904,4,83.0,91.0
202604120301020906,6,87.0,95.0
202604120301020909,9,60.0,68.0
202604120301020910,10,80.0,99.0
202604120301020911,11,87.0,95.0
202604120301020912,12,87.0,95.0
202604120301020913,13,80.0,88.0
202604120301021001,1,92.0,92.0
202604120301021002,2,90.0,90.0
202604120301021003,3,95.0,95.0
202604120301021005,5,91.0,91.0
202604120301021006,6,90.0,90.0
202604120301021007,7,85.0,85.0
202604120301021008,8,91.0,100.0
202604120301021009,9,94.0,94.0
202604120301021010,10,73.0,73.0
202604120301021011,11,77.0,86.0
202604120301021012,12,91.0,91.0
202604120301021013,13,92.0,92.0
202604120301021014,14,90.0,90.0
202604120301021016,16,75.0,85.0
202604120301021102,2,111.0,94.0
202604120301021103,3,103.0,91.0
202604120301021104,4,114.0,92.0
202604120301021105,5,92.0,80.0
202604120301021106,6,107.0,93.0
202604120301021107,7,100.0,88.0
202604120301021108,8,102.0,87.0
202604120301021109,9,108.0,96.0
202604120301021112,12,101.0,87.0
202604120301021113,13,105.0,97.0
202604120301021114,14,113.0,99.0
202604120301021115,15,105.0,88.0
202604120301021202,2,80.0,89.0
202604120301021206,6,81.0,90.0
202604120301021207,7,86.0,94.0
202604120301021208,8,78.0,87.0
202604120301021209,9,84.0,94.0
202604120301021211,11,88.0,98.0
202604120301021212,12,76.0,86.0
202604120301021213,13,77.0,87.0
202604120301021215,15,95.0,105.0
202604120603060103,3,72.0,84.0
202604120603060105,5,72.0,87.0
202604120603060106,6,70.0,86.0
202604120603060107,7,38.0,55.0
202604120603060108,8,18.0,36.0
202604120603060109,9,76.0,93.0
202604120603060114,14,54.0,72.0
202604120603060115,15,58.0,73.0
202604120603060201,1,82.0,100.0
202604120603060202,2,76.0,94.0
202604120603060204,4,80.0,98.0
202604120603060205,5,57.0,75.0
202604120603060206,6,81.0,99.0
202604120603060207,7,80.0,98.0
202604120603060210,10,70.0,86.0
202604120603060211,11,71.0,86.0
202604120603060212,12,76.0,94.0
202604120603060214,14,80.0,95.0
202604120603060306,6,64.0,78.0
202604120603060307,7,81.0,96.0
202604120603060313,13,77.0,91.0
202604120603060501,1,73.0,91.0
202604120603060503,3,79.0,98.0
202604120603060504,4,70.0,87.0
202604120603060505,5,70.0,88.0
202604120603060507,7,,15.0
202604120603060508,8,70.0,88.0
