レースID(新),馬番,前走補9,前走補正
202605310502120101,1,55.0,72.0
202605310502120102,2,72.0,90.0
202605310502120103,3,70.0,87.0
202605310502120104,4,70.0,87.0
202605310502120105,5,78.0,95.0
202605310502120106,6,43.0,61.0
202605310502120107,7,70.0,87.0
202605310502120108,8,27.0,45.0
202605310502120109,9,81.0,98.0
202605310502120111,11,54.0,59.0
202605310502120112,12,54.0,72.0
202605310502120113,13,72.0,88.0
202605310502120114,14,77.0,94.0
202605310502120115,15,78.0,95.0
202605310502120116,16,74.0,91.0
202605310502120201,1,75.0,90.0
202605310502120202,2,76.0,91.0
202605310502120204,4,79.0,96.0
202605310502120205,5,83.0,99.0
202605310502120206,6,79.0,96.0
202605310502120207,7,80.0,95.0
202605310502120208,8,72.0,89.0
202605310502120209,9,56.0,71.0
202605310502120210,10,73.0,88.0
202605310502120211,11,45.0,63.0
202605310502120212,12,38.0,56.0
202605310502120213,13,82.0,97.0
202605310502120214,14,71.0,83.0
202605310502120215,15,63.0,78.0
202605310502120216,16,38.0,55.0
202605310502120301,1,79.0,97.0
202605310502120302,2,76.0,91.0
202605310502120303,3,65.0,83.0
202605310502120304,4,81.0,98.0
202605310502120305,5,74.0,89.0
202605310502120306,6,78.0,96.0
202605310502120307,7,61.0,79.0
202605310502120308,8,49.0,67.0
202605310502120310,10,68.0,85.0
202605310502120311,11,46.0,63.0
202605310502120312,12,65.0,81.0
202605310502120313,13,70.0,87.0
202605310502120314,14,53.0,71.0
202605310502120315,15,71.0,88.0
202605310502120316,16,66.0,85.0
202605310502120402,2,73.0,91.0
202605310502120403,3,33.0,50.0
202605310502120404,4,53.0,72.0
202605310502120405,5,83.0,100.0
202605310502120406,6,73.0,88.0
202605310502120407,7,82.0,99.0
202605310502120408,8,73.0,88.0
202605310502120409,9,53.0,68.0
202605310502120410,10,80.0,98.0
202605310502120411,11,76.0,95.0
202605310502120412,12,81.0,99.0
202605310502120413,13,65.0,81.0
202605310502120414,14,78.0,96.0
202605310502120415,15,58.0,77.0
202605310502120416,16,71.0,90.0
202605310502120417,17,70.0,89.0
202605310502120418,18,71.0,87.0
202605310502120501,1,91.0,96.0
202605310502120502,2,88.0,103.0
202605310502120503,3,86.0,91.0
202605310502120504,4,89.0,94.0
202605310502120505,5,90.0,105.0
202605310502120506,6,94.0,99.0
202605310502120507,7,95.0,110.0
202605310502120508,8,72.0,87.0
202605310502120509,9,75.0,80.0
202605310502120510,10,75.0,80.0
202605310502120511,11,87.0,92.0
202605310502120512,12,79.0,84.0
202605310502120513,13,71.0,76.0
202605310502120601,1,77.0,86.0
202605310502120602,2,77.0,86.0
202605310502120603,3,87.0,96.0
202605310502120604,4,90.0,99.0
202605310502120605,5,82.0,90.0
202605310502120606,6,89.0,98.0
202605310502120607,7,83.0,92.0
202605310502120608,8,88.0,96.0
202605310502120609,9,66.0,76.0
202605310502120610,10,90.0,99.0
202605310502120611,11,71.0,80.0
202605310502120701,1,86.0,95.0
202605310502120702,2,88.0,97.0
202605310502120703,3,75.0,84.0
202605310502120704,4,86.0,96.0
202605310502120705,5,88.0,97.0
202605310502120707,7,70.0,79.0
202605310502120708,8,66.0,75.0
202605310502120709,9,61.0,70.0
202605310502120710,10,77.0,87.0
202605310502120711,11,90.0,100.0
202605310502120712,12,81.0,90.0
202605310502120713,13,87.0,97.0
202605310502120714,14,74.0,83.0
202605310502120715,15,87.0,102.0
202605310502120716,16,88.0,97.0
202605310502120801,1,97.0,97.0
202605310502120802,2,93.0,93.0
202605310502120803,3,94.0,94.0
202605310502120804,4,99.0,99.0
202605310502120805,5,94.0,94.0
202605310502120806,6,99.0,99.0
202605310502120807,7,99.0,99.0
202605310502120808,8,91.0,100.0
202605310502120809,9,82.0,82.0
202605310502120810,10,87.0,87.0
202605310502120811,11,99.0,99.0
202605310502120812,12,93.0,93.0
202605310502120813,13,94.0,102.0
202605310502120814,14,97.0,97.0
202605310502120901,1,65.0,58.0
202605310502120902,2,94.0,87.0
202605310502120903,3,94.0,88.0
202605310502120904,4,94.0,90.0
202605310502120905,5,91.0,84.0
202605310502120906,6,91.0,85.0
202605310502120907,7,99.0,99.0
202605310502120908,8,102.0,95.0
202605310502120909,9,102.0,102.0
202605310502120910,10,101.0,93.0
202605310502120911,11,102.0,95.0
202605310502120912,12,96.0,88.0
202605310502120913,13,107.0,100.0
202605310502120914,14,107.0,101.0
202605310502120915,15,98.0,91.0
202605310502121001,1,84.0,76.0
202605310502121002,2,104.0,96.0
202605310502121003,3,100.0,92.0
202605310502121004,4,90.0,82.0
202605310502121005,5,103.0,95.0
202605310502121006,6,99.0,91.0
202605310502121007,7,94.0,87.0
202605310502121008,8,104.0,96.0
202605310502121009,9,102.0,94.0
202605310502121010,10,99.0,99.0
202605310502121011,11,100.0,92.0
202605310502121012,12,101.0,93.0
202605310502121013,13,99.0,99.0
202605310502121014,14,98.0,98.0
202605310502121015,15,98.0,98.0
202605310502121016,16,103.0,95.0
202605310502121017,17,100.0,92.0
202605310502121018,18,103.0,95.0
202605310502121101,1,112.0,90.0
202605310502121102,2,105.0,83.0
202605310502121103,3,89.0,68.0
202605310502121104,4,92.0,70.0
202605310502121105,5,105.0,83.0
202605310502121106,6,107.0,89.0
202605310502121107,7,94.0,91.0
202605310502121108,8,90.0,84.0
202605310502121109,9,103.0,87.0
202605310502121110,10,95.0,88.0
202605310502121111,11,113.0,91.0
202605310502121112,12,112.0,90.0
202605310502121113,13,102.0,80.0
202605310502121114,14,108.0,87.0
202605310502121115,15,110.0,88.0
202605310502121116,16,110.0,88.0
202605310502121117,17,115.0,93.0
202605310502121118,18,100.0,82.0
202605310502121201,1,112.0,98.0
202605310502121202,2,100.0,83.0
202605310502121203,3,107.0,93.0
