レースID(新),馬番,前走補9,前走補正
202603220602080101,1,80.0,95.0
202603220602080102,2,62.0,80.0
202603220602080104,4,79.0,95.0
202603220602080106,6,79.0,96.0
202603220602080107,7,84.0,98.0
202603220602080108,8,58.0,73.0
202603220602080109,9,70.0,85.0
202603220602080112,12,74.0,89.0
202603220602080113,13,85.0,99.0
202603220602080114,14,79.0,93.0
202603220602080115,15,76.0,92.0
202603220602080201,1,66.0,83.0
202603220602080202,2,48.0,65.0
202603220602080205,5,65.0,80.0
202603220602080206,6,87.0,105.0
202603220602080207,7,69.0,87.0
202603220602080208,8,69.0,84.0
202603220602080210,10,72.0,90.0
202603220602080211,11,74.0,92.0
202603220602080214,14,62.0,76.0
202603220602080302,2,86.0,100.0
202603220602080303,3,84.0,99.0
202603220602080304,4,72.0,77.0
202603220602080305,5,92.0,106.0
202603220602080307,7,90.0,104.0
202603220602080308,8,93.0,108.0
202603220602080309,9,75.0,91.0
202603220602080314,14,87.0,101.0
202603220602080509,9,69.0,84.0
202603220602080516,16,73.0,88.0
202603220602080601,1,75.0,94.0
202603220602080603,3,79.0,97.0
202603220602080605,5,54.0,69.0
202603220602080606,6,74.0,93.0
202603220602080607,7,78.0,95.0
202603220602080609,9,78.0,95.0
202603220602080610,10,71.0,88.0
202603220602080611,11,80.0,95.0
202603220602080613,13,77.0,95.0
202603220602080617,17,60.0,75.0
202603220602080618,18,59.0,76.0
202603220602080701,1,68.0,74.0
202603220602080702,2,86.0,103.0
202603220602080703,3,83.0,102.0
202603220602080705,5,66.0,83.0
202603220602080706,6,69.0,75.0
202603220602080708,8,71.0,77.0
202603220602080801,1,68.0,77.0
202603220602080802,2,85.0,94.0
202603220602080803,3,75.0,83.0
202603220602080804,4,87.0,95.0
202603220602080805,5,83.0,91.0
202603220602080806,6,67.0,75.0
202603220602080807,7,57.0,66.0
202603220602080808,8,89.0,98.0
202603220602080809,9,79.0,88.0
202603220602080810,10,86.0,96.0
202603220602080812,12,90.0,100.0
202603220602080814,14,72.0,81.0
202603220602080815,15,79.0,88.0
202603220602080816,16,90.0,99.0
202603220602080901,1,80.0,80.0
202603220602080902,2,97.0,97.0
202603220602080904,4,86.0,86.0
202603220602080905,5,91.0,99.0
202603220602080906,6,91.0,100.0
202603220602080907,7,91.0,100.0
202603220602080909,9,84.0,84.0
202603220602080910,10,90.0,99.0
202603220602080911,11,90.0,99.0
202603220602080912,12,98.0,98.0
202603220602080913,13,97.0,97.0
202603220602080914,14,88.0,88.0
202603220602080915,15,83.0,83.0
202603220602080916,16,91.0,91.0
202603220602081001,1,102.0,94.0
202603220602081002,2,107.0,99.0
202603220602081003,3,97.0,89.0
202603220602081005,5,99.0,99.0
202603220602081006,6,98.0,90.0
202603220602081007,7,93.0,93.0
202603220602081009,9,95.0,95.0
202603220602081102,2,97.0,89.0
202603220602081103,3,103.0,99.0
202603220602081104,4,105.0,95.0
202603220602081106,6,103.0,99.0
202603220602081107,7,97.0,85.0
202603220602081109,9,101.0,97.0
202603220602081110,10,100.0,96.0
202603220602081113,13,106.0,96.0
202603220602081114,14,108.0,96.0
202603220602081115,15,101.0,97.0
202603220602081201,1,94.0,94.0
202603220602081202,2,84.0,84.0
202603220602081204,4,96.0,96.0
202603220602081205,5,92.0,92.0
202603220602081206,6,85.0,94.0
202603220602081207,7,92.0,92.0
202603220602081208,8,94.0,94.0
202603220602081209,9,94.0,94.0
202603220602081210,10,99.0,108.0
202603220602081211,11,94.0,94.0
202603220602081213,13,81.0,81.0
202603220602081214,14,99.0,99.0
202603220602081215,15,83.0,92.0
202603220701040101,1,68.0,86.0
202603220701040103,3,68.0,86.0
202603220701040106,6,69.0,86.0
202603220701040108,8,51.0,69.0
202603220701040112,12,79.0,96.0
202603220701040114,14,77.0,92.0
202603220701040206,6,65.0,83.0
202603220701040208,8,70.0,85.0
202603220701040209,9,64.0,81.0
202603220701040212,12,73.0,90.0
202603220701040214,14,63.0,78.0
202603220701040302,2,61.0,79.0
202603220701040303,3,57.0,74.0
202603220701040304,4,50.0,64.0
202603220701040307,7,76.0,94.0
202603220701040308,8,63.0,79.0
202603220701040310,10,4.0,19.0
202603220701040311,11,66.0,84.0
202603220701040312,12,64.0,81.0
202603220701040313,13,66.0,85.0
202603220701040315,15,75.0,93.0
202603220701040401,1,77.0,95.0
202603220701040403,3,81.0,98.0
202603220701040406,6,55.0,72.0
202603220701040408,8,70.0,88.0
202603220701040409,9,55.0,72.0
202603220701040410,10,77.0,95.0
202603220701040411,11,76.0,94.0
202603220701040412,12,28.0,46.0
202603220701040503,3,79.0,94.0
202603220701040505,5,83.0,98.0
202603220701040506,6,84.0,101.0
202603220701040507,7,83.0,98.0
202603220701040509,9,69.0,84.0
202603220701040511,11,79.0,94.0
202603220701040512,12,74.0,89.0
202603220701040602,2,91.0,99.0
202603220701040604,4,87.0,96.0
202603220701040605,5,89.0,98.0
202603220701040609,9,70.0,78.0
202603220701040612,12,87.0,96.0
202603220701040613,13,70.0,79.0
202603220701040614,14,64.0,72.0
202603220701040615,15,89.0,97.0
202603220701040616,16,92.0,74.0
202603220701040701,1,84.0,93.0
202603220701040703,3,78.0,88.0
202603220701040705,5,89.0,98.0
202603220701040706,6,87.0,97.0
202603220701040707,7,86.0,95.0
202603220701040708,8,62.0,71.0
202603220701040709,9,88.0,98.0
202603220701040710,10,74.0,84.0
202603220701040711,11,78.0,88.0
202603220701040712,12,85.0,94.0
202603220701040714,14,82.0,91.0
202603220701040803,3,86.0,95.0
202603220701040804,4,88.0,97.0
202603220701040806,6,77.0,86.0
202603220701040807,7,85.0,95.0
202603220701040808,8,78.0,86.0
202603220701040809,9,83.0,99.0
202603220701040810,10,83.0,92.0
202603220701040811,11,85.0,94.0
202603220701040812,12,90.0,99.0
202603220701040816,16,69.0,77.0
202603220701040817,17,78.0,87.0
202603220701040818,18,85.0,94.0
202603220701040901,1,91.0,81.0
202603220701040902,2,90.0,105.0
202603220701040903,3,88.0,83.0
202603220701040904,4,96.0,91.0
202603220701040905,5,84.0,100.0
202603220701040906,6,96.0,88.0
202603220701040907,7,90.0,84.0
202603220701040908,8,94.0,87.0
202603220701040910,10,88.0,93.0
202603220701041001,1,73.0,73.0
202603220701041002,2,83.0,83.0
202603220701041003,3,89.0,89.0
202603220701041006,6,85.0,85.0
202603220701041007,7,97.0,106.0
202603220701041008,8,94.0,104.0
202603220701041009,9,89.0,89.0
202603220701041011,11,91.0,91.0
202603220701041012,12,99.0,99.0
202603220701041013,13,98.0,98.0
202603220701041101,1,105.0,93.0
202603220701041103,3,102.0,92.0
202603220701041104,4,102.0,98.0
202603220701041105,5,96.0,90.0
202603220701041106,6,101.0,91.0
202603220701041107,7,107.0,92.0
202603220701041108,8,113.0,98.0
202603220701041109,9,108.0,93.0
202603220701041110,10,107.0,95.0
202603220701041111,11,109.0,94.0
202603220701041112,12,102.0,94.0
