レースID(新),馬番,前走補9,前走補正
202608020101040102,2,67.0,83.0
202608020101040105,5,50.0,68.0
202608020101040111,11,59.0,78.0
202608020101040201,1,80.0,96.0
202608020101040205,5,77.0,93.0
202608020101040207,7,77.0,94.0
202608020101040209,9,68.0,85.0
202608020101040211,11,79.0,95.0
202608020101040306,6,56.0,72.0
202608020101040307,7,49.0,65.0
202608020101040401,1,77.0,86.0
202608020101040408,8,82.0,87.0
202608020101040603,3,89.0,95.0
202608020101040605,5,86.0,95.0
202608020101040607,7,91.0,96.0
202608020101040610,10,90.0,96.0
202608020101040611,11,91.0,96.0
202608020101040703,3,72.0,90.0
202608020101040710,10,65.0,84.0
202608020101040907,7,82.0,82.0
202608020101040908,8,71.0,71.0
202608020101041001,1,108.0,101.0
202608020101041007,7,98.0,98.0
202608020101041008,8,104.0,104.0
202608020101041101,1,107.0,91.0
202608020101041105,5,109.0,92.0
202608020101041106,6,98.0,82.0
202608020101041107,7,114.0,91.0
202608020101041109,9,114.0,91.0
202608020101041110,10,92.0,74.0
202608020101041112,12,111.0,88.0
202608020101041205,5,95.0,95.0
202608020402040401,1,33.0,52.0
202608020402040402,2,60.0,79.0
202608020402040409,9,71.0,90.0
202608020402040411,11,68.0,87.0
202608020402040501,1,75.0,94.0
202608020402040505,5,78.0,97.0
202608020402040506,6,78.0,95.0
202608020402040507,7,79.0,98.0
202608020402040510,10,68.0,87.0
202608020402040511,11,70.0,87.0
202608020402040517,17,78.0,97.0
202608020402040601,1,93.0,93.0
202608020402040602,2,91.0,91.0
202608020402040605,5,93.0,93.0
202608020402040607,7,83.0,83.0
202608020402040608,8,87.0,87.0
202608020402040610,10,93.0,93.0
202608020402040611,11,91.0,100.0
202608020402040614,14,73.0,73.0
202608020402040615,15,89.0,98.0
202608020402040702,2,97.0,91.0
202608020402040704,4,99.0,95.0
202608020402040708,8,100.0,94.0
202608020402040710,10,104.0,98.0
202608020402040713,13,95.0,89.0
202608020402040714,14,94.0,88.0
202608020402040717,17,106.0,90.0
202608020402040801,1,89.0,98.0
202608020402040802,2,94.0,100.0
202608020402040803,3,89.0,98.0
202608020402040804,4,81.0,99.0
202608020402040805,5,87.0,104.0
202608020402040807,7,95.0,77.0
202608020402040808,8,91.0,99.0
202608020402040812,12,86.0,92.0
202608020402040813,13,80.0,89.0
202608020402040902,2,93.0,99.0
202608020402040903,3,65.0,73.0
202608020402040907,7,94.0,99.0
202608020402040908,8,71.0,76.0
202608020402040909,9,80.0,90.0
202608020402040910,10,81.0,98.0
202608020402040911,11,82.0,91.0
202608020402040912,12,78.0,83.0
202608020402040915,15,81.0,86.0
202608020402041001,1,94.0,99.0
202608020402041003,3,73.0,83.0
202608020402041004,4,68.0,73.0
202608020402041006,6,77.0,86.0
202608020402041007,7,83.0,88.0
202608020402041008,8,77.0,86.0
202608020402041012,12,73.0,78.0
202608020402041013,13,73.0,83.0
202608020402041014,14,53.0,63.0
202608020402041109,9,67.0,86.0
202608020402041201,1,65.0,80.0
202608020402041202,2,68.0,84.0
202608020402041203,3,75.0,91.0
202608020402041204,4,67.0,83.0
202608020402041205,5,62.0,78.0
202608020402041206,6,72.0,89.0
202608020402041209,9,76.0,93.0
202608020402041210,10,71.0,88.0
202608020402041211,11,77.0,92.0
202608020402041214,14,86.0,102.0
202608020402041216,16,66.0,83.0
202608020402041217,17,66.0,81.0
202608020402041218,18,10.0,27.0
202608020702040102,2,67.0,83.0
202608020702040104,4,80.0,99.0
202608020702040110,10,78.0,97.0
202608020702040116,16,75.0,93.0
202608020702040402,2,68.0,84.0
202608020702040404,4,67.0,84.0
202608020702040408,8,59.0,74.0
202608020702040411,11,78.0,94.0
202608020702040412,12,82.0,98.0
202608020702040414,14,70.0,82.0
202608020702040416,16,77.0,92.0
202608020702040502,2,87.0,81.0
202608020702040506,6,80.0,86.0
202608020702040602,2,96.0,96.0
202608020702040603,3,95.0,100.0
202608020702040606,6,105.0,110.0
202608020702040609,9,98.0,98.0
202608020702040701,1,114.0,98.0
202608020702040703,3,112.0,96.0
202608020702040705,5,112.0,105.0
202608020702040707,7,106.0,90.0
202608020702040708,8,104.0,88.0
202608020702040801,1,96.0,96.0
202608020702040802,2,92.0,92.0
202608020702040807,7,87.0,87.0
202608020702040809,9,90.0,90.0
202608020702040810,10,85.0,85.0
202608020702041001,1,72.0,78.0
202608020702041002,2,81.0,87.0
202608020702041003,3,83.0,102.0
202608020702041004,4,96.0,93.0
202608020702041007,7,75.0,81.0
202608020702041008,8,84.0,93.0
202608020702041009,9,85.0,103.0
202608020702041010,10,78.0,87.0
202608020702041011,11,90.0,96.0
202608020702041013,13,83.0,101.0
202608020702041014,14,83.0,92.0
202608020702041102,2,74.0,82.0
202608020702041106,6,30.0,35.0
202608020702041203,3,67.0,86.0
202608020702041209,9,56.0,71.0
202608020702041216,16,73.0,90.0
