レースID(新),馬番,前走補9,前走補正
202609060102060504,4,76.0,95.0
202609060102060604,4,79.0,88.0
202609060102060608,8,74.0,79.0
202609060102060610,10,88.0,93.0
202609060102060803,3,81.0,87.0
202609060102060804,4,84.0,89.0
202609060102060908,8,93.0,93.0
202609060102061106,6,107.0,90.0
202609060102061108,8,109.0,92.0
202609060102061110,10,109.0,83.0
202609060102061112,12,109.0,95.0
202609060604020407,7,72.0,88.0
202609060604020701,1,56.0,75.0
202609060604020713,13,69.0,88.0
202609060604020803,3,87.0,105.0
202609060604020812,12,79.0,98.0
202609060604020813,13,88.0,104.0
202609060604020908,8,88.0,88.0
202609060604020909,9,92.0,92.0
202609060604021002,2,97.0,92.0
202609060604021003,3,99.0,94.0
202609060604021005,5,95.0,77.0
202609060604021104,4,97.0,91.0
202609060604021105,5,92.0,74.0
202609060604021109,9,113.0,89.0
202609060604021110,10,108.0,90.0
202609060604021111,11,94.0,99.0
202609060604021210,10,89.0,104.0
202609060604021214,14,58.0,67.0
202609060604021215,15,78.0,83.0
202609060904020310,10,55.0,72.0
202609060904020313,13,54.0,72.0
202609060904020605,5,82.0,90.0
202609060904020609,9,92.0,98.0
202609060904020701,1,105.0,87.0
202609060904020703,3,93.0,98.0
202609060904020707,7,76.0,81.0
202609060904020711,11,66.0,72.0
202609060904020713,13,87.0,105.0
202609060904020714,14,89.0,94.0
202609060904020802,2,98.0,98.0
202609060904020905,5,81.0,99.0
202609060904021006,6,92.0,88.0
202609060904021009,9,100.0,96.0
202609060904021011,11,101.0,101.0
202609060904021105,5,106.0,88.0
202609060904021112,12,114.0,98.0
202609060904021206,6,95.0,95.0
202609060904021210,10,98.0,103.0
