レースID(新),馬番,前走補9,前走補正
202606210201040101,1,81.0,98.0
202606210201040102,2,78.0,93.0
202606210201040103,3,80.0,96.0
202606210201040104,4,77.0,95.0
202606210201040105,5,59.0,74.0
202606210201040106,6,71.0,86.0
202606210201040107,7,80.0,95.0
202606210201040108,8,66.0,83.0
202606210201040109,9,77.0,89.0
202606210201040110,10,79.0,91.0
202606210201040111,11,85.0,100.0
202606210201040112,12,63.0,78.0
202606210201040113,13,69.0,84.0
202606210201040114,14,71.0,87.0
202606210201040116,16,83.0,98.0
202606210201040201,1,75.0,93.0
202606210201040202,2,75.0,93.0
202606210201040203,3,73.0,91.0
202606210201040205,5,69.0,87.0
202606210201040207,7,63.0,81.0
202606210201040208,8,72.0,90.0
202606210201040209,9,71.0,89.0
202606210201040211,11,65.0,83.0
202606210201040301,1,72.0,87.0
202606210201040302,2,68.0,83.0
202606210201040303,3,79.0,94.0
202606210201040304,4,66.0,82.0
202606210201040305,5,62.0,78.0
202606210201040306,6,79.0,91.0
202606210201040307,7,72.0,84.0
202606210201040308,8,84.0,96.0
202606210201040309,9,43.0,61.0
202606210201040311,11,71.0,83.0
202606210201040312,12,89.0,104.0
202606210201040401,1,80.0,97.0
202606210201040402,2,78.0,95.0
202606210201040403,3,66.0,84.0
202606210201040404,4,73.0,91.0
202606210201040406,6,75.0,93.0
202606210201040407,7,70.0,88.0
202606210201040408,8,79.0,96.0
202606210201040409,9,77.0,94.0
202606210201040410,10,79.0,95.0
202606210201040411,11,80.0,99.0
202606210201040412,12,78.0,96.0
202606210201040413,13,70.0,88.0
202606210201040414,14,52.0,69.0
202606210201040415,15,70.0,89.0
202606210201040416,16,77.0,96.0
202606210201040601,1,66.0,84.0
202606210201040602,2,59.0,77.0
202606210201040604,4,78.0,95.0
202606210201040605,5,65.0,81.0
202606210201040606,6,70.0,88.0
202606210201040607,7,77.0,94.0
202606210201040608,8,76.0,93.0
202606210201040611,11,49.0,66.0
202606210201040612,12,64.0,83.0
202606210201040702,2,89.0,104.0
202606210201040704,4,79.0,83.0
202606210201040705,5,71.0,76.0
202606210201040706,6,89.0,94.0
202606210201040707,7,91.0,96.0
202606210201040708,8,83.0,92.0
202606210201040709,9,91.0,96.0
202606210201040710,10,79.0,88.0
202606210201040711,11,88.0,94.0
202606210201040801,1,81.0,89.0
202606210201040803,3,90.0,95.0
202606210201040805,5,81.0,90.0
202606210201040807,7,91.0,85.0
202606210201040808,8,87.0,104.0
202606210201040809,9,81.0,89.0
202606210201040811,11,81.0,91.0
202606210201040812,12,67.0,73.0
202606210201040901,1,84.0,92.0
202606210201040902,2,87.0,81.0
202606210201040903,3,79.0,87.0
202606210201040904,4,90.0,87.0
202606210201040905,5,86.0,94.0
202606210201040906,6,91.0,96.0
202606210201040907,7,91.0,88.0
202606210201040908,8,74.0,84.0
202606210201040909,9,81.0,89.0
202606210201040910,10,93.0,98.0
202606210201040911,11,76.0,84.0
202606210201041001,1,96.0,96.0
202606210201041002,2,97.0,97.0
202606210201041005,5,72.0,72.0
202606210201041006,6,103.0,100.0
202606210201041009,9,82.0,82.0
202606210201041101,1,98.0,94.0
202606210201041102,2,95.0,89.0
202606210201041103,3,93.0,88.0
202606210201041104,4,91.0,86.0
202606210201041105,5,100.0,95.0
202606210201041106,6,98.0,93.0
202606210201041107,7,98.0,93.0
202606210201041108,8,92.0,86.0
202606210201041109,9,97.0,92.0
202606210201041110,10,96.0,92.0
202606210201041111,11,100.0,95.0
202606210201041112,12,101.0,96.0
202606210201041113,13,88.0,83.0
202606210201041114,14,99.0,94.0
202606210201041115,15,82.0,78.0
202606210201041201,1,95.0,79.0
202606210201041202,2,94.0,99.0
202606210201041203,3,83.0,92.0
202606210201041206,6,76.0,81.0
202606210201041207,7,86.0,94.0
202606210201041208,8,26.0,34.0
202606210201041209,9,87.0,84.0
202606210201041210,10,90.0,95.0
202606210503060201,1,43.0,60.0
202606210503060202,2,85.0,100.0
202606210503060203,3,73.0,90.0
202606210503060204,4,56.0,74.0
202606210503060205,5,69.0,87.0
202606210503060206,6,73.0,88.0
202606210503060207,7,73.0,90.0
202606210503060208,8,73.0,90.0
202606210503060209,9,72.0,88.0
202606210503060210,10,75.0,91.0
202606210503060211,11,79.0,96.0
202606210503060213,13,78.0,94.0
202606210503060214,14,71.0,87.0
202606210503060215,15,77.0,92.0
202606210503060216,16,78.0,95.0
202606210503060305,5,65.0,84.0
202606210503060307,7,70.0,87.0
202606210503060309,9,76.0,95.0
202606210503060310,10,68.0,87.0
202606210503060311,11,44.0,63.0
202606210503060312,12,36.0,54.0
202606210503060314,14,50.0,68.0
202606210503060316,16,11.0,30.0
202606210503060602,2,78.0,95.0
202606210503060606,6,59.0,74.0
202606210503060607,7,70.0,85.0
202606210503060608,8,80.0,97.0
202606210503060609,9,73.0,90.0
202606210503060610,10,81.0,97.0
202606210503060611,11,81.0,98.0
202606210503060612,12,65.0,83.0
202606210503060613,13,66.0,81.0
202606210503060615,15,86.0,103.0
202606210503060616,16,89.0,106.0
202606210503060701,1,84.0,100.0
202606210503060702,2,77.0,82.0
202606210503060703,3,84.0,94.0
202606210503060704,4,75.0,84.0
202606210503060706,6,88.0,93.0
202606210503060707,7,87.0,96.0
202606210503060708,8,90.0,99.0
202606210503060709,9,82.0,99.0
202606210503060711,11,80.0,90.0
202606210503060712,12,82.0,91.0
202606210503060715,15,67.0,77.0
202606210503060716,16,77.0,87.0
202606210503060801,1,80.0,89.0
202606210503060803,3,96.0,78.0
202606210503060804,4,77.0,86.0
202606210503060805,5,88.0,96.0
202606210503060806,6,89.0,97.0
202606210503060807,7,99.0,82.0
202606210503060808,8,84.0,92.0
202606210503060809,9,88.0,93.0
202606210503060810,10,92.0,90.0
202606210503060811,11,85.0,90.0
202606210503060812,12,98.0,95.0
202606210503060813,13,85.0,93.0
202606210503060814,14,90.0,95.0
202606210503060815,15,90.0,99.0
202606210503060901,1,98.0,98.0
202606210503060905,5,92.0,92.0
202606210503060906,6,98.0,98.0
202606210503060908,8,101.0,106.0
202606210503060910,10,86.0,85.0
202606210503060911,11,98.0,98.0
202606210503060913,13,91.0,101.0
202606210503060916,16,93.0,93.0
202606210503061001,1,101.0,95.0
202606210503061002,2,105.0,99.0
202606210503061003,3,100.0,100.0
202606210503061004,4,102.0,96.0
202606210503061005,5,95.0,89.0
202606210503061006,6,100.0,100.0
202606210503061007,7,100.0,100.0
202606210503061008,8,98.0,90.0
202606210503061009,9,98.0,98.0
202606210503061010,10,106.0,98.0
202606210503061011,11,97.0,92.0
202606210503061012,12,104.0,96.0
202606210503061013,13,98.0,92.0
202606210503061014,14,90.0,86.0
202606210503061015,15,94.0,88.0
202606210503061016,16,95.0,89.0
202606210503061101,1,97.0,89.0
202606210503061102,2,104.0,88.0
202606210503061103,3,104.0,88.0
202606210503061104,4,81.0,69.0
202606210503061105,5,105.0,97.0
202606210503061106,6,112.0,100.0
202606210503061107,7,111.0,94.0
202606210503061108,8,113.0,90.0
202606210503061109,9,102.0,90.0
202606210503061110,10,111.0,94.0
202606210503061111,11,111.0,95.0
202606210503061112,12,114.0,98.0
202606210503061113,13,112.0,94.0
202606210503061114,14,110.0,87.0
202606210503061115,15,114.0,96.0
