レースID(新),馬番,前走補9,前走補正
202603280603010101,1,40.0,58.0
202603280603010102,2,68.0,83.0
202603280603010103,3,75.0,90.0
202603280603010106,6,75.0,90.0
202603280603010107,7,84.0,100.0
202603280603010109,9,75.0,91.0
202603280603010111,11,82.0,96.0
202603280603010114,14,77.0,92.0
202603280603010201,1,71.0,86.0
202603280603010202,2,58.0,75.0
202603280603010203,3,71.0,86.0
202603280603010204,4,15.0,30.0
202603280603010207,7,82.0,99.0
202603280603010208,8,39.0,56.0
202603280603010209,9,75.0,91.0
202603280603010210,10,71.0,85.0
202603280603010211,11,73.0,88.0
202603280603010214,14,57.0,75.0
202603280603010215,15,77.0,95.0
202603280603010301,1,68.0,83.0
202603280603010303,3,77.0,91.0
202603280603010304,4,47.0,65.0
202603280603010305,5,76.0,93.0
202603280603010306,6,77.0,92.0
202603280603010308,8,80.0,96.0
202603280603010310,10,71.0,86.0
202603280603010311,11,69.0,84.0
202603280603010312,12,71.0,86.0
202603280603010313,13,59.0,74.0
202603280603010316,16,71.0,88.0
202603280603010401,1,70.0,84.0
202603280603010404,4,52.0,71.0
202603280603010408,8,64.0,83.0
202603280603010412,12,80.0,97.0
202603280603010413,13,73.0,90.0
202603280603010414,14,70.0,83.0
202603280603010415,15,67.0,82.0
202603280603010416,16,54.0,72.0
202603280603010509,9,71.0,87.0
202603280603010510,10,79.0,96.0
202603280603010516,16,79.0,94.0
202603280603010601,1,77.0,94.0
202603280603010602,2,76.0,73.0
202603280603010603,3,44.0,59.0
202603280603010605,5,70.0,87.0
202603280603010607,7,83.0,76.0
202603280603010608,8,84.0,101.0
202603280603010701,1,90.0,99.0
202603280603010705,5,62.0,71.0
202603280603010707,7,76.0,85.0
202603280603010708,8,88.0,97.0
202603280603010709,9,82.0,91.0
202603280603010710,10,85.0,95.0
202603280603010711,11,26.0,31.0
202603280603010712,12,79.0,88.0
202603280603010801,1,61.0,61.0
202603280603010802,2,97.0,97.0
202603280603010803,3,96.0,96.0
202603280603010804,4,92.0,100.0
202603280603010805,5,91.0,99.0
202603280603010806,6,89.0,97.0
202603280603010807,7,95.0,95.0
202603280603010808,8,93.0,93.0
202603280603010809,9,90.0,90.0
202603280603010810,10,90.0,90.0
202603280603010811,11,92.0,92.0
202603280603010902,2,72.0,68.0
202603280603010903,3,100.0,94.0
202603280603010904,4,95.0,95.0
202603280603010905,5,92.0,92.0
202603280603010906,6,80.0,76.0
202603280603010907,7,100.0,94.0
202603280603010908,8,99.0,94.0
202603280603010909,9,76.0,72.0
202603280603010911,11,91.0,87.0
202603280603010912,12,91.0,86.0
202603280603010914,14,100.0,94.0
202603280603010916,16,99.0,99.0
202603280603011001,1,98.0,95.0
202603280603011002,2,91.0,108.0
202603280603011003,3,90.0,107.0
202603280603011004,4,88.0,93.0
202603280603011005,5,99.0,116.0
202603280603011006,6,78.0,96.0
202603280603011007,7,87.0,105.0
202603280603011009,9,86.0,91.0
202603280603011010,10,91.0,108.0
202603280603011103,3,112.0,95.0
202603280603011104,4,109.0,93.0
202603280603011105,5,97.0,89.0
202603280603011106,6,114.0,92.0
202603280603011108,8,102.0,90.0
202603280603011109,9,100.0,83.0
202603280603011110,10,108.0,100.0
202603280603011112,12,114.0,92.0
202603280603011113,13,109.0,95.0
202603280603011115,15,105.0,97.0
202603280603011201,1,90.0,99.0
202603280603011202,2,97.0,97.0
202603280603011203,3,83.0,83.0
202603280603011204,4,82.0,82.0
202603280603011205,5,90.0,99.0
202603280603011206,6,85.0,94.0
202603280603011209,9,99.0,99.0
202603280603011210,10,88.0,98.0
202603280603011211,11,92.0,92.0
202603280603011212,12,84.0,84.0
202603280603011213,13,98.0,98.0
202603280603011214,14,74.0,83.0
202603280603011216,16,96.0,96.0
202603280701050102,2,88.0,104.0
202603280701050103,3,73.0,88.0
202603280701050106,6,80.0,95.0
202603280701050108,8,64.0,81.0
202603280701050110,10,80.0,96.0
202603280701050115,15,78.0,93.0
202603280701050116,16,70.0,84.0
202603280701050202,2,59.0,76.0
202603280701050204,4,66.0,83.0
202603280701050206,6,65.0,82.0
202603280701050208,8,57.0,75.0
202603280701050210,10,80.0,95.0
202603280701050211,11,75.0,93.0
202603280701050213,13,70.0,85.0
202603280701050301,1,75.0,93.0
202603280701050302,2,86.0,101.0
202603280701050305,5,80.0,95.0
202603280701050308,8,59.0,74.0
202603280701050309,9,80.0,97.0
202603280701050311,11,73.0,87.0
202603280701050401,1,68.0,86.0
202603280701050403,3,79.0,97.0
202603280701050405,5,76.0,91.0
202603280701050406,6,75.0,92.0
202603280701050407,7,76.0,94.0
202603280701050409,9,73.0,89.0
202603280701050410,10,71.0,86.0
202603280701050412,12,79.0,97.0
202603280701050413,13,60.0,79.0
202603280701050414,14,68.0,87.0
202603280701050502,2,49.0,67.0
202603280701050508,8,78.0,96.0
202603280701050510,10,76.0,94.0
202603280701050511,11,74.0,92.0
202603280701050512,12,70.0,89.0
202603280701050601,1,88.0,97.0
202603280701050604,4,89.0,99.0
202603280701050605,5,79.0,89.0
202603280701050606,6,90.0,100.0
202603280701050607,7,78.0,87.0
202603280701050610,10,70.0,79.0
202603280701050611,11,78.0,87.0
202603280701050615,15,65.0,74.0
202603280701050705,5,87.0,96.0
202603280701050706,6,86.0,95.0
202603280701050708,8,89.0,97.0
202603280701050711,11,90.0,98.0
202603280701050714,14,90.0,98.0
202603280701050715,15,83.0,92.0
202603280701050716,16,96.0,96.0
202603280701050801,1,89.0,97.0
202603280701050802,2,78.0,88.0
202603280701050804,4,90.0,98.0
202603280701050805,5,92.0,74.0
202603280701050806,6,81.0,90.0
202603280701050807,7,58.0,68.0
202603280701050808,8,89.0,97.0
202603280701050809,9,77.0,86.0
202603280701050812,12,88.0,96.0
202603280701050813,13,88.0,97.0
202603280701050814,14,88.0,96.0
202603280701050815,15,88.0,97.0
202603280701050902,2,85.0,94.0
202603280701050903,3,86.0,95.0
202603280701050905,5,88.0,98.0
202603280701050906,6,85.0,94.0
202603280701050907,7,79.0,88.0
202603280701050908,8,96.0,105.0
202603280701050909,9,77.0,86.0
202603280701051001,1,96.0,96.0
202603280701051002,2,74.0,74.0
202603280701051003,3,94.0,94.0
202603280701051004,4,92.0,92.0
202603280701051005,5,86.0,86.0
202603280701051007,7,93.0,101.0
202603280701051008,8,94.0,94.0
202603280701051009,9,95.0,95.0
202603280701051010,10,87.0,96.0
202603280701051012,12,95.0,95.0
202603280701051101,1,105.0,97.0
202603280701051102,2,108.0,86.0
202603280701051104,4,106.0,98.0
202603280701051105,5,89.0,84.0
202603280701051107,7,94.0,94.0
202603280701051108,8,100.0,92.0
202603280701051109,9,103.0,97.0
202603280701051111,11,104.0,96.0
202603280701051112,12,104.0,96.0
202603280701051113,13,101.0,93.0
202603280701051115,15,105.0,97.0
