レースID(新),馬番,前走補9,前走補正
202605090401030103,3,84.0,76.0
202605090401030104,4,70.0,78.0
202605090401030106,6,87.0,79.0
202605090401030109,9,79.0,88.0
202605090401030111,11,105.0,83.0
202605090401030112,12,89.0,89.0
202605090401030201,1,71.0,87.0
202605090401030202,2,76.0,93.0
202605090401030203,3,84.0,101.0
202605090401030204,4,66.0,85.0
202605090401030205,5,68.0,86.0
202605090401030206,6,67.0,84.0
202605090401030207,7,68.0,86.0
202605090401030208,8,76.0,94.0
202605090401030209,9,67.0,86.0
202605090401030210,10,65.0,83.0
202605090401030301,1,80.0,95.0
202605090401030303,3,83.0,98.0
202605090401030304,4,69.0,84.0
202605090401030307,7,67.0,82.0
202605090401030308,8,83.0,95.0
202605090401030309,9,81.0,96.0
202605090401030310,10,80.0,95.0
202605090401030311,11,59.0,74.0
202605090401030312,12,78.0,93.0
202605090401030313,13,80.0,95.0
202605090401030314,14,77.0,92.0
202605090401030315,15,87.0,99.0
202605090401030501,1,63.0,78.0
202605090401030502,2,83.0,98.0
202605090401030503,3,66.0,83.0
202605090401030504,4,80.0,95.0
202605090401030505,5,81.0,96.0
202605090401030506,6,70.0,87.0
202605090401030507,7,59.0,71.0
202605090401030508,8,82.0,97.0
202605090401030509,9,58.0,76.0
202605090401030510,10,76.0,91.0
202605090401030511,11,60.0,77.0
202605090401030512,12,84.0,99.0
202605090401030513,13,68.0,85.0
202605090401030514,14,40.0,56.0
202605090401030515,15,70.0,85.0
202605090401030516,16,81.0,96.0
202605090401030601,1,59.0,77.0
202605090401030602,2,71.0,88.0
202605090401030603,3,71.0,89.0
202605090401030604,4,79.0,97.0
202605090401030606,6,73.0,92.0
202605090401030607,7,60.0,79.0
202605090401030608,8,75.0,94.0
202605090401030609,9,80.0,98.0
202605090401030610,10,52.0,70.0
202605090401030611,11,75.0,94.0
202605090401030612,12,58.0,76.0
202605090401030613,13,81.0,99.0
202605090401030614,14,79.0,98.0
202605090401030615,15,78.0,97.0
202605090401030701,1,79.0,88.0
202605090401030702,2,83.0,92.0
202605090401030703,3,83.0,92.0
202605090401030704,4,88.0,97.0
202605090401030705,5,75.0,84.0
202605090401030706,6,77.0,86.0
202605090401030707,7,86.0,95.0
202605090401030708,8,88.0,97.0
202605090401030709,9,85.0,94.0
202605090401030711,11,86.0,95.0
202605090401030712,12,84.0,93.0
202605090401030713,13,81.0,90.0
202605090401030714,14,86.0,95.0
202605090401030715,15,81.0,90.0
202605090401030801,1,74.0,83.0
202605090401030802,2,79.0,89.0
202605090401030803,3,80.0,89.0
202605090401030805,5,74.0,84.0
202605090401030806,6,72.0,82.0
202605090401030807,7,69.0,78.0
202605090401030808,8,70.0,79.0
202605090401030809,9,71.0,81.0
202605090401030810,10,87.0,97.0
202605090401030811,11,61.0,70.0
202605090401030812,12,70.0,79.0
202605090401030813,13,63.0,72.0
202605090401030814,14,64.0,73.0
202605090401030815,15,65.0,75.0
202605090401030901,1,86.0,91.0
202605090401030902,2,62.0,67.0
202605090401030903,3,86.0,91.0
202605090401030904,4,82.0,97.0
202605090401030905,5,80.0,85.0
202605090401030906,6,89.0,94.0
202605090401030907,7,61.0,66.0
202605090401030908,8,95.0,100.0
202605090401030909,9,92.0,97.0
202605090401030910,10,85.0,90.0
202605090401030911,11,64.0,69.0
202605090401030912,12,86.0,101.0
202605090401030913,13,92.0,97.0
202605090401030914,14,87.0,92.0
202605090401031001,1,89.0,98.0
202605090401031002,2,87.0,96.0
202605090401031003,3,89.0,98.0
202605090401031004,4,87.0,96.0
202605090401031005,5,88.0,96.0
202605090401031006,6,82.0,91.0
202605090401031007,7,85.0,94.0
202605090401031008,8,86.0,94.0
202605090401031009,9,73.0,81.0
202605090401031010,10,79.0,87.0
202605090401031011,11,85.0,93.0
202605090401031012,12,82.0,90.0
202605090401031013,13,65.0,74.0
202605090401031101,1,97.0,93.0
202605090401031102,2,92.0,86.0
202605090401031103,3,93.0,88.0
202605090401031104,4,83.0,80.0
202605090401031105,5,97.0,97.0
202605090401031106,6,95.0,90.0
202605090401031107,7,90.0,85.0
202605090401031108,8,96.0,91.0
202605090401031109,9,92.0,89.0
202605090401031110,10,23.0,16.0
202605090401031111,11,94.0,89.0
202605090401031112,12,100.0,95.0
202605090401031113,13,86.0,81.0
202605090401031114,14,95.0,90.0
202605090401031115,15,99.0,96.0
202605090401031116,16,83.0,83.0
202605090401031201,1,88.0,97.0
202605090401031202,2,79.0,88.0
202605090401031203,3,85.0,95.0
202605090401031204,4,82.0,91.0
202605090401031205,5,81.0,91.0
202605090401031206,6,54.0,64.0
202605090401031207,7,72.0,82.0
202605090401031208,8,86.0,95.0
202605090401031209,9,65.0,74.0
202605090401031210,10,70.0,80.0
202605090401031211,11,88.0,98.0
202605090401031212,12,82.0,92.0
202605090502050102,2,76.0,92.0
202605090502050103,3,67.0,82.0
202605090502050104,4,72.0,87.0
202605090502050105,5,86.0,101.0
202605090502050106,6,76.0,91.0
202605090502050107,7,78.0,93.0
202605090502050108,8,80.0,92.0
202605090502050109,9,68.0,83.0
202605090502050110,10,65.0,83.0
202605090502050111,11,65.0,82.0
202605090502050113,13,78.0,94.0
202605090502050114,14,84.0,99.0
202605090502050115,15,34.0,52.0
202605090502050116,16,87.0,102.0
202605090502050201,1,71.0,90.0
202605090502050202,2,72.0,90.0
202605090502050203,3,67.0,85.0
202605090502050204,4,60.0,78.0
202605090502050205,5,74.0,92.0
202605090502050206,6,72.0,90.0
202605090502050207,7,65.0,83.0
202605090502050208,8,77.0,96.0
202605090502050209,9,61.0,79.0
202605090502050210,10,76.0,94.0
202605090502050211,11,68.0,87.0
202605090502050301,1,63.0,80.0
202605090502050303,3,70.0,88.0
202605090502050304,4,54.0,69.0
202605090502050305,5,77.0,93.0
202605090502050306,6,79.0,94.0
202605090502050307,7,69.0,84.0
202605090502050309,9,83.0,101.0
202605090502050310,10,66.0,85.0
202605090502050311,11,51.0,68.0
202605090502050312,12,57.0,74.0
202605090502050313,13,88.0,106.0
202605090502050314,14,75.0,93.0
202605090502050315,15,72.0,90.0
202605090502050316,16,76.0,93.0
202605090502050401,1,64.0,83.0
202605090502050403,3,62.0,81.0
202605090502050404,4,82.0,101.0
202605090502050405,5,70.0,89.0
202605090502050406,6,78.0,97.0
202605090502050407,7,69.0,88.0
202605090502050408,8,60.0,78.0
202605090502050409,9,69.0,87.0
202605090502050410,10,73.0,92.0
202605090502050411,11,50.0,67.0
202605090502050412,12,68.0,87.0
202605090502050501,1,82.0,97.0
202605090502050502,2,64.0,79.0
202605090502050503,3,56.0,73.0
202605090502050504,4,77.0,94.0
202605090502050505,5,66.0,82.0
202605090502050506,6,59.0,75.0
202605090502050507,7,84.0,99.0
202605090502050508,8,75.0,90.0
202605090502050509,9,83.0,99.0
202605090502050510,10,79.0,94.0
202605090502050511,11,83.0,99.0
202605090502050513,13,83.0,99.0
202605090502050514,14,83.0,100.0
202605090502050515,15,50.0,66.0
202605090502050518,18,73.0,90.0
202605090502050601,1,80.0,97.0
202605090502050602,2,96.0,89.0
202605090502050603,3,94.0,88.0
202605090502050604,4,84.0,90.0
202605090502050605,5,91.0,87.0
202605090502050606,6,84.0,90.0
202605090502050607,7,93.0,89.0
202605090502050608,8,85.0,90.0
202605090502050609,9,44.0,61.0
202605090502050610,10,94.0,99.0
202605090502050611,11,91.0,96.0
202605090502050612,12,95.0,77.0
202605090502050701,1,82.0,91.0
202605090502050702,2,72.0,82.0
202605090502050703,3,84.0,93.0
202605090502050704,4,66.0,75.0
202605090502050705,5,81.0,90.0
202605090502050706,6,78.0,87.0
202605090502050707,7,81.0,90.0
202605090502050708,8,60.0,68.0
202605090502050709,9,83.0,92.0
202605090502050710,10,74.0,83.0
202605090502050711,11,79.0,88.0
202605090502050712,12,73.0,82.0
202605090502050713,13,81.0,90.0
202605090502050714,14,88.0,97.0
202605090502050801,1,87.0,87.0
202605090502050802,2,88.0,96.0
202605090502050803,3,87.0,87.0
202605090502050804,4,71.0,71.0
202605090502050805,5,84.0,92.0
202605090502050806,6,96.0,96.0
202605090502050807,7,74.0,82.0
202605090502050808,8,99.0,93.0
202605090502050901,1,100.0,92.0
202605090502050902,2,105.0,97.0
202605090502050903,3,104.0,96.0
202605090502050904,4,95.0,87.0
202605090502050905,5,100.0,92.0
202605090502050906,6,90.0,84.0
202605090502050907,7,103.0,95.0
202605090502050908,8,106.0,98.0
202605090502050909,9,101.0,93.0
202605090502050910,10,77.0,69.0
202605090502050911,11,82.0,76.0
202605090502050912,12,104.0,96.0
202605090502051001,1,93.0,90.0
202605090502051004,4,99.0,104.0
202605090502051005,5,83.0,89.0
202605090502051006,6,83.0,88.0
202605090502051007,7,101.0,106.0
202605090502051008,8,87.0,103.0
202605090502051009,9,85.0,84.0
202605090502051010,10,103.0,100.0
202605090502051011,11,95.0,100.0
202605090502051012,12,104.0,110.0
202605090502051013,13,101.0,84.0
202605090502051014,14,99.0,104.0
202605090502051015,15,94.0,77.0
202605090502051101,1,106.0,98.0
202605090502051102,2,115.0,103.0
202605090502051103,3,106.0,90.0
202605090502051104,4,115.0,95.0
202605090502051105,5,101.0,86.0
202605090502051106,6,113.0,93.0
202605090502051107,7,104.0,90.0
202605090502051108,8,109.0,95.0
202605090502051109,9,110.0,84.0
202605090502051110,10,101.0,85.0
202605090502051111,11,114.0,99.0
202605090502051112,12,109.0,95.0
202605090502051113,13,98.0,86.0
202605090502051114,14,108.0,100.0
202605090502051115,15,107.0,99.0
202605090502051116,16,109.0,93.0
202605090502051117,17,110.0,98.0
202605090502051201,1,91.0,101.0
202605090502051202,2,84.0,84.0
202605090502051203,3,97.0,97.0
202605090502051204,4,54.0,54.0
202605090502051205,5,97.0,97.0
202605090502051206,6,95.0,95.0
202605090502051207,7,91.0,100.0
202605090502051208,8,95.0,95.0
202605090502051209,9,90.0,90.0
202605090502051211,11,91.0,91.0
202605090502051212,12,88.0,88.0
202605090502051213,13,96.0,96.0
202605090502051214,14,92.0,92.0
202605090502051215,15,82.0,82.0
202605090502051216,16,95.0,95.0
202605090803050101,1,64.0,80.0
202605090803050103,3,82.0,94.0
202605090803050104,4,70.0,86.0
202605090803050105,5,89.0,105.0
202605090803050106,6,71.0,88.0
202605090803050107,7,81.0,97.0
202605090803050108,8,69.0,87.0
202605090803050110,10,83.0,99.0
202605090803050111,11,76.0,92.0
202605090803050112,12,41.0,59.0
202605090803050114,14,80.0,96.0
202605090803050115,15,83.0,99.0
202605090803050201,1,73.0,91.0
202605090803050203,3,48.0,66.0
202605090803050204,4,66.0,84.0
202605090803050205,5,70.0,89.0
202605090803050206,6,71.0,87.0
202605090803050207,7,50.0,68.0
202605090803050208,8,45.0,63.0
202605090803050209,9,77.0,95.0
202605090803050211,11,57.0,76.0
202605090803050212,12,67.0,85.0
202605090803050213,13,69.0,88.0
202605090803050214,14,57.0,72.0
202605090803050215,15,58.0,74.0
202605090803050301,1,77.0,92.0
202605090803050302,2,69.0,85.0
202605090803050303,3,78.0,96.0
202605090803050304,4,69.0,84.0
202605090803050305,5,74.0,89.0
202605090803050306,6,84.0,101.0
202605090803050307,7,78.0,93.0
202605090803050308,8,61.0,77.0
202605090803050309,9,66.0,82.0
202605090803050310,10,83.0,100.0
202605090803050311,11,75.0,90.0
202605090803050313,13,69.0,86.0
202605090803050314,14,80.0,95.0
202605090803050315,15,80.0,95.0
202605090803050316,16,74.0,89.0
202605090803050401,1,77.0,95.0
202605090803050402,2,81.0,100.0
202605090803050403,3,64.0,81.0
202605090803050404,4,74.0,93.0
202605090803050405,5,45.0,62.0
202605090803050406,6,41.0,59.0
202605090803050407,7,76.0,95.0
202605090803050408,8,79.0,97.0
202605090803050410,10,78.0,97.0
202605090803050413,13,79.0,98.0
202605090803050414,14,74.0,93.0
202605090803050415,15,55.0,74.0
202605090803050501,1,86.0,91.0
202605090803050502,2,90.0,95.0
202605090803050503,3,90.0,95.0
202605090803050504,4,89.0,94.0
202605090803050505,5,87.0,92.0
202605090803050506,6,82.0,99.0
202605090803050507,7,93.0,98.0
202605090803050508,8,84.0,101.0
202605090803050601,1,83.0,88.0
202605090803050602,2,62.0,67.0
202605090803050603,3,91.0,106.0
202605090803050604,4,90.0,95.0
202605090803050605,5,92.0,107.0
202605090803050606,6,87.0,92.0
202605090803050607,7,94.0,99.0
202605090803050608,8,62.0,67.0
202605090803050609,9,87.0,99.0
202605090803050610,10,86.0,91.0
202605090803050611,11,37.0,32.0
202605090803050612,12,89.0,94.0
202605090803050613,13,92.0,97.0
202605090803050614,14,91.0,96.0
202605090803050615,15,85.0,90.0
202605090803050616,16,86.0,101.0
202605090803050701,1,83.0,91.0
202605090803050702,2,65.0,74.0
202605090803050703,3,80.0,90.0
202605090803050704,4,72.0,81.0
202605090803050705,5,90.0,99.0
202605090803050706,6,79.0,88.0
202605090803050708,8,74.0,83.0
202605090803050709,9,66.0,75.0
202605090803050710,10,79.0,88.0
202605090803050711,11,90.0,99.0
202605090803050801,1,89.0,99.0
202605090803050802,2,76.0,85.0
202605090803050803,3,54.0,64.0
202605090803050804,4,75.0,85.0
202605090803050805,5,78.0,88.0
202605090803050806,6,86.0,94.0
202605090803050807,7,73.0,82.0
202605090803050809,9,77.0,86.0
202605090803050810,10,55.0,64.0
202605090803050811,11,54.0,63.0
202605090803050812,12,70.0,79.0
202605090803050813,13,84.0,94.0
202605090803050814,14,82.0,92.0
202605090803050815,15,87.0,97.0
202605090803050901,1,94.0,94.0
202605090803050902,2,76.0,76.0
202605090803050903,3,93.0,101.0
202605090803050904,4,92.0,92.0
202605090803050905,5,84.0,84.0
202605090803050906,6,91.0,99.0
202605090803050907,7,98.0,98.0
202605090803050908,8,93.0,102.0
202605090803050909,9,93.0,93.0
202605090803050910,10,82.0,82.0
202605090803050911,11,94.0,94.0
202605090803051001,1,85.0,85.0
202605090803051002,2,95.0,95.0
202605090803051003,3,95.0,95.0
202605090803051004,4,90.0,90.0
202605090803051005,5,93.0,101.0
202605090803051006,6,91.0,99.0
202605090803051007,7,98.0,98.0
202605090803051008,8,76.0,84.0
202605090803051101,1,95.0,100.0
202605090803051102,2,100.0,94.0
202605090803051103,3,88.0,93.0
202605090803051104,4,80.0,99.0
202605090803051105,5,98.0,103.0
202605090803051106,6,94.0,99.0
202605090803051107,7,92.0,97.0
202605090803051108,8,98.0,91.0
202605090803051109,9,95.0,89.0
202605090803051110,10,96.0,93.0
202605090803051111,11,91.0,85.0
202605090803051112,12,94.0,99.0
202605090803051113,13,83.0,102.0
202605090803051114,14,98.0,80.0
202605090803051115,15,100.0,94.0
202605090803051116,16,93.0,86.0
202605090803051201,1,83.0,83.0
202605090803051202,2,73.0,73.0
202605090803051203,3,93.0,93.0
202605090803051204,4,91.0,91.0
202605090803051205,5,90.0,90.0
202605090803051206,6,89.0,89.0
202605090803051207,7,101.0,110.0
202605090803051208,8,100.0,109.0
202605090803051209,9,92.0,92.0
202605090803051210,10,88.0,88.0
202605090803051211,11,88.0,88.0
202605090803051212,12,69.0,69.0
202605090803051213,13,93.0,102.0
