レースID(新),馬番,前走補9,前走補正
202606130201010101,1,37.0,55.0
202606130201010102,2,79.0,94.0
202606130201010103,3,71.0,86.0
202606130201010104,4,66.0,83.0
202606130201010105,5,83.0,98.0
202606130201010106,6,84.0,99.0
202606130201010107,7,76.0,88.0
202606130201010108,8,76.0,91.0
202606130201010109,9,82.0,98.0
202606130201010110,10,74.0,89.0
202606130201010111,11,75.0,90.0
202606130201010113,13,83.0,97.0
202606130201010114,14,66.0,83.0
202606130201010115,15,78.0,95.0
202606130201010116,16,69.0,84.0
202606130201010201,1,78.0,94.0
202606130201010202,2,72.0,90.0
202606130201010203,3,54.0,72.0
202606130201010204,4,73.0,91.0
202606130201010206,6,75.0,91.0
202606130201010207,7,77.0,95.0
202606130201010208,8,73.0,90.0
202606130201010209,9,70.0,87.0
202606130201010210,10,79.0,96.0
202606130201010211,11,66.0,83.0
202606130201010212,12,70.0,87.0
202606130201010213,13,76.0,94.0
202606130201010214,14,64.0,80.0
202606130201010301,1,83.0,95.0
202606130201010302,2,54.0,69.0
202606130201010303,3,75.0,87.0
202606130201010304,4,83.0,98.0
202606130201010305,5,69.0,84.0
202606130201010306,6,75.0,91.0
202606130201010307,7,65.0,80.0
202606130201010308,8,77.0,89.0
202606130201010309,9,87.0,99.0
202606130201010310,10,82.0,94.0
202606130201010311,11,74.0,86.0
202606130201010312,12,59.0,74.0
202606130201010401,1,68.0,87.0
202606130201010402,2,78.0,97.0
202606130201010403,3,67.0,85.0
202606130201010404,4,74.0,91.0
202606130201010405,5,69.0,88.0
202606130201010406,6,78.0,97.0
202606130201010407,7,73.0,91.0
202606130201010408,8,78.0,97.0
202606130201010409,9,65.0,84.0
202606130201010410,10,74.0,93.0
202606130201010411,11,64.0,83.0
202606130201010412,12,67.0,86.0
202606130201010413,13,65.0,82.0
202606130201010414,14,65.0,83.0
202606130201010415,15,78.0,97.0
202606130201010601,1,59.0,78.0
202606130201010602,2,78.0,97.0
202606130201010603,3,76.0,91.0
202606130201010604,4,78.0,94.0
202606130201010605,5,74.0,92.0
202606130201010606,6,73.0,91.0
202606130201010607,7,81.0,99.0
202606130201010608,8,51.0,69.0
202606130201010609,9,63.0,79.0
202606130201010610,10,88.0,106.0
202606130201010611,11,80.0,98.0
202606130201010612,12,67.0,85.0
202606130201010701,1,70.0,79.0
202606130201010702,2,83.0,88.0
202606130201010703,3,87.0,96.0
202606130201010704,4,87.0,97.0
202606130201010705,5,90.0,95.0
202606130201010706,6,85.0,90.0
202606130201010707,7,86.0,95.0
202606130201010708,8,85.0,94.0
202606130201010801,1,88.0,92.0
202606130201010802,2,82.0,91.0
202606130201010803,3,91.0,95.0
202606130201010806,6,71.0,81.0
202606130201010807,7,81.0,90.0
202606130201010809,9,80.0,89.0
202606130201010810,10,79.0,84.0
202606130201010811,11,85.0,100.0
202606130201010901,1,89.0,94.0
202606130201010902,2,91.0,99.0
202606130201010903,3,72.0,77.0
202606130201010904,4,81.0,89.0
202606130201010905,5,88.0,96.0
202606130201010906,6,81.0,100.0
202606130201010907,7,76.0,82.0
202606130201010908,8,90.0,87.0
202606130201010909,9,84.0,93.0
202606130201010910,10,102.0,84.0
202606130201010911,11,87.0,95.0
202606130201011001,1,95.0,95.0
202606130201011002,2,92.0,92.0
202606130201011003,3,99.0,99.0
202606130201011004,4,89.0,89.0
202606130201011005,5,87.0,86.0
202606130201011006,6,86.0,86.0
202606130201011007,7,93.0,93.0
202606130201011008,8,93.0,102.0
202606130201011009,9,90.0,90.0
202606130201011010,10,89.0,89.0
202606130201011011,11,93.0,93.0
202606130201011012,12,88.0,88.0
202606130201011013,13,89.0,89.0
202606130201011014,14,78.0,78.0
202606130201011015,15,96.0,96.0
202606130201011016,16,90.0,98.0
202606130201011101,1,101.0,95.0
202606130201011102,2,104.0,88.0
202606130201011103,3,110.0,94.0
202606130201011104,4,104.0,92.0
202606130201011105,5,105.0,97.0
202606130201011106,6,105.0,95.0
202606130201011107,7,103.0,87.0
202606130201011108,8,106.0,98.0
202606130201011109,9,105.0,97.0
202606130201011110,10,108.0,92.0
202606130201011111,11,101.0,85.0
202606130201011112,12,108.0,103.0
202606130201011113,13,101.0,91.0
202606130201011201,1,75.0,81.0
202606130201011202,2,86.0,96.0
202606130201011203,3,82.0,92.0
202606130201011204,4,76.0,86.0
202606130201011205,5,86.0,95.0
202606130201011206,6,80.0,85.0
202606130201011207,7,83.0,92.0
202606130201011208,8,78.0,87.0
202606130201011209,9,85.0,95.0
202606130201011210,10,80.0,86.0
202606130201011211,11,87.0,81.0
202606130201011212,12,81.0,90.0
202606130503030101,1,70.0,87.0
202606130503030102,2,78.0,95.0
202606130503030103,3,48.0,66.0
202606130503030104,4,67.0,84.0
202606130503030105,5,70.0,88.0
202606130503030107,7,65.0,82.0
202606130503030108,8,81.0,97.0
202606130503030109,9,61.0,80.0
202606130503030110,10,68.0,86.0
202606130503030111,11,53.0,65.0
202606130503030112,12,78.0,83.0
202606130503030114,14,68.0,83.0
202606130503030115,15,79.0,96.0
202606130503030116,16,74.0,92.0
202606130503030201,1,77.0,96.0
202606130503030202,2,69.0,88.0
202606130503030203,3,81.0,100.0
202606130503030204,4,75.0,94.0
202606130503030205,5,73.0,91.0
202606130503030206,6,78.0,97.0
202606130503030207,7,77.0,96.0
202606130503030208,8,74.0,93.0
202606130503030209,9,70.0,88.0
