レースID(新),馬番,前走補9,前走補正
202604050603040101,1,69.0,85.0
202604050603040104,4,69.0,84.0
202604050603040106,6,64.0,80.0
202604050603040107,7,81.0,98.0
202604050603040108,8,77.0,95.0
202604050603040111,11,70.0,85.0
202604050603040113,13,67.0,82.0
202604050603040114,14,62.0,80.0
202604050603040116,16,70.0,85.0
202604050603040201,1,54.0,72.0
202604050603040202,2,69.0,84.0
202604050603040204,4,46.0,64.0
202604050603040205,5,77.0,91.0
202604050603040206,6,69.0,83.0
202604050603040209,9,64.0,78.0
202604050603040210,10,77.0,92.0
202604050603040211,11,82.0,96.0
202604050603040212,12,71.0,85.0
202604050603040214,14,83.0,98.0
202604050603040215,15,88.0,103.0
202604050603040216,16,74.0,88.0
202604050603040303,3,50.0,68.0
202604050603040304,4,80.0,98.0
202604050603040305,5,65.0,84.0
202604050603040307,7,81.0,98.0
202604050603040308,8,62.0,80.0
202604050603040310,10,64.0,82.0
202604050603040311,11,71.0,90.0
202604050603040501,1,79.0,97.0
202604050603040503,3,54.0,73.0
202604050603040504,4,59.0,74.0
202604050603040505,5,80.0,95.0
202604050603040506,6,66.0,83.0
202604050603040507,7,78.0,95.0
202604050603040508,8,72.0,87.0
202604050603040509,9,81.0,98.0
202604050603040510,10,80.0,97.0
202604050603040511,11,78.0,96.0
202604050603040514,14,80.0,99.0
202604050603040516,16,79.0,97.0
202604050603040601,1,81.0,96.0
202604050603040602,2,94.0,112.0
202604050603040603,3,95.0,101.0
202604050603040604,4,78.0,96.0
202604050603040607,7,90.0,96.0
202604050603040608,8,67.0,85.0
202604050603040609,9,82.0,87.0
202604050603040610,10,62.0,80.0
202604050603040611,11,56.0,71.0
202604050603040612,12,86.0,103.0
202604050603040614,14,94.0,99.0
202604050603040615,15,86.0,104.0
202604050603040616,16,66.0,83.0
202604050603040701,1,90.0,95.0
202604050603040702,2,77.0,82.0
202604050603040703,3,91.0,91.0
202604050603040704,4,86.0,100.0
202604050603040705,5,87.0,101.0
202604050603040706,6,87.0,92.0
202604050603040708,8,84.0,99.0
202604050603040709,9,91.0,96.0
202604050603040710,10,84.0,99.0
202604050603040711,11,90.0,95.0
202604050603040712,12,80.0,74.0
202604050603040713,13,62.0,67.0
202604050603040714,14,83.0,100.0
202604050603040801,1,77.0,86.0
202604050603040804,4,86.0,96.0
202604050603040805,5,77.0,86.0
202604050603040806,6,88.0,97.0
202604050603040807,7,69.0,78.0
202604050603040808,8,84.0,93.0
202604050603040809,9,87.0,96.0
202604050603040810,10,79.0,88.0
202604050603040811,11,88.0,93.0
202604050603040816,16,77.0,87.0
202604050603040901,1,99.0,99.0
202604050603040902,2,96.0,96.0
202604050603040904,4,87.0,95.0
202604050603040906,6,94.0,94.0
202604050603040907,7,92.0,92.0
202604050603040908,8,89.0,89.0
202604050603041001,1,93.0,86.0
202604050603041002,2,98.0,92.0
202604050603041004,4,100.0,93.0
202604050603041005,5,75.0,68.0
202604050603041006,6,95.0,95.0
202604050603041007,7,103.0,96.0
202604050603041008,8,103.0,103.0
202604050603041010,10,96.0,89.0
202604050603041011,11,97.0,91.0
202604050603041012,12,86.0,86.0
202604050603041013,13,99.0,92.0
202604050603041014,14,96.0,89.0
202604050603041015,15,98.0,98.0
202604050603041016,16,97.0,97.0
202604050603041101,1,99.0,99.0
202604050603041103,3,93.0,93.0
202604050603041104,4,99.0,99.0
202604050603041105,5,102.0,94.0
202604050603041106,6,101.0,93.0
202604050603041107,7,98.0,90.0
202604050603041108,8,94.0,94.0
202604050603041109,9,92.0,84.0
202604050603041110,10,99.0,91.0
202604050603041111,11,98.0,98.0
202604050603041112,12,102.0,95.0
202604050603041113,13,102.0,102.0
202604050603041115,15,102.0,94.0
202604050603041201,1,95.0,95.0
202604050603041202,2,95.0,95.0
202604050603041204,4,87.0,87.0
202604050603041205,5,95.0,95.0
202604050603041206,6,76.0,85.0
202604050603041207,7,43.0,43.0
202604050603041208,8,92.0,92.0
202604050603041209,9,93.0,93.0
202604050603041210,10,93.0,93.0
202604050603041211,11,93.0,93.0
202604050603041212,12,93.0,101.0
202604050902040103,3,79.0,96.0
202604050902040106,6,76.0,92.0
202604050902040111,11,82.0,97.0
202604050902040112,12,79.0,94.0
202604050902040113,13,80.0,97.0
202604050902040114,14,74.0,89.0
202604050902040115,15,75.0,89.0
202604050902040201,1,61.0,78.0
202604050902040202,2,33.0,50.0
202604050902040205,5,74.0,91.0
202604050902040206,6,62.0,78.0
202604050902040207,7,57.0,74.0
202604050902040208,8,67.0,85.0
202604050902040213,13,66.0,84.0
202604050902040306,6,54.0,72.0
202604050902040307,7,76.0,91.0
202604050902040310,10,77.0,92.0
202604050902040311,11,77.0,93.0
202604050902040312,12,59.0,76.0
202604050902040313,13,64.0,81.0
202604050902040315,15,73.0,88.0
202604050902040403,3,77.0,95.0
202604050902040404,4,77.0,95.0
202604050902040405,5,74.0,93.0
202604050902040406,6,77.0,96.0
202604050902040408,8,66.0,84.0
202604050902040409,9,69.0,88.0
202604050902040411,11,79.0,97.0
202604050902040412,12,71.0,89.0
202604050902040413,13,73.0,90.0
202604050902040414,14,68.0,86.0
202604050902040415,15,26.0,44.0
202604050902040501,1,91.0,108.0
202604050902040502,2,79.0,97.0
202604050902040503,3,91.0,108.0
202604050902040504,4,84.0,102.0
202604050902040505,5,89.0,104.0
202604050902040506,6,78.0,96.0
202604050902040507,7,82.0,99.0
202604050902040508,8,83.0,100.0
202604050902040510,10,95.0,112.0
202604050902040511,11,84.0,102.0
202604050902040512,12,96.0,102.0
202604050902040513,13,86.0,104.0
202604050902040602,2,82.0,90.0
202604050902040605,5,83.0,91.0
202604050902040608,8,87.0,95.0
202604050902040609,9,81.0,91.0
202604050902040702,2,95.0,95.0
202604050902040703,3,96.0,96.0
202604050902040705,5,80.0,80.0
202604050902040706,6,82.0,91.0
202604050902040707,7,93.0,93.0
202604050902040708,8,88.0,98.0
202604050902040709,9,69.0,69.0
202604050902040710,10,84.0,84.0
202604050902040713,13,97.0,97.0
202604050902040715,15,90.0,90.0
202604050902040802,2,92.0,101.0
202604050902040803,3,88.0,88.0
202604050902040804,4,98.0,98.0
202604050902040805,5,98.0,98.0
202604050902040806,6,88.0,88.0
202604050902040808,8,89.0,89.0
202604050902040809,9,101.0,101.0
