レースID(新),馬番,前走補9,前走補正
202606270302010215,15,78.0,95.0
202606270302010301,1,82.0,98.0
202606270302010302,2,89.0,94.0
202606270302010303,3,85.0,103.0
202606270302010304,4,70.0,76.0
202606270302010305,5,62.0,67.0
202606270302010306,6,83.0,88.0
202606270302010307,7,69.0,78.0
202606270302010308,8,70.0,76.0
202606270302010309,9,88.0,98.0
202606270302010310,10,91.0,97.0
202606270302010311,11,74.0,84.0
202606270302010312,12,83.0,93.0
202606270302010314,14,89.0,106.0
202606270302010701,1,80.0,95.0
202606270302010703,3,78.0,96.0
202606270302010704,4,64.0,81.0
202606270302010705,5,79.0,98.0
202606270302010706,6,70.0,89.0
202606270302010707,7,65.0,82.0
202606270302010708,8,69.0,85.0
202606270302010709,9,72.0,89.0
202606270302010710,10,54.0,71.0
202606270302010711,11,59.0,75.0
202606270302010712,12,62.0,80.0
202606270302010715,15,59.0,74.0
202606270302010716,16,75.0,87.0
202606270302010801,1,74.0,93.0
202606270302010802,2,80.0,99.0
202606270302010803,3,71.0,90.0
202606270302010804,4,72.0,89.0
202606270302010805,5,62.0,81.0
202606270302010806,6,42.0,58.0
202606270302010807,7,73.0,91.0
202606270302010808,8,71.0,89.0
202606270302010809,9,80.0,99.0
202606270302010810,10,68.0,87.0
202606270302010811,11,72.0,90.0
202606270302010812,12,76.0,95.0
202606270302010813,13,79.0,98.0
202606270302010814,14,79.0,98.0
202606270302010815,15,54.0,72.0
202606270302010816,16,69.0,85.0
202606270302010901,1,90.0,90.0
202606270302010902,2,97.0,97.0
202606270302010903,3,90.0,90.0
202606270302010904,4,91.0,100.0
202606270302010905,5,95.0,95.0
202606270302010906,6,95.0,92.0
202606270302010907,7,86.0,83.0
202606270302010908,8,88.0,88.0
202606270302010909,9,89.0,89.0
202606270302010910,10,95.0,95.0
202606270302010911,11,80.0,80.0
202606270302010912,12,96.0,96.0
202606270302010913,13,97.0,97.0
202606270302010914,14,98.0,98.0
202606270302010915,15,87.0,86.0
202606270302010916,16,94.0,94.0
202606270302011001,1,95.0,104.0
202606270302011002,2,91.0,100.0
202606270302011003,3,92.0,97.0
202606270302011004,4,87.0,87.0
202606270302011005,5,79.0,79.0
202606270302011006,6,74.0,69.0
202606270302011007,7,90.0,90.0
202606270302011008,8,89.0,89.0
202606270302011009,9,96.0,96.0
202606270302011011,11,68.0,68.0
202606270302011101,1,100.0,92.0
202606270302011102,2,98.0,90.0
202606270302011103,3,104.0,96.0
202606270302011104,4,101.0,101.0
202606270302011105,5,102.0,94.0
202606270302011106,6,83.0,76.0
202606270302011107,7,103.0,95.0
202606270302011108,8,99.0,99.0
202606270302011109,9,102.0,94.0
202606270302011201,1,59.0,68.0
202606270302011202,2,74.0,83.0
202606270302011203,3,84.0,93.0
202606270302011204,4,83.0,88.0
202606270302011205,5,85.0,94.0
202606270302011206,6,87.0,96.0
202606270302011207,7,85.0,94.0
202606270302011208,8,84.0,93.0
202606270302011209,9,85.0,90.0
202606270302011211,11,88.0,103.0
202606270302011212,12,87.0,96.0
202606270302011214,14,74.0,83.0
202606270302011215,15,92.0,97.0
202606270302011216,16,84.0,89.0
202606271002010201,1,74.0,89.0
202606271002010202,2,64.0,82.0
202606271002010203,3,74.0,89.0
202606271002010204,4,78.0,95.0
202606271002010205,5,87.0,99.0
202606271002010206,6,34.0,52.0
202606271002010208,8,74.0,86.0
202606271002010209,9,76.0,91.0
202606271002010211,11,65.0,80.0
202606271002010212,12,80.0,95.0
202606271002010213,13,74.0,90.0
202606271002010214,14,81.0,97.0
202606271002010301,1,74.0,91.0
202606271002010303,3,73.0,91.0
202606271002010304,4,75.0,93.0
202606271002010306,6,73.0,91.0
202606271002010307,7,77.0,94.0
202606271002010309,9,68.0,87.0
202606271002010310,10,79.0,96.0
202606271002010312,12,74.0,91.0
202606271002010313,13,39.0,56.0
202606271002010315,15,65.0,84.0
202606271002010316,16,82.0,99.0
202606271002010402,2,48.0,63.0
202606271002010403,3,60.0,78.0
202606271002010404,4,67.0,85.0
202606271002010406,6,77.0,95.0
202606271002010407,7,62.0,80.0
202606271002010410,10,70.0,88.0
202606271002010411,11,46.0,58.0
202606271002010412,12,51.0,68.0
202606271002010413,13,79.0,94.0
202606271002010414,14,70.0,86.0
202606271002010415,15,65.0,82.0
202606271002010603,3,68.0,87.0
202606271002010604,4,80.0,85.0
202606271002010610,10,59.0,77.0
202606271002010611,11,66.0,85.0
202606271002010613,13,77.0,96.0
202606271002010614,14,73.0,92.0
202606271002010701,1,73.0,83.0
202606271002010702,2,76.0,82.0
202606271002010703,3,81.0,90.0
202606271002010704,4,71.0,81.0
202606271002010705,5,83.0,93.0
202606271002010706,6,65.0,74.0
202606271002010708,8,78.0,88.0
202606271002010709,9,76.0,85.0
202606271002010710,10,80.0,98.0
202606271002010712,12,90.0,96.0
202606271002010713,13,93.0,92.0
202606271002010715,15,85.0,95.0
202606271002010716,16,66.0,75.0
202606271002010801,1,84.0,89.0
202606271002010802,2,85.0,90.0
202606271002010803,3,91.0,96.0
202606271002010804,4,84.0,93.0
202606271002010806,6,75.0,84.0
202606271002010808,8,82.0,91.0
202606271002010809,9,74.0,83.0
202606271002010901,1,89.0,97.0
202606271002010902,2,87.0,92.0
202606271002010903,3,79.0,87.0
202606271002010904,4,102.0,84.0
202606271002010906,6,79.0,87.0
202606271002010907,7,90.0,98.0
202606271002011002,2,91.0,91.0
202606271002011004,4,91.0,100.0
202606271002011005,5,94.0,94.0
202606271002011008,8,98.0,98.0
202606271002011010,10,85.0,80.0
202606271002011011,11,99.0,99.0
202606271002011012,12,77.0,77.0
202606271002011013,13,92.0,92.0
202606271002011101,1,99.0,92.0
202606271002011102,2,96.0,89.0
202606271002011103,3,87.0,81.0
202606271002011104,4,99.0,99.0
202606271002011105,5,97.0,97.0
202606271002011106,6,81.0,74.0
202606271002011107,7,95.0,88.0
202606271002011109,9,98.0,92.0
202606271002011110,10,68.0,62.0
202606271002011111,11,104.0,97.0
202606271002011112,12,105.0,98.0
202606271002011113,13,99.0,92.0
202606271002011115,15,102.0,95.0
202606271002011201,1,87.0,96.0
202606271002011202,2,87.0,96.0
202606271002011204,4,79.0,88.0
202606271002011207,7,82.0,91.0
202606271002011208,8,86.0,101.0
