レースID(新),馬番,前走補9,前走補正
202605300502110101,1,74.0,89.0
202605300502110102,2,66.0,81.0
202605300502110103,3,45.0,63.0
202605300502110104,4,80.0,96.0
202605300502110105,5,71.0,88.0
202605300502110106,6,79.0,95.0
202605300502110107,7,78.0,93.0
202605300502110108,8,74.0,90.0
202605300502110109,9,85.0,101.0
202605300502110112,12,56.0,72.0
202605300502110113,13,58.0,73.0
202605300502110114,14,81.0,97.0
202605300502110116,16,71.0,86.0
202605300502110201,1,76.0,95.0
202605300502110202,2,79.0,98.0
202605300502110203,3,55.0,74.0
202605300502110204,4,77.0,96.0
202605300502110205,5,71.0,90.0
202605300502110206,6,80.0,99.0
202605300502110207,7,72.0,90.0
202605300502110208,8,72.0,91.0
202605300502110209,9,64.0,83.0
202605300502110210,10,56.0,75.0
202605300502110211,11,75.0,94.0
202605300502110212,12,70.0,89.0
202605300502110213,13,70.0,89.0
202605300502110214,14,67.0,86.0
202605300502110215,15,67.0,86.0
202605300502110216,16,72.0,91.0
202605300502110301,1,69.0,86.0
202605300502110302,2,70.0,86.0
202605300502110303,3,76.0,91.0
202605300502110304,4,85.0,101.0
202605300502110305,5,76.0,93.0
202605300502110306,6,70.0,85.0
202605300502110307,7,80.0,97.0
202605300502110308,8,69.0,84.0
202605300502110310,10,75.0,92.0
202605300502110311,11,78.0,95.0
202605300502110312,12,69.0,87.0
202605300502110313,13,70.0,88.0
202605300502110315,15,77.0,92.0
202605300502110316,16,73.0,91.0
202605300502110317,17,77.0,93.0
202605300502110318,18,77.0,93.0
202605300502110501,1,68.0,85.0
202605300502110502,2,80.0,99.0
202605300502110503,3,76.0,95.0
202605300502110504,4,76.0,95.0
202605300502110505,5,59.0,78.0
202605300502110509,9,71.0,90.0
202605300502110510,10,64.0,83.0
202605300502110513,13,73.0,91.0
202605300502110516,16,79.0,98.0
202605300502110601,1,96.0,102.0
202605300502110602,2,84.0,101.0
202605300502110603,3,78.0,84.0
202605300502110604,4,86.0,65.0
202605300502110605,5,90.0,106.0
202605300502110606,6,91.0,97.0
202605300502110607,7,82.0,100.0
202605300502110608,8,80.0,85.0
202605300502110609,9,81.0,99.0
202605300502110610,10,84.0,90.0
202605300502110611,11,81.0,86.0
202605300502110612,12,86.0,91.0
202605300502110701,1,80.0,96.0
202605300502110702,2,94.0,99.0
202605300502110703,3,79.0,94.0
202605300502110704,4,88.0,93.0
202605300502110705,5,84.0,89.0
202605300502110706,6,81.0,86.0
202605300502110707,7,94.0,99.0
202605300502110708,8,92.0,97.0
202605300502110709,9,86.0,102.0
202605300502110710,10,90.0,95.0
202605300502110711,11,79.0,84.0
202605300502110712,12,85.0,102.0
202605300502110713,13,91.0,89.0
202605300502110801,1,86.0,96.0
202605300502110802,2,75.0,84.0
202605300502110803,3,48.0,57.0
202605300502110804,4,75.0,84.0
202605300502110805,5,84.0,93.0
202605300502110807,7,82.0,92.0
202605300502110808,8,48.0,58.0
202605300502110809,9,68.0,78.0
202605300502110810,10,84.0,94.0
202605300502110811,11,77.0,86.0
202605300502110812,12,72.0,82.0
202605300502110813,13,78.0,88.0
202605300502110814,14,85.0,95.0
202605300502110815,15,74.0,83.0
202605300502110816,16,70.0,79.0
202605300502110901,1,89.0,89.0
202605300502110902,2,86.0,86.0
202605300502110903,3,94.0,94.0
202605300502110904,4,95.0,95.0
202605300502110905,5,90.0,90.0
202605300502110906,6,95.0,95.0
202605300502110907,7,94.0,104.0
202605300502110908,8,88.0,98.0
202605300502110909,9,91.0,100.0
202605300502110910,10,97.0,97.0
202605300502110911,11,95.0,95.0
202605300502110912,12,83.0,83.0
202605300502110913,13,86.0,86.0
202605300502110914,14,99.0,99.0
202605300502110915,15,92.0,92.0
202605300502110916,16,93.0,93.0
202605300502111001,1,103.0,103.0
202605300502111002,2,98.0,98.0
202605300502111003,3,80.0,80.0
202605300502111004,4,81.0,81.0
202605300502111005,5,92.0,92.0
202605300502111006,6,91.0,91.0
202605300502111007,7,59.0,59.0
202605300502111008,8,92.0,92.0
202605300502111009,9,94.0,94.0
202605300502111011,11,94.0,94.0
202605300502111101,1,96.0,86.0
202605300502111102,2,106.0,95.0
202605300502111103,3,104.0,88.0
202605300502111104,4,100.0,88.0
202605300502111105,5,107.0,100.0
202605300502111106,6,108.0,96.0
202605300502111107,7,109.0,96.0
202605300502111108,8,108.0,97.0
202605300502111109,9,107.0,100.0
202605300502111110,10,100.0,92.0
202605300502111111,11,99.0,91.0
202605300502111112,12,106.0,90.0
202605300502111113,13,108.0,96.0
202605300502111114,14,110.0,100.0
202605300502111115,15,106.0,94.0
202605300502111116,16,111.0,100.0
202605300502111201,1,89.0,89.0
202605300502111202,2,83.0,83.0
202605300502111203,3,76.0,76.0
202605300502111204,4,92.0,92.0
202605300502111205,5,95.0,104.0
202605300502111206,6,73.0,73.0
202605300502111207,7,91.0,91.0
202605300502111208,8,72.0,72.0
202605300502111209,9,85.0,94.0
202605300502111210,10,78.0,78.0
202605300502111211,11,83.0,83.0
202605300502111212,12,98.0,98.0
202605300502111213,13,99.0,99.0
