レースID(新),馬番,前走補9,前走補正
202609120604030301,1,69.0,87.0
202609120604030304,4,73.0,90.0
202609120604030305,5,80.0,96.0
202609120604030308,8,82.0,98.0
202609120604030309,9,73.0,85.0
202609120604030311,11,76.0,91.0
202609120604030316,16,62.0,77.0
202609120604030401,1,80.0,97.0
202609120604030404,4,60.0,77.0
202609120604030405,5,62.0,79.0
202609120604030406,6,72.0,87.0
202609120604030407,7,75.0,92.0
202609120604030409,9,66.0,84.0
202609120604030411,11,80.0,99.0
202609120604030414,14,72.0,91.0
202609120604030415,15,77.0,91.0
202609120604030418,18,77.0,94.0
202609120604030705,5,70.0,85.0
202609120604030706,6,69.0,84.0
202609120604030708,8,78.0,97.0
202609120604030711,11,67.0,82.0
202609120604030713,13,75.0,90.0
202609120604030714,14,81.0,98.0
202609120604030716,16,70.0,85.0
202609120604030801,1,75.0,92.0
202609120604030804,4,87.0,95.0
202609120604030805,5,80.0,99.0
202609120604030807,7,80.0,99.0
202609120604030808,8,89.0,97.0
202609120604030811,11,78.0,97.0
202609120604030812,12,78.0,96.0
202609120604030813,13,81.0,100.0
202609120604030901,1,97.0,97.0
202609120604030902,2,85.0,93.0
202609120604030907,7,91.0,100.0
202609120604030909,9,93.0,93.0
202609120604030910,10,82.0,90.0
202609120604030911,11,95.0,95.0
202609120604030912,12,90.0,98.0
202609120604030913,13,90.0,95.0
202609120604031001,1,103.0,103.0
202609120604031002,2,103.0,95.0
202609120604031003,3,90.0,98.0
202609120604031004,4,96.0,96.0
202609120604031005,5,102.0,94.0
202609120604031006,6,102.0,102.0
202609120604031007,7,102.0,94.0
202609120604031009,9,87.0,95.0
202609120604031010,10,98.0,98.0
202609120604031011,11,95.0,87.0
202609120604031101,1,87.0,79.0
202609120604031102,2,104.0,101.0
202609120604031103,3,99.0,91.0
202609120604031106,6,105.0,97.0
202609120604031107,7,99.0,93.0
202609120604031108,8,104.0,100.0
202609120604031109,9,98.0,90.0
202609120604031110,10,104.0,98.0
202609120604031112,12,93.0,85.0
202609120604031113,13,107.0,99.0
202609120604031116,16,92.0,82.0
202609120604031202,2,87.0,96.0
202609120604031203,3,74.0,79.0
202609120604031204,4,78.0,96.0
202609120604031205,5,15.0,30.0
202609120604031206,6,74.0,92.0
202609120604031207,7,78.0,87.0
202609120604031208,8,79.0,94.0
202609120604031209,9,76.0,85.0
202609120604031211,11,78.0,95.0
202609120604031212,12,94.0,100.0
202609120604031213,13,86.0,104.0
202609120604031215,15,78.0,87.0
202609120904030405,5,59.0,77.0
202609120904030408,8,75.0,93.0
202609120904030409,9,73.0,90.0
202609120904030410,10,80.0,98.0
202609120904030414,14,61.0,79.0
202609120904030703,3,80.0,98.0
202609120904030704,4,84.0,99.0
202609120904030705,5,80.0,94.0
202609120904030706,6,73.0,88.0
202609120904030708,8,83.0,98.0
202609120904030710,10,80.0,98.0
202609120904030711,11,73.0,89.0
202609120904030716,16,83.0,98.0
202609120904030801,1,86.0,91.0
202609120904030802,2,88.0,96.0
202609120904030803,3,83.0,100.0
202609120904030804,4,83.0,101.0
202609120904030806,6,84.0,101.0
202609120904030807,7,80.0,98.0
202609120904030808,8,86.0,95.0
202609120904030809,9,86.0,94.0
202609120904030810,10,89.0,97.0
202609120904030812,12,72.0,91.0
202609120904030813,13,88.0,96.0
202609120904030814,14,90.0,99.0
202609120904030901,1,87.0,95.0
202609120904030902,2,98.0,98.0
202609120904030903,3,92.0,92.0
202609120904030904,4,98.0,98.0
202609120904030905,5,73.0,72.0
202609120904030906,6,90.0,90.0
202609120904030907,7,96.0,91.0
202609120904030908,8,84.0,100.0
202609120904030910,10,83.0,100.0
202609120904030911,11,99.0,99.0
202609120904030912,12,91.0,91.0
202609120904030913,13,85.0,85.0
202609120904031002,2,106.0,99.0
202609120904031003,3,90.0,82.0
202609120904031004,4,100.0,92.0
202609120904031007,7,97.0,97.0
202609120904031008,8,95.0,95.0
202609120904031009,9,106.0,99.0
202609120904031011,11,98.0,90.0
202609120904031012,12,77.0,70.0
202609120904031013,13,109.0,102.0
202609120904031014,14,95.0,95.0
202609120904031015,15,101.0,110.0
202609120904031101,1,99.0,99.0
202609120904031102,2,100.0,100.0
202609120904031104,4,102.0,87.0
202609120904031105,5,111.0,94.0
202609120904031106,6,90.0,73.0
202609120904031107,7,106.0,98.0
202609120904031109,9,105.0,83.0
202609120904031111,11,93.0,102.0
202609120904031113,13,114.0,97.0
202609120904031116,16,103.0,87.0
202609120904031201,1,87.0,96.0
202609120904031203,3,86.0,102.0
202609120904031208,8,69.0,84.0
202609120904031209,9,86.0,95.0
202609120904031213,13,92.0,97.0
202609120904031214,14,83.0,99.0
202609120904031215,15,80.0,90.0
202609120904031216,16,71.0,86.0
