レースID(新),馬番,前走補9,前走補正
202608010101030105,5,77.0,93.0
202608010101030112,12,30.0,47.0
202608010101030302,2,67.0,85.0
202608010101030309,9,34.0,52.0
202608010101030402,2,78.0,86.0
202608010101030403,3,75.0,83.0
202608010101030404,4,94.0,99.0
202608010101030406,6,84.0,92.0
202608010101030409,9,82.0,91.0
202608010101030410,10,86.0,91.0
202608010101030601,1,81.0,86.0
202608010101030608,8,93.0,105.0
202608010101030706,6,67.0,85.0
202608010101030801,1,84.0,102.0
202608010101030803,3,85.0,90.0
202608010101030804,4,97.0,102.0
202608010101030806,6,72.0,81.0
202608010101030810,10,73.0,82.0
202608010101031001,1,93.0,98.0
202608010101031004,4,81.0,90.0
202608010101031005,5,86.0,103.0
202608010101031007,7,87.0,95.0
202608010101031008,8,98.0,80.0
202608010101031010,10,74.0,71.0
202608010101031011,11,80.0,85.0
202608010101031013,13,76.0,73.0
202608010101031101,1,102.0,94.0
202608010101031104,4,95.0,87.0
202608010101031105,5,98.0,90.0
202608010101031113,13,103.0,95.0
202608010101031114,14,99.0,91.0
202608010101031115,15,97.0,89.0
202608010101031116,16,103.0,95.0
202608010101031206,6,85.0,85.0
202608010101031208,8,79.0,79.0
202608010402030404,4,74.0,91.0
202608010402030409,9,61.0,76.0
202608010402030410,10,68.0,85.0
202608010402030413,13,73.0,90.0
202608010402030414,14,52.0,71.0
202608010402030501,1,27.0,45.0
202608010402030505,5,85.0,97.0
202608010402030511,11,37.0,56.0
202608010402030602,2,88.0,88.0
202608010402030603,3,91.0,100.0
202608010402030604,4,90.0,90.0
202608010402030605,5,75.0,75.0
202608010402030606,6,91.0,100.0
202608010402030607,7,95.0,95.0
202608010402030609,9,96.0,96.0
202608010402030611,11,59.0,59.0
202608010402030701,1,100.0,93.0
202608010402030702,2,103.0,96.0
202608010402030703,3,100.0,94.0
202608010402030704,4,89.0,82.0
202608010402030705,5,61.0,54.0
202608010402030706,6,96.0,89.0
202608010402030707,7,82.0,74.0
202608010402030709,9,100.0,100.0
202608010402030711,11,102.0,102.0
202608010402030712,12,93.0,87.0
202608010402030713,13,79.0,72.0
202608010402030714,14,100.0,93.0
202608010402030802,2,83.0,80.0
202608010402030806,6,80.0,99.0
202608010402030807,7,89.0,86.0
202608010402030811,11,112.0,88.0
202608010402030812,12,96.0,78.0
202608010402030902,2,88.0,103.0
202608010402030903,3,86.0,95.0
202608010402030904,4,65.0,70.0
202608010402030905,5,66.0,75.0
202608010402030906,6,91.0,106.0
202608010402030908,8,55.0,64.0
202608010402030909,9,82.0,91.0
202608010402030910,10,92.0,97.0
202608010402030911,11,70.0,79.0
202608010402030912,12,84.0,99.0
202608010402030915,15,63.0,68.0
202608010402031006,6,67.0,84.0
202608010402031012,12,66.0,84.0
202608010402031014,14,60.0,79.0
202608010402031015,15,64.0,79.0
202608010402031101,1,77.0,95.0
202608010402031102,2,79.0,98.0
202608010402031108,8,67.0,86.0
202608010402031109,9,69.0,87.0
202608010402031110,10,65.0,80.0
202608010402031113,13,60.0,79.0
202608010402031115,15,45.0,62.0
202608010402031117,17,72.0,91.0
202608010402031211,11,80.0,89.0
202608010402031213,13,72.0,77.0
202608010702030404,4,67.0,84.0
202608010702030405,5,70.0,88.0
202608010702030410,10,76.0,93.0
202608010702030413,13,77.0,95.0
202608010702030503,3,63.0,81.0
202608010702030505,5,62.0,80.0
202608010702030506,6,68.0,86.0
202608010702030509,9,89.0,106.0
202608010702030510,10,65.0,82.0
202608010702030511,11,63.0,82.0
202608010702030512,12,66.0,84.0
202608010702030515,15,58.0,77.0
202608010702030516,16,67.0,85.0
202608010702030601,1,96.0,90.0
202608010702030602,2,76.0,70.0
202608010702030604,4,99.0,99.0
202608010702030605,5,85.0,78.0
202608010702030606,6,92.0,88.0
202608010702030607,7,103.0,97.0
202608010702030609,9,99.0,99.0
202608010702030610,10,88.0,82.0
202608010702030611,11,82.0,76.0
202608010702030612,12,93.0,87.0
202608010702030615,15,104.0,98.0
202608010702030616,16,84.0,80.0
202608010702030702,2,104.0,86.0
202608010702030703,3,91.0,83.0
202608010702030704,4,98.0,90.0
202608010702030705,5,98.0,90.0
202608010702030706,6,102.0,94.0
202608010702030709,9,100.0,94.0
202608010702030803,3,98.0,107.0
202608010702030805,5,89.0,89.0
202608010702030810,10,106.0,103.0
202608010702030811,11,90.0,90.0
202608010702030812,12,93.0,93.0
202608010702031001,1,79.0,88.0
202608010702031002,2,89.0,98.0
202608010702031003,3,85.0,94.0
202608010702031004,4,84.0,93.0
202608010702031006,6,70.0,79.0
202608010702031007,7,89.0,104.0
202608010702031008,8,86.0,95.0
202608010702031010,10,77.0,87.0
202608010702031012,12,84.0,99.0
202608010702031014,14,90.0,95.0
202608010702031015,15,69.0,79.0
202608010702031016,16,66.0,76.0
202608010702031102,2,88.0,85.0
202608010702031103,3,93.0,90.0
202608010702031104,4,83.0,92.0
202608010702031105,5,90.0,95.0
202608010702031106,6,88.0,96.0
202608010702031108,8,77.0,86.0
202608010702031203,3,89.0,95.0
202608010702031204,4,85.0,101.0
202608010702031205,5,89.0,97.0
202608010702031206,6,91.0,96.0
202608010702031207,7,85.0,90.0
202608010702031208,8,86.0,95.0
