レースID(新),馬番,前走補9,前走補正
202605030401020101,1,80.0,99.0
202605030401020102,2,57.0,75.0
202605030401020103,3,61.0,80.0
202605030401020105,5,56.0,74.0
202605030401020106,6,79.0,97.0
202605030401020107,7,51.0,69.0
202605030401020108,8,69.0,88.0
202605030401020109,9,67.0,85.0
202605030401020110,10,70.0,85.0
202605030401020111,11,74.0,93.0
202605030401020112,12,74.0,92.0
202605030401020113,13,69.0,87.0
202605030401020114,14,71.0,88.0
202605030401020115,15,56.0,75.0
202605030401020116,16,74.0,93.0
202605030401020202,2,64.0,76.0
202605030401020206,6,83.0,98.0
202605030401020207,7,88.0,103.0
202605030401020208,8,79.0,94.0
202605030401020209,9,66.0,81.0
202605030401020210,10,83.0,98.0
202605030401020211,11,59.0,74.0
202605030401020212,12,70.0,85.0
202605030401020213,13,84.0,99.0
202605030401020214,14,71.0,86.0
202605030401020215,15,40.0,57.0
202605030401020302,2,79.0,96.0
202605030401020303,3,77.0,95.0
202605030401020304,4,37.0,54.0
202605030401020305,5,9.0,28.0
202605030401020306,6,81.0,99.0
202605030401020307,7,66.0,85.0
202605030401020308,8,76.0,94.0
202605030401020309,9,44.0,59.0
202605030401020310,10,53.0,71.0
202605030401020311,11,80.0,97.0
202605030401020312,12,81.0,99.0
202605030401020313,13,13.0,30.0
202605030401020314,14,77.0,95.0
202605030401020501,1,73.0,90.0
202605030401020502,2,78.0,96.0
202605030401020503,3,70.0,87.0
202605030401020504,4,81.0,97.0
202605030401020505,5,58.0,77.0
202605030401020506,6,57.0,73.0
202605030401020508,8,50.0,66.0
202605030401020509,9,68.0,86.0
202605030401020510,10,64.0,81.0
202605030401020511,11,77.0,95.0
202605030401020513,13,76.0,95.0
202605030401020514,14,67.0,86.0
202605030401020601,1,85.0,95.0
202605030401020602,2,71.0,79.0
202605030401020603,3,83.0,93.0
202605030401020604,4,79.0,88.0
202605030401020605,5,65.0,74.0
202605030401020606,6,41.0,51.0
202605030401020608,8,82.0,92.0
202605030401020609,9,83.0,93.0
202605030401020610,10,88.0,98.0
202605030401020611,11,80.0,90.0
202605030401020612,12,84.0,94.0
202605030401020613,13,80.0,89.0
202605030401020701,1,86.0,94.0
202605030401020702,2,81.0,90.0
202605030401020703,3,82.0,91.0
202605030401020704,4,87.0,95.0
202605030401020705,5,86.0,95.0
202605030401020706,6,76.0,85.0
202605030401020707,7,82.0,90.0
202605030401020708,8,68.0,77.0
202605030401020709,9,79.0,88.0
202605030401020710,10,85.0,94.0
202605030401020711,11,86.0,95.0
202605030401020712,12,86.0,95.0
202605030401020713,13,82.0,90.0
202605030401020714,14,86.0,94.0
202605030401020715,15,86.0,95.0
202605030401020716,16,74.0,83.0
202605030401020801,1,79.0,88.0
202605030401020802,2,82.0,91.0
202605030401020803,3,76.0,85.0
202605030401020804,4,90.0,98.0
202605030401020805,5,85.0,94.0
202605030401020806,6,86.0,94.0
202605030401020807,7,86.0,94.0
202605030401020808,8,78.0,87.0
202605030401020809,9,85.0,103.0
202605030401020810,10,84.0,92.0
202605030401020811,11,78.0,86.0
202605030401020812,12,79.0,87.0
202605030401020901,1,89.0,99.0
202605030401020902,2,78.0,78.0
202605030401020903,3,94.0,94.0
202605030401020904,4,102.0,102.0
202605030401020905,5,82.0,82.0
202605030401020906,6,59.0,59.0
202605030401020907,7,91.0,91.0
202605030401020908,8,95.0,95.0
202605030401020909,9,91.0,91.0
202605030401020910,10,83.0,83.0
202605030401020911,11,86.0,86.0
202605030401020912,12,81.0,81.0
202605030401021001,1,93.0,93.0
202605030401021002,2,92.0,92.0
202605030401021003,3,68.0,68.0
202605030401021004,4,71.0,71.0
202605030401021005,5,94.0,94.0
202605030401021006,6,78.0,78.0
202605030401021007,7,90.0,90.0
202605030401021008,8,95.0,95.0
202605030401021009,9,95.0,95.0
202605030401021010,10,86.0,86.0
202605030401021011,11,91.0,91.0
202605030401021012,12,95.0,95.0
202605030401021013,13,83.0,83.0
202605030401021014,14,82.0,82.0
202605030401021015,15,89.0,89.0
202605030401021016,16,94.0,94.0
202605030401021101,1,92.0,84.0
202605030401021102,2,106.0,96.0
202605030401021103,3,100.0,92.0
