レースID(新),馬番,前走補9,前走補正
202608080101050103,3,74.0,91.0
202608080101050402,2,91.0,100.0
202608080101050408,8,86.0,83.0
202608080101050411,11,71.0,76.0
202608080101050413,13,92.0,97.0
202608080101050414,14,91.0,96.0
202608080101050601,1,74.0,93.0
202608080101050602,2,76.0,95.0
202608080101050603,3,70.0,89.0
202608080101050616,16,72.0,91.0
202608080101050810,10,74.0,90.0
202608080101050811,11,68.0,85.0
202608080101050907,7,84.0,100.0
202608080101051001,1,99.0,99.0
202608080101051101,1,79.0,63.0
202608080101051105,5,118.0,107.0
202608080101051106,6,114.0,98.0
202608080101051110,10,108.0,92.0
202608080101051111,11,107.0,96.0
202608080101051209,9,95.0,94.0
202608080101051210,10,98.0,98.0
202608080101051212,12,85.0,85.0
202608080101051213,13,95.0,95.0
202608080402050401,1,76.0,91.0
202608080402050409,9,71.0,87.0
202608080402050413,13,77.0,92.0
202608080402050601,1,91.0,91.0
202608080402050602,2,96.0,96.0
202608080402050603,3,92.0,92.0
202608080402050604,4,86.0,86.0
202608080402050605,5,93.0,101.0
202608080402050606,6,90.0,90.0
202608080402050701,1,105.0,97.0
202608080402050705,5,107.0,90.0
202608080402050709,9,110.0,94.0
202608080402050711,11,102.0,90.0
202608080402050713,13,70.0,59.0
202608080402050714,14,105.0,93.0
202608080402050715,15,105.0,88.0
202608080402050716,16,97.0,83.0
202608080402050905,5,83.0,88.0
202608080402050906,6,78.0,95.0
202608080402050908,8,70.0,80.0
202608080402050909,9,88.0,97.0
202608080402051001,1,93.0,98.0
202608080402051002,2,86.0,102.0
202608080402051009,9,85.0,93.0
202608080402051102,2,83.0,87.0
202608080402051104,4,80.0,89.0
202608080402051107,7,86.0,95.0
202608080402051109,9,93.0,105.0
202608080402051115,15,15.0,25.0
202608080402051204,4,73.0,92.0
202608080402051205,5,64.0,83.0
202608080402051208,8,77.0,95.0
202608080402051211,11,71.0,90.0
202608080402051213,13,42.0,61.0
202608080702050301,1,81.0,96.0
202608080702050302,2,79.0,94.0
202608080702050303,3,73.0,88.0
202608080702050304,4,73.0,91.0
202608080702050305,5,74.0,90.0
202608080702050306,6,75.0,87.0
202608080702050309,9,71.0,89.0
202608080702050311,11,26.0,44.0
202608080702050312,12,62.0,79.0
202608080702050313,13,63.0,79.0
202608080702050314,14,71.0,87.0
202608080702050315,15,77.0,93.0
202608080702050316,16,70.0,86.0
202608080702050409,9,46.0,64.0
202608080702050410,10,72.0,90.0
202608080702050414,14,50.0,68.0
202608080702050503,3,112.0,88.0
202608080702050601,1,91.0,91.0
202608080702050602,2,93.0,93.0
202608080702050604,4,93.0,98.0
202608080702050605,5,95.0,95.0
202608080702050607,7,91.0,91.0
202608080702050608,8,90.0,98.0
202608080702050610,10,98.0,98.0
202608080702050611,11,96.0,96.0
202608080702050701,1,102.0,95.0
202608080702050706,6,75.0,68.0
202608080702050707,7,105.0,98.0
202608080702050807,7,75.0,84.0
202608080702050808,8,75.0,81.0
202608080702050810,10,73.0,70.0
202608080702050811,11,83.0,101.0
202608080702050812,12,89.0,95.0
202608080702051101,1,88.0,93.0
202608080702051103,3,90.0,95.0
202608080702051104,4,103.0,85.0
202608080702051105,5,89.0,97.0
202608080702051106,6,87.0,95.0
202608080702051109,9,82.0,91.0
202608080702051203,3,77.0,94.0
202608080702051204,4,77.0,94.0
202608080702051206,6,72.0,90.0
202608080702051207,7,74.0,93.0
202608080702051213,13,63.0,81.0
202608080702051215,15,82.0,98.0
202608080702051216,16,72.0,90.0
