レースID(新),馬番,前走補9,前走補正
202605230401070201,1,49.0,66.0
202605230401070202,2,84.0,102.0
202605230401070203,3,55.0,72.0
202605230401070204,4,62.0,79.0
202605230401070205,5,81.0,98.0
202605230401070206,6,37.0,55.0
202605230401070207,7,48.0,65.0
202605230401070208,8,77.0,93.0
202605230401070209,9,52.0,69.0
202605230401070210,10,68.0,86.0
202605230401070211,11,55.0,73.0
202605230401070212,12,64.0,81.0
202605230401070213,13,66.0,84.0
202605230401070214,14,63.0,79.0
202605230401070215,15,73.0,89.0
202605230401070301,1,78.0,94.0
202605230401070302,2,79.0,94.0
202605230401070303,3,70.0,85.0
202605230401070304,4,55.0,70.0
202605230401070305,5,66.0,82.0
202605230401070306,6,83.0,98.0
202605230401070307,7,71.0,86.0
202605230401070308,8,84.0,99.0
202605230401070309,9,71.0,86.0
202605230401070310,10,81.0,96.0
202605230401070311,11,84.0,100.0
202605230401070312,12,81.0,96.0
202605230401070313,13,77.0,92.0
202605230401070314,14,71.0,86.0
202605230401070315,15,73.0,88.0
202605230401070501,1,79.0,94.0
202605230401070502,2,33.0,50.0
202605230401070503,3,84.0,99.0
202605230401070504,4,76.0,92.0
202605230401070505,5,79.0,94.0
202605230401070506,6,82.0,97.0
202605230401070507,7,85.0,100.0
202605230401070509,9,,15.0
202605230401070510,10,78.0,94.0
202605230401070511,11,77.0,93.0
202605230401070512,12,82.0,98.0
202605230401070513,13,80.0,97.0
202605230401070514,14,67.0,84.0
202605230401070515,15,76.0,93.0
202605230401070516,16,73.0,91.0
202605230401070601,1,66.0,84.0
202605230401070602,2,65.0,82.0
202605230401070603,3,80.0,98.0
202605230401070604,4,65.0,80.0
202605230401070605,5,78.0,94.0
202605230401070606,6,74.0,93.0
202605230401070607,7,67.0,84.0
202605230401070608,8,76.0,94.0
202605230401070609,9,58.0,76.0
202605230401070610,10,68.0,86.0
202605230401070611,11,81.0,98.0
202605230401070613,13,73.0,90.0
202605230401070614,14,52.0,70.0
202605230401070615,15,73.0,91.0
202605230401070702,2,62.0,80.0
202605230401070703,3,80.0,99.0
202605230401070704,4,68.0,87.0
202605230401070705,5,73.0,92.0
202605230401070706,6,78.0,97.0
202605230401070707,7,63.0,82.0
202605230401070708,8,80.0,99.0
202605230401070709,9,81.0,100.0
202605230401070711,11,79.0,97.0
202605230401070712,12,54.0,73.0
202605230401070713,13,73.0,92.0
202605230401070714,14,78.0,97.0
202605230401070715,15,77.0,96.0
202605230401070716,16,73.0,92.0
202605230401070801,1,85.0,95.0
