レースID(新),馬番,前走補9,前走補正
202605160401050101,1,55.0,74.0
202605160401050102,2,58.0,77.0
202605160401050103,3,70.0,89.0
202605160401050104,4,65.0,83.0
202605160401050105,5,69.0,87.0
202605160401050106,6,51.0,69.0
202605160401050107,7,74.0,92.0
202605160401050108,8,81.0,98.0
202605160401050109,9,53.0,70.0
202605160401050110,10,66.0,84.0
202605160401050111,11,72.0,90.0
202605160401050112,12,63.0,81.0
202605160401050113,13,58.0,76.0
202605160401050114,14,64.0,79.0
202605160401050115,15,55.0,73.0
202605160401050201,1,68.0,83.0
202605160401050202,2,64.0,79.0
202605160401050203,3,83.0,95.0
202605160401050204,4,75.0,90.0
202605160401050205,5,68.0,83.0
202605160401050206,6,78.0,93.0
202605160401050208,8,67.0,84.0
202605160401050209,9,69.0,85.0
202605160401050210,10,28.0,44.0
202605160401050212,12,79.0,95.0
202605160401050213,13,79.0,96.0
202605160401050214,14,88.0,103.0
202605160401050215,15,68.0,86.0
202605160401050301,1,80.0,98.0
202605160401050302,2,66.0,85.0
202605160401050303,3,79.0,96.0
202605160401050304,4,78.0,93.0
202605160401050305,5,52.0,70.0
202605160401050306,6,58.0,75.0
202605160401050308,8,73.0,88.0
202605160401050309,9,77.0,95.0
202605160401050310,10,69.0,83.0
202605160401050311,11,78.0,95.0
202605160401050312,12,77.0,95.0
202605160401050313,13,68.0,83.0
202605160401050314,14,80.0,97.0
202605160401050315,15,50.0,67.0
202605160401050316,16,78.0,96.0
202605160401050401,1,60.0,78.0
202605160401050402,2,65.0,82.0
202605160401050403,3,67.0,84.0
202605160401050404,4,74.0,92.0
202605160401050405,5,75.0,90.0
202605160401050406,6,70.0,88.0
202605160401050407,7,79.0,96.0
202605160401050408,8,58.0,76.0
202605160401050409,9,69.0,87.0
202605160401050410,10,79.0,97.0
202605160401050411,11,74.0,92.0
202605160401050501,1,77.0,95.0
202605160401050502,2,77.0,96.0
202605160401050503,3,78.0,97.0
202605160401050504,4,78.0,97.0
202605160401050505,5,80.0,98.0
202605160401050507,7,55.0,72.0
202605160401050508,8,71.0,88.0
202605160401050509,9,77.0,96.0
202605160401050510,10,73.0,92.0
202605160401050511,11,78.0,96.0
202605160401050512,12,78.0,94.0
202605160401050513,13,63.0,80.0
