レースID(新),馬番,前走補9,前走補正
202607110201090204,4,78.0,95.0
202607110201090209,9,59.0,76.0
202607110201090210,10,74.0,92.0
202607110201090212,12,78.0,96.0
202607110201090303,3,77.0,93.0
202607110201090304,4,71.0,87.0
202607110201090309,9,71.0,87.0
202607110201090311,11,77.0,92.0
202607110201090406,6,50.0,68.0
202607110201090407,7,72.0,89.0
202607110201090611,11,56.0,74.0
202607110201090705,5,92.0,98.0
202607110201090708,8,82.0,100.0
202607110201090712,12,86.0,94.0
202607110201090713,13,77.0,86.0
202607110201090806,6,81.0,99.0
202607110201090807,7,75.0,80.0
202607110201090809,9,72.0,82.0
202607110201090811,11,78.0,83.0
202607110201090909,9,85.0,103.0
202607110201090910,10,89.0,97.0
202607110201091004,4,90.0,99.0
202607110201091005,5,94.0,94.0
202607110201091007,7,96.0,101.0
202607110201091008,8,70.0,70.0
202607110201091102,2,100.0,92.0
202607110201091103,3,104.0,96.0
202607110201091104,4,85.0,78.0
202607110201091105,5,93.0,85.0
202607110201091106,6,99.0,91.0
202607110201091107,7,105.0,97.0
202607110201091108,8,102.0,94.0
202607110201091109,9,99.0,91.0
202607110201091110,10,103.0,95.0
202607110201091111,11,105.0,97.0
202607110201091112,12,102.0,94.0
202607110201091113,13,99.0,91.0
202607110201091204,4,84.0,93.0
202607110201091205,5,78.0,87.0
202607110201091208,8,78.0,87.0
202607110302050203,3,79.0,95.0
202607110302050204,4,66.0,83.0
202607110302050206,6,79.0,97.0
202607110302050207,7,62.0,79.0
202607110302050209,9,60.0,75.0
202607110302050210,10,66.0,83.0
202607110302050213,13,63.0,81.0
202607110302050214,14,45.0,62.0
202607110302050401,1,75.0,93.0
202607110302050403,3,57.0,75.0
202607110302050405,5,72.0,90.0
202607110302050406,6,55.0,74.0
202607110302050408,8,68.0,86.0
202607110302050410,10,46.0,61.0
202607110302050411,11,77.0,94.0
202607110302050415,15,34.0,51.0
202607110302050602,2,62.0,81.0
202607110302050604,4,65.0,83.0
202607110302050605,5,74.0,91.0
202607110302050606,6,66.0,85.0
202607110302050607,7,54.0,73.0
202607110302050609,9,56.0,72.0
202607110302050610,10,74.0,92.0
202607110302050611,11,68.0,83.0
202607110302050612,12,31.0,50.0
202607110302050613,13,69.0,88.0
202607110302050614,14,70.0,88.0
202607110302050702,2,82.0,99.0
202607110302050703,3,79.0,88.0
202607110302050704,4,91.0,96.0
202607110302050705,5,81.0,100.0
202607110302050706,6,93.0,90.0
202607110302050708,8,61.0,70.0
202607110302050710,10,87.0,95.0
202607110302050711,11,76.0,84.0
202607110302050802,2,82.0,92.0
202607110302050803,3,77.0,86.0
