レースID(新),馬番,前走補9,前走補正
202604250301051101,1,95.0,91.0
202604250301051102,2,100.0,100.0
202604250301051103,3,99.0,95.0
202604250301051104,4,96.0,96.0
202604250301051105,5,101.0,97.0
202604250301051106,6,84.0,80.0
202604250301051107,7,98.0,98.0
202604250301051108,8,101.0,101.0
202604250301051109,9,99.0,95.0
202604250301051110,10,86.0,82.0
202604250301051111,11,93.0,89.0
202604250301051112,12,92.0,88.0
202604250301051201,1,79.0,88.0
202604250301051202,2,84.0,93.0
202604250301051203,3,77.0,86.0
202604250301051204,4,81.0,89.0
202604250301051205,5,68.0,77.0
202604250301051206,6,74.0,84.0
202604250301051207,7,58.0,67.0
202604250301051208,8,70.0,79.0
202604250301051209,9,84.0,92.0
202604250301051210,10,82.0,90.0
202604250301051211,11,85.0,94.0
202604250301051212,12,90.0,98.0
202604250301051213,13,89.0,98.0
202604250301051214,14,83.0,92.0
202604250301051215,15,76.0,84.0
202604250301051216,16,86.0,95.0
202604250502010101,1,56.0,74.0
202604250502010103,3,55.0,67.0
202604250502010104,4,66.0,82.0
202604250502010105,5,82.0,97.0
202604250502010106,6,76.0,93.0
202604250502010108,8,57.0,75.0
202604250502010109,9,58.0,76.0
202604250502010110,10,53.0,68.0
202604250502010112,12,82.0,97.0
202604250502010113,13,66.0,84.0
202604250502010114,14,64.0,82.0
202604250502010201,1,71.0,87.0
202604250502010202,2,84.0,100.0
202604250502010203,3,55.0,73.0
202604250502010205,5,82.0,97.0
202604250502010206,6,69.0,84.0
202604250502010207,7,76.0,91.0
202604250502010208,8,71.0,86.0
202604250502010209,9,78.0,93.0
202604250502010211,11,62.0,78.0
202604250502010212,12,67.0,85.0
202604250502010213,13,82.0,97.0
202604250502010215,15,71.0,86.0
202604250502010216,16,86.0,101.0
202604250502010301,1,64.0,83.0
202604250502010302,2,63.0,81.0
202604250502010303,3,54.0,72.0
202604250502010304,4,70.0,88.0
202604250502010305,5,76.0,91.0
202604250502010306,6,80.0,98.0
202604250502010307,7,75.0,92.0
202604250502010308,8,42.0,61.0
202604250502010309,9,58.0,76.0
202604250502010310,10,67.0,85.0
202604250502010311,11,68.0,87.0
202604250502010312,12,62.0,80.0
202604250502010313,13,61.0,79.0
202604250502010401,1,64.0,82.0
202604250502010402,2,85.0,91.0
202604250502010403,3,74.0,89.0
202604250502010404,4,41.0,59.0
202604250502010405,5,74.0,89.0
202604250502010406,6,75.0,94.0
202604250502010407,7,70.0,85.0
202604250502010408,8,58.0,75.0
202604250502010409,9,73.0,91.0
202604250502010410,10,78.0,95.0
202604250502010411,11,50.0,68.0
202604250502010412,12,82.0,100.0
202604250502010413,13,80.0,98.0
202604250502010414,14,58.0,75.0
202604250502010501,1,52.0,67.0
202604250502010502,2,75.0,92.0
202604250502010503,3,79.0,96.0
202604250502010505,5,78.0,95.0
202604250502010506,6,81.0,98.0
202604250502010507,7,69.0,86.0
202604250502010508,8,83.0,88.0
202604250502010509,9,81.0,98.0
202604250502010510,10,62.0,77.0
202604250502010511,11,81.0,98.0
202604250502010512,12,79.0,96.0
202604250502010513,13,52.0,68.0
202604250502010514,14,61.0,78.0
202604250502010515,15,76.0,91.0
202604250502010516,16,82.0,87.0
202604250502010517,17,76.0,94.0
202604250502010518,18,55.0,71.0
202604250502010601,1,80.0,85.0
202604250502010602,2,85.0,90.0
202604250502010603,3,96.0,102.0
202604250502010604,4,81.0,86.0
202604250502010605,5,80.0,86.0
202604250502010606,6,83.0,89.0
202604250502010607,7,82.0,87.0
202604250502010608,8,95.0,100.0
202604250502010609,9,82.0,99.0
202604250502010610,10,102.0,101.0
202604250502010611,11,90.0,108.0
202604250502010613,13,88.0,105.0
202604250502010614,14,72.0,69.0
202604250502010615,15,79.0,84.0
202604250502010616,16,85.0,103.0
202604250502010701,1,77.0,86.0
202604250502010702,2,60.0,70.0
202604250502010703,3,84.0,94.0
202604250502010704,4,84.0,94.0
202604250502010705,5,80.0,90.0
202604250502010706,6,83.0,93.0
202604250502010707,7,85.0,95.0
202604250502010708,8,84.0,93.0
202604250502010709,9,75.0,85.0
202604250502010710,10,84.0,93.0
202604250502010711,11,72.0,81.0
202604250502010712,12,82.0,92.0
202604250502010713,13,85.0,94.0
202604250502010716,16,74.0,84.0
202604250502010801,1,89.0,97.0
202604250502010802,2,82.0,90.0
202604250502010803,3,82.0,90.0
202604250502010804,4,90.0,98.0
202604250502010805,5,89.0,97.0
202604250502010806,6,88.0,96.0
202604250502010807,7,88.0,96.0
202604250502010808,8,91.0,100.0
202604250502010901,1,79.0,79.0
202604250502010902,2,93.0,93.0
202604250502010903,3,89.0,89.0
202604250502010904,4,90.0,99.0
202604250502010905,5,95.0,95.0
202604250502010906,6,103.0,103.0
202604250502010907,7,97.0,97.0
202604250502010908,8,81.0,81.0
202604250502010909,9,97.0,97.0
202604250502011001,1,100.0,96.0
202604250502011002,2,100.0,94.0
202604250502011003,3,99.0,95.0
202604250502011004,4,106.0,100.0
202604250502011005,5,92.0,86.0
202604250502011006,6,104.0,98.0
202604250502011007,7,91.0,87.0
202604250502011008,8,97.0,97.0
202604250502011009,9,97.0,90.0
202604250502011010,10,104.0,104.0
202604250502011011,11,90.0,83.0
202604250502011012,12,89.0,85.0
202604250502011013,13,97.0,91.0
202604250502011014,14,100.0,96.0
202604250502011015,15,101.0,95.0
202604250502011102,2,92.0,97.0
202604250502011103,3,87.0,80.0
202604250502011104,4,98.0,103.0
202604250502011105,5,82.0,101.0
202604250502011106,6,91.0,96.0
202604250502011107,7,102.0,84.0
202604250502011108,8,100.0,84.0
202604250502011109,9,81.0,86.0
202604250502011110,10,93.0,90.0
202604250502011111,11,95.0,92.0
202604250502011112,12,85.0,104.0
202604250502011113,13,101.0,83.0
202604250502011114,14,84.0,89.0
202604250502011115,15,96.0,101.0
202604250502011116,16,97.0,91.0
202604250502011117,17,92.0,97.0
202604250502011118,18,94.0,99.0
202604250502011201,1,88.0,88.0
202604250502011202,2,100.0,100.0
202604250502011203,3,94.0,94.0
202604250502011204,4,97.0,97.0
202604250502011205,5,95.0,104.0
202604250502011206,6,66.0,66.0
202604250502011207,7,92.0,92.0
202604250502011208,8,97.0,97.0
202604250502011209,9,82.0,82.0
202604250502011210,10,93.0,93.0
202604250502011211,11,80.0,80.0
202604250502011212,12,86.0,86.0
202604250502011213,13,99.0,99.0
202604250803010102,2,61.0,80.0
202604250803010104,4,53.0,69.0
202604250803010105,5,80.0,95.0
202604250803010106,6,87.0,105.0
202604250803010107,7,64.0,82.0
202604250803010108,8,59.0,78.0
202604250803010109,9,80.0,98.0
202604250803010110,10,64.0,79.0
202604250803010111,11,77.0,95.0
202604250803010112,12,63.0,81.0
202604250803010114,14,69.0,88.0
202604250803010115,15,63.0,81.0
202604250803010116,16,66.0,84.0
202604250803010201,1,68.0,83.0
202604250803010202,2,71.0,87.0
202604250803010203,3,83.0,99.0
202604250803010204,4,49.0,65.0
202604250803010205,5,76.0,91.0
202604250803010206,6,62.0,78.0
202604250803010207,7,60.0,76.0
202604250803010208,8,69.0,85.0
202604250803010210,10,76.0,92.0
202604250803010211,11,78.0,94.0
202604250803010212,12,74.0,92.0
202604250803010213,13,12.0,29.0
202604250803010215,15,79.0,94.0
202604250803010216,16,40.0,58.0
202604250803010301,1,77.0,94.0
202604250803010302,2,75.0,93.0
202604250803010303,3,77.0,94.0
202604250803010304,4,74.0,91.0
202604250803010306,6,69.0,88.0
202604250803010307,7,61.0,77.0
202604250803010308,8,81.0,98.0
202604250803010309,9,51.0,68.0
202604250803010310,10,73.0,92.0
202604250803010311,11,78.0,95.0
202604250803010312,12,82.0,99.0
202604250803010313,13,76.0,93.0
202604250803010314,14,73.0,90.0
202604250803010315,15,79.0,96.0
202604250803010501,1,77.0,96.0
202604250803010502,2,71.0,89.0
202604250803010503,3,53.0,72.0
202604250803010504,4,71.0,90.0
202604250803010505,5,73.0,91.0
202604250803010506,6,64.0,83.0
202604250803010507,7,66.0,85.0
202604250803010508,8,71.0,90.0
202604250803010509,9,80.0,99.0
202604250803010511,11,72.0,91.0
202604250803010601,1,78.0,96.0
202604250803010602,2,77.0,94.0
202604250803010603,3,74.0,91.0
202604250803010604,4,54.0,70.0
202604250803010605,5,73.0,88.0
202604250803010606,6,64.0,82.0
202604250803010607,7,75.0,90.0
202604250803010608,8,74.0,91.0
202604250803010609,9,76.0,93.0
202604250803010610,10,53.0,71.0
202604250803010611,11,61.0,79.0
202604250803010612,12,81.0,97.0
202604250803010613,13,64.0,79.0
202604250803010614,14,79.0,95.0
202604250803010615,15,78.0,95.0
202604250803010616,16,77.0,94.0
202604250803010701,1,88.0,94.0
202604250803010702,2,91.0,96.0
202604250803010703,3,84.0,102.0
202604250803010704,4,73.0,78.0
202604250803010706,6,93.0,111.0
202604250803010707,7,75.0,81.0
202604250803010709,9,93.0,99.0
202604250803010710,10,89.0,95.0
202604250803010711,11,81.0,99.0
202604250803010712,12,81.0,99.0
202604250803010713,13,81.0,99.0
202604250803010714,14,90.0,96.0
202604250803010801,1,86.0,91.0
202604250803010802,2,94.0,99.0
202604250803010803,3,89.0,94.0
202604250803010804,4,84.0,102.0
202604250803010805,5,82.0,99.0
202604250803010806,6,83.0,89.0
202604250803010901,1,90.0,99.0
202604250803010902,2,82.0,91.0
202604250803010903,3,73.0,82.0
202604250803010904,4,88.0,96.0
202604250803010905,5,90.0,98.0
202604250803010906,6,88.0,97.0
202604250803010907,7,90.0,98.0
202604250803010908,8,84.0,93.0
202604250803010909,9,84.0,93.0
202604250803010910,10,83.0,92.0
202604250803010911,11,82.0,91.0
202604250803010912,12,61.0,70.0
202604250803010913,13,81.0,90.0
202604250803010914,14,76.0,85.0
202604250803010915,15,93.0,89.0
202604250803010916,16,83.0,91.0
202604250803011001,1,106.0,99.0
202604250803011002,2,105.0,98.0
202604250803011003,3,102.0,95.0
202604250803011004,4,97.0,91.0
202604250803011005,5,100.0,100.0
202604250803011006,6,100.0,100.0
202604250803011007,7,101.0,101.0
202604250803011008,8,94.0,88.0
202604250803011009,9,104.0,97.0
202604250803011010,10,103.0,96.0
202604250803011011,11,103.0,96.0
202604250803011101,1,102.0,94.0
202604250803011102,2,98.0,90.0
202604250803011103,3,102.0,94.0
202604250803011104,4,85.0,77.0
202604250803011105,5,93.0,85.0
202604250803011106,6,98.0,88.0
202604250803011107,7,99.0,91.0
202604250803011108,8,94.0,86.0
202604250803011109,9,90.0,82.0
202604250803011110,10,98.0,90.0
202604250803011112,12,85.0,77.0
202604250803011201,1,95.0,95.0
202604250803011202,2,95.0,95.0
202604250803011203,3,88.0,88.0
202604250803011204,4,82.0,82.0
202604250803011205,5,95.0,95.0
202604250803011206,6,95.0,95.0
202604250803011207,7,91.0,91.0
202604250803011208,8,84.0,84.0
202604250803011209,9,96.0,96.0
202604250803011210,10,97.0,97.0
202604250803011211,11,97.0,97.0
