レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020301,2026.3.7,土,中山,2中3,1,,未勝利,ダート,1200,,2,重,晴,16,10:05,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,替,騎手,斤量,減M, 単勝,馬体重,増減,中央平地全:1着,中央平地全:2着,中央平地全:3着,中央平地全:外,中央平地全:連対率,同騎手:1着,同騎手:2着,同騎手:3着,同騎手:外,同騎手:連対率,全ダート:1着,全ダート:2着,全ダート:3着,全ダート:外,全ダート:連対率,ダート1200m:1着,ダート1200m:2着,ダート1200m:3着,ダート1200m:外,ダート1200m:連対率,中山・ダート:1着,中山・ダート:2着,中山・ダート:3着,中山・ダート:外,中山・ダート:連対率,同コース:1着,同コース:2着,同コース:3着,同コース:外,同コース:連対率,同クラス:1着,同クラス:2着,同クラス:3着,同クラス:外,同クラス:連対率,穴傾向,BESTﾀｲﾑ
1,,1,,,,,ヴァイオスペース,,牡,3,,丹内祐次,57,,29.6,458,- 2,1,0,0,2,33.3,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,,,,,,,1.12.4
1,,2,,,,,ノースブルースカイ,,牝,3,,松岡正海,55,,78.3,408,- 8,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,,,,,,,,,,,,,,,,,,,,,,(未)
2,,3,,,,,ライヴレッドアイ,,牝,3,,木幡巧也,55,,5.4,492,- 2,1,3,0,0,100.0,1,3,0,0,100.0,1,3,0,0,100.0,1,2,0,0,100.0,1,1,0,0,100.0,1,1,0,0,100.0,,,,,,,1.11.8
2,,4,,,,,ウォーターサグラダ,,牡,3,,ルメール,57,,4.2,422,- 8,1,1,0,0,100.0,1,1,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,,,,,,,,,,,,,,,,,1.13.3
3,,5,,,,,アンティミスト,,牡,3,*,津村明秀,57,,66.9,520,- 6,1,0,0,4,20.0,,,,,,1,0,0,3,25.0,0,0,0,2,0.0,0,0,0,2,0.0,0,0,0,2,0.0,0,0,0,3,0.0,,1.12.4
3,,6,,,,,ドナソール,,牝,3,*,大久保友,52,▲,197.4,466,- 2,1,0,0,6,14.3,,,,,,1,0,0,6,14.3,1,0,0,2,33.3,1,0,0,2,33.3,1,0,0,1,50.0,0,0,0,1,0.0,,1.12.9
4,B,7,,,,,スリーコーズ,,牡,3,*,佐藤翔馬,54,▲,46.6,474,  0,1,1,2,1,40.0,,,,,,1,1,2,1,40.0,1,0,2,1,25.0,0,0,2,1,0.0,0,0,2,1,0.0,,,,,,,1.12.3
4,,8,,,,,トワイライトサイト,,牡,3,,横山和生,57,,43.4,420,- 4,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,,,,,,,1.13.1
5,B,9,,,,,ディープスリー,,牡,3,*,佐々木大,57,,32.2,512,+ 4,0,0,0,2,0.0,,,,,,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,(未)
5,,10,,,,,アパタイトテソーロ,,牝,3,,原優介,55,,42.0,412,- 6,1,0,1,2,25.0,0,0,1,0,0.0,1,0,1,1,33.3,0,0,1,2,0.0,0,0,1,1,0.0,0,0,1,1,0.0,0,0,1,1,0.0,,1.12.5
6,,11,,,,,スローモーション,,牝,3,,長岡禎仁,55,,131.8,384,- 4,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,,,,,,,1.13.9
6,,12,,,,,レッドスティンガー,,牡,3,,戸崎圭太,57,,2.0,458,-12,1,3,0,2,66.7,0,1,0,0,100.0,0,1,0,1,50.0,0,1,0,1,50.0,0,1,0,1,50.0,0,1,0,1,50.0,0,2,0,1,66.7,,1.12.3
7,,13,,,,,トップマジシャン,,牡,3,,石橋脩,57,,185.5,444,- 4,1,0,0,4,20.0,1,0,0,1,50.0,1,0,0,1,50.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,0,0,0,1,0.0,,1.13.3
7,,14,,,,,ロードストラダーレ,,牡,3,,丸田恭介,57,,85.1,500,+ 2,1,0,0,2,33.3,1,0,0,1,50.0,1,0,0,2,33.3,,,,,,,,,,,,,,,,,,,,,,(未)
8,,15,,,,,カリヨンアヴォン,,牝,3,*,岩田望来,55,,6.7,432,- 8,1,0,0,1,50.0,,,,,,1,0,0,1,50.0,1,0,0,1,50.0,1,0,0,1,50.0,1,0,0,1,50.0,0,0,0,1,0.0,,1.12.1
8,,16,,,,,ジャスパーメルチェ,,牝,3,,横山武史,55,,取消し,472,-14,1,1,0,3,40.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,,,,,,,,,,,,,,,,,1.13.7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020308,2026.3.7,土,中山,2中3,8,,1勝,ダート,1800,,4,重,晴,16,13:55,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,替,騎手,斤量,減M, 単勝,馬体重,増減,中央平地全:1着,中央平地全:2着,中央平地全:3着,中央平地全:外,中央平地全:連対率,同騎手:1着,同騎手:2着,同騎手:3着,同騎手:外,同騎手:連対率,全ダート:1着,全ダート:2着,全ダート:3着,全ダート:外,全ダート:連対率,ダート1800m:1着,ダート1800m:2着,ダート1800m:3着,ダート1800m:外,ダート1800m:連対率,中山・ダート:1着,中山・ダート:2着,中山・ダート:3着,中山・ダート:外,中山・ダート:連対率,同コース:1着,同コース:2着,同コース:3着,同コース:外,同コース:連対率,同クラス:1着,同クラス:2着,同クラス:3着,同クラス:外,同クラス:連対率,穴傾向,BESTﾀｲﾑ
1,,1,,,,,ブリスフル,,牡,5,*,木幡初也,58,,439.6,508,- 2,1,0,0,16,5.9,,,,,,1,0,0,16,5.9,1,0,0,10,9.1,1,0,0,6,14.3,1,0,0,6,14.3,0,0,0,16,0.0,,1.54.5
2,,2,,,,,プルメリアクヒオ,,牡,5,,長浜鴻緒,56,△,49.1,470,- 4,1,3,1,8,30.8,1,1,0,5,28.6,1,3,1,8,30.8,0,2,0,5,28.6,0,1,0,5,16.7,0,1,0,5,16.7,0,0,0,4,0.0,,1.54.3
3,,3,,,,,フェスタリア,,牡,4,*,原優介,58,,17.4,454,  0,1,1,0,7,22.2,0,1,0,1,50.0,1,1,0,7,22.2,,,,,,1,0,0,4,20.0,,,,,,0,1,0,6,14.3,,(未)
3,B,4,,,,,オウケンヴィーナス,,牝,5,*,佐藤翔馬,53,▲,287.6,418,+12,0,0,0,18,0.0,0,0,0,2,0.0,0,0,0,12,0.0,0,0,0,5,0.0,,,,,,,,,,,0,0,0,9,0.0,,1.53.5
4,B,5,,,,,ホークライト,,セ,4,,ルメール,58,,1.4,488,  0,1,5,2,3,54.5,1,2,0,0,100.0,1,5,2,3,54.5,1,4,0,1,83.3,0,4,0,0,100.0,0,4,0,0,100.0,0,3,0,0,100.0,,1.54.0
4,B,6,,,,,ディースプレマシー,,牡,4,,石橋脩,58,,93.7,456,- 2,1,0,3,6,10.0,0,0,1,3,0.0,1,0,3,6,10.0,1,0,1,2,25.0,0,0,1,1,0.0,0,0,1,1,0.0,0,0,1,5,0.0,,1.53.8
5,B,7,,,,,ミルトパワー,,牡,5,*,菊沢一樹,58,,292.6,534,+24,1,1,0,7,22.2,,,,,,1,1,0,6,25.0,1,0,0,3,25.0,1,0,0,2,33.3,1,0,0,2,33.3,0,0,0,6,0.0,,1.54.0
5,B,8,,,,,プレジール,,牡,5,,松岡正海,58,,17.4,494,+ 6,1,0,1,15,5.9,0,0,0,2,0.0,1,0,1,11,7.7,1,0,1,7,11.1,1,0,1,7,11.1,1,0,1,7,11.1,0,0,1,9,0.0,,1.52.1
6,B,9,,,,,クニノハッピー,,牡,4,,横山琉人,58,,8.2,482,+ 8,1,3,4,6,28.6,0,1,2,1,25.0,1,3,4,5,30.8,0,0,0,1,0.0,0,0,0,2,0.0,0,0,0,1,0.0,0,2,3,5,20.0,,1.52.1
6,,10,,,,,サムワンライクユー,,牡,6,,江田照男,58,,59.2,496,  0,0,0,3,18,0.0,0,0,0,2,0.0,0,0,2,11,0.0,,,,,,,,,,,,,,,,0,0,2,11,0.0,,(未)
7,,11,,,,,オウケンシルヴァー,,牡,5,,木幡育也,58,,6.1,498,- 2,1,5,2,12,30.0,0,4,2,3,44.4,1,5,2,9,35.3,1,3,1,3,50.0,1,3,1,3,50.0,1,2,1,1,60.0,0,5,2,7,35.7,,1.53.7
7,,12,,,,,キャストロペペ,,牡,5,*,遠藤汰月,55,▲,21.6,476,+ 6,1,1,1,6,22.2,0,1,0,0,100.0,1,1,1,6,22.2,1,1,1,5,25.0,0,1,1,2,25.0,0,1,1,2,25.0,0,1,1,6,12.5,,1.52.9
8,B,13,,,,,カージオイド,,牡,4,,佐々木大,58,,17.5,520,-10,1,1,4,11,11.8,0,0,0,1,0.0,1,1,4,10,12.5,1,1,3,6,18.2,1,1,2,5,22.2,1,1,2,5,22.2,0,0,3,8,0.0,,1.53.8
8,,14,,,,,ファーマシャイン,,牝,5,*,小林美駒,53,▲,234.0,452,-10,0,0,0,8,0.0,0,0,0,2,0.0,0,0,0,7,0.0,1,0,0,8,11.1,0,0,0,5,0.0,0,0,0,5,0.0,,,,,,,1.57.3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020309,2026.3.7,土,中山,2中3,9,潮来特別,2勝,芝,2500,A,5,稍,晴,16,14:31,,ﾊﾝﾃﾞ,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,替,騎手,斤量,減M, 単勝,馬体重,増減,中央平地全:1着,中央平地全:2着,中央平地全:3着,中央平地全:外,中央平地全:連対率,同騎手:1着,同騎手:2着,同騎手:3着,同騎手:外,同騎手:連対率,全芝:1着,全芝:2着,全芝:3着,全芝:外,全芝:連対率,芝2500m:1着,芝2500m:2着,芝2500m:3着,芝2500m:外,芝2500m:連対率,中山・芝:1着,中山・芝:2着,中山・芝:3着,中山・芝:外,中山・芝:連対率,同コース:1着,同コース:2着,同コース:3着,同コース:外,同コース:連対率,同クラス:1着,同クラス:2着,同クラス:3着,同クラス:外,同クラス:連対率,穴傾向,BESTﾀｲﾑ
1,,1,,,,,ワイズゴールド,,牝,6,*,江田照男,52,,48.2,430,- 6,0,0,0,8,0.0,,,,,,0,0,0,8,0.0,0,0,0,1,0.0,0,0,0,3,0.0,0,0,0,1,0.0,0,0,0,6,0.0,穴傾向,2.34.1
2,,2,,,,,クリフハンガー,,セ,5,*,田辺裕信,55,,14.2,450,  0,2,0,2,10,14.3,,,,,,2,0,2,10,14.3,,,,,,2,0,0,3,40.0,,,,,,,,,,,,(未)
3,B,3,,,,,トクシースタローン,,牡,7,,木幡巧也,55,,105.2,516,  0,2,4,4,16,23.1,2,1,1,9,23.1,,,,,,,,,,,,,,,,,,,,,0,3,3,13,15.8,,(未)
4,B,4,,,,,ソワドリヨン,,牝,6,*,丸山元気,53,,96.9,482,- 4,2,0,1,16,10.5,,,,,,2,0,1,15,11.1,0,0,0,5,0.0,1,0,1,7,11.1,0,0,0,4,0.0,0,0,0,14,0.0,,2.30.8
4,,5,,,,,サラトガチップス,,牡,5,*,岩田望来,55,,13.9,436,-12,2,4,2,5,46.2,0,2,1,1,50.0,2,4,2,5,46.2,,,,,,,,,,,,,,,,0,1,0,1,50.0,,(未)
5,,6,,,,,オールマイデイズ,,牡,6,*,津村明秀,56,,9.5,498,- 6,2,0,3,6,18.2,,,,,,1,0,3,3,14.3,0,0,1,0,0.0,0,0,2,2,0.0,0,0,1,0,0.0,0,0,1,4,0.0,,2.31.6
5,,7,,,,,エーオーキング,,牡,4,,佐々木大,54,,35.4,460,+ 8,2,0,0,6,25.0,0,0,0,1,0.0,2,0,0,6,25.0,,,,,,1,0,0,3,25.0,,,,,,0,0,0,2,0.0,大穴傾向,(未)
6,,8,,,,,ピックデムッシュ,,牡,4,,ルメール,57,,1.4,460,- 2,2,5,0,1,87.5,1,3,0,1,80.0,2,5,0,1,87.5,0,1,0,0,100.0,2,2,0,1,80.0,0,1,0,0,100.0,0,3,0,0,100.0,,2.33.8
6,,9,,,,,レーヴドロペラ,,牝,4,*,戸崎圭太,53,,6.5,466,+ 6,2,1,1,5,33.3,,,,,,2,1,1,5,33.3,,,,,,0,1,0,2,33.3,,,,,,0,0,1,0,0.0,,(未)
7,B,10,,,,,ヴァイザーバルコ,,セ,6,*,丸田恭介,55,,55.2,476,+10,1,2,1,11,20.0,1,0,0,1,50.0,1,2,1,11,20.0,0,0,1,1,0.0,0,0,1,3,0.0,0,0,1,1,0.0,0,1,0,6,14.3,大穴傾向,2.32.2
7,,11,,,,,ラーシャローム,,牡,4,*,石川裕紀,54,,52.1,480,  0,2,0,0,6,25.0,1,0,0,2,33.3,2,0,0,6,25.0,0,0,0,1,0.0,0,0,0,2,0.0,0,0,0,1,0.0,0,0,0,1,0.0,大穴傾向,2.34.4
8,,12,,,,,カエルム,,牡,5,*,横山和生,56,,21.2,472,+ 2,2,4,3,12,28.6,,,,,,2,4,3,12,28.6,,,,,,,,,,,,,,,,0,1,1,3,20.0,,(未)
8,,13,,,,,ヴィブラツィオーネ,,セ,7,*,吉田豊,53,,165.3,472,- 6,2,1,3,23,10.3,,,,,,1,1,1,14,11.8,,,,,,1,1,1,6,22.2,,,,,,0,0,2,15,0.0,,(未)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020310,2026.3.7,土,中山,2中3,10,上総Ｓ,3勝,ダート,1800,,4,重,晴,16,15:05,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,替,騎手,斤量,減M, 単勝,馬体重,増減,中央平地全:1着,中央平地全:2着,中央平地全:3着,中央平地全:外,中央平地全:連対率,同騎手:1着,同騎手:2着,同騎手:3着,同騎手:外,同騎手:連対率,全ダート:1着,全ダート:2着,全ダート:3着,全ダート:外,全ダート:連対率,ダート1800m:1着,ダート1800m:2着,ダート1800m:3着,ダート1800m:外,ダート1800m:連対率,中山・ダート:1着,中山・ダート:2着,中山・ダート:3着,中山・ダート:外,中山・ダート:連対率,同コース:1着,同コース:2着,同コース:3着,同コース:外,同コース:連対率,同クラス:1着,同クラス:2着,同クラス:3着,同クラス:外,同クラス:連対率,穴傾向,BESTﾀｲﾑ
1,B,1,,,,,ホウオウバリスタ,,牡,7,,横山武史,58,,11.9,528,- 4,3,4,5,8,35.0,0,1,0,1,50.0,3,4,5,6,38.9,1,2,2,3,37.5,1,2,2,2,42.9,1,2,1,2,50.0,0,4,3,5,33.3,,1.51.7
2,,2,,,,,ビップスコーピオン,,牡,6,*,丸山元気,58,,122.2,456,+ 4,3,4,5,21,21.2,,,,,,3,4,5,20,21.9,0,1,2,8,9.1,0,1,0,5,16.7,0,1,0,5,16.7,0,2,1,16,10.5,穴傾向,1.52.3
3,,3,,,,,ウィンドフォール,,牡,5,,木幡巧也,58,,5.3,490,+10,3,0,0,1,75.0,3,0,0,1,75.0,3,0,0,1,75.0,2,0,0,1,66.7,1,0,0,0,100.0,1,0,0,0,100.0,0,0,0,1,0.0,,1.52.1
3,B,4,,,,,デコラシオン,,牡,7,,戸崎圭太,58,,8.3,510,- 8,3,6,4,19,28.1,1,3,1,3,50.0,0,2,1,2,40.0,0,2,0,1,66.7,0,1,0,1,50.0,0,1,0,1,50.0,0,4,4,13,19.0,,1.51.3
4,,5,,,,,ゴールドアローン,,牝,5,,菊沢一樹,56,,32.3,474,  0,3,6,4,12,36.0,0,2,2,3,28.6,3,6,4,12,36.0,3,2,4,7,31.3,3,2,1,6,41.7,3,2,1,6,41.7,0,2,2,7,18.2,,1.51.8
4,B,6,,,,,サンセットブライト,,牝,5,,横山琉人,56,,115.8,492,- 2,3,3,2,12,30.0,3,3,2,12,30.0,3,3,2,12,30.0,2,3,1,6,41.7,1,2,1,3,42.9,1,2,1,3,42.9,0,0,0,3,0.0,大穴傾向,1.52.1
5,,7,,,,,ウィステリアリヴァ,,牡,6,,石橋脩,58,,37.2,500,- 2,3,2,2,12,26.3,2,1,0,6,33.3,1,1,0,2,50.0,1,1,0,1,66.7,0,1,0,1,50.0,0,1,0,1,50.0,0,1,0,5,16.7,,1.52.5
5,,8,,,,,ドバイブルース,,牡,5,*,ルメール,58,,5.5,502,- 6,3,4,3,5,46.7,0,1,1,0,50.0,3,4,2,2,63.6,2,3,2,1,62.5,2,3,2,1,62.5,2,3,2,1,62.5,0,1,0,2,33.3,,1.52.1
6,,9,,,,,シンビリーブ,,牡,4,*,団野大成,58,,3.8,530,- 6,1,2,3,5,27.3,0,1,1,2,25.0,1,2,3,5,27.3,1,1,2,4,25.0,,,,,,,,,,,0,1,2,1,25.0,,1.50.4
6,,10,,,,,ハッスルダンク,,セ,6,,江田照男,58,,35.5,448,+ 2,3,1,1,12,23.5,0,0,1,3,0.0,3,1,1,12,23.5,3,0,1,7,27.3,2,0,1,3,33.3,2,0,1,3,33.3,0,0,1,9,0.0,,1.49.5
7,,11,,,,,マーズオデッセイ,,牡,4,,三浦皇成,58,,15.4,516,- 8,3,1,0,6,40.0,2,0,0,2,50.0,2,1,0,3,50.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,穴傾向,(未)
7,,12,,,,,ラフエイジアン,,セ,6,*,岩田康誠,58,,20.0,462,  0,3,3,1,9,37.5,1,1,0,2,50.0,3,3,1,9,37.5,0,1,0,1,50.0,0,1,0,1,50.0,0,1,0,1,50.0,0,0,0,5,0.0,,1.51.7
8,,13,,,,,エクリプスルバン,,セ,5,,佐々木大,58,,7.4,442,- 8,3,0,1,3,42.9,1,0,0,0,100.0,3,0,1,3,42.9,2,0,0,3,40.0,2,0,0,2,50.0,2,0,0,2,50.0,,,,,,,1.53.7
8,B,14,,,,,メイショウソウタ,,牡,5,,菱田裕二,58,,15.1,524,- 6,3,4,3,8,38.9,0,1,3,2,16.7,3,4,3,7,41.2,3,1,3,3,40.0,,,,,,,,,,,0,0,3,3,0.0,,1.51.8
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020311,2026.3.7,土,中山,2中3,11,ローレル競馬場賞中山牝馬Ｓ,Ｇ３,芝,1800,A,4,稍,晴,16,15:45,牝,ﾊﾝﾃﾞ,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,替,騎手,斤量,減M, 単勝,馬体重,増減,中央平地全:1着,中央平地全:2着,中央平地全:3着,中央平地全:外,中央平地全:連対率,同騎手:1着,同騎手:2着,同騎手:3着,同騎手:外,同騎手:連対率,全芝:1着,全芝:2着,全芝:3着,全芝:外,全芝:連対率,芝1800m:1着,芝1800m:2着,芝1800m:3着,芝1800m:外,芝1800m:連対率,中山・芝:1着,中山・芝:2着,中山・芝:3着,中山・芝:外,中山・芝:連対率,同コース:1着,同コース:2着,同コース:3着,同コース:外,同コース:連対率,同クラス:1着,同クラス:2着,同クラス:3着,同クラス:外,同クラス:連対率,穴傾向,BESTﾀｲﾑ
1,,1,,,,,クリノメイ,,牝,4,*,横山典弘,55,,36.7,450,- 4,3,0,0,5,37.5,,,,,,3,0,0,5,37.5,,,,,,1,0,0,0,100.0,,,,,,0,0,0,2,0.0,,(未)
1,,2,,,,,ビヨンドザヴァレー,,牝,6,,菱田裕二,55,,28.8,474,+11,4,6,0,9,52.6,2,1,0,5,37.5,4,6,0,9,52.6,0,1,0,3,25.0,0,1,0,1,50.0,0,0,0,1,0.0,0,1,0,2,33.3,,1.46.3
2,,3,,,,,エセルフリーダ,,牝,5,*,武藤雅,53,,15.3,482,- 6,4,3,1,5,53.8,3,1,1,5,40.0,4,3,1,5,53.8,,,,,,3,0,0,1,75.0,,,,,,,,,,,,(未)
2,,4,,,,,パラディレーヌ,,牝,4,,岩田望来,56.5,,5.3,504,- 4,2,2,2,2,50.0,2,1,1,0,75.0,2,2,2,2,50.0,2,1,1,1,60.0,0,1,0,0,100.0,0,1,0,0,100.0,0,1,0,0,100.0,,1.44.0
3,,5,,,,,ボンドガール,,牝,5,*,岩田康誠,55.5,,13.0,454,- 2,1,7,1,6,53.3,,,,,,1,7,1,6,53.3,0,1,0,1,50.0,0,1,1,1,33.3,,,,,,0,5,0,1,83.3,,1.46.5
3,,6,,,,,アンリーロード,,牝,6,*,石川裕紀,52,,218.9,480,+ 2,4,2,2,12,30.0,,,,,,4,2,2,11,31.6,4,1,0,6,45.5,1,0,1,1,33.3,1,0,0,1,50.0,0,0,0,2,0.0,穴傾向,1.43.6
4,,7,,,,,フレミングフープ,,牝,5,,杉原誠人,54,,17.2,492,+ 2,4,2,1,6,46.2,1,0,0,1,50.0,4,2,1,6,46.2,2,0,0,0,100.0,1,0,0,0,100.0,1,0,0,0,100.0,0,0,0,1,0.0,,1.46.5
4,,8,,,,,レディーヴァリュー,,牝,5,,団野大成,54,,77.9,448,-10,4,1,0,4,55.6,2,0,0,1,66.7,4,1,0,4,55.6,,,,,,,,,,,,,,,,0,0,0,1,0.0,,(未)
5,,9,,,,,ステレンボッシュ,,牝,5,,ルメール,57.5,,23.4,482,+10,3,3,1,4,54.5,0,1,0,1,50.0,3,3,1,4,54.5,1,0,0,0,100.0,0,1,0,0,100.0,,,,,,,,,,,,1.51.1
5,,10,,,,,アンゴラブラック,,牝,5,,戸崎圭太,56,,4.2,474,- 6,4,3,0,1,87.5,3,2,0,1,83.3,4,3,0,1,87.5,1,1,0,0,100.0,2,2,0,1,80.0,,,,,,0,1,0,0,100.0,,1.45.8
6,,11,,,,,フィールシンパシー,,牝,7,,横山琉人,53,,136.2,468,+ 8,4,4,2,20,26.7,4,4,2,16,30.8,4,4,2,20,26.7,1,1,2,8,16.7,2,2,0,10,28.6,0,0,0,2,0.0,0,2,1,9,16.7,大穴傾向,1.45.3
6,,12,,,,,ポルカリズム,,牝,6,,三浦皇成,53,,25.2,484,- 4,4,2,1,10,35.3,1,0,0,4,20.0,4,2,1,10,35.3,1,2,0,3,50.0,3,0,0,4,42.9,0,0,0,1,0.0,,,,,,,1.45.2
7,,13,,,,,エリカエクスプレス,,牝,4,,武豊,56,,5.5,472,+10,2,1,0,4,42.9,0,1,0,1,50.0,2,1,0,4,42.9,,,,,,1,0,0,1,50.0,,,,,,1,0,0,1,50.0,,(未)
7,,14,,,,,ニシノティアモ,,牝,5,,津村明秀,56,,4.8,448,+ 4,5,3,0,4,66.7,4,0,0,0,100.0,5,3,0,4,66.7,3,1,0,2,66.7,0,1,0,1,50.0,,,,,,1,0,0,1,50.0,,1.45.4
8,,15,,,,,ケリフレッドアスク,,牝,4,*,佐々木大,55,,61.4,454,- 2,2,1,3,5,27.3,,,,,,2,1,3,5,27.3,0,1,1,0,50.0,1,0,0,0,100.0,,,,,,,,,,,,1.45.9
8,B,16,,,,,レーゼドラマ,,牝,4,*,丹内祐次,55.5,,17.0,476,+ 2,3,0,0,5,37.5,,,,,,3,0,0,5,37.5,1,0,0,1,50.0,1,0,0,0,100.0,1,0,0,0,100.0,1,0,0,1,50.0,,1.47.2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020312,2026.3.7,土,中山,2中3,12,,1勝,芝,1600,A,3,稍,曇,16,16:25,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,替,騎手,斤量,減M, 単勝,馬体重,増減,中央平地全:1着,中央平地全:2着,中央平地全:3着,中央平地全:外,中央平地全:連対率,同騎手:1着,同騎手:2着,同騎手:3着,同騎手:外,同騎手:連対率,全芝:1着,全芝:2着,全芝:3着,全芝:外,全芝:連対率,芝1600m:1着,芝1600m:2着,芝1600m:3着,芝1600m:外,芝1600m:連対率,中山・芝:1着,中山・芝:2着,中山・芝:3着,中山・芝:外,中山・芝:連対率,同コース:1着,同コース:2着,同コース:3着,同コース:外,同コース:連対率,同クラス:1着,同クラス:2着,同クラス:3着,同クラス:外,同クラス:連対率,穴傾向,BESTﾀｲﾑ
1,,1,,,,,ティティナ,,牝,4,*,小林美駒,53,▲,20.9,420,+ 2,1,1,0,2,50.0,1,1,0,0,100.0,1,1,0,2,50.0,0,0,0,1,0.0,0,1,0,1,50.0,0,0,0,1,0.0,0,1,0,1,50.0,,1.37.4
1,,2,,,,,ライネリーベ,,牝,4,,戸崎圭太,56,,5.2,428,+18,1,3,1,1,66.7,1,0,0,0,100.0,1,3,1,1,66.7,0,1,0,1,50.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,1.36.4
2,,3,,,,,アンダーザライト,,牡,4,*,団野大成,58,,19.4,534,+ 6,1,3,1,6,36.4,,,,,,1,3,1,5,40.0,1,0,0,3,25.0,0,0,0,2,0.0,,,,,,0,0,0,2,0.0,,1.32.7
2,,4,,,,,レッドレナート,,牡,5,*,横山和生,58,,7.2,494,- 6,1,6,2,10,36.8,,,,,,0,2,2,5,22.2,0,2,1,4,28.6,0,0,1,0,0.0,0,0,1,0,0.0,0,2,2,6,20.0,,1.33.5
3,,5,,,,,ゴーゴータカシ,,セ,4,*,岩田康誠,58,,37.5,486,- 4,1,1,1,13,12.5,0,0,0,3,0.0,1,1,1,12,13.3,0,0,0,3,0.0,0,0,0,6,0.0,0,0,0,1,0.0,0,0,1,12,0.0,,1.34.1
3,,6,,,,,ラヴスコール,,牝,5,*,菱田裕二,56,,43.0,420,- 6,1,1,4,9,13.3,0,1,0,0,100.0,1,1,4,9,13.3,0,0,2,4,0.0,0,0,2,3,0.0,0,0,2,3,0.0,0,1,3,7,9.1,,1.33.5
4,,7,,,,,チョングク,,牡,4,,江田照男,58,,284.1,480,- 6,1,0,1,19,4.8,0,0,0,1,0.0,1,0,1,17,5.3,0,0,1,9,0.0,0,0,1,7,0.0,0,0,1,6,0.0,0,0,1,12,0.0,,1.33.2
4,,8,,,,,ブラックジェダイト,,牡,4,,佐々木大,58,,2.1,466,- 2,1,1,1,2,40.0,1,1,1,2,40.0,1,1,1,2,40.0,0,1,0,0,100.0,1,1,0,1,66.7,0,1,0,0,100.0,0,1,1,1,33.3,,1.32.2
5,,9,,,,,ランスロット,,セ,5,*,丹内祐次,58,,377.2,470,+ 6,0,0,0,4,0.0,0,0,0,1,0.0,0,0,0,2,0.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,,(未)
5,,10,,,,,ドルビナ,,牡,4,,大野拓弥,58,,73.8,464,- 4,1,0,2,4,14.3,1,0,1,3,20.0,1,0,2,4,14.3,1,0,2,2,20.0,1,0,2,1,25.0,1,0,2,1,25.0,0,0,0,3,0.0,,1.33.9
6,,11,,,,,キャトルエピス,,牝,4,*,岩田望来,56,,12.4,456,+ 2,1,0,3,3,14.3,,,,,,1,0,3,2,16.7,1,0,1,2,25.0,1,0,0,2,33.3,1,0,0,2,33.3,0,0,1,3,0.0,,1.33.9
