レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071102010901,2026.7.11,土,函館,1函9,1,,未勝利,ダート,1000,,2,重(暫定),曇(暫定),12,09:50,,馬齢,２歳
3,,3,,,,,シンエンドーツダ,,牡,3,2,6,27,函館,D,1700,不,7,3,未勝利,38.7,先行,9,4,25,福島,D,1700,良,5,1,未勝利,37.8,後方,2,4,11,福島,D,1700,良,4,4,未勝利,37.9,差し,4,3,15,中山,D,1800,良,4,5,未勝利,39.2,先行,2,3,1,中山,D,1800,稍,2,5,未勝利,39.1,差し,4
4,,4,,,,,ヤマメイッカ,,牡,3,2,6,28,函館,D,1700,稍,5,5,未勝利,38.3,先行,24,1,11,中山,D,1800,良,14,3,未勝利,44.6,中団,7,11,24,東京,D,1600,良,5,3,未勝利*,37.6,中団,4,10,25,東京,D,1600,稍,5,12,新馬,36.4,中団,初,,,,,,,,,,,,
5,,5,,,,,ゴールデンダガー,,牡,3,3,6,20,函館,D,1700,良,2,4,未勝利,38.4,差し,5,5,17,東京,T,2400,良,6,4,未勝利,35.6,先行,4,4,18,福島,T,2600,良,10,4,未勝利,36.4,逃げ,10,2,7,小倉,T,2000,稍,5,4,未勝利・若,36.7,先行,連,2,1,小倉,T,2000,良,4,3,未勝利,35.5,差し,7
6,B,6,,,,,ライトアファイア,,牡,3,3,6,21,東京,D,1600,不,7,6,未勝利,37.5,中団,41,9,6,中山,D,1800,重,3,3,未勝利*,39.4,先行,5,8,3,新潟,D,1800,良,6,6,新馬,39.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,モロノカガヤキ,,牡,3,3,6,21,函館,D,1700,良,4,1,未勝利,40.5,先行,8,4,26,東京,D,1600,稍,4,1,未勝利,37.7,先行,3,4,5,中山,D,1800,不,2,2,未勝利,39.8,先行,8,2,10,東京,D,2100,稍,3,2,未勝利,40.3,先行,3,1,17,中山,D,1800,良,3,4,新馬,39.5,差し,初
7,,8,,,,,ブライトラン,,牡,3,4,6,13,東京,D,1600,稍,11,10,未勝利,38.2,後方,3,5,24,新潟,D,1800,稍,6,7,未勝利,44.2,先行,10,3,14,中山,D,1800,良,8,13,未勝利,41.3,逃げ,3,2,22,東京,D,1400,良,8,10,未勝利,37.6,中団,9,12,21,中京,D,1800,稍,12,7,未勝利*,41.2,後方,3
7,,9,,,,,チリンドリ,,牡,3,2,6,27,函館,D,1700,不,2,6,未勝利,37.9,先行,連,6,21,函館,T,1800,良,16,14,未勝利,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,10,,,,,ゲレイロ,,牡,3,連,7,4,函館,T,1200,良,6,13,未勝利,34.5,中団,9,5,2,新潟,D,1200,不,7,5,未勝利・若,38.2,後方,2,4,19,福島,D,1150,良,4,7,未勝利,36.7,追込,3,3,29,中京,D,1200,良,5,7,未勝利,36.6,中団,7,2,7,京都,D,1400,良,11,12,未勝利,38.3,中団,2
8,B,11,,,,,ラヴィレット,,牡,3,11,4,26,京都,D,1800,良,12,8,未勝利,40.8,後方,4,3,29,阪神,D,2000,良,7,3,未勝利,39.7,先行,2,3,15,中京,T,2200,良,13,4,未勝利,36.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071102010907,2026.7.11,土,函館,1函9,7,,1勝,芝,1800,B,4,稍(暫定),曇(暫定),14,13:10,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ナムラヒナギク,,牝,3,2,6,28,函館,T,1800,良,8,5,臥牛山特･1勝,36.3,先行,2,6,14,函館,T,1800,良,3,4,八雲特別･1勝,34.5,差し,3,5,23,京都,T,1600,良,6,10,メルボル･1勝,34.8,先行,2,5,9,京都,T,1600,良,6,6,１勝ｸﾗｽ*,34.0,後方,11,2,21,阪神,T,1600,良,1,5,未勝利,34.4,差し,2
2,,2,,,,,リリーズブルーム,,牝,5,3,6,21,函館,T,2000,良,6,12,遊楽部特･1勝,36.6,先行,5,5,16,東京,D,1600,良,8,10,１勝ｸﾗｽ・牝,38.0,先行,3,4,26,福島,D,1700,良,11,13,１勝ｸﾗｽ・牝,38.1,中団,12,1,29,姫路,D,1800,良,1,3,ローズ,----,逃げ,3,1,13,園田,D,1700,良,2,2,Ｃ２　,----,逃げ,2
3,,3,,,,,コスモレッド,,牝,3,2,6,28,函館,T,1200,良,11,5,１勝ｸﾗｽ,35.0,先行,13,3,28,阪神,T,1400,良,6,7,１勝ｸﾗｽ*,34.8,中団,2,3,15,阪神,T,1600,良,5,5,１勝ｸﾗｽ*,34.0,先行,12,12,21,阪神,T,1600,重,10,13,フューチG1,34.8,後方,6,11,8,京都,T,1400,良,1,5,新馬,34.5,差し,初
3,,4,,,,,ナイスプレーアスク,,牝,3,3,6,21,函館,T,1800,良,5,5,１勝ｸﾗｽ,34.9,中団,14,3,14,中山,T,1600,良,12,7,アネモネ(L),36.4,逃げ,3,2,22,東京,T,1600,良,7,5,１勝ｸﾗｽ*,35.5,中団,4,1,25,中山,T,1600,良,1,3,未勝利,34.7,差し,3,1,4,中山,T,1600,良,2,6,未勝利,35.6,逃げ,14
4,,5,,,,,ターンザテーブルス,,牝,3,12,4,18,中山,T,1800,良,2,4,１勝ｸﾗｽ・牝*,32.8,先行,10,2,7,東京,T,1600,良,1,7,未勝利,33.6,追込,3,1,18,中山,T,1600,良,4,7,新馬,34.0,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,アイドクレース,,牝,3,2,6,27,函館,T,2000,稍,2,5,１勝ｸﾗｽ,35.4,差し,10,4,18,福島,T,2000,良,7,8,ひめさゆ･1勝,36.1,先行,7,2,28,中山,T,1800,良,3,6,１勝ｸﾗｽ・牝*,35.9,ﾏｸﾘ,2,2,14,小倉,T,2000,良,5,7,あすなろ･1勝,35.6,後方,2,1,31,小倉,T,1800,良,1,6,未勝利,35.5,差し,10
5,,7,,,,,タイムレスキス,,牝,3,3,6,21,函館,T,2000,良,8,1,遊楽部特･1勝,36.3,中団,18,2,14,東京,T,1600,良,12,10,クイーンG3,35.5,先行,3,1,25,京都,T,1600,良,2,3,河津桜賞･1勝,36.0,先行,11,11,9,京都,T,1600,稍,1,1,未勝利・牝*,35.5,先行,3,10,18,京都,T,1600,良,2,1,新馬・牝,34.5,先行,初
5,,8,,,,,クシマトゥルー,,牝,3,11,4,26,福島,T,1800,良,1,2,未勝利,35.0,先行,2,4,11,福島,T,1800,良,2,5,未勝利・牝,36.1,先行,17,12,13,中山,T,1600,良,6,10,未勝利*,35.0,中団,8,10,18,東京,T,1400,良,6,13,新馬・牝,33.9,先行,初,,,,,,,,,,,,
6,,9,,,,,キセキノエンジェル,,牝,7,連,7,4,函館,T,1800,良,7,8,恵山特別･1勝,34.6,後方,3,6,14,函館,T,1800,良,8,9,八雲特別･1勝,35.3,中団,8,4,19,福島,T,2000,良,8,9,１勝ｸﾗｽ,37.2,先行,3,3,28,中山,D,1800,重,10,12,１勝ｸﾗｽ・牝,40.5,後方,28,9,15,中山,D,1800,良,14,15,１勝ｸﾗｽ・牝,41.4,中団,8
6,,10,,,,,ルージュカエラ,,牝,5,3,6,21,函館,T,2000,良,10,11,遊楽部特･1勝,37.1,中団,11,4,4,中山,T,2000,良,11,9,１勝ｸﾗｽ,36.5,後方,9,1,31,東京,T,1800,良,9,12,１勝ｸﾗｽ,34.1,中団,12,11,9,福島,T,1800,良,10,13,二本松特･1勝,36.2,後方,9,9,7,札幌,T,1800,稍,11,5,１勝ｸﾗｽ・牝,40.0,中団,3
7,,11,,,,,フクシマコウヨウ,,牝,4,3,6,20,函館,D,1000,良,11,10,１勝ｸﾗｽ,36.0,後方,3,5,30,東京,D,1600,良,15,14,１勝ｸﾗｽ,40.2,中団,10,3,22,中京,T,1400,良,17,16,１勝ｸﾗｽ,34.4,後方,14,12,13,中京,T,1200,良,18,13,１勝ｸﾗｽ,37.2,後方,24,6,29,函館,T,1200,良,10,11,１勝ｸﾗｽ・牝,34.7,後方,20
7,,12,,,,,ミッキーマドンナ,,牝,4,17,3,14,中京,T,1600,良,7,1,１勝ｸﾗｽ,34.9,先行,3,2,22,東京,T,1800,良,3,2,１勝ｸﾗｽ,34.0,差し,6,1,12,中山,T,2000,良,5,1,１勝ｸﾗｽ,34.4,中団,17,9,14,阪神,T,1800,良,5,5,ローズＳG2,34.8,中団,21,4,19,中山,T,1800,良,2,1,１勝ｸﾗｽ・牝*,32.8,差し,4
8,,13,,,,,ルージュスティーズ,,牝,4,11,4,26,京都,T,1800,良,11,7,１勝ｸﾗｽ,35.9,中団,11,2,7,小倉,T,2000,稍,16,8,１勝ｸﾗｽ・牝,37.3,後方,3,1,18,京都,T,2400,良,5,5,１勝ｸﾗｽ,36.5,先行,10,11,8,京都,T,2000,良,7,4,１勝ｸﾗｽ,34.9,先行,3,10,18,京都,T,2000,良,3,1,１勝ｸﾗｽ,35.8,差し,9
8,,14,,,,,ベアサナエチャン,,牝,3,3,6,21,函館,T,1800,良,1,2,未勝利,35.8,先行,4,5,24,東京,T,1600,良,3,4,未勝利・牝,34.0,差し,3,5,3,東京,T,1600,良,5,2,未勝利,33.8,中団,3,4,11,中山,T,1600,良,4,5,未勝利,35.2,先行,7,2,21,東京,T,1600,良,5,5,未勝利,33.9,後方,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071102010908,2026.7.11,土,函館,1函9,8,,1勝,ダート,1700,,4,重(暫定),曇(暫定),14,13:40,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,テイクオンミー,,牡,3,3,6,21,函館,D,1700,良,8,4,１勝ｸﾗｽ,37.1,中団,4,5,23,東京,D,1600,重,6,8,１勝ｸﾗｽ*,36.0,中団,4,4,25,東京,D,1600,稍,5,11,１勝ｸﾗｽ*,37.7,中団,13,1,24,中山,D,1800,良,1,6,未勝利,39.5,逃げ,4,12,27,中山,D,1800,稍,4,8,未勝利*,39.3,先行,9
2,,2,,,,,ブリスフル,,牡,5,連,7,5,函館,D,1700,良,6,7,１勝ｸﾗｽ,37.8,中団,3,6,13,函館,D,1700,稍,5,12,１勝ｸﾗｽ,38.8,後方,8,4,19,福島,D,1700,良,4,15,１勝ｸﾗｽ,38.1,差し,連,4,11,中山,D,1800,稍,12,16,１勝ｸﾗｽ,39.2,後方,5,3,7,中山,D,1800,重,8,14,１勝ｸﾗｽ,39.8,中団,連
3,,3,,,,,エンダードラゴン,,牡,4,3,6,20,函館,D,1700,良,7,4,１勝ｸﾗｽ,38.6,中団,10,4,11,阪神,D,1400,重,5,4,１勝ｸﾗｽ,36.1,中団,4,3,14,阪神,D,1400,良,4,2,１勝ｸﾗｽ,36.3,差し,13,12,13,中京,D,1400,良,4,1,１勝ｸﾗｽ,36.6,追込,3,11,23,京都,D,1400,良,5,1,１勝ｸﾗｽ,37.2,中団,24
4,,4,,,,,パラダイスフェイス,,牡,3,3,6,20,東京,D,1600,不,13,1,１勝ｸﾗｽ,36.9,後方,16,2,28,中山,D,1800,重,1,1,未勝利,37.3,逃げ,4,2,1,京都,D,1900,良,2,2,未勝利,38.1,先行,2,1,18,中山,D,1800,良,3,2,未勝利,39.1,先行,2,1,4,中山,D,1800,稍,2,6,未勝利,40.0,差し,3
5,B,5,,,,,アルニラム,,セ,5,2,6,28,福島,D,1150,良,10,11,１勝ｸﾗｽ,36.3,後方,13,3,29,中山,D,1200,稍,11,10,１勝ｸﾗｽ,38.2,先行,16,12,6,中京,D,1200,良,7,10,１勝ｸﾗｽ,37.5,中団,2,11,24,東京,D,1400,良,9,10,１勝ｸﾗｽ,37.4,中団,24,6,8,東京,D,1400,良,12,9,１勝ｸﾗｽ,37.3,中団,2
5,,6,,,,,ナムラハリス,,牝,3,12,4,19,中山,D,1800,良,1,6,未勝利・牝,38.0,先行,3,3,28,阪神,T,1600,良,12,11,未勝利,35.8,中団,9,1,25,京都,D,1400,良,6,6,未勝利・牝,38.2,先行,4,12,28,阪神,T,1600,良,9,8,新馬,34.6,後方,初,,,,,,,,,,,,
6,,7,,,,,シビックアスコット,,牡,3,11,4,25,東京,D,1600,稍,13,13,１勝ｸﾗｽ*,39.2,中団,10,2,18,姫路,D,1500,良,1,2,鉢伏山,----,先行,12,11,22,京都,T,1600,良,17,16,新馬,36.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,アイファーシャドー,,牡,4,2,6,27,函館,D,1700,重,3,10,１勝ｸﾗｽ,37.3,先行,4,5,30,東京,D,1600,良,8,9,１勝ｸﾗｽ,37.3,後方,5,4,26,東京,D,1600,稍,6,13,１勝ｸﾗｽ,36.3,後方,7,3,9,船橋,D,1500,良,1,1,馬い！,----,先行,4,2,9,船橋,D,1500,良,1,3,サラ系,----,先行,3
7,B,9,,,,,マテンロウカナロア,,牡,4,11,4,25,福島,D,1700,良,9,4,１勝ｸﾗｽ,39.3,中団,2,4,12,福島,D,1700,良,2,1,１勝ｸﾗｽ,38.5,先行,7,2,22,小倉,D,1700,良,5,1,１勝ｸﾗｽ,39.3,中団,3,1,31,小倉,D,1700,良,2,2,１勝ｸﾗｽ,37.5,先行,17,10,4,京都,D,1400,不,9,7,１勝ｸﾗｽ,37.8,中団,23
7,,10,,,,,レイサンソク,,牡,3,4,6,13,函館,D,1700,稍,10,7,１勝ｸﾗｽ,40.2,中団,3,5,24,京都,D,1900,良,12,4,１勝ｸﾗｽ*,39.7,後方,8,3,28,阪神,D,1800,稍,1,2,未勝利,37.5,先行,4,3,1,阪神,D,2000,良,4,1,未勝利,38.4,先行,2,2,14,京都,D,1900,稍,2,1,未勝利,37.9,先行,8
8,,11,,,,,タイセイモノリス,,牡,3,10,5,3,京都,D,1400,稍,14,8,１勝ｸﾗｽ*,37.3,後方,7,3,15,中京,D,1400,良,1,2,未勝利,37.3,先行,3,2,22,東京,D,1400,良,3,3,未勝利,36.8,先行,12,11,30,東京,D,1400,良,9,4,未勝利*,38.5,中団,9,9,28,中山,D,1800,良,9,5,未勝利*,41.6,先行,4
8,,12,,,,,ベイビールビオ,,牡,7,2,6,27,函館,D,1700,重,8,9,１勝ｸﾗｽ,37.0,後方,2,6,14,函館,D,1700,良,4,10,１勝ｸﾗｽ,37.7,追込,11,3,29,中山,D,1800,稍,12,13,１勝ｸﾗｽ,40.1,後方,19,11,16,東京,D,1600,良,7,13,１勝ｸﾗｽ,36.0,後方,3,10,25,新潟,D,1800,良,10,13,１勝ｸﾗｽ,38.7,中団,25
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071102010909,2026.7.11,土,函館,1函9,9,北斗特別,1勝,芝,2000,B,4,稍(暫定),曇(暫定),16,14:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,クリスレジーナ,,牝,3,3,6,21,函館,T,2000,良,2,5,遊楽部特･1勝,35.7,先行,7,5,2,京都,T,2200,良,3,3,矢車賞･1勝*,34.1,差し,6,3,21,中山,T,1800,良,10,7,フラワーG3,33.7,後方,9,1,18,京都,T,2000,良,1,2,新馬,35.4,逃げ,初,,,,,,,,,,,,
2,,2,,,,,ゼアズノープレイス,,牡,7,2,6,28,函館,T,1800,良,9,10,臥牛山特･1勝,35.7,後方,2,6,14,函館,T,1800,良,9,10,八雲特別･1勝,35.2,後方,61,4,12,福島,T,1800,良,9,13,浄土平特･1勝,35.4,後方,6,3,2,小倉,T,2000,重,8,17,１勝ｸﾗｽ,36.6,後方,2,2,16,小倉,T,1800,良,10,8,１勝ｸﾗｽ,35.4,中団,2
3,B,3,,,,,エオアリイ,,牡,4,2,6,27,函館,T,2000,稍,10,10,１勝ｸﾗｽ,37.0,後方,26,12,27,中山,T,2200,良,17,8,１勝ｸﾗｽ,37.2,中団,6,11,15,福島,T,2600,良,9,5,１勝ｸﾗｽ,38.4,先行,11,8,31,札幌,T,2000,稍,1,2,未勝利,37.4,先行,3,8,9,札幌,T,2000,稍,2,7,未勝利,36.5,逃げ,13
4,,4,,,,,ハルフロンティア,,牡,4,2,6,28,函館,T,1800,良,7,6,臥牛山特･1勝,35.8,逃げ,5,5,23,京都,T,1800,良,3,2,１勝ｸﾗｽ,33.9,逃げ,4,4,26,京都,T,1800,良,3,4,１勝ｸﾗｽ,35.1,先行,3,4,5,阪神,T,2000,稍,6,4,１勝ｸﾗｽ,37.5,先行,2,3,21,中京,T,2000,良,4,11,１勝ｸﾗｽ,34.3,差し,2
5,,5,,,,,メイショウソラリス,,牡,3,2,6,27,函館,D,1700,重,9,3,１勝ｸﾗｽ,38.8,中団,2,6,13,函館,D,1700,稍,7,1,１勝ｸﾗｽ,40.3,逃げ,10,4,4,阪神,T,1600,稍,10,13,チャーチG3,35.0,先行,4,3,8,中山,T,2000,良,10,8,弥生賞G2,37.1,逃げ,14,11,29,京都,T,2000,良,11,7,京都２歳G3,37.7,先行,5
6,,6,,,,,サイン,,牡,3,4,6,14,阪神,T,2000,良,2,4,１勝ｸﾗｽ,33.7,先行,8,4,18,福島,T,2000,良,6,6,ひめさゆ･1勝,34.9,中団,11,1,31,京都,D,1800,良,9,8,１勝ｸﾗｽ*,37.7,先行,3,1,10,京都,D,1800,良,6,8,１勝ｸﾗｽ*,36.5,中団,13,10,12,京都,D,1800,良,1,2,未勝利*,37.7,逃げ,11
7,,7,,,,,モルビド,,牝,4,3,6,21,函館,T,2000,良,3,10,遊楽部特･1勝,35.2,追込,9,4,19,福島,T,2000,良,7,7,１勝ｸﾗｽ,35.2,後方,12,1,25,小倉,T,2000,良,12,11,１勝ｸﾗｽ,34.7,中団,22,8,23,札幌,T,1800,稍,10,7,１勝ｸﾗｽ・牝,36.7,中団,7,7,5,函館,T,2000,重,1,10,未勝利・牝,36.7,ﾏｸﾘ,10
7,,8,,,,,デルシエロ,,牡,5,2,6,27,小倉,T,2000,稍,3,8,八代特別･1勝,34.8,差し,12,4,5,阪神,T,2000,稍,5,5,１勝ｸﾗｽ,36.8,中団,3,3,15,中京,T,2000,良,5,7,１勝ｸﾗｽ,34.6,中団,3,2,22,小倉,T,2000,良,11,9,１勝ｸﾗｽ,36.3,中団,2,2,7,小倉,T,2000,稍,7,6,戸畑特別･1勝,36.4,後方,11
8,,9,,,,,エトワールブーケ,,牝,3,7,5,23,京都,T,1800,良,1,6,未勝利・牝,35.8,先行,4,4,25,京都,T,1800,良,8,13,未勝利・牝,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,10,,,,,ドルチェリターン,,牡,4,9,5,10,京都,T,2200,良,4,1,１勝ｸﾗｽ,34.2,差し,3,4,18,阪神,T,2400,良,2,3,１勝ｸﾗｽ,33.7,先行,2,4,5,阪神,T,2000,稍,3,2,１勝ｸﾗｽ,35.8,追込,7,2,15,京都,T,2000,良,3,3,１勝ｸﾗｽ,34.8,追込,連,2,7,京都,T,2400,良,5,7,１勝ｸﾗｽ,34.0,先行,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071102010910,2026.7.11,土,函館,1函9,10,ＨＴＢ杯,2勝,芝,1200,B,2,稍(暫定),曇(暫定),16,14:45,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,トウカイエルデ,,牡,5,3,6,20,函館,T,1200,良,9,8,ＳＴＶ杯･2勝,34.2,後方,14,3,14,阪神,T,1200,良,6,2,讃岐特別･2勝,33.6,中団,4,2,15,小倉,T,1200,稍,2,8,大濠特Ｈ･2勝,34.7,先行,10,12,6,中山,T,1200,良,外,--,２勝ｸﾗｽ,----,,9,10,5,京都,T,1200,稍,12,5,２勝ｸﾗｽ,34.2,後方,4
2,,2,,,,,ピコアーガイル,,牡,5,3,6,20,函館,T,1200,良,2,7,ＳＴＶ杯･2勝,34.4,先行,15,3,8,中山,T,1200,良,16,3,２勝ｸﾗｽ,35.6,逃げ,13,12,7,中山,D,1200,良,6,6,２勝ｸﾗｽ,37.8,先行,4,11,8,福島,T,1200,良,9,4,飯坂温泉･2勝,35.3,中団,16,7,20,函館,T,1200,良,2,5,潮騒特別･2勝,34.5,逃げ,10
3,,3,,,,,ライツユーアップ,,牝,4,2,6,28,函館,T,1200,良,9,12,湯の川温･2勝,34.7,中団,2,6,14,函館,T,1200,良,13,8,函館日刊･2勝,34.7,中団,7,4,26,東京,T,1400,良,9,7,２勝ｸﾗｽ・牝,33.8,中団,2,4,11,福島,T,1200,良,1,4,１勝ｸﾗｽ・牝,34.0,先行,2,3,29,阪神,T,1400,良,4,10,１勝ｸﾗｽ,34.3,先行,7
3,B,4,,,,,キーガッツ,,牡,4,12,4,19,福島,D,1150,良,1,2,１勝ｸﾗｽ,37.0,先行,15,1,4,京都,D,1200,良,5,8,１勝ｸﾗｽ,36.5,先行,2,12,21,中京,D,1200,稍,4,2,１勝ｸﾗｽ,37.0,先行,5,11,15,福島,D,1150,良,5,1,１勝ｸﾗｽ,38.1,先行,4,10,19,新潟,D,1200,稍,2,4,１勝ｸﾗｽ,36.6,先行,10
4,B,5,,,,,ジーベック,,牡,5,9,5,10,京都,D,1400,良,5,9,２勝ｸﾗｽ,37.0,中団,連,5,2,京都,D,1200,稍,7,11,京極特別･2勝,35.1,後方,連,4,26,東京,D,1400,稍,11,14,２勝ｸﾗｽ,37.1,中団,2,4,12,福島,D,1150,良,9,10,喜多方特･2勝,36.8,後方,9,2,10,京都,D,1200,良,9,8,２勝ｸﾗｽ,37.6,先行,2
4,,6,,,,,キープサインオン,,牡,4,2,6,28,函館,T,1200,良,10,9,湯の川温･2勝,34.5,中団,連,6,20,函館,T,1200,良,6,12,ＳＴＶ杯･2勝,34.6,中団,32,11,9,東京,T,1400,良,16,10,２勝ｸﾗｽ,34.7,先行,8,9,13,中山,T,1200,稍,8,3,汐留特別･2勝,33.3,先行,9,7,13,福島,T,1200,良,1,3,１勝ｸﾗｽ,34.6,先行,13
5,,7,,,,,アスクケンタッキー,,牡,3,9,5,9,京都,D,1200,良,1,7,１勝ｸﾗｽ*,37.4,逃げ,11,2,22,阪神,D,1400,良,11,8,１勝ｸﾗｽ*,39.1,後方,2,2,7,京都,D,1400,良,7,5,１勝ｸﾗｽ*,39.2,逃げ,13,11,9,東京,D,1400,稍,14,4,オキザリ･1勝,40.4,先行,5,10,4,京都,D,1400,重,1,1,新馬,37.2,逃げ,初
5,,8,,,,,フレッシュラン,,牝,4,11,4,26,東京,D,1400,稍,14,13,２勝ｸﾗｽ,37.4,後方,2,4,12,福島,D,1150,良,16,14,喜多方特･2勝,39.2,後方,10,1,31,小倉,D,1000,良,12,10,有田特別･2勝,36.2,後方,15,10,18,京都,D,1400,稍,11,5,２勝ｸﾗｽ・牝,38.7,中団,3,9,27,中山,D,1200,良,8,3,２勝ｸﾗｽ,37.5,逃げ,12
6,,9,,,,,レイユール,,牝,4,5,6,6,東京,T,1400,良,6,14,テレビＨ･2勝,33.7,中団,8,4,11,阪神,D,1200,重,14,13,２勝ｸﾗｽ,36.7,中団,3,3,22,中山,D,1200,良,13,8,鎌ケ谷特･2勝,37.8,中団,9,1,17,中山,T,1200,良,16,11,２勝ｸﾗｽ,35.1,中団,5,12,13,中山,D,1200,良,1,7,１勝ｸﾗｽ,36.9,先行,3
6,,10,,,,,エルサトアナ,,牝,4,2,6,28,函館,T,1200,良,13,3,湯の川温･2勝,35.4,中団,11,4,12,阪神,T,1600,良,9,4,２勝ｸﾗｽ,35.4,先行,4,3,15,阪神,D,1400,良,7,12,２勝ｸﾗｽ・牝,36.4,先行,8,1,18,京都,D,1400,良,16,16,小倉山特･2勝,41.2,先行,4,12,20,阪神,T,1200,良,11,9,２勝ｸﾗｽ,35.0,中団,5
7,,11,,,,,ラスティングスノー,,牝,3,連,7,5,函館,T,1200,良,11,9,立待岬特･2勝,34.4,後方,4,6,6,東京,T,1400,良,17,12,テレビＨ･2勝,35.3,先行,13,3,7,阪神,T,1400,良,17,14,フィリーG2,36.8,先行,12,12,14,阪神,T,1600,良,16,13,阪神ジュG1,36.7,先行,10,10,4,京都,T,1400,重,1,7,りんどう･1勝,34.8,逃げ,5
7,,12,,,,,ヴィヴァクラウン,,牡,5,2,6,28,函館,T,1200,良,6,5,湯の川温･2勝,34.3,中団,2,6,14,函館,T,1200,良,3,9,函館日刊･2勝,34.1,追込,8,4,18,中山,T,1200,良,6,9,袖ケ浦特･2勝,33.3,中団,3,3,29,中山,T,1200,良,9,4,２勝ｸﾗｽ,35.2,先行,4,3,1,小倉,T,1200,良,1,10,１勝ｸﾗｽ,35.4,先行,5
