レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072601010201,2026.7.26,日,札幌,1札2,1,,未勝利,ダート,1000,,2,,,12,10:00,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,キープライジング,,牝,5,2,7,15,門別,D,1200,稍,9,4,アルビ,----,後方,19,3,1,阪神,D,1200,良,7,6,１勝ｸﾗｽ・牝,36.4,中団,2,2,14,京都,D,1200,稍,6,9,１勝ｸﾗｽ,36.4,後方,3,1,25,京都,D,1200,良,7,12,１勝ｸﾗｽ,36.0,後方,5,12,20,阪神,D,1200,良,7,13,１勝ｸﾗｽ,35.9,後方,6
2,,2,,,,,ランドスター,,牡,3,3,7,5,福島,D,1150,良,13,3,１勝ｸﾗｽ,38.3,中団,22,1,31,東京,T,1400,良,13,12,クロッカ(L),34.2,後方,6,12,20,中京,T,1200,稍,8,5,クリスマ,35.3,先行,5,11,16,福島,T,1200,良,4,2,福島２歳,35.2,差し,8,9,20,中山,T,1200,良,5,2,カンナＳ,34.1,後方,6
3,,3,,,,,レネネト,,牝,4,2,7,11,函館,D,1000,重,3,7,１勝ｸﾗｽ,35.1,先行,7,5,23,新潟,D,1200,稍,12,13,１勝ｸﾗｽ,37.6,中団,15,2,8,小倉,D,1000,良,6,7,１勝ｸﾗｽ,37.1,先行,29,7,17,門別,D,1200,稍,1,1,３歳以,----,逃げ,3,7,1,門別,D,1000,良,1,1,バスケ,----,逃げ,18
4,B,4,,,,,ロードヴァルカン,,牡,4,14,4,18,阪神,D,1200,良,8,1,１勝ｸﾗｽ,37.8,先行,4,3,21,阪神,D,1200,良,4,1,１勝ｸﾗｽ,36.7,先行,8,1,25,京都,D,1200,良,2,1,１勝ｸﾗｽ,36.4,逃げ,3,1,4,京都,D,1200,良,2,1,１勝ｸﾗｽ,35.9,先行,8,11,8,福島,D,1150,良,5,1,１勝ｸﾗｽ,37.2,中団,4
5,,5,,,,,ビタミンドロップ,,牡,3,2,7,12,函館,D,1000,不,1,2,未勝利,35.8,逃げ,2,6,28,函館,D,1000,稍,2,2,未勝利,36.0,先行,2,6,14,函館,D,1000,良,2,4,未勝利,35.6,先行,8,4,18,中山,D,1200,良,7,3,未勝利,37.8,先行,2,4,4,中山,D,1200,稍,4,12,未勝利,38.1,先行,初
6,,6,,,,,ナムラモモ,,牝,4,22,2,22,小倉,D,1000,良,9,2,１勝ｸﾗｽ,36.4,中団,3,2,1,小倉,D,1000,良,4,1,１勝ｸﾗｽ,36.3,先行,11,11,16,福島,D,1150,良,3,3,１勝ｸﾗｽ・若,37.9,先行,5,10,13,京都,D,1200,良,11,10,１勝ｸﾗｽ,37.5,逃げ,12,7,20,小倉,D,1000,良,2,1,１勝ｸﾗｽ,35.5,先行,3
7,,7,,,,,ラムールデュヴォン,,牡,3,2,7,15,門別,D,1200,稍,8,6,アルビ,----,先行,2,6,25,佐賀,D,1400,不,2,1,大隅特,----,先行,18,2,25,佐賀,D,1400,不,3,3,たんぽ,----,先行,3,1,29,佐賀,D,1400,良,1,2,ミヤマ,----,先行,7,12,14,中山,D,1200,稍,8,5,未勝利*,39.5,先行,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072601010208,2026.7.26,日,札幌,1札2,8,,1勝,芝,1500,A,3,,,14,13:50,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,デイトナチャンプ,,牡,3,11,5,9,東京,T,1800,良,6,1,１勝ｸﾗｽ*,34.7,先行,7,3,21,中山,T,1600,良,2,5,１勝ｸﾗｽ*,34.2,差し,11,1,5,中山,T,1600,良,1,1,新馬,35.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ナハトナナレオン,,牝,3,17,3,28,中山,T,1600,稍,1,2,未勝利,35.4,逃げ,4,3,1,中山,T,1600,良,3,5,未勝利,34.9,先行,4,1,31,京都,T,1600,良,4,7,未勝利,36.0,先行,4,1,5,中山,T,2000,良,14,11,未勝利,36.0,後方,13,10,5,東京,T,1800,良,3,5,未勝利*,34.7,先行,17
3,,3,,,,,メイショウハッケイ,,牝,3,連,7,18,函館,T,1200,良,10,5,１勝ｸﾗｽ・牝,35.5,後方,2,7,4,函館,T,1200,良,8,3,１勝ｸﾗｽ・牝,35.0,中団,2,6,20,函館,T,1200,良,3,4,下北半島･1勝,34.8,差し,14,3,14,中山,T,1600,良,7,10,アネモネ(L),34.8,後方,4,2,14,京都,T,1600,良,6,3,こぶし賞･1勝,34.8,中団,11
4,,4,,,,,マジカルシャイン,,牝,4,3,7,5,函館,D,1700,良,7,6,１勝ｸﾗｽ,39.6,後方,3,6,14,函館,D,1700,良,9,8,１勝ｸﾗｽ,38.9,中団,19,1,31,小倉,D,1700,良,16,12,１勝ｸﾗｽ,41.5,中団,3,1,10,京都,D,1200,良,10,6,１勝ｸﾗｽ,37.3,中団,21,8,17,札幌,T,1200,稍,11,6,小樽特別･1勝,35.0,後方,2
5,,5,,,,,コスモレッド,,牝,3,2,7,11,函館,T,1800,稍,5,9,１勝ｸﾗｽ・牝,35.2,先行,2,6,28,函館,T,1200,良,11,5,１勝ｸﾗｽ,35.0,先行,13,3,28,阪神,T,1400,良,6,7,１勝ｸﾗｽ*,34.8,中団,2,3,15,阪神,T,1600,良,5,5,１勝ｸﾗｽ*,34.0,先行,12,12,21,阪神,T,1600,重,10,13,フューチG1,34.8,後方,6
5,,6,,,,,トップオンザヒル,,セ,4,4,6,27,函館,T,1200,稍,7,9,長万部特･1勝,34.2,後方,2,6,14,函館,D,1700,良,10,9,１勝ｸﾗｽ,38.7,後方,13,3,14,阪神,D,1800,良,7,8,１勝ｸﾗｽ,39.1,中団,35,7,13,函館,D,1700,良,9,9,１勝ｸﾗｽ,38.6,後方,17,3,15,阪神,D,1400,良,15,13,１勝ｸﾗｽ*,39.6,後方,28
6,,7,,,,,ルクスアドラー,,牡,5,連,7,19,函館,T,1200,重,10,8,１勝ｸﾗｽ,35.3,中団,8,5,23,東京,T,1600,良,12,14,１勝ｸﾗｽ,33.5,後方,4,4,25,京都,T,1400,良,12,15,１勝ｸﾗｽ,33.9,後方,2,4,12,福島,T,1200,良,14,12,１勝ｸﾗｽ,33.6,後方,7,2,21,小倉,T,1200,良,13,16,１勝ｸﾗｽ,34.8,中団,15
6,,8,,,,,ダノンフィオーレ,,牝,4,18,3,22,中京,T,2000,良,16,3,１勝ｸﾗｽ・牝,36.4,中団,16,11,29,京都,T,1800,良,17,5,１勝ｸﾗｽ,35.7,先行,17,8,3,中京,T,2000,良,1,1,未勝利・牝,34.1,逃げ,2,7,19,小倉,T,2000,稍,4,4,未勝利・牝,36.9,差し,初,,,,,,,,,,,,
7,,9,,,,,サンウリエル,,牡,5,17,3,29,中京,T,1600,良,13,9,１勝ｸﾗｽ,33.8,後方,19,11,15,京都,T,1600,良,5,8,１勝ｸﾗｽ,33.3,後方,2,11,1,京都,T,1600,良,4,12,１勝ｸﾗｽ,32.9,追込,10,8,23,札幌,T,1500,稍,6,5,１勝ｸﾗｽ,35.8,後方,2,8,9,札幌,T,1500,良,5,7,厚岸特別･1勝,34.9,後方,3
7,,10,,,,,クイーンズワーフ,,牝,5,2,7,12,福島,T,1800,稍,7,6,織姫賞･1勝,36.9,逃げ,8,5,16,新潟,T,1800,良,7,5,石打特別･1勝,35.9,逃げ,3,4,25,福島,T,1800,良,3,5,１勝ｸﾗｽ・牝,36.6,先行,9,2,21,小倉,T,1800,良,2,7,１勝ｸﾗｽ・牝,36.6,逃げ,2,2,8,小倉,T,1800,良,6,5,１勝ｸﾗｽ・若,36.4,先行,7
8,,11,,,,,フクシマコウヨウ,,牝,4,2,7,11,函館,T,1800,稍,12,14,１勝ｸﾗｽ・牝,35.4,中団,3,6,20,函館,D,1000,良,11,10,１勝ｸﾗｽ,36.0,後方,3,5,30,東京,D,1600,良,15,14,１勝ｸﾗｽ,40.2,中団,10,3,22,中京,T,1400,良,17,16,１勝ｸﾗｽ,34.4,後方,14,12,13,中京,T,1200,良,18,13,１勝ｸﾗｽ,37.2,後方,24
8,,12,,,,,トレヴィ,,牝,4,15,4,12,中山,T,1600,良,15,9,１勝ｸﾗｽ,36.3,中団,5,3,7,中山,T,1600,稍,11,6,１勝ｸﾗｽ,36.5,中団,3,2,14,東京,T,1600,良,5,9,１勝ｸﾗｽ,34.8,先行,11,11,30,東京,D,1400,良,11,2,１勝ｸﾗｽ,38.7,先行,13,8,30,札幌,T,1500,稍,1,1,未勝利,36.6,逃げ,16
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072601010209,2026.7.26,日,札幌,1札2,9,,1勝,ダート,1700,,4,,,14,14:20,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ルージュビバーチェ,,牝,3,7,6,7,阪神,D,1800,稍,4,7,１勝ｸﾗｽ・牝,37.8,先行,4,5,10,京都,D,1800,良,5,5,１勝ｸﾗｽ・牝*,38.5,先行,9,3,8,阪神,D,1800,良,11,3,１勝ｸﾗｽ・牝*,39.4,後方,9,1,5,京都,D,1800,良,1,6,未勝利・牝,37.7,先行,5,11,30,京都,T,1800,良,5,6,未勝利*,36.0,中団,7
2,,2,,,,,サウンドルーチェ,,牝,4,2,7,12,函館,D,1700,不,5,7,１勝ｸﾗｽ・牝,37.2,中団,2,6,28,函館,D,1700,稍,8,6,１勝ｸﾗｽ・牝,37.4,後方,15,3,15,中京,D,1400,良,8,7,１勝ｸﾗｽ・牝,37.6,先行,2,3,1,小倉,D,1700,稍,3,3,１勝ｸﾗｽ・牝,39.2,先行,4,2,1,小倉,D,1700,良,9,3,１勝ｸﾗｽ・牝,39.1,逃げ,7
3,,3,,,,,ナムラハリス,,牝,3,2,7,11,函館,D,1700,重,7,7,１勝ｸﾗｽ,37.9,後方,12,4,19,中山,D,1800,良,1,6,未勝利・牝,38.0,先行,3,3,28,阪神,T,1600,良,12,11,未勝利,35.8,中団,9,1,25,京都,D,1400,良,6,6,未勝利・牝,38.2,先行,4,12,28,阪神,T,1600,良,9,8,新馬,34.6,後方,初
4,,4,,,,,マインセーラ,,牝,3,2,7,12,函館,T,1200,重,8,8,１勝ｸﾗｽ,35.6,後方,連,7,5,函館,D,1000,良,8,7,１勝ｸﾗｽ,35.6,後方,3,6,13,函館,D,1000,稍,9,12,１勝ｸﾗｽ,34.8,後方,5,5,9,高知,D,1400,稍,2,2,３歳－,----,先行,2,4,25,高知,D,1300,不,1,2,３歳－,----,逃げ,2
5,,5,,,,,マーゴットサンズ,,牝,3,12,5,3,京都,D,1400,稍,4,5,１勝ｸﾗｽ*,36.3,差し,4,4,5,中山,D,1800,重,7,4,１勝ｸﾗｽ*,39.0,中団,16,12,14,中山,D,1800,稍,7,6,１勝ｸﾗｽ*,38.8,先行,6,11,2,京都,D,1800,稍,6,5,もちの木･1勝,37.9,逃げ,10,8,24,札幌,D,1700,良,1,7,未勝利*,37.9,先行,5
6,,6,,,,,カルミアクラウン,,牝,4,9,5,23,新潟,D,1800,稍,3,3,１勝ｸﾗｽ・牝,38.9,先行,4,4,26,福島,D,1700,良,4,5,１勝ｸﾗｽ・牝,37.9,差し,8,3,1,小倉,D,1700,稍,8,1,１勝ｸﾗｽ・牝,39.3,中団,4,2,1,小倉,D,1700,良,2,5,１勝ｸﾗｽ・牝,37.6,差し,14,10,26,京都,D,1800,重,6,5,１勝ｸﾗｽ・牝,36.8,先行,2
7,,7,,,,,ヴェールミューズ,,牝,3,14,4,18,阪神,D,1800,良,13,10,１勝ｸﾗｽ・牝*,41.7,中団,5,3,14,中京,D,1800,良,1,1,未勝利・牝,38.5,先行,2,3,1,阪神,D,1800,良,2,6,未勝利・牝,39.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,ラウニウ,,牝,4,15,4,10,名古,D,1500,不,1,1,Ｂ１０,----,逃げ,2,3,26,名古,D,1500,重,1,1,二村山,----,先行,2,3,12,名古,D,1500,良,1,1,若葉駒,----,先行,30,8,16,札幌,T,1500,良,5,2,未勝利,36.1,先行,3,7,26,札幌,T,1800,良,4,2,未勝利,35.2,差し,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072601010210,2026.7.26,日,札幌,1札2,10,羊ヶ丘特別,2勝,芝,1500,A,3,,,14,14:50,,ﾊﾝﾃﾞ,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アルデトップガン,,牡,3,11,5,9,東京,D,1600,良,5,5,青竜Ｓ,36.7,中団,4,4,11,中山,T,1600,良,5,7,ニュージG2,33.9,中団,4,3,15,中京,D,1400,良,4,9,昇竜Ｓ,36.1,差し,11,12,28,中山,D,1200,良,1,6,１勝ｸﾗｽ*,36.9,追込,7,11,9,東京,D,1400,稍,9,7,オキザリ･1勝,38.0,中団,4
2,,2,,,,,レイユール,,牝,4,2,7,11,函館,T,1200,稍,9,8,ＨＴＢ杯･2勝,35.2,中団,5,6,6,東京,T,1400,良,6,14,テレビＨ･2勝,33.7,中団,8,4,11,阪神,D,1200,重,14,13,２勝ｸﾗｽ,36.7,中団,3,3,22,中山,D,1200,良,13,8,鎌ケ谷特･2勝,37.8,中団,9,1,17,中山,T,1200,良,16,11,２勝ｸﾗｽ,35.1,中団,5
3,,3,,,,,シャイニースイフト,,牡,6,3,7,5,福島,T,1800,良,4,9,白河特別･2勝,35.7,逃げ,15,3,22,阪神,T,1600,良,6,7,皆生特別･2勝,35.4,先行,9,1,17,京都,T,1600,良,12,17,２勝ｸﾗｽ,34.4,後方,3,12,28,阪神,T,1600,良,8,12,フォーＨ･2勝,35.1,逃げ,6,11,15,東京,T,1600,良,13,13,２勝ｸﾗｽ,34.8,後方,11
4,,4,,,,,ヴェナートル,,牡,4,3,7,5,福島,T,1200,良,12,9,郡山特Ｈ･2勝,36.1,先行,9,5,3,新潟,T,1000,良,8,7,邁進特Ｈ･2勝,32.4,後方,2,4,18,中山,T,1200,良,4,6,袖ケ浦特･2勝,34.0,逃げ,3,3,29,中山,T,1200,良,6,5,２勝ｸﾗｽ,34.9,先行,2,3,15,中山,T,1600,良,9,9,２勝ｸﾗｽ,36.5,逃げ,2
5,,5,,,,,マーゴットブロー,,牡,3,14,4,19,中山,T,1600,良,1,2,１勝ｸﾗｽ*,34.2,先行,4,3,21,中京,T,1400,良,8,14,ファルコG3,33.6,後方,3,3,1,中山,T,1600,良,3,6,１勝ｸﾗｽ*,34.8,逃げ,8,1,4,中山,T,1600,良,7,4,ジュニア(L),35.0,中団,2,12,21,中京,D,1400,稍,5,6,寒椿賞･1勝*,37.6,逃げ,10
6,,6,,,,,ショウナンカリス,,牝,3,3,7,5,函館,T,1200,良,5,2,立待岬特･2勝,34.4,中団,5,5,30,京都,T,1200,良,10,9,葵ＳG3,32.8,後方,7,4,12,阪神,T,1600,良,10,17,桜花賞G1,35.1,先行,5,3,7,阪神,T,1400,良,8,1,フィリーG2,34.9,中団,12,12,14,阪神,T,1600,良,7,11,阪神ジュG1,35.2,中団,6
7,,7,,,,,ブラックルビー,,牝,4,4,6,28,函館,D,1700,稍,7,6,渡島特別･2勝,38.3,中団,15,3,14,中山,T,2000,良,9,5,房総特別･2勝,36.3,逃げ,9,1,11,中山,T,1800,良,6,3,初咲賞･2勝,34.8,先行,8,11,15,東京,T,1600,良,12,6,２勝ｸﾗｽ,34.6,中団,7,9,28,中山,T,2000,良,6,2,茨城新聞･2勝,35.1,先行,22
7,,8,,,,,ワタシマツワ,,牝,4,28,1,10,中山,T,1600,良,14,12,初凪賞･2勝,35.7,中団,3,12,21,中京,T,1400,稍,14,8,尾張特Ｈ･2勝,35.8,先行,8,10,25,新潟,T,1400,良,1,7,１勝ｸﾗｽ,34.9,先行,10,8,16,札幌,T,1500,良,1,1,未勝利,35.4,逃げ,3,7,26,札幌,T,1500,良,2,5,未勝利・牝,34.8,先行,2
8,,9,,,,,ジャズ,,牡,5,2,7,12,函館,T,1800,重,3,5,北海Ｈ･2勝,35.6,先行,7,5,24,京都,T,1800,良,4,4,聖護院特･2勝,33.9,差し,14,2,14,東京,D,1600,良,15,5,２勝ｸﾗｽ,38.5,中団,4,1,17,京都,T,1600,良,4,3,２勝ｸﾗｽ,34.1,差し,8,11,23,京都,T,1600,良,5,4,花見小Ｈ･2勝,33.6,後方,4
8,,10,,,,,ヒズマスターピース,,牝,3,15,4,11,中山,T,1600,良,7,5,ニュージG2,35.0,逃げ,8,2,14,東京,T,1600,良,3,7,クイーンG3,34.5,逃げ,9,12,14,阪神,T,1600,良,15,7,阪神ジュG1,36.9,逃げ,3,11,23,東京,T,1600,良,1,5,赤松賞･1勝*,33.8,逃げ,4,10,25,東京,T,1600,良,1,2,未勝利・牝*,35.2,逃げ,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072601010211,2026.7.26,日,札幌,1札2,11,札幌日経賞,OP(L),芝,2600,A,6,,,14,15:25,,別定,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,スピードリッチ,,牡,5,6,6,14,東京,T,2400,良,7,3,江の島Ｓ･3勝,34.6,後方,4,5,16,東京,T,2400,良,2,9,六社Ｓ･3勝,33.8,差し,11,2,28,阪神,T,3000,良,3,4,松籟ＳＨ･3勝,35.2,先行,9,12,27,中山,T,2500,良,9,6,グレイト･3勝,34.6,中団,5,11,22,京都,T,2400,良,7,9,比叡Ｓ･3勝,34.7,先行,6
2,,2,,,,,ミラージュナイト,,牡,4,8,5,31,東京,T,2500,良,4,4,目黒記念ＨG2,33.6,差し,15,2,14,京都,T,2000,良,1,1,飛鳥Ｓ･3勝,34.8,先行,2,2,1,京都,T,2200,良,3,1,八坂Ｓ･3勝,33.4,追込,14,10,26,京都,T,3000,稍,6,8,菊花賞G1,35.1,後方,8,8,30,札幌,T,2000,稍,1,1,札幌日刊･2勝,36.2,先行,3
3,,3,,,,,レクスノヴァス,,牡,4,11,5,10,京都,T,2400,良,1,1,烏丸ＳＨ･3勝,33.9,差し,14,2,1,京都,T,2200,良,2,2,八坂Ｓ･3勝,33.4,先行,14,10,26,京都,T,3000,稍,9,10,菊花賞G1,36.0,先行,10,8,17,札幌,T,2600,稍,1,1,阿寒湖特･2勝,36.4,先行,4,7,20,函館,T,2600,良,1,1,１勝ｸﾗｽ,35.0,先行,3
4,,4,,,,,ギャンブルルーム,,牡,5,8,5,31,東京,T,2500,良,14,8,目黒記念ＨG2,34.5,中団,9,3,29,阪神,T,2400,良,1,6,御堂筋Ｓ･3勝,33.9,差し,18,11,22,京都,T,2400,良,10,3,比叡Ｓ･3勝,35.0,中団,3,11,2,京都,T,3000,良,3,5,古都ＳＨ･3勝,34.8,先行,20,6,15,東京,T,2400,稍,13,7,江の島Ｓ･3勝,43.1,中団,7
4,,5,,,,,コーチェラバレー,,牡,4,17,3,29,阪神,T,2400,良,3,1,御堂筋Ｓ･3勝,34.3,差し,10,1,18,京都,T,2400,良,6,3,日経新春ＨG2,34.0,中団,3,12,28,中山,T,2500,良,1,2,グッドＨ･2勝,35.7,先行,9,10,26,京都,T,3000,稍,7,15,菊花賞G1,35.3,後方,6,9,13,阪神,T,2400,良,1,2,生田特別･1勝,33.9,追込,14
5,,6,,,,,パトリックハンサム,,牡,7,2,7,12,函館,T,1800,重,9,12,巴賞,35.3,後方,46,8,23,札幌,T,2000,良,1,9,WASJ第２･3勝,36.5,差し,4,7,27,札幌,T,2600,稍,7,10,札幌日経(L),36.3,中団,2,7,12,函館,T,1800,良,8,14,五稜郭Ｓ･3勝,34.8,後方,19,3,2,小倉,T,2000,重,10,13,関門橋Ｓ･3勝,37.5,後方,5
5,,7,,,,,ブレイヴロッカー,,セ,6,17,3,28,中山,T,2500,良,12,13,日経賞G2,37.9,中団,5,2,21,東京,T,3400,良,3,11,ダイヤモＨG3,34.9,差し,7,1,5,京都,T,3000,良,3,2,万葉ＳＨ,34.6,先行,4,12,6,中山,T,3600,良,4,9,ステイヤG2,34.2,先行,3,11,15,京都,T,2000,良,10,10,アンドロ(L),35.1,中団,6
6,,8,,,,,レッドテリオス,,牡,5,6,6,14,東京,T,2400,良,1,4,江の島Ｓ･3勝,34.4,先行,4,5,16,東京,T,2400,良,4,10,六社Ｓ･3勝,34.4,逃げ,4,4,19,中山,T,2200,良,6,4,サンシＨ･3勝,33.6,中団,6,3,8,中山,T,2500,良,12,3,湾岸Ｓ･3勝,36.8,後方,10,12,27,中山,T,2500,良,6,2,グレイト･3勝,34.4,先行,5
6,,9,,,,,エコロレイズ,,牡,5,6,6,14,東京,T,2400,良,5,11,江の島Ｓ･3勝,34.7,中団,8,4,19,中山,T,2200,良,8,11,サンシＨ･3勝,33.9,後方,6,3,8,中山,T,2500,良,5,9,湾岸Ｓ･3勝,35.8,後方,2,2,21,小倉,T,2600,良,1,6,皿倉山特･2勝,35.3,差し,8,12,28,中山,T,2500,良,6,7,グッドＨ･2勝,36.4,先行,3
7,,10,,,,,バルナバ,,牡,4,4,6,28,函館,T,2000,良,15,11,函館記念ＨG3,35.6,後方,11,4,12,福島,T,2000,良,9,2,福島民報(L),35.2,中団,6,3,1,小倉,T,2000,良,1,2,関門橋Ｓ･3勝,35.9,先行,4,2,1,京都,T,2200,良,4,5,八坂Ｓ･3勝,33.3,追込,7,12,14,中京,T,2200,稍,1,3,一宮特別･2勝,34.7,先行,3
7,,11,,,,,アマキヒ,,牡,4,8,5,31,東京,T,2500,良,9,6,目黒記念ＨG2,34.0,中団,7,4,11,阪神,T,2600,良,3,2,大阪―ハＨ,33.8,先行,6,2,28,阪神,T,3000,良,1,1,松籟ＳＨ･3勝,35.1,先行,9,12,27,中山,T,2500,良,2,3,グレイト･3勝,34.6,先行,9,10,26,京都,T,3000,稍,11,12,菊花賞G1,35.7,後方,10
8,,12,,,,,ラスカンブレス,,セ,5,11,5,10,東京,T,2400,良,7,6,メトロポ(L),34.1,後方,22,12,6,中山,T,3600,良,11,6,ステイヤG2,34.8,中団,8,10,13,東京,T,2000,良,17,1,オクトＨ(L),34.3,後方,12,7,20,小倉,T,2000,良,4,6,小倉記念ＨG3,35.4,追込,9,5,17,東京,T,2400,稍,1,1,六社Ｓ･3勝,36.4,差し,7
8,,13,,,,,ホールネス,,牝,6,5,6,21,東京,T,1800,稍,6,12,府中牝馬ＨG3,35.1,中団,5,5,16,新潟,T,2000,良,8,10,新潟大賞ＨG3,34.0,中団,7,3,28,中山,T,2500,良,9,14,日経賞G2,36.8,中団,62,1,19,中京,T,2200,良,14,5,日経新春ＨG2,38.4,中団,10,11,10,京都,T,2200,良,3,2,エリザベG1,34.4,差し,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072601010212,2026.7.26,日,札幌,1札2,12,厚岸特別,1勝,芝,2000,A,4,,,16,16:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,クリスレジーナ,,牝,3,2,7,11,函館,T,2000,稍,9,1,北斗特別･1勝,36.2,中団,3,6,21,函館,T,2000,良,2,5,遊楽部特･1勝,35.7,先行,7,5,2,京都,T,2200,良,3,3,矢車賞･1勝*,34.1,差し,6,3,21,中山,T,1800,良,10,7,フラワーG3,33.7,後方,9,1,18,京都,T,2000,良,1,2,新馬,35.4,逃げ,初
