レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021201,2026.5.31,日,東京,2東C,1,,未勝利,ダート,1600,,2,良(暫定),晴(暫定),16,09:40,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ユニバーサルラヴ,,牝,3,9,3,29,中山,D,1200,稍,8,4,未勝利,38.9,中団,13,12,27,中山,D,1200,稍,4,4,新馬,38.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ジャメビュ,,牝,3,6,4,18,中山,D,1200,良,7,6,未勝利・牝,37.1,中団,6,3,7,中山,D,1200,重,6,4,未勝利・牝,37.3,中団,連,2,28,中山,D,1200,重,3,5,未勝利・牝,36.7,差し,3,2,7,東京,D,1400,良,5,8,未勝利・牝,38.4,中団,4,1,10,中山,D,1200,良,5,7,未勝利・牝,37.9,後方,2
2,,3,,,,,セイカユウヒ,,牡,3,3,5,12,川崎,D,1500,良,3,7,エメラ,----,先行,3,4,19,中山,D,1200,良,7,7,未勝利,37.7,中団,3,3,29,中京,T,1200,良,8,7,未勝利,34.1,後方,4,3,1,小倉,T,1200,良,3,9,未勝利,35.0,差し,2,2,14,小倉,T,1200,良,5,11,未勝利,35.1,後方,3
2,,4,,,,,キリミツ,,牡,3,3,5,9,東京,D,1600,良,5,7,未勝利,37.7,先行,11,2,21,東京,D,1600,良,10,8,未勝利,40.8,先行,12,11,29,東京,D,1600,良,3,7,未勝利*,37.6,差し,13,8,30,新潟,T,1800,良,7,1,未勝利*,36.0,中団,2,8,16,新潟,T,1600,良,2,7,新馬,33.9,差し,初
3,,5,,,,,グランマエストロ,,牡,3,3,5,9,東京,T,1400,良,4,1,未勝利,34.6,差し,2,4,25,東京,T,1400,良,2,1,未勝利,34.2,差し,9,2,21,東京,T,1600,良,3,1,未勝利,34.1,差し,12,11,29,東京,T,1400,良,2,1,未勝利*,34.3,先行,4,11,2,東京,T,1600,良,3,2,未勝利*,34.9,先行,9
3,,6,,,,,トワイライトビュー,,牡,3,4,5,3,東京,D,1600,稍,4,6,未勝利,37.7,先行,2,4,18,中山,D,1800,良,5,7,未勝利,38.2,先行,22,11,15,福島,D,1700,良,5,4,未勝利*,38.3,中団,3,10,25,京都,D,1400,良,5,8,未勝利*,39.2,中団,10,8,17,中京,D,1400,良,5,11,新馬,37.8,後方,初
4,,7,,,,,ピュアクローム,,牡,3,6,4,19,中山,D,1200,良,6,11,未勝利,36.8,後方,10,2,10,東京,T,1600,良,12,14,新馬,34.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,カテドラルクォーツ,,牡,3,4,5,3,東京,T,1600,良,13,15,未勝利,35.0,逃げ,9,2,28,小倉,T,1200,稍,9,10,未勝利,35.5,中団,9,12,27,阪神,T,1600,良,9,12,未勝利*,35.1,後方,6,11,15,東京,D,1600,良,6,9,未勝利*,38.5,中団,3,10,25,東京,D,1400,稍,15,4,新馬,38.9,後方,初
5,,9,,,,,ショウナンタヅナ,,牡,3,11,3,15,中山,D,1200,良,13,8,未勝利,37.0,後方,4,2,15,小倉,T,1200,稍,13,13,未勝利,35.6,後方,5,1,11,中山,D,1200,良,10,4,未勝利,37.3,後方,4,12,13,中山,T,1600,良,9,12,未勝利*,35.8,先行,3,11,22,福島,D,1700,良,8,7,未勝利*,41.9,先行,8
5,,10,,,,,テラシエスタ,,牡,3,32,10,19,新潟,T,1400,稍,11,11,新馬,35.8,後方,2,10,4,東京,T,1400,良,外,--,新馬,----,,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ホウオウライセンス,,牡,3,9,3,29,中山,D,1800,稍,10,6,未勝利,43.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ビーストウォーズ,,牡,3,10,3,21,中京,D,1800,良,13,7,未勝利,42.4,中団,3,2,28,小倉,T,2000,稍,12,15,未勝利,38.9,逃げ,9,12,28,中山,T,2000,良,16,16,新馬,37.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ミラビリオン,,牡,3,9,3,29,中京,D,1200,良,4,2,未勝利,36.9,先行,2,3,14,中京,D,1200,良,4,4,未勝利,36.7,差し,3,2,22,東京,D,1400,良,7,4,未勝利,37.0,後方,9,12,20,中京,D,1200,稍,3,13,未勝利*,36.3,追込,2,12,6,中山,D,1200,良,14,2,未勝利*,39.7,後方,9
7,,14,,,,,セランディア,,牝,3,6,4,18,福島,D,1150,良,8,15,未勝利,37.7,中団,8,2,21,小倉,T,1200,良,15,17,未勝利・牝,35.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,タイヨウノユビワ,,牝,3,22,12,27,中山,T,1600,良,15,15,新馬,37.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,16,,,,,ゴールデンボート,,セ,3,6,4,19,福島,D,1700,良,12,12,未勝利,41.2,後方,17,12,21,中山,T,1600,重,16,12,未勝利*,38.7,後方,11,10,5,東京,T,2000,良,12,11,新馬,36.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021203,2026.5.31,日,東京,2東C,3,,未勝利,ダート,1600,,2,良(暫定),晴(暫定),16,10:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ピードモント,,セ,3,6,4,18,中山,D,1800,良,3,4,未勝利,37.9,差し,9,2,14,東京,D,1600,良,5,6,未勝利,36.3,後方,15,11,1,東京,D,1600,不,8,6,未勝利*,37.8,中団,7,9,14,阪神,D,1800,良,11,2,新馬,41.1,中団,初,,,,,,,,,,,,
1,,2,,,,,ブレイブシュガー,,牡,3,3,5,9,東京,D,1300,良,5,9,未勝利,37.7,後方,4,4,12,中山,D,1200,稍,5,9,未勝利,37.4,後方,10,1,31,東京,D,1600,良,12,13,未勝利,37.7,後方,5,12,28,中山,D,1800,良,9,11,新馬,42.7,後方,初,,,,,,,,,,,,
2,,3,,,,,ティブロン,,牡,3,2,5,16,新潟,D,1800,良,6,10,未勝利,40.2,中団,7,3,28,中山,D,1800,重,9,6,未勝利,38.7,中団,2,3,14,中山,D,1800,良,7,10,未勝利,39.5,中団,2,2,28,小倉,T,2000,稍,10,12,未勝利,37.3,後方,4,2,1,東京,T,1800,良,11,12,未勝利,35.3,中団,9
2,,4,,,,,カシマライフウ,,牡,3,4,5,3,東京,D,1600,稍,3,3,未勝利,37.1,差し,4,4,4,中山,D,1800,稍,6,2,未勝利,38.7,中団,10,1,24,中山,D,1800,良,6,3,未勝利,39.2,中団,3,1,4,中山,D,1800,稍,3,2,未勝利,41.0,差し,4,12,6,中山,D,1800,良,2,5,未勝利*,37.9,差し,4
3,,5,,,,,エッチェレンテ,,牡,3,29,11,9,東京,D,1600,稍,8,2,新馬,37.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B,6,,,,,ヴァンデスペランス,,牡,3,8,4,4,中山,D,1800,稍,3,1,未勝利,38.4,先行,3,3,14,中山,D,1800,良,3,3,未勝利,39.2,先行,9,1,12,中山,D,1800,良,4,3,未勝利,40.0,差し,3,12,20,中山,D,1800,良,4,1,未勝利*,39.2,先行,8,10,25,東京,T,2000,良,4,4,新馬,34.3,先行,初
4,,7,,,,,ブッチギレ,,牡,3,8,4,5,中山,D,1800,不,8,8,未勝利,41.4,先行,2,3,22,中山,D,1800,良,12,9,未勝利,41.5,後方,17,11,24,東京,D,1600,良,8,7,未勝利*,38.9,先行,2,11,9,東京,D,1600,稍,7,6,未勝利*,38.3,中団,9,9,7,中山,D,1800,良,9,6,新馬,40.0,中団,初
4,,8,,,,,ウインルナロッサ,,牡,3,7,4,12,中山,D,1800,稍,12,9,未勝利,40.4,中団,4,3,15,中山,T,2000,良,10,12,未勝利,36.2,ﾏｸﾘ,3,2,22,東京,D,1400,良,5,10,新馬,38.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,ベアブルージュ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ベネファクター,,牡,3,5,4,26,福島,D,1700,良,8,10,未勝利・若,39.5,中団,8,3,4,川崎,D,1500,不,6,6,マーチ,----,中団,4,2,1,小倉,T,1200,良,8,6,未勝利,35.3,中団,16,10,11,東京,T,1600,良,11,5,新馬,34.7,逃げ,初,,,,,,,,,,,,
6,,11,,,,,スミレノハナ,,牝,3,2,5,17,東京,D,1600,良,14,15,未勝利・牝,40.3,後方,11,2,28,中山,T,1800,良,9,9,１勝ｸﾗｽ・牝*,39.4,後方,4,2,1,東京,T,1800,良,14,14,未勝利,35.2,後方,5,12,27,中山,D,1200,稍,14,11,新馬,42.1,後方,初,,,,,,,,,,,,
6,,12,,,,,フェスティヴハート,,牝,3,2,5,16,東京,D,1400,良,14,11,未勝利・牝,38.6,中団,11,3,4,川崎,D,1400,不,5,1,アクア,----,先行,5,1,25,中山,D,1200,良,6,6,未勝利,39.1,先行,7,12,7,中山,D,1200,良,3,7,未勝利*,38.2,差し,3,11,15,東京,D,1400,良,7,3,未勝利・牝*,40.0,先行,3
7,,13,,,,,ゴットタレント,,牡,3,16,2,7,東京,D,1600,良,6,3,未勝利,38.0,中団,4,1,11,中山,D,1800,良,3,6,未勝利,40.1,差し,2,12,27,中山,D,1800,稍,11,4,未勝利*,40.5,中団,9,10,25,東京,D,1600,稍,4,5,未勝利*,37.3,先行,3,10,4,東京,D,1600,良,3,6,未勝利*,38.3,差し,3
7,B,14,,,,,アドマイヤウルトラ,,牡,3,8,4,4,中山,D,1800,稍,6,2,未勝利,40.5,中団,12,1,12,中山,T,2000,良,14,5,未勝利,37.2,後方,4,12,13,中山,T,1600,良,5,3,未勝利*,35.3,中団,3,11,24,東京,D,1600,良,3,4,未勝利*,37.9,先行,連,11,15,東京,D,1600,良,消,--,未勝利*,----,,5
8,,15,,,,,モンスターラッシュ,,牡,3,15,2,15,東京,D,1600,良,7,4,新馬,39.2,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ヘヴンリーサイン,,牡,3,9,3,29,中京,T,2000,良,14,12,未勝利,34.3,後方,2,3,15,中山,T,2000,良,9,17,未勝利,35.6,後方,3,2,21,小倉,T,1800,良,12,9,未勝利,35.7,後方,3,2,1,東京,T,1600,良,7,15,新馬,34.2,中団,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021204,2026.5.31,日,東京,2東C,4,,未勝利,芝,1600,C,2,良(暫定),晴(暫定),18,11:10,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ヤマニンルーバス,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ラウターユーベル,,牡,3,2,5,17,東京,T,1800,良,8,13,未勝利,33.4,後方,連,5,7,船橋,D,1600,良,5,5,ナイス,----,逃げ,13,2,7,京都,D,1900,良,8,8,未勝利,40.6,中団,2,1,25,中山,D,1800,良,11,2,新馬,42.1,中団,初,,,,,,,,,,,,
2,,3,,,,,クインズサクラ,,牝,3,14,2,21,東京,D,1600,良,16,15,新馬,40.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,フューチャプライム,,牝,3,10,3,22,中山,T,2000,良,15,6,未勝利,38.6,中団,9,1,17,中山,T,2000,良,9,11,未勝利,35.7,中団,8,11,24,東京,T,2000,良,6,4,未勝利*,34.4,後方,3,11,2,東京,T,1600,良,7,7,新馬・牝,33.8,後方,初,,,,,,,,,,,,
3,,5,,,,,ウインアプローチ,,牡,3,3,5,10,東京,T,1600,良,2,2,未勝利,33.9,差し,16,1,18,中山,T,1600,良,2,1,新馬,34.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,シンクシビリティ,,牝,3,連,5,23,新潟,D,1200,稍,8,15,未勝利,38.1,中団,9,3,22,中京,D,1400,良,11,16,未勝利,40.2,中団,7,1,31,京都,D,1400,良,12,11,未勝利,38.4,後方,連,1,25,中山,D,1200,良,10,8,未勝利,38.9,中団,3,1,4,中山,D,1200,稍,4,13,新馬,39.1,差し,初
4,,7,,,,,セリエンクーニゲン,,牝,3,3,5,10,東京,T,1600,良,3,5,未勝利,33.7,差し,13,2,8,小倉,T,1800,良,6,4,未勝利,36.4,先行,9,12,7,中京,T,1400,良,9,2,新馬,34.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ウッケン,,牝,3,5,4,26,福島,T,1200,良,13,11,未勝利・牝,35.3,先行,12,2,1,小倉,T,1200,良,12,17,未勝利,35.3,後方,15,10,18,東京,T,1400,良,12,11,新馬・牝,34.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,,,,,メイアイリス,,牝,3,9,3,28,中山,D,1200,重,15,15,未勝利,39.8,後方,6,2,14,京都,D,1800,稍,13,10,未勝利・牝,46.5,後方,5,1,10,中山,D,1800,良,10,4,新馬・牝,43.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,スチールギターラグ,,牝,3,2,5,17,東京,T,1800,良,4,7,未勝利,33.5,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,フォーエバーラブ,,牡,3,3,5,10,東京,T,2000,良,6,9,未勝利,34.3,先行,2,4,26,福島,T,1800,良,5,13,未勝利,34.8,中団,8,2,28,中山,D,1800,重,11,11,未勝利,42.1,中団,2,2,14,東京,D,1400,良,12,10,未勝利,38.9,中団,9,12,13,中京,T,1600,良,8,13,未勝利*,34.7,後方,11
6,,12,,,,,トランスマーレ,,牝,3,4,5,3,東京,T,1800,良,2,2,未勝利,33.9,差し,10,2,21,東京,T,1600,良,8,3,未勝利,34.7,中団,3,1,31,東京,T,1600,良,3,4,未勝利,34.2,差し,12,11,9,東京,T,1600,良,4,3,未勝利・牝*,33.7,追込,12,8,16,新潟,T,1400,良,7,6,新馬・牝,35.4,中団,初
7,,13,,,,,ヤマカンドリーミン,,牡,3,連,5,23,東京,D,1400,重,11,6,未勝利,39.3,先行,3,5,2,新潟,T,1400,稍,8,7,未勝利,37.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ルシアージュ,,牝,3,2,5,17,東京,T,1800,良,6,5,未勝利,33.9,中団,5,4,11,福島,T,2000,良,6,7,未勝利,35.8,中団,14,1,4,中山,T,2000,良,6,8,新馬,35.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,15,,,,,ルージュダズリング,,牝,3,5,4,26,東京,T,2400,良,9,10,未勝利,36.1,中団,2,4,12,福島,T,1800,良,13,12,未勝利,35.9,中団,11,1,25,中山,T,2000,良,9,6,新馬,34.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ゴールドフリーダム,,セ,3,2,5,17,新潟,T,2000,良,8,13,未勝利・若,37.4,中団,7,3,29,中京,T,2000,良,8,10,未勝利,34.8,中団,連,3,21,中山,D,1800,良,8,7,未勝利,40.3,先行,6,2,7,東京,D,1600,良,7,14,未勝利,37.4,後方,初,,,,,,,,,,,,
8,,17,,,,,キャリアビジョン,,牝,3,6,4,18,福島,T,2000,良,10,13,未勝利・牝,35.9,後方,13,1,17,中山,T,2000,良,11,17,未勝利,35.4,中団,8,11,23,東京,T,1800,良,10,13,未勝利・牝*,34.2,後方,6,10,13,東京,T,1600,良,15,8,新馬・牝,34.5,後方,初,,,,,,,,,,,,
8,,18,,,,,トウシンライオット,,牡,3,2,5,16,東京,T,1400,良,8,17,未勝利,34.7,中団,7,3,28,中京,D,1800,稍,10,13,未勝利・若,40.5,中団,2,3,15,中山,D,1200,良,8,11,未勝利,39.0,中団,9,1,11,中山,D,1200,良,6,11,未勝利,38.6,中団,4,12,14,中山,D,1200,稍,11,4,未勝利*,37.8,後方,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021205,2026.5.31,日,東京,2東C,5,,1勝,ダート,1400,,2,良(暫定),晴(暫定),16,12:10,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,モズタンケ,,牡,3,9,3,29,中山,D,1200,稍,2,3,１勝ｸﾗｽ*,37.2,先行,2,3,15,中山,D,1200,良,1,4,未勝利,37.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,2,,,,,マジェステラ,,牝,3,9,3,28,中山,D,1200,重,1,2,未勝利・牝,37.1,先行,2,3,14,中京,D,1200,良,2,7,未勝利,37.5,先行,3,2,21,東京,D,1400,良,8,9,未勝利・牝,38.1,中団,11,12,7,中京,T,1600,良,13,9,未勝利*,35.5,中団,2,11,23,東京,D,1300,良,6,2,未勝利*,37.5,中団,2
3,,3,,,,,マーガレットクレア,,牝,3,2,5,16,東京,D,1400,良,9,13,１勝ｸﾗｽ*,36.5,後方,7,3,29,中山,D,1200,稍,8,10,１勝ｸﾗｽ*,36.5,後方,10,1,18,中山,D,1200,良,1,6,未勝利,38.1,差し,3,12,27,中山,D,1200,稍,4,9,未勝利*,37.8,差し,9,10,25,東京,D,1600,稍,9,9,未勝利*,37.5,中団,3
4,,4,,,,,トヨサカエ,,牡,3,4,5,3,東京,D,1400,稍,4,2,１勝ｸﾗｽ*,36.0,追込,8,3,7,中山,D,1200,重,1,1,未勝利,36.3,差し,3,2,15,東京,D,1300,良,2,3,未勝利,35.9,差し,3,1,25,中山,D,1200,良,3,9,未勝利,36.9,差し,初,,,,,,,,,,,,
