レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042603010601,2026.4.26,日,福島,1福6,1,,未勝利,ダート,1150,,2,良,晴,16,09:45,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
8,,14,,,,,エコロラヴァー,,牝,3,9,2,22,小倉,T,1800,良,3,4,未勝利・牝,35.5,差し,3,1,31,小倉,T,1800,良,5,5,未勝利,36.7,先行,8,12,6,阪神,T,1600,良,7,5,未勝利・牝*,34.0,中団,8,10,11,東京,T,1600,良,3,6,新馬,33.8,先行,初,,,,,,,,,,,,
8,,15,,,,,アート,,牡,3,8,2,28,小倉,T,2000,稍,11,9,未勝利,38.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042603010606,2026.4.26,日,福島,1福6,6,,1勝,芝,2600,B,6,良(暫定),晴(暫定),16,12:35,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,テイキットイージー,,牡,5,2,4,12,福島,T,2600,良,7,8,燧ヶ岳特･1勝,36.7,中団,4,3,14,中山,T,2500,良,7,10,１勝ｸﾗｽ,35.2,中団,2,2,28,小倉,T,2600,稍,11,11,脊振山特･1勝,37.5,中団,14,11,24,福島,T,2600,良,9,11,磐梯山特･1勝,35.2,後方,2,11,8,福島,T,2000,良,10,12,三春駒特･1勝,34.6,後方,3
2,B,2,,,,,ドゥラシェーナ,,牝,5,5,3,22,阪神,T,2400,良,4,9,１勝ｸﾗｽ,34.5,逃げ,3,3,1,阪神,T,1800,良,10,13,１勝ｸﾗｽ,35.3,先行,3,2,7,京都,T,2400,良,9,9,１勝ｸﾗｽ,35.2,後方,18,10,5,京都,T,2000,稍,6,10,１勝ｸﾗｽ,35.0,後方,4,9,6,阪神,T,2000,良,5,7,１勝ｸﾗｽ,36.5,中団,4
3,,3,,,,,デリシュー,,牡,5,2,4,12,福島,T,2000,良,4,7,１勝ｸﾗｽ・若,34.9,差し,9,2,7,小倉,T,2000,稍,4,8,戸畑特別･1勝,35.5,追込,2,1,25,小倉,T,2000,良,5,7,１勝ｸﾗｽ,33.6,中団,9,11,24,福島,T,2600,良,12,15,磐梯山特･1勝,36.4,先行,5,10,19,新潟,T,2000,稍,13,9,松浜特別･1勝,36.3,先行,7
4,,4,,,,,ペネトレイトゴー,,セ,6,2,4,12,福島,T,2600,良,6,4,燧ヶ岳特･1勝,35.7,中団,4,3,14,中山,T,2500,良,3,6,１勝ｸﾗｽ,34.7,追込,4,2,15,東京,T,2400,良,6,11,１勝ｸﾗｽ,34.0,中団,2,2,1,東京,D,1600,良,8,13,１勝ｸﾗｽ,37.3,後方,25,8,10,中京,D,1900,良,8,5,１勝ｸﾗｽ,38.2,後方,11
4,B,5,,,,,キングズトゥルー,,牡,4,6,3,14,中山,T,2500,良,5,3,１勝ｸﾗｽ,35.6,先行,6,2,1,小倉,T,2600,良,6,2,足立山特･1勝,36.8,ﾏｸﾘ,12,11,9,福島,T,2600,良,3,1,１勝ｸﾗｽ,35.3,ﾏｸﾘ,8,9,15,中山,T,2500,良,1,3,１勝ｸﾗｽ,35.3,先行,3,8,24,札幌,T,2600,良,4,3,未勝利,39.0,ﾏｸﾘ,2
5,,6,,,,,キロノヴァ,,牡,4,10,2,15,東京,T,2400,良,8,12,１勝ｸﾗｽ,34.0,後方,24,8,31,新潟,T,2200,良,10,8,未勝利,36.7,後方,2,8,16,新潟,T,2400,良,7,9,未勝利,35.1,中団,5,7,12,函館,T,2600,良,13,3,未勝利,36.6,中団,2,6,29,福島,T,2600,良,2,12,未勝利,35.5,追込,9
5,,7,,,,,ブルージャイアント,,牡,4,5,3,21,中山,D,2400,良,9,6,１勝ｸﾗｽ,40.1,中団,20,11,1,東京,D,2100,重,10,6,１勝ｸﾗｽ,37.7,中団,3,10,13,東京,D,2100,良,6,3,１勝ｸﾗｽ,38.7,中団,16,6,22,東京,D,2100,良,1,5,未勝利,37.3,差し,連,6,15,東京,D,2100,重,2,2,未勝利,38.0,差し,6
6,B,8,,,,,シャインフリーリー,,牡,4,8,3,1,小倉,T,2000,良,13,13,唐戸特別･1勝,36.1,中団,2,2,15,小倉,T,2000,稍,9,8,１勝ｸﾗｽ,36.2,先行,2,2,1,小倉,T,2600,良,4,10,足立山特･1勝,36.3,差し,21,9,6,札幌,T,2000,良,16,4,未勝利,39.6,後方,2,8,24,札幌,T,2600,良,5,2,未勝利,39.2,先行,連
6,,9,,,,,ニシノエピカリ,,牝,4,3,4,4,中山,T,2000,良,5,7,１勝ｸﾗｽ,36.2,中団,21,11,8,福島,T,1800,良,15,6,１勝ｸﾗｽ・若,36.5,後方,5,10,4,東京,T,2000,良,9,8,１勝ｸﾗｽ・牝,33.9,逃げ,4,9,7,札幌,T,1800,稍,3,2,１勝ｸﾗｽ・牝,38.5,差し,15,5,24,東京,T,1800,良,8,7,カーネー･1勝,35.9,先行,8
7,,10,,,,,アスクデッドヒート,,牡,4,8,2,28,小倉,T,2600,稍,2,1,脊振山特･1勝,36.9,差し,2,2,15,小倉,T,2600,稍,2,3,１勝ｸﾗｽ,34.9,差し,3,1,24,小倉,T,2600,良,2,4,１勝ｸﾗｽ,34.9,先行,5,12,20,中京,T,2000,稍,4,8,ヤングジ･1勝,35.1,差し,2,12,6,中京,T,2000,良,12,12,１勝ｸﾗｽ,34.0,中団,14
7,,11,,,,,ワイドモヒート,,牡,5,7,3,8,阪神,T,2000,良,9,5,１勝ｸﾗｽ,37.1,先行,20,10,18,京都,T,2000,良,8,6,１勝ｸﾗｽ,37.8,先行,4,9,21,阪神,T,2000,良,13,10,１勝ｸﾗｽ,39.6,逃げ,46,11,2,福島,T,1800,稍,10,2,１勝ｸﾗｽ・若,37.5,先行,3,10,14,新潟,T,2000,良,1,4,１勝ｸﾗｽ・若,36.2,逃げ,9
8,,12,,,,,スラーヴァ,,牡,5,2,4,11,福島,D,1700,良,10,12,１勝ｸﾗｽ・若,39.3,後方,4,3,15,阪神,S,2970,良,14,12,障害未勝利,14.4,後方,14,12,7,中山,S,2880,良,10,8,障害未勝利,14.2,中団,3,11,16,福島,S,2750,良,5,7,障害未勝利,13.3,先行,7,9,27,中山,S,2880,良,8,9,障害未勝利,13.8,中団,2
8,B,13,,,,,フララナキラ,,牡,4,8,3,1,小倉,T,2000,良,17,8,唐戸特別･1勝,36.3,中団,4,1,31,小倉,T,2000,良,7,7,１勝ｸﾗｽ,35.9,先行,10,11,24,福島,T,2000,良,6,10,１勝ｸﾗｽ,35.3,逃げ,9,9,21,阪神,T,2000,良,9,6,１勝ｸﾗｽ,35.9,中団,13,6,21,阪神,T,2000,良,1,2,未勝利,35.8,先行,14
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042603010607,2026.4.26,日,福島,1福6,7,,1勝,ダート,1700,,4,良(暫定),晴(暫定),15,13:05,牝,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,サラサラヘアー,,牝,4,13,1,22,笠松,D,1400,良,1,1,青威リ,----,逃げ,3,1,5,名古,D,1700,良,3,2,仕事始,----,逃げ,2,12,24,名古,D,1500,不,1,1,愛知県,----,逃げ,2,12,9,名古,D,1400,良,1,1,Ｃ１１,----,逃げ,4,11,11,名古,D,1700,稍,3,2,仁王川,----,逃げ,2
2,,2,,,,,グランコネクシオン,,牝,5,8,3,1,小倉,D,1700,稍,11,8,１勝ｸﾗｽ,38.7,後方,4,2,1,小倉,D,1700,良,6,12,１勝ｸﾗｽ・牝,37.3,後方,10,11,23,東京,D,1600,良,11,10,１勝ｸﾗｽ・牝,36.1,後方,6,10,11,東京,D,1600,稍,8,9,１勝ｸﾗｽ・牝,36.9,後方,4,9,15,中山,D,1800,良,6,9,１勝ｸﾗｽ・牝,39.2,後方,3
2,,3,,,,,ザラタン,,牝,4,9,2,22,小倉,T,1200,良,11,8,１勝ｸﾗｽ・牝,33.9,後方,11,12,6,阪神,T,1600,良,8,6,１勝ｸﾗｽ,33.9,中団,5,11,1,京都,T,1600,良,8,9,１勝ｸﾗｽ,33.2,後方,3,10,11,京都,T,1800,良,10,6,１勝ｸﾗｽ・牝,35.3,先行,16,6,22,函館,T,1800,重,5,6,１勝ｸﾗｽ,37.1,先行,4
3,,4,,,,,ライヴスプーン,,牝,4,17,12,27,中山,D,1800,稍,6,8,１勝ｸﾗｽ,39.3,逃げ,2,12,13,中京,D,1800,良,5,5,１勝ｸﾗｽ・牝,38.1,先行,7,10,25,新潟,D,1800,良,4,7,１勝ｸﾗｽ,38.8,逃げ,連,10,18,新潟,D,1800,良,9,5,１勝ｸﾗｽ・牝,39.0,後方,7,8,30,新潟,D,1800,良,1,7,未勝利,38.3,逃げ,連
3,,5,,,,,カルミアクラウン,,牝,4,8,3,1,小倉,D,1700,稍,8,1,１勝ｸﾗｽ・牝,39.3,中団,4,2,1,小倉,D,1700,良,2,5,１勝ｸﾗｽ・牝,37.6,差し,14,10,26,京都,D,1800,重,6,5,１勝ｸﾗｽ・牝,36.8,先行,2,10,13,京都,D,1800,良,5,5,１勝ｸﾗｽ・牝,38.9,先行,12,7,19,小倉,D,1700,重,1,4,未勝利,37.7,先行,3
4,,6,,,,,アンリーベイビー,,牝,5,8,3,1,小倉,D,1700,稍,13,2,１勝ｸﾗｽ・牝,39.9,後方,2,2,14,小倉,D,1700,良,3,5,１勝ｸﾗｽ・牝,38.5,差し,2,2,1,小倉,D,1700,良,3,6,１勝ｸﾗｽ・牝,38.1,先行,8,12,7,中京,D,1400,良,6,7,１勝ｸﾗｽ・牝,37.6,中団,4,11,8,京都,D,1400,良,3,12,１勝ｸﾗｽ・牝,37.2,先行,9
4,,7,,,,,バレンシア,,牝,4,4,3,29,阪神,D,1800,良,4,5,１勝ｸﾗｽ,39.8,差し,18,11,22,京都,D,1800,良,6,7,１勝ｸﾗｽ・牝,37.7,中団,4,10,25,新潟,D,1800,良,7,8,１勝ｸﾗｽ,38.2,中団,6,9,15,阪神,D,1800,良,3,3,１勝ｸﾗｽ・牝,38.2,差し,3,8,23,中京,T,2000,良,6,7,１勝ｸﾗｽ・牝,34.4,後方,3
5,,8,,,,,リリーズブルーム,,牝,5,12,1,29,姫路,D,1800,良,1,3,ローズ,----,逃げ,3,1,13,園田,D,1700,良,2,2,Ｃ２　,----,逃げ,2,12,30,園田,D,1870,稍,2,1,Ｃ２　,----,逃げ,2,12,17,園田,D,1700,稍,2,3,Ｃ２　,----,逃げ,15,8,29,園田,D,1700,良,3,2,Ｃ１　,----,先行,2
5,,9,,,,,アーデルリーベ,,牝,4,16,1,4,京都,D,1200,良,10,7,１勝ｸﾗｽ,36.5,中団,11,10,18,京都,T,1400,良,14,9,１勝ｸﾗｽ,34.4,後方,連,10,13,京都,D,1200,良,14,3,１勝ｸﾗｽ,37.9,中団,10,8,3,中京,D,1200,良,4,2,１勝ｸﾗｽ,37.7,先行,7,6,14,阪神,D,1200,重,2,2,１勝ｸﾗｽ,36.7,先行,19
6,,10,,,,,ユージュアーナ,,牝,4,4,3,28,阪神,D,1400,良,4,4,１勝ｸﾗｽ・牝,37.5,先行,連,3,21,中京,D,1400,良,4,12,１勝ｸﾗｽ,37.3,先行,13,12,20,中京,D,1400,稍,11,6,１勝ｸﾗｽ・牝,37.5,後方,2,12,7,中京,D,1400,良,5,9,１勝ｸﾗｽ・牝,37.3,中団,2,11,24,福島,D,1700,良,8,8,１勝ｸﾗｽ・牝,39.7,逃げ,12
6,,11,,,,,マタミカンサン,,牝,4,4,3,28,中山,D,1800,重,2,2,１勝ｸﾗｽ・牝,38.1,逃げ,4,3,1,中山,D,1800,稍,2,2,１勝ｸﾗｽ・牝,37.8,先行,5,1,24,中山,D,1800,良,3,4,１勝ｸﾗｽ・牝,38.6,差し,23,8,16,札幌,D,1700,良,2,9,１勝ｸﾗｽ,38.5,先行,13,5,18,東京,D,1600,重,16,14,１勝ｸﾗｽ・牝*,38.5,中団,9
7,,12,,,,,レイフロレット,,牝,5,10,2,15,小倉,T,2600,稍,14,11,１勝ｸﾗｽ,37.8,後方,10,12,6,中京,D,1800,良,11,3,１勝ｸﾗｽ・牝,38.5,中団,4,11,9,福島,D,1700,良,3,10,１勝ｸﾗｽ・若,38.0,先行,4,10,13,京都,D,1800,良,4,9,１勝ｸﾗｽ・牝,38.9,先行,13,7,13,小倉,D,1700,良,6,8,１勝ｸﾗｽ・牝,39.9,中団,2
7,,13,,,,,エウテルペ,,牝,4,11,2,7,東京,D,1600,良,9,10,１勝ｸﾗｽ・牝,39.2,先行,32,6,29,福島,D,1700,良,1,2,未勝利・牝,38.3,先行,4,6,1,東京,D,1600,重,2,4,未勝利・牝,37.8,先行,6,4,19,中山,D,1200,良,9,10,未勝利・牝,37.4,後方,11,2,2,東京,D,1400,稍,7,6,未勝利・牝,38.8,中団,14
8,,14,,,,,ハイゼンスレイ,,牝,4,20,12,7,中京,D,1400,良,9,4,１勝ｸﾗｽ・牝,37.3,後方,3,11,16,福島,D,1700,良,4,7,１勝ｸﾗｽ・牝,38.9,差し,11,9,3,門別,D,1700,稍,1,1,デネブ,----,先行,4,8,3,札幌,D,1700,良,6,1,未勝利・牝,39.3,中団,3,7,13,函館,D,1700,良,2,1,未勝利・牝,38.8,逃げ,3
8,,15,,,,,ノアチュロス,,牝,4,4,3,28,中山,D,1800,重,5,10,１勝ｸﾗｽ・牝,39.3,後方,2,3,15,中山,D,1800,良,11,13,１勝ｸﾗｽ,39.1,後方,9,1,12,中山,D,1800,良,5,13,１勝ｸﾗｽ・牝,39.0,先行,2,12,27,中山,D,1800,稍,11,10,１勝ｸﾗｽ,40.1,中団,6,11,14,大井,D,1400,稍,1,2,サラ系,----,先行,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042603010608,2026.4.26,日,福島,1福6,8,,1勝,芝,1200,B,2,良(暫定),晴(暫定),16,13:35,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ダノンゴーイチ,,牡,6,6,3,15,中京,T,1200,良,8,7,１勝ｸﾗｽ,34.0,中団,3,2,21,小倉,T,1200,良,2,9,１勝ｸﾗｽ,34.6,差し,13,11,24,福島,T,1200,良,7,9,１勝ｸﾗｽ,34.4,中団,9,9,21,中山,T,1200,良,8,9,１勝ｸﾗｽ,33.5,中団,6,8,10,新潟,T,1400,重,18,11,１勝ｸﾗｽ,37.5,後方,58
2,,2,,,,,ピアストイヤーズ,,牡,4,2,4,12,福島,T,1200,良,3,4,１勝ｸﾗｽ,33.9,差し,10,1,31,小倉,T,1200,良,11,2,１勝ｸﾗｽ,34.4,中団,10,11,24,福島,T,1200,良,4,4,１勝ｸﾗｽ,34.6,先行,2,11,9,福島,T,1200,良,2,4,１勝ｸﾗｽ,35.0,先行,14,8,3,中京,T,1400,良,9,12,１勝ｸﾗｽ,34.3,中団,3
2,B,3,,,,,ニシノヒミチュ,,牝,4,9,2,21,小倉,T,1800,良,14,11,１勝ｸﾗｽ・牝,38.0,中団,14,11,15,福島,T,1200,良,15,11,１勝ｸﾗｽ・牝,35.8,後方,16,7,27,新潟,T,1400,良,15,8,１勝ｸﾗｽ・牝,35.7,先行,3,7,6,福島,T,1200,良,1,6,未勝利・牝,35.9,先行,12,4,12,福島,T,1200,良,7,7,未勝利・若,35.6,中団,12
3,,4,,,,,マキシマムドライブ,,牡,4,6,3,15,中京,T,1200,良,5,3,１勝ｸﾗｽ,34.1,中団,4,2,14,小倉,T,1200,良,4,2,１勝ｸﾗｽ,36.0,先行,8,12,20,中京,T,1400,稍,12,8,１勝ｸﾗｽ,36.7,逃げ,13,9,24,門別,D,1200,良,6,1,カサブ,----,先行,5,8,17,札幌,T,1200,稍,13,2,小樽特別･1勝,35.4,後方,5
3,,5,,,,,フォルトレス,,牝,4,10,2,14,小倉,T,1200,良,6,9,１勝ｸﾗｽ,34.4,後方,13,11,16,福島,T,1200,良,11,3,１勝ｸﾗｽ,34.2,後方,4,10,19,新潟,T,1200,稍,4,7,１勝ｸﾗｽ,34.3,追込,6,9,7,中山,T,1200,良,6,4,１勝ｸﾗｽ,34.0,逃げ,7,7,19,福島,T,1200,良,1,6,未勝利,34.8,追込,12
4,B,6,,,,,ベネメレンティ,,牝,5,8,3,1,小倉,T,1200,良,18,17,１勝ｸﾗｽ,38.5,中団,3,2,7,小倉,T,1200,稍,7,14,１勝ｸﾗｽ・牝,35.7,逃げ,30,7,12,小倉,T,1200,良,10,13,１勝ｸﾗｽ,35.9,中団,連,7,6,小倉,D,1000,良,12,12,１勝ｸﾗｽ,36.8,先行,3,6,14,阪神,T,1200,重,12,9,１勝ｸﾗｽ,36.3,先行,58
4,,7,,,,,ブラヴィーノ,,牡,7,8,2,28,小倉,T,1200,稍,16,18,１勝ｸﾗｽ,34.9,後方,2,2,14,小倉,T,1200,良,16,18,１勝ｸﾗｽ,35.5,後方,13,11,16,京都,D,1200,良,14,13,１勝ｸﾗｽ,37.1,後方,連,11,9,福島,T,1200,良,7,15,１勝ｸﾗｽ,35.0,中団,2,10,25,新潟,T,1000,良,6,13,稲光特別･1勝,32.6,中団,10
5,,8,,,,,ナンナンプー,,牝,4,連,4,18,福島,T,1200,良,11,6,１勝ｸﾗｽ,34.8,先行,7,2,28,小倉,T,1200,稍,11,4,１勝ｸﾗｽ,35.1,中団,3,2,7,小倉,T,1200,稍,3,6,１勝ｸﾗｽ・牝,34.6,差し,連,2,1,小倉,T,1200,良,4,12,１勝ｸﾗｽ,34.0,差し,10,11,22,福島,T,1200,良,9,11,１勝ｸﾗｽ,34.4,中団,2
5,,9,,,,,グランルーチェ,,セ,5,8,3,1,小倉,T,1200,良,7,15,１勝ｸﾗｽ,35.3,中団,4,1,31,小倉,T,1200,良,10,12,１勝ｸﾗｽ,34.1,後方,10,11,24,福島,T,1200,良,5,14,１勝ｸﾗｽ,34.3,中団,2,11,9,福島,T,1200,良,4,14,１勝ｸﾗｽ,34.6,追込,3,10,18,京都,T,1400,良,12,15,１勝ｸﾗｽ,34.3,中団,2
6,B,10,,,,,ペルフェツィオーネ,,牡,5,8,2,28,阪神,D,1400,良,15,15,１勝ｸﾗｽ,38.2,中団,4,1,31,京都,T,1600,良,13,14,１勝ｸﾗｽ,34.1,後方,連,1,25,小倉,T,1200,良,14,12,八幡特別･1勝,33.1,後方,9,11,24,福島,T,1200,良,8,13,１勝ｸﾗｽ,34.0,後方,12,8,30,札幌,T,1200,稍,11,13,１勝ｸﾗｽ,35.6,後方,8
6,,11,,,,,ヴァリアントマーチ,,牝,4,19,12,13,中京,T,1200,良,15,17,１勝ｸﾗｽ,34.4,先行,12,9,20,中山,D,1200,重,11,11,１勝ｸﾗｽ,39.1,中団,2,9,7,中山,T,1200,良,10,14,１勝ｸﾗｽ,33.9,先行,8,7,13,福島,T,1200,良,8,9,１勝ｸﾗｽ,35.3,後方,10,5,3,東京,T,1400,良,8,8,１勝ｸﾗｽ*,33.8,中団,5
7,,12,,,,,ホウオウガイア,,牝,4,9,2,22,小倉,T,1200,良,14,7,１勝ｸﾗｽ・牝,34.8,中団,10,12,13,中京,T,1200,良,9,8,１勝ｸﾗｽ,33.2,中団,4,11,16,福島,T,1200,良,2,6,１勝ｸﾗｽ,33.8,追込,8,9,21,中山,T,1200,良,7,8,１勝ｸﾗｽ,33.1,後方,5,8,17,札幌,T,1500,稍,11,7,１勝ｸﾗｽ・牝,35.8,後方,7
7,,13,,,,,ワールドシリーズ,,牡,5,9,2,22,阪神,D,1800,良,15,12,１勝ｸﾗｽ,45.0,中団,3,1,31,小倉,D,1700,良,13,16,１勝ｸﾗｽ,38.5,後方,7,12,14,中京,D,1200,稍,10,8,１勝ｸﾗｽ,37.5,後方,8,10,19,京都,D,1200,良,8,11,１勝ｸﾗｽ,36.3,後方,9,8,16,中京,D,1200,良,6,13,１勝ｸﾗｽ,37.1,中団,9
8,B,14,,,,,モルティフレーバー,,牝,4,2,4,11,福島,T,1200,良,4,14,１勝ｸﾗｽ・牝,33.6,追込,9,2,8,小倉,T,1200,良,15,11,１勝ｸﾗｽ,36.1,先行,8,12,14,中京,T,2000,稍,17,9,１勝ｸﾗｽ・牝,36.8,逃げ,8,10,18,京都,T,2000,良,7,4,１勝ｸﾗｽ,37.7,逃げ,13,7,19,小倉,T,2000,良,6,5,１勝ｸﾗｽ・牝,38.3,逃げ,15
8,B,15,,,,,タマモブラウンタイ,,牡,4,2,4,12,福島,T,1200,良,2,5,１勝ｸﾗｽ,34.6,先行,7,2,21,小倉,T,1200,良,6,7,１勝ｸﾗｽ,35.4,先行,2,2,8,小倉,T,1200,良,3,8,１勝ｸﾗｽ,35.6,逃げ,8,12,13,阪神,D,1400,良,12,11,１勝ｸﾗｽ,39.8,逃げ,3,11,22,福島,D,1150,良,15,7,１勝ｸﾗｽ,39.4,中団,7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042603010609,2026.4.26,日,福島,1福6,9,飯盛山特別,1勝,芝,2000,B,4,良(暫定),晴(暫定),16,14:05,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ピティロディア,,牡,4,9,2,22,小倉,T,2000,良,8,10,１勝ｸﾗｽ,35.8,中団,連,2,15,小倉,T,2000,稍,6,11,１勝ｸﾗｽ,35.7,中団,14,11,8,福島,T,2000,良,12,14,三春駒特･1勝,35.2,後方,2,10,25,新潟,T,1800,良,6,13,１勝ｸﾗｽ・若,33.9,中団,9,8,23,札幌,T,2000,稍,7,5,未勝利,36.7,中団,4
2,,2,,,,,ゼンノインヴォーク,,セ,7,8,3,1,小倉,T,2000,良,3,6,唐戸特別･1勝,34.6,追込,連,2,22,小倉,T,2000,良,4,4,１勝ｸﾗｽ,35.4,追込,3,1,31,小倉,T,2000,良,8,4,１勝ｸﾗｽ,36.1,先行,9,11,29,京都,T,1800,良,8,12,１勝ｸﾗｽ,34.5,後方,3,11,8,福島,T,2000,良,3,3,三春駒特･1勝,35.2,差し,3
3,,3,,,,,アドミラルシップ,,牡,5,連,4,19,福島,T,1800,良,2,3,１勝ｸﾗｽ,34.3,追込,4,3,21,中京,T,2000,良,6,5,１勝ｸﾗｽ,35.1,ﾏｸﾘ,10,1,12,中山,T,2000,良,10,4,１勝ｸﾗｽ,35.0,中団,4,12,13,中京,T,2200,良,13,3,１勝ｸﾗｽ,33.4,後方,7,10,25,東京,T,2000,稍,4,3,１勝ｸﾗｽ,33.9,先行,4
4,,4,,,,,ポッポノフェスタ,,牡,4,8,3,1,小倉,T,2000,良,14,15,唐戸特別･1勝,35.5,後方,連,2,22,小倉,T,2000,良,7,12,１勝ｸﾗｽ,36.4,先行,15,11,8,福島,T,2000,良,15,9,三春駒特･1勝,36.0,後方,3,10,19,新潟,T,2000,稍,11,8,松浜特別･1勝,35.7,先行,14,7,12,福島,T,2000,良,1,4,未勝利,36.2,先行,2
4,B,5,,,,,ウインボレロ,,牡,5,10,2,14,小倉,T,1800,良,6,11,１勝ｸﾗｽ,35.6,先行,67,11,2,福島,T,1800,稍,8,8,１勝ｸﾗｽ・若,36.4,後方,9,8,31,札幌,T,2000,重,5,8,１勝ｸﾗｽ,37.3,先行,3,8,10,札幌,T,1800,良,4,7,石狩特別･1勝,36.0,差し,17,4,14,福島,T,2000,良,1,2,未勝利,35.7,差し,3
5,,6,,,,,ゲンジ,,牡,4,2,4,12,福島,T,2600,良,5,1,燧ヶ岳特･1勝,35.9,先行,8,2,15,小倉,T,2600,稍,8,1,１勝ｸﾗｽ,35.6,中団,3,1,24,小倉,T,2600,良,3,5,１勝ｸﾗｽ,34.4,追込,7,12,6,中京,T,2000,良,6,10,１勝ｸﾗｽ,33.7,中団,4,11,8,福島,T,1800,良,6,2,１勝ｸﾗｽ・若,35.9,中団,6
