レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052404010801,2026.5.24,日,新潟,1新8,1,,未勝利,芝,1200,B,2,稍(暫定),晴(暫定),16,09:45,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
2026052404010811,2026.5.24,日,新潟,1新8,11,韋駄天Ｓ,ｵｰﾌﾟﾝ,芝,1000,B,0,稍(暫定),晴(暫定),16,15:15,,ﾊﾝﾃﾞ,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ベイビーキッス,,牝,4,2,5,9,新潟,T,1000,良,9,1,駿風Ｓ･3勝,33.9,中団,12,2,14,小倉,T,1200,良,12,10,下関Ｓ･3勝,34.8,後方,2,1,31,小倉,T,1200,良,8,1,巌流島Ｈ･3勝,33.9,中団,7,12,14,中京,T,1200,稍,2,4,知立Ｓ･3勝,33.7,追込,5,11,8,福島,T,1200,良,10,8,キビタＨ･3勝,35.7,先行,3
1,B,2,,,,,オーブルクール,,牝,5,4,4,25,京都,D,1200,稍,11,7,天王山Ｓ,38.1,先行,14,1,18,中山,D,1200,良,15,9,ジャニュ,39.1,中団,26,7,20,福島,D,1150,良,2,1,福島テレ,36.3,先行,2,7,5,福島,D,1150,良,1,3,ＴＵＦ杯･3勝,36.1,先行,12,4,12,中山,D,1200,良,1,1,２勝ｸﾗｽ・牝,36.5,逃げ,4
2,,3,,,,,テイエムリステット,,牡,5,4,4,26,福島,T,1200,良,15,4,モルガナＨ,34.8,先行,14,1,17,中山,T,1200,良,6,4,カーバンＨ,34.0,逃げ,7,11,30,京都,D,1400,良,9,7,オータム,38.1,先行,8,10,4,東京,D,1600,良,13,15,グリーン(L),38.2,逃げ,8,8,10,中京,T,1200,良,14,16,ＣＢＣ賞ＨG3,32.9,後方,7
2,,4,,,,,ディヴィナシオン,,牡,9,18,1,17,中山,T,1200,良,15,15,カーバンＨ,34.1,中団,27,7,12,福島,T,1200,良,11,10,安達太良,35.3,後方,8,5,17,京都,T,1200,重,6,9,鞍馬Ｓ,33.9,後方,5,4,13,中山,T,1200,稍,11,10,春雷ＳＨ(L),34.5,中団,8,2,16,小倉,T,1200,良,6,12,北九州短,33.6,後方,9
3,,5,,,,,テイエムスパーダ,,牝,7,10,3,15,阪神,T,1200,良,6,3,米子城ＳＨ,34.4,逃げ,15,11,30,京都,T,1200,良,17,13,京阪杯G3,34.9,後方,4,11,3,船橋,D,1000,稍,14,7,JBCスプG1,----,後方,8,9,7,阪神,T,1200,良,4,5,セントウG2,34.5,先行,5,8,3,新潟,T,1000,良,2,1,アイビスG3,32.1,逃げ,10
3,,6,,,,,モズナナスター,,牝,4,4,4,26,福島,T,1200,良,9,8,モルガナＨ,33.3,後方,2,4,12,中山,T,1200,良,2,14,春雷ＳＨ(L),33.0,追込,13,1,11,京都,T,1200,良,11,12,淀短距離(L),33.5,後方,4,12,14,中京,T,1200,稍,1,7,知立Ｓ･3勝,34.0,差し,2,11,29,京都,T,1400,良,7,9,東山ＳＨ･3勝,33.9,先行,3
4,,7,,,,,クムシラコ,,牡,8,4,4,26,福島,T,1200,良,14,15,モルガナＨ,34.0,中団,14,1,17,中山,T,1200,良,11,16,カーバンＨ,33.5,後方,12,10,26,新潟,T,1000,稍,8,14,ルミエＨ(L),32.5,後方,12,8,3,新潟,T,1000,良,11,9,アイビスG3,31.8,後方,5,6,28,函館,T,1200,良,12,14,青函ＳＨ,34.6,中団,5
4,B,8,,,,,シュラフ,,牝,4,2,5,9,新潟,T,1000,良,1,6,駿風Ｓ･3勝,33.3,差し,4,4,11,福島,T,1200,良,14,13,花見山特･2勝,34.5,後方,22,11,8,福島,T,1200,良,8,16,飯坂温泉･2勝,35.0,中団,3,10,18,新潟,T,1000,良,1,2,１勝ｸﾗｽ,32.9,差し,8,8,24,新潟,T,1000,良,4,2,１勝ｸﾗｽ,32.7,差し,連
5,,9,,,,,エコロレジーナ,,牝,6,6,4,12,中山,T,1200,良,13,11,春雷ＳＨ(L),33.4,後方,10,2,1,京都,T,1200,良,17,14,シルクロＨG3,33.6,中団,2,1,17,中山,T,1200,良,10,8,カーバンＨ,32.6,後方,6,12,7,中山,T,1200,良,4,7,ラピスラ(L),33.6,差し,6,10,26,新潟,T,1000,稍,3,3,ルミエＨ(L),32.6,追込,10
5,B,10,,,,,バグラダス,,牡,6,7,4,4,阪神,D,1400,稍,15,5,ポラリスＨ,39.1,先行,11,1,18,中山,D,1200,良,6,4,ジャニュ,36.0,後方,12,10,26,新潟,T,1000,稍,9,9,ルミエＨ(L),32.7,後方,6,9,14,中山,D,1200,稍,3,5,ラジオ日,34.7,追込,16,5,24,東京,D,1400,良,10,3,欅Ｓ,35.7,後方,9
6,,11,,,,,タツダイヤモンド,,牡,6,2,5,9,新潟,T,1000,良,14,16,駿風Ｓ･3勝,34.9,中団,24,11,23,京都,T,1200,良,14,15,醍醐Ｓ･3勝,34.4,先行,連,11,15,福島,D,1150,良,16,15,フルーツ･3勝,37.1,後方,3,10,26,新潟,T,1000,稍,13,16,ルミエＨ(L),32.8,後方,7,9,7,中山,T,1200,良,11,12,セプテＨ･3勝,34.9,先行,3
6,,12,,,,,デュガ,,セ,7,6,4,12,中山,T,1200,良,4,7,春雷ＳＨ(L),33.5,差し,13,1,11,京都,T,1200,良,12,2,淀短距離(L),34.7,先行,3,12,20,阪神,T,1200,良,1,5,タンザナＨ,33.9,逃げ,17,8,24,新潟,T,1400,良,2,10,朱鷺Ｓ(L),36.2,逃げ,3,8,3,新潟,T,1000,良,5,11,アイビスG3,31.8,中団,14
7,,13,,,,,シークレットヴァウ,,牡,5,9,3,22,中山,D,1200,良,14,14,千葉ＳＨ,37.6,中団,13,12,21,中京,D,1400,稍,11,12,コールド,37.5,先行,18,8,17,新潟,D,1200,良,15,5,ＮＳＴ賞Ｈ,38.2,中団,15,5,4,新潟,D,1200,稍,2,7,越後Ｓ,37.2,先行,3,4,13,福島,D,1150,良,1,4,やまびこ･3勝,36.9,差し,6
7,,14,,,,,アメリカンステージ,,牡,4,8,3,28,ｱﾗ首,D,1200,良,12,--,ＤＧＳG1,----,不明,6,2,14,ｻｳｼﾞ,D,1200,良,4,--,ダスプG2,----,不明,4,1,18,中山,D,1200,良,11,1,ジャニュ,38.2,先行,11,11,1,ｱﾒﾘｶ,D,1200,良,4,--,ＢＣＳG1,----,不明,4,10,5,京都,D,1200,重,2,1,藤森Ｓ,34.9,逃げ,26
8,B,15,,,,,ナスノカンゲツ,,牡,6,5,4,19,阪神,D,1200,良,5,13,陽春ＳＨ･3勝,35.0,後方,連,4,11,中山,D,1200,稍,10,10,卯月Ｓ･3勝,36.5,中団,5,3,7,阪神,D,1200,稍,5,15,なにわＳ･3勝,36.5,中団,4,2,7,京都,D,1200,良,9,16,橿原ＳＨ･3勝,36.3,中団,5,1,5,京都,D,1200,良,13,15,門松Ｓ･3勝,36.9,後方,4
8,B,16,,,,,ハートホイップ,,牝,7,2,5,9,新潟,T,1000,良,5,12,駿風Ｓ･3勝,33.2,後方,12,2,14,小倉,T,1200,良,16,16,下関Ｓ･3勝,35.7,中団,2,1,31,小倉,T,1200,良,14,16,巌流島Ｈ･3勝,34.2,後方,8,12,7,中山,T,1200,良,6,11,南総Ｓ･3勝,33.7,後方,4,11,8,福島,T,1200,良,7,13,キビタＨ･3勝,34.7,後方,11
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052404010812,2026.5.24,日,新潟,1新8,12,,1勝,ダート,1800,,4,稍(暫定),晴(暫定),15,16:00,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,マテンロウノカゼ,,牡,5,3,5,3,東京,D,1600,稍,7,1,１勝ｸﾗｽ,36.6,中団,2,4,19,福島,D,1700,良,3,6,１勝ｸﾗｽ,37.0,差し,2,4,4,中山,S,2880,良,5,6,障害未勝利,13.9,中団,6,2,22,小倉,S,2860,良,7,4,障害未勝利,13.9,中団,6,1,12,中山,S,2880,良,6,2,障害未勝利,13.7,先行,4
2,,2,,,,,カレンラップスター,,牡,4,2,5,9,新潟,D,1800,稍,2,2,１勝ｸﾗｽ,40.1,差し,8,3,15,中京,D,1800,良,6,10,１勝ｸﾗｽ,37.2,中団,3,2,21,東京,T,1800,良,9,5,２勝ｸﾗｽ,33.2,後方,11,12,6,中京,T,2000,良,7,5,１勝ｸﾗｽ,34.1,中団,3,11,16,東京,T,2000,良,5,4,１勝ｸﾗｽ,33.8,後方,4
2,,3,,,,,メイショウクモイ,,牡,6,4,4,26,京都,D,1800,良,2,5,１勝ｸﾗｽ,37.9,先行,2,4,12,阪神,D,1800,稍,3,8,１勝ｸﾗｽ,37.2,先行,3,3,22,中京,D,1800,良,8,6,１勝ｸﾗｽ,37.1,先行,19,11,9,福島,D,1700,良,6,6,１勝ｸﾗｽ・若,37.6,中団,16,7,19,小倉,D,1700,重,13,8,１勝ｸﾗｽ,37.5,後方,8
3,,4,,,,,ブルージャイアント,,牡,4,2,5,9,東京,D,2100,良,4,7,１勝ｸﾗｽ,39.1,先行,2,4,26,福島,T,2600,良,12,9,１勝ｸﾗｽ,37.2,後方,5,3,21,中山,D,2400,良,9,6,１勝ｸﾗｽ,40.1,中団,20,11,1,東京,D,2100,重,10,6,１勝ｸﾗｽ,37.7,中団,3,10,13,東京,D,2100,良,6,3,１勝ｸﾗｽ,38.7,中団,16
3,,5,,,,,マテンロウミラクル,,牡,5,2,5,9,新潟,D,1800,稍,11,4,１勝ｸﾗｽ,43.7,中団,14,2,1,東京,D,1600,良,6,5,１勝ｸﾗｽ,37.5,中団,6,12,20,中京,D,1400,稍,9,7,１勝ｸﾗｽ,36.9,後方,2,12,7,中京,D,1400,良,4,7,１勝ｸﾗｽ,37.1,差し,26,6,7,阪神,D,1400,良,6,6,１勝ｸﾗｽ,37.1,後方,3
4,,6,,,,,コスモシェルベット,,牡,4,3,5,3,新潟,D,1800,稍,3,3,１勝ｸﾗｽ・若,39.6,ﾏｸﾘ,2,4,18,福島,D,1700,良,7,5,１勝ｸﾗｽ,38.5,中団,3,3,31,船橋,D,1800,重,2,4,フレン,----,先行,連,3,22,中京,D,1800,良,7,10,１勝ｸﾗｽ,37.2,先行,10,1,10,中山,D,1800,良,12,14,１勝ｸﾗｽ,39.6,中団,3
4,B,7,,,,,プルメリアクヒオ,,牡,5,8,3,29,中山,D,1800,稍,8,7,１勝ｸﾗｽ,40.8,先行,3,3,7,中山,D,1800,重,10,8,１勝ｸﾗｽ,39.3,後方,6,1,25,中山,D,1800,良,9,7,１勝ｸﾗｽ,41.5,先行,52,1,25,中山,D,1800,良,8,5,１勝ｸﾗｽ,39.0,中団,2,1,13,中山,D,1800,良,4,6,１勝ｸﾗｽ,39.8,先行,連
5,,8,,,,,イエローブリック,,牡,4,5,4,16,大井,D,1800,不,8,3,アーバ,----,中団,9,2,15,小倉,D,2400,稍,10,13,１勝ｸﾗｽ,40.0,後方,3,1,24,小倉,D,2400,良,5,5,１勝ｸﾗｽ,39.1,先行,10,11,15,福島,D,2400,良,6,14,１勝ｸﾗｽ,40.0,中団,9,9,13,阪神,D,1800,良,12,10,１勝ｸﾗｽ,41.9,中団,2
5,,9,,,,,ヤマカツレオン,,セ,9,3,5,3,新潟,D,1800,稍,5,13,１勝ｸﾗｽ・若,39.9,ﾏｸﾘ,3,4,12,福島,D,1700,良,7,11,１勝ｸﾗｽ,38.6,先行,2,3,29,阪神,D,1800,良,5,10,１勝ｸﾗｽ,39.4,後方,49,4,20,福島,D,1700,良,11,8,１勝ｸﾗｽ,39.3,中団,4,3,23,阪神,D,1800,良,10,12,１勝ｸﾗｽ,39.1,中団,3
6,B,10,,,,,ローズマイスター,,牡,4,2,5,9,東京,D,2100,良,2,2,１勝ｸﾗｽ,37.5,差し,7,3,22,中京,D,1800,良,2,3,１勝ｸﾗｽ,36.0,差し,4,2,21,小倉,D,1700,良,11,1,１勝ｸﾗｽ,37.4,後方,2,2,7,小倉,D,1700,良,2,2,１勝ｸﾗｽ,36.9,差し,4,1,11,中山,D,1800,良,3,3,１勝ｸﾗｽ,38.6,差し,3
6,,11,,,,,タルタロス,,牡,5,2,5,9,新潟,D,1800,稍,3,6,１勝ｸﾗｽ,40.0,追込,4,4,12,福島,D,1700,良,5,10,１勝ｸﾗｽ,37.8,中団,18,12,6,中京,D,1900,良,8,9,１勝ｸﾗｽ,38.0,後方,2,11,24,福島,T,2600,良,11,12,磐梯山特･1勝,35.6,後方,3,11,1,東京,T,1800,良,8,12,１勝ｸﾗｽ,34.5,中団,16
7,,12,,,,,ニシノケンタマン,,牡,4,7,4,4,中山,D,1800,重,5,2,１勝ｸﾗｽ,37.2,中団,3,3,15,中山,D,1800,良,2,4,１勝ｸﾗｽ,38.2,差し,3,2,21,東京,D,1600,良,13,14,１勝ｸﾗｽ,35.9,中団,28,8,10,新潟,D,1800,不,3,7,１勝ｸﾗｽ,37.4,差し,11,5,24,東京,D,1600,良,9,9,１勝ｸﾗｽ*,36.8,先行,7
7,B,13,,,,,アバレリュウ,,牡,4,連,5,17,新潟,D,1800,良,2,4,１勝ｸﾗｽ,39.1,先行,21,12,20,中京,D,1900,稍,10,6,１勝ｸﾗｽ,38.9,中団,2,12,7,中山,D,1800,良,16,9,１勝ｸﾗｽ,38.9,後方,16,8,17,新潟,D,1800,良,1,1,未勝利,39.1,先行,2,8,2,新潟,D,1800,良,3,1,未勝利,38.3,追込,7
8,,14,,,,,チビノシエラザード,,牝,5,8,3,31,船橋,D,1800,重,6,11,フレン,----,後方,連,3,21,中山,D,2400,良,13,16,１勝ｸﾗｽ,41.7,後方,11,1,5,中山,D,2400,稍,11,8,１勝ｸﾗｽ,43.0,後方,11,10,19,新潟,D,2500,重,5,13,１勝ｸﾗｽ,38.9,中団,7,8,31,新潟,T,2000,良,9,9,１勝ｸﾗｽ・牝,40.9,先行,2
8,,15,,,,,ジーヴル,,牡,4,10,3,16,浦和,D,1400,稍,1,1,サラ系,----,先行,3,2,25,浦和,D,1500,重,2,1,「ハイ,----,逃げ,2,2,6,川崎,D,1400,良,1,1,サラ系,----,先行,4,1,8,浦和,D,1400,良,1,1,サラ系,----,先行,5,12,10,園田,D,1400,良,2,2,Ｃ２一,----,先行,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052405021001,2026.5.24,日,東京,2東A,1,,未勝利,ダート,1400,,2,稍(暫定),曇(暫定),16,10:00,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,タカラエイティ,,牝,3,8,3,28,中山,D,1200,重,10,13,未勝利・牝,37.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ミエスタ,,牝,3,3,5,2,東京,D,1400,重,2,2,未勝利・牝,38.4,逃げ,10,2,21,東京,D,1400,良,3,10,未勝利・牝,38.4,先行,14,11,15,東京,T,1600,良,10,6,新馬・牝,35.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ハングローズ,,牝,3,12,2,28,中山,D,1200,重,7,1,未勝利・牝,38.1,先行,3,2,7,東京,D,1400,良,2,3,未勝利・牝,38.1,差し,4,1,12,中山,D,1800,良,3,4,未勝利・牝,40.0,逃げ,2,12,27,中山,D,1800,稍,5,7,未勝利*,39.1,中団,14,9,21,中山,T,1600,良,6,5,未勝利・牝*,35.2,中団,8
2,,4,,,,,ヨルヴィック,,牝,3,7,4,4,中山,D,1200,稍,9,1,未勝利,39.0,逃げ,9,1,31,東京,D,1400,良,3,2,未勝利・牝,37.6,先行,10,11,23,東京,D,1600,良,6,4,新馬,38.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ラブカニュー,,牝,3,8,3,28,中山,D,1200,重,9,16,未勝利・牝,38.4,中団,11,1,10,中山,D,1800,良,12,12,新馬・牝,44.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,エリースノー,,牝,3,5,4,18,福島,D,1150,良,7,11,未勝利,36.9,後方,8,2,21,小倉,T,1200,良,11,14,未勝利・牝,35.4,先行,15,11,8,福島,T,1200,良,8,14,新馬,35.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ルージュリヴィエラ,,牝,3,4,4,26,東京,D,1400,稍,6,4,未勝利・牝,37.8,先行,11,2,7,東京,D,1400,良,6,2,未勝利・牝,38.4,中団,10,11,29,東京,D,1400,良,2,4,新馬,37.0,追込,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,キタノローズ,,牝,3,6,4,11,中山,D,1800,重,11,7,未勝利・牝,42.2,先行,3,3,22,阪神,D,1200,良,7,9,未勝利,37.3,中団,3,2,28,中山,D,1200,重,9,11,未勝利,37.5,中団,5,1,25,中山,D,1200,良,7,16,未勝利,39.5,中団,4,12,27,中山,D,1200,稍,13,12,新馬,38.3,後方,初
5,,9,,,,,スウィートラキ,,牝,3,7,4,4,中山,D,1200,稍,11,14,未勝利,38.4,後方,16,12,13,中山,D,1200,良,11,10,未勝利・牝*,40.3,中団,9,10,11,東京,D,1600,稍,11,15,新馬,40.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ハンナパール,,牝,3,4,4,26,東京,D,1400,稍,2,5,未勝利・牝,36.3,追込,3,4,5,中山,D,1200,不,4,11,未勝利,37.2,差し,2,3,22,中山,D,1200,良,7,12,未勝利,37.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ベッラモレーン,,牝,3,6,4,12,福島,D,1700,良,6,6,未勝利・牝,39.8,先行,13,1,10,中山,T,1600,良,11,10,未勝利,35.1,中団,4,12,14,中山,T,1600,稍,5,7,新馬,36.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ライヴマティーニ,,牝,3,6,4,11,福島,D,1700,良,11,12,未勝利,39.5,中団,8,2,14,東京,D,1400,良,11,15,未勝利,38.2,後方,10,12,6,中山,D,1200,良,10,3,新馬,38.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,B,13,,,,,オテンバプリンセス,,牝,3,4,4,26,東京,D,1400,稍,3,2,未勝利・牝,37.0,差し,9,2,21,東京,D,1400,良,16,2,未勝利・牝,39.6,中団,34,6,28,福島,D,1150,良,止,2,新馬,----,,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,プロスペラスナイン,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ルンベーラ,,牝,3,3,5,3,東京,D,1600,稍,6,7,未勝利・牝,39.2,逃げ,7,3,15,中山,D,1800,良,16,3,未勝利・牝,43.5,逃げ,4,2,14,京都,T,1800,良,6,3,未勝利,36.8,先行,8,12,21,中山,T,1800,重,12,6,未勝利・牝*,35.6,後方,4,11,23,東京,T,1800,良,3,3,未勝利・牝*,35.1,先行,3
8,,16,,,,,カシスピーチ,,牝,3,18,1,17,中山,D,1200,良,16,15,未勝利,39.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052405021002,2026.5.24,日,東京,2東A,2,,未勝利,ダート,1600,,2,稍(暫定),曇(暫定),16,10:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ファイアリービート,,牡,3,2,5,9,東京,D,1600,良,8,6,未勝利,37.7,中団,15,1,24,中山,D,1800,良,8,5,未勝利,39.7,中団,12,11,1,東京,D,1600,不,3,8,未勝利*,36.5,差し,3,10,11,東京,D,1400,稍,4,8,新馬,36.5,追込,初,,,,,,,,,,,,
1,,2,,,,,ナンヨーロイヤル,,牡,3,2,5,12,川崎,D,1500,良,7,4,エメラ,----,中団,6,3,28,中山,D,1800,重,10,7,未勝利,38.3,後方,2,3,12,船橋,D,1600,良,3,3,ベスト,----,先行,5,2,10,東京,D,1400,稍,10,4,未勝利,38.4,中団,10,11,29,東京,T,1800,良,10,4,未勝利*,35.2,中団,2
2,,3,,,,,タッカーヴァンバン,,牡,3,7,4,5,中山,T,2000,重,10,7,未勝利,38.9,先行,2,3,22,中山,T,2000,良,5,9,未勝利,36.2,中団,7,1,31,東京,T,1600,良,5,9,未勝利,35.1,先行,4,1,5,中山,T,1600,良,5,6,新馬,35.3,中団,初,,,,,,,,,,,,
2,,4,,,,,ハピナスター,,牡,3,3,5,3,東京,D,1400,稍,9,10,未勝利,37.0,後方,27,10,25,東京,D,1400,稍,6,14,新馬,37.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ニシノアオニヨシ,,牝,3,3,5,3,新潟,D,1200,稍,13,8,未勝利,38.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,キングスメッセージ,,牡,3,2,5,9,新潟,T,1200,良,16,15,未勝利・若,37.7,後方,10,3,1,小倉,T,1800,良,15,15,未勝利,39.6,中団,5,1,25,中山,D,1200,良,15,6,未勝利,39.5,後方,9,11,24,東京,T,1400,良,13,4,新馬,35.3,中団,初,,,,,,,,,,,,
4,,7,,,,,スティールヴォーグ,,牡,3,3,5,3,東京,D,1600,稍,2,2,未勝利,37.6,先行,10,2,21,東京,D,1600,良,3,1,未勝利,38.8,逃げ,3,1,31,東京,D,1600,良,2,6,未勝利,37.4,先行,7,12,13,中山,D,1800,良,3,7,新馬,40.9,逃げ,初,,,,,,,,,,,,
4,,8,,,,,アームアンフルール,,牡,3,3,5,3,東京,T,1600,良,8,13,未勝利,34.3,中団,12,2,10,東京,T,1600,良,8,7,新馬,35.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,コパノエイダン,,牡,3,10,3,14,中山,D,1800,良,5,4,未勝利,40.3,中団,4,2,15,東京,D,2100,良,5,2,未勝利,39.3,中団,3,1,24,中山,D,1800,良,2,4,未勝利,40.5,ﾏｸﾘ,2,1,10,中山,D,1800,良,3,5,未勝利,39.2,差し,14,10,5,東京,D,1400,良,9,5,未勝利*,39.8,中団,4
5,B,10,,,,,ノリキング,,牡,3,2,5,9,東京,D,1300,良,9,8,未勝利,38.7,後方,3,4,18,中山,D,1200,良,5,4,未勝利,37.4,中団,18,12,14,中山,D,1200,稍,9,2,新馬,38.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,トルネードアイル,,牡,3,2,5,9,東京,D,1600,良,3,1,未勝利,36.5,差し,8,3,15,中山,D,1800,良,2,1,未勝利,39.3,先行,4,2,14,東京,D,1600,良,3,2,未勝利,36.7,差し,10,12,6,中山,D,1800,良,4,2,未勝利*,38.9,先行,3,11,15,東京,T,2000,良,5,2,未勝利*,34.0,後方,4
6,,12,,,,,イニシオ,,牡,3,17,1,24,京都,T,2200,良,17,7,未勝利,39.0,後方,15,10,13,京都,T,1800,良,9,3,新馬,36.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ハデステソーロ,,牡,3,35,9,20,中山,T,2000,良,10,7,未勝利*,36.5,逃げ,11,7,6,福島,T,2000,良,5,3,新馬,37.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,サクセスブルー,,牡,3,5,4,19,福島,T,2000,良,10,6,未勝利,36.0,後方,8,2,22,東京,T,1800,良,7,9,未勝利,34.5,中団,10,12,13,中山,T,1800,良,6,6,新馬,34.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,B,15,,,,,ダゴベルト,,牡,3,10,3,14,中山,D,1800,良,14,7,未勝利,41.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,キタノドンカルロ,,牡,3,3,5,3,東京,D,1400,稍,6,9,未勝利,37.2,中団,9,3,1,小倉,D,1700,稍,9,9,未勝利,39.7,先行,5,1,25,中山,D,1200,良,7,7,未勝利,38.8,中団,10,11,16,東京,D,1400,良,止,6,未勝利*,----,,3,10,26,東京,D,1400,不,4,4,未勝利*,36.3,追込,4
