レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010401,2026.4.19,日,福島,1福4,1,,未勝利,ダート,1150,,2,良(暫定),晴(暫定),16,09:45,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
8,,15,,,,,ビッグフラワー,,牡,5,4,3,22,中京,T,1400,良,3,4,１勝ｸﾗｽ,34.1,差し,連,3,15,中京,T,1200,良,6,4,１勝ｸﾗｽ,33.5,後方,17,11,16,福島,T,1200,良,6,2,１勝ｸﾗｽ,34.5,中団,3,10,25,新潟,T,1400,良,3,8,１勝ｸﾗｽ,34.4,差し,14,7,19,函館,T,1200,良,7,6,１勝ｸﾗｽ,34.8,中団,2
8,,16,,,,,ララバニュルス,,牡,4,8,2,21,小倉,T,1200,良,10,2,１勝ｸﾗｽ,35.9,先行,33,7,6,函館,T,1200,稍,1,2,未勝利,34.9,差し,3,6,15,東京,T,1400,稍,4,2,未勝利,34.7,差し,3,5,25,東京,T,1600,稍,4,1,未勝利,35.7,先行,3,5,4,東京,T,1600,良,2,9,未勝利,34.0,追込,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010410,2026.4.19,日,福島,1福4,10,奥の細道特別,2勝,芝,2600,A,6,良(暫定),晴(暫定),16,14:40,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ハイラント,,セ,5,4,3,21,阪神,T,2600,良,6,7,淡路特別･2勝,34.0,後方,15,12,7,中山,T,2500,良,7,10,２勝ｸﾗｽ,35.6,先行,3,11,16,福島,T,2600,良,9,9,三陸特別･2勝,35.0,後方,12,8,24,札幌,T,1800,良,13,11,WASJ第４･2勝,35.9,後方,4,7,26,札幌,T,2600,良,7,6,ライラッ･2勝,35.8,後方,3
2,B,2,,,,,ビップチェイス,,牡,5,連,4,12,福島,T,2600,良,1,6,燧ヶ岳特･1勝,36.3,先行,13,1,12,中山,T,2000,良,14,11,１勝ｸﾗｽ,36.1,中団,2,12,27,中山,T,2200,良,18,9,１勝ｸﾗｽ,38.5,逃げ,2,12,13,中京,T,2200,良,12,7,１勝ｸﾗｽ,36.4,逃げ,8,10,18,新潟,T,2200,良,5,5,岩船特別･1勝,36.4,逃げ,3
3,,3,,,,,ベイラム,,牡,4,8,2,21,小倉,T,2600,良,3,9,皿倉山特･2勝,36.0,先行,4,1,24,小倉,D,2400,良,1,1,１勝ｸﾗｽ,37.8,先行,7,12,6,中京,D,1900,良,6,4,１勝ｸﾗｽ,38.7,先行,3,11,15,福島,D,2400,良,3,1,１勝ｸﾗｽ,40.0,先行,10,9,6,札幌,D,1700,良,5,2,１勝ｸﾗｽ,38.2,後方,2
4,,4,,,,,バーケンヘッド,,セ,4,12,1,24,小倉,T,2600,良,止,8,海の中道･2勝,----,,7,12,7,中山,T,2500,良,10,8,２勝ｸﾗｽ,36.0,先行,4,11,9,福島,T,2600,良,1,13,１勝ｸﾗｽ,34.9,差し,6,9,27,中山,T,2200,良,13,9,１勝ｸﾗｽ,35.8,後方,2,9,13,中山,T,2000,稍,8,7,１勝ｸﾗｽ,33.6,後方,10
4,,5,,,,,スズカミエール,,牝,5,8,2,21,小倉,T,2600,良,11,8,皿倉山特･2勝,36.4,中団,4,1,24,小倉,T,2600,良,1,1,１勝ｸﾗｽ,34.6,差し,22,8,23,中京,T,2200,良,4,1,長良川特･1勝,34.1,追込,3,8,2,中京,T,2000,良,4,7,１勝ｸﾗｽ・牝,33.9,追込,10,5,24,新潟,T,2000,良,8,1,石打特別･1勝,34.7,中団,5
5,,6,,,,,ウインマイルート,,牡,7,12,1,24,小倉,T,2600,良,4,6,海の中道･2勝,35.4,先行,4,12,28,中山,T,2500,良,5,12,グッドＨ･2勝,36.0,中団,6,11,16,福島,T,2600,良,10,8,三陸特別･2勝,35.5,後方,13,8,17,新潟,T,2200,良,3,6,阿賀野川･2勝,36.0,先行,5,7,12,福島,T,2600,良,8,3,信夫山特･2勝,37.2,中団,12
5,B,7,,,,,ヴァイザーバルコ,,セ,6,6,3,7,中山,T,2500,稍,6,10,潮来特Ｈ･2勝,38.4,ﾏｸﾘ,2,2,21,小倉,T,2600,良,12,10,皿倉山特･2勝,36.2,後方,4,1,24,小倉,T,2600,良,7,5,海の中道･2勝,35.6,中団,7,12,7,中山,T,2500,良,8,6,２勝ｸﾗｽ,35.3,中団,3,11,16,福島,T,2600,良,4,7,三陸特別･2勝,34.8,差し,13
6,,8,,,,,アンテロース,,牡,6,13,1,17,京都,T,2000,良,8,7,稲荷特別･2勝,35.1,ﾏｸﾘ,2,1,5,中山,T,2000,良,10,7,初日の出･2勝,34.7,後方,16,9,15,中山,T,1800,良,8,5,ディー･2勝,35.2,逃げ,17,5,17,新潟,T,2000,稍,1,5,尖閣湾特･1勝,35.0,逃げ,3,4,27,京都,T,1800,良,6,6,１勝ｸﾗｽ,34.9,先行,2
6,,9,,,,,ビッグベルーガ,,牡,6,20,11,29,東京,D,2100,良,16,6,２勝ｸﾗｽ,49.6,後方,14,8,23,札幌,D,2400,稍,1,6,１勝ｸﾗｽ,38.3,先行,6,7,12,函館,D,2400,良,6,7,１勝ｸﾗｽ,39.2,後方,連,7,5,函館,T,2600,稍,6,4,１勝ｸﾗｽ,37.6,中団,2,6,21,函館,T,2600,良,4,5,駒ケ岳特･1勝,35.0,追込,8
7,,10,,,,,リアルファインド,,牡,5,9,2,15,小倉,T,2600,稍,1,12,１勝ｸﾗｽ,35.4,逃げ,14,11,9,福島,T,2600,良,5,15,１勝ｸﾗｽ,35.4,中団,24,5,25,東京,T,2400,稍,6,6,１勝ｸﾗｽ,34.7,先行,24,12,7,中京,T,2200,良,17,13,１勝ｸﾗｽ,38.0,後方,24,6,23,函館,T,2600,良,9,6,１勝ｸﾗｽ,38.4,先行,9
7,,11,,,,,ラーシャローム,,牡,4,6,3,7,中山,T,2500,稍,4,9,潮来特Ｈ･2勝,36.9,追込,10,12,28,中山,T,2500,良,9,9,グッドＨ･2勝,35.9,後方,9,10,26,京都,T,3000,稍,17,16,菊花賞G1,39.2,後方,10,8,16,札幌,T,2600,良,1,8,１勝ｸﾗｽ,35.1,先行,2,8,3,札幌,T,2600,良,6,6,積丹特別･1勝,36.1,先行,5
8,,12,,,,,コリカンチャ,,セ,4,4,3,21,阪神,T,2600,良,7,6,淡路特別･2勝,34.8,逃げ,17,11,23,京都,T,1600,良,10,6,花見小Ｈ･2勝,34.3,中団,3,11,2,東京,T,1600,良,10,6,国立特別･2勝,33.5,後方,11,8,16,中京,T,1600,良,1,2,１勝ｸﾗｽ,33.4,差し,11,6,1,京都,T,1600,良,1,5,未勝利,35.2,差し,3
8,,13,,,,,ドーバーブライト,,牡,4,8,2,21,小倉,T,2600,良,2,2,皿倉山特･2勝,35.8,先行,3,2,1,小倉,T,2600,良,1,5,足立山特･1勝,35.4,先行,10,11,24,福島,T,2600,良,5,9,磐梯山特･1勝,35.8,先行,4,10,25,東京,T,2000,稍,5,6,１勝ｸﾗｽ,33.9,先行,31,3,23,中山,T,2000,良,4,5,１勝ｸﾗｽ*,35.5,追込,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010411,2026.4.19,日,福島,1福4,11,福島牝馬Ｓ,Ｇ３,芝,1800,A,4,良(暫定),晴(暫定),16,15:15,牝,別定,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エラトー,,牝,5,8,2,22,小倉,T,1800,良,12,3,小倉大賞ＨG3,36.0,先行,4,1,25,小倉,T,1800,良,1,6,壇之浦Ｓ･3勝,33.4,差し,25,8,2,札幌,T,2000,良,8,2,ＳＴＶＨ･3勝,35.2,先行,3,7,12,函館,T,1800,良,2,3,五稜郭Ｓ･3勝,35.4,先行,24,1,26,小倉,T,1800,良,9,6,壇之浦Ｓ･3勝,35.6,中団,5
1,,2,,,,,フィールシンパシー,,牝,7,6,3,7,中山,T,1800,稍,14,15,中山牝馬ＨG3,36.3,後方,6,1,24,小倉,T,2000,良,10,11,小倉牝馬ＨG3,34.6,先行,5,12,20,中山,T,1600,良,5,14,ターコイＨG3,34.3,中団,10,10,12,東京,T,1800,良,11,15,アイルラG2,33.5,中団,10,8,3,札幌,T,1800,良,14,9,クイーンG3,37.3,先行,6
2,,3,,,,,パラディレーヌ,,牝,4,6,3,7,中山,T,1800,稍,3,3,中山牝馬ＨG3,35.3,差し,16,11,16,京都,T,2200,良,2,4,エリザベG1,34.7,差し,4,10,19,京都,T,2000,良,3,6,秋華賞G1,34.4,差し,5,9,14,阪神,T,1800,良,8,3,ローズＳG2,34.8,中団,16,5,25,東京,T,2400,良,4,7,優駿牝馬G1,34.3,差し,9
2,,4,,,,,アンリーロード,,牝,6,6,3,7,中山,T,1800,稍,11,16,中山牝馬ＨG3,35.6,中団,6,1,24,小倉,T,2000,良,12,16,小倉牝馬ＨG3,34.2,中団,9,11,22,福島,T,2000,良,16,15,福島記念ＨG3,34.6,中団,6,10,12,東京,T,1800,良,14,14,アイルラG2,33.2,後方,12,7,19,福島,T,1800,良,1,4,阿武隈Ｈ･3勝,35.5,差し,7
3,,5,,,,,パレハ,,牝,5,8,2,22,小倉,T,1800,良,9,6,小倉大賞ＨG3,35.4,先行,4,1,24,小倉,T,2000,良,7,4,小倉牝馬ＨG3,33.9,中団,9,11,22,福島,T,2000,良,3,7,福島記念ＨG3,33.6,差し,16,8,3,札幌,T,1800,良,5,8,クイーンG3,35.0,中団,3,7,12,函館,T,1800,良,1,4,五稜郭Ｓ･3勝,34.8,差し,4
3,,6,,,,,ミッキーゴージャス,,牝,6,10,2,10,東京,T,1600,良,6,12,東京新聞G3,33.9,先行,6,12,27,阪神,T,1400,良,9,6,阪神カッG2,33.7,後方,4,11,29,東京,T,1600,良,1,3,キャピタ(L),33.5,差し,9,9,28,阪神,T,1600,良,3,6,ポートア(L),34.4,逃げ,67,6,16,京都,T,2000,良,13,2,マーメイＨG3,35.9,先行,11
4,,7,,,,,レディマリオン,,牝,5,4,3,22,中京,T,1400,良,12,9,愛知杯G3,34.3,中団,15,12,6,中京,T,1400,良,1,1,飛騨Ｓ･3勝,33.4,差し,6,10,25,京都,T,1400,良,6,1,長岡京Ｓ･3勝,34.2,先行,3,10,4,東京,T,1400,良,4,3,白秋ＳＨ･3勝,33.7,差し,9,8,2,中京,T,1400,良,2,2,豊明ＳＨ･3勝,33.1,先行,15
4,,8,,,,,ブラウンラチェット,,牝,4,12,1,24,小倉,T,2000,良,13,13,小倉牝馬ＨG3,35.0,逃げ,14,10,19,京都,T,2000,良,18,13,秋華賞G1,42.9,後方,21,5,25,東京,T,2400,良,7,6,優駿牝馬G1,34.6,中団,6,4,13,阪神,T,1600,稍,9,8,桜花賞G1,34.8,後方,18,12,8,京都,T,1600,良,16,1,阪神ジュG1,35.9,中団,6
5,,9,,,,,コンドゥイア,,牝,4,3,3,28,中京,T,1600,良,14,10,マレーシ･3勝,35.9,逃げ,11,1,11,中山,T,1800,良,1,1,初咲賞･2勝,35.0,逃げ,3,12,21,中山,T,2000,重,3,4,チバテレ･2勝,35.8,先行,4,11,24,福島,T,1800,良,2,3,五色沼特･2勝,35.0,逃げ,10,9,14,阪神,T,1800,良,14,16,ローズＳG2,37.1,先行,7
5,,10,,,,,カネラフィーナ,,牝,4,15,1,4,中山,T,2000,良,4,2,中山金杯ＨG3,34.2,差し,11,10,19,新潟,T,2200,良,1,1,新潟牝馬(L),34.6,先行,16,6,28,函館,T,2000,良,1,1,洞爺湖特･2勝,35.1,先行,13,3,30,中山,T,2000,良,1,4,ミモザ賞･1勝,35.5,先行,21,11,2,東京,T,1800,稍,1,1,未勝利*,34.0,先行,4
6,,11,,,,,ケリフレッドアスク,,牝,4,6,3,7,中山,T,1800,稍,8,13,中山牝馬ＨG3,35.2,後方,16,11,16,京都,T,2200,良,14,16,エリザベG1,35.9,中団,4,10,19,京都,T,2000,良,11,11,秋華賞G1,35.7,中団,6,9,7,中山,T,2000,良,1,7,紫苑ＳG2,34.0,逃げ,4,8,9,中京,T,1600,良,4,1,１勝ｸﾗｽ・牝,34.4,先行,11
6,B,12,,,,,レーゼドラマ,,牝,4,6,3,7,中山,T,1800,稍,6,7,中山牝馬ＨG3,36.3,逃げ,4,2,8,小倉,T,2000,良,1,6,小倉日経,35.1,逃げ,16,10,19,京都,T,2000,良,17,15,秋華賞G1,37.6,後方,11,8,3,札幌,T,1800,良,10,3,クイーンG3,35.9,中団,10,5,25,東京,T,2400,良,16,8,優駿牝馬G1,36.0,先行,9
7,,13,,,,,コガネノソラ,,牝,5,21,11,22,福島,T,2000,良,11,8,福島記念ＨG3,34.1,後方,43,1,25,小倉,T,2000,良,3,5,小倉牝馬ＨG3,35.5,追込,8,11,30,京都,T,2000,良,8,8,チャレンG3,36.2,中団,7,10,13,京都,T,2000,良,9,9,秋華賞G1,35.2,先行,11,7,28,札幌,T,1800,稍,1,5,クイーンG3,34.8,差し,10
7,,14,,,,,ジョイフルニュース,,牝,4,5,3,15,中山,T,1600,良,2,1,東風Ｓ(L),33.6,差し,11,12,28,中山,T,1600,良,1,1,ファイＨ･3勝,33.4,先行,10,10,19,東京,T,1800,良,2,1,甲斐路Ｈ･3勝,33.7,差し,13,7,19,函館,T,1800,良,1,1,かもめ島･2勝,34.4,先行,15,4,6,中山,T,1600,良,1,1,１勝ｸﾗｽ*,34.3,先行,18
8,,15,,,,,テレサ,,牝,4,12,1,24,小倉,T,2000,良,4,3,小倉牝馬ＨG3,34.3,先行,14,10,19,京都,T,2000,良,14,8,秋華賞G1,36.2,中団,5,9,14,阪神,T,1800,良,2,7,ローズＳG2,34.7,差し,11,6,28,小倉,T,1800,良,1,2,柳川特別･2勝,35.2,逃げ,8,5,3,東京,T,1800,良,6,7,スイート(L),33.3,後方,8
8,,16,,,,,カニキュル,,牝,5,10,2,10,東京,T,1800,良,3,2,初音Ｓ･3勝,32.9,先行,6,12,28,中山,T,1600,良,6,5,ファイＨ･3勝,34.0,中団,8,11,1,東京,T,1600,良,5,3,紅葉Ｓ･3勝,32.7,中団,19,6,22,東京,T,1800,良,8,1,府中牝馬ＨG3,34.9,後方,7,5,4,東京,T,1600,良,1,1,２勝ｸﾗｽ,32.9,先行,25
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010412,2026.4.19,日,福島,1福4,12,,1勝,ダート,1150,,2,良(暫定),晴(暫定),16,16:00,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,グッドヴァイブス,,牡,5,連,4,11,福島,D,1150,良,8,6,１勝ｸﾗｽ,37.8,中団,9,2,8,小倉,D,1000,良,10,6,１勝ｸﾗｽ,36.6,後方,9,12,6,中山,D,1200,良,15,2,１勝ｸﾗｽ,40.0,先行,23,6,29,福島,T,1200,良,止,4,１勝ｸﾗｽ,----,,8,5,4,新潟,D,1200,稍,9,3,１勝ｸﾗｽ,38.3,先行,3
2,,2,,,,,クリナッチ,,牝,4,9,2,14,京都,D,1200,稍,11,10,１勝ｸﾗｽ,37.5,中団,14,11,11,門別,D,1000,稍,1,1,がんば,----,先行,連,10,30,門別,D,1200,稍,5,2,３歳以,----,逃げ,11,8,20,門別,D,1200,重,1,1,３歳以,----,先行,3,7,27,新潟,D,1200,良,7,7,未勝利,37.7,先行,7
2,B,3,,,,,ジーティームッシュ,,牡,4,3,3,29,阪神,T,1400,良,7,9,１勝ｸﾗｽ,34.8,先行,2,3,15,阪神,T,1600,良,7,7,１勝ｸﾗｽ,34.5,中団,3,2,21,阪神,T,1600,良,9,14,１勝ｸﾗｽ,35.1,先行,3,1,31,京都,T,1600,良,7,16,１勝ｸﾗｽ,34.5,中団,11,11,15,福島,T,1800,良,13,15,土湯温泉･1勝,37.8,中団,10
3,,4,,,,,カツノテンス,,牡,6,5,3,14,中山,D,1200,良,10,12,１勝ｸﾗｽ,38.0,逃げ,8,1,17,中山,D,1200,良,8,14,１勝ｸﾗｽ,37.9,先行,2,1,5,中山,D,1200,稍,5,16,１勝ｸﾗｽ,37.0,中団,3,12,13,中山,D,1200,良,11,16,１勝ｸﾗｽ,37.6,中団,3,11,22,福島,D,1150,良,8,15,１勝ｸﾗｽ,37.8,後方,8
3,B,5,,,,,イチトゼロノアイダ,,牝,4,8,2,22,小倉,D,1000,良,3,7,１勝ｸﾗｽ,36.6,先行,2,2,8,小倉,D,1000,良,3,3,１勝ｸﾗｽ,37.0,先行,9,12,7,阪神,D,1200,良,9,8,１勝ｸﾗｽ・牝,39.4,逃げ,4,11,8,福島,D,1150,良,6,6,１勝ｸﾗｽ,37.9,先行,11,8,24,札幌,D,1000,良,2,2,１勝ｸﾗｽ,35.8,逃げ,8
4,B,6,,,,,キーガッツ,,牡,4,15,1,4,京都,D,1200,良,5,8,１勝ｸﾗｽ,36.5,先行,2,12,21,中京,D,1200,稍,4,2,１勝ｸﾗｽ,37.0,先行,5,11,15,福島,D,1150,良,5,1,１勝ｸﾗｽ,38.1,先行,4,10,19,新潟,D,1200,稍,2,4,１勝ｸﾗｽ,36.6,先行,10,8,9,中京,D,1200,良,1,1,未勝利,37.0,差し,4
4,,7,,,,,レイアポポ,,牝,4,7,3,1,中山,D,1200,稍,8,8,１勝ｸﾗｽ,38.3,先行,16,11,8,福島,D,1150,良,5,7,１勝ｸﾗｽ・牝,37.2,中団,11,8,23,札幌,D,1000,重,1,4,未勝利・牝,35.0,先行,連,8,16,札幌,D,1000,良,3,5,未勝利,36.2,先行,3,7,26,札幌,D,1000,良,5,5,未勝利,36.4,先行,2
5,,8,,,,,ウインドファルクス,,セ,5,2,4,5,中山,D,1200,重,8,15,１勝ｸﾗｽ,36.9,中団,2,3,19,園田,D,1400,重,5,10,藻川特,----,中団,6,2,10,東京,D,1300,稍,11,12,１勝ｸﾗｽ,36.8,後方,12,11,13,門別,D,1200,稍,1,1,最後ま,----,先行,3,10,28,門別,D,1200,稍,1,1,グラン,----,先行,2
5,B,9,,,,,ミルミナーヴァ,,牝,5,3,3,28,阪神,D,1400,良,3,6,１勝ｸﾗｽ・牝,37.9,逃げ,4,3,1,阪神,D,1200,良,9,1,１勝ｸﾗｽ・牝,36.7,中団,7,1,10,京都,D,1200,良,止,7,１勝ｸﾗｽ,----,,3,12,20,阪神,D,1200,良,3,8,１勝ｸﾗｽ,36.9,先行,連,12,13,中京,D,1200,良,8,3,１勝ｸﾗｽ・牝,37.0,後方,9
6,B,10,,,,,オコジュ,,牝,6,連,4,11,福島,D,1150,良,12,13,１勝ｸﾗｽ,39.0,先行,9,2,8,小倉,D,1000,良,12,11,１勝ｸﾗｽ,38.8,中団,2,1,25,小倉,D,1000,良,4,12,１勝ｸﾗｽ,35.9,先行,11,11,8,福島,D,1150,良,10,12,１勝ｸﾗｽ・牝,37.9,先行,7,9,21,中山,D,1200,良,10,10,１勝ｸﾗｽ,38.7,先行,連
6,,11,,,,,カフジキアッキエレ,,牝,6,7,2,28,小倉,D,1000,不,6,11,１勝ｸﾗｽ,34.8,後方,10,12,21,中京,D,1200,稍,9,9,１勝ｸﾗｽ・若,36.7,後方,4,11,24,福島,T,1200,良,11,8,１勝ｸﾗｽ,34.2,後方,4,10,25,新潟,T,1000,良,8,10,稲光特別･1勝,32.0,後方,3,10,4,京都,T,1200,重,12,11,１勝ｸﾗｽ,34.5,中団,7
7,,12,,,,,ライヴドライバー,,牡,4,3,3,29,中山,D,1200,稍,14,13,１勝ｸﾗｽ,38.5,先行,19,11,16,福島,D,1150,良,15,12,１勝ｸﾗｽ・若,38.7,後方,4,10,18,新潟,D,1200,良,11,8,１勝ｸﾗｽ・若,38.2,中団,6,9,7,札幌,D,1000,稍,4,4,１勝ｸﾗｽ,35.4,先行,9,7,6,福島,D,1150,良,6,4,１勝ｸﾗｽ,38.7,先行,連
7,,13,,,,,カルツァクライン,,牡,5,4,3,22,中京,D,1800,良,15,13,１勝ｸﾗｽ,37.9,後方,30,8,23,新潟,D,1800,良,9,10,１勝ｸﾗｽ,40.3,後方,12,5,31,東京,D,1600,不,15,13,１勝ｸﾗｽ,37.4,後方,10,3,22,中山,D,1800,稍,11,13,１勝ｸﾗｽ,38.9,後方,2,3,8,中山,D,1800,稍,5,14,１勝ｸﾗｽ,38.3,後方,12
8,B,14,,,,,ジャーニーメモリー,,牡,6,2,4,5,中山,D,1200,重,15,14,１勝ｸﾗｽ,39.4,中団,20,11,16,東京,D,1600,良,16,15,１勝ｸﾗｽ,41.7,後方,3,10,26,新潟,D,1200,稍,11,13,１勝ｸﾗｽ・若,38.3,後方,2,10,13,東京,D,1300,良,15,16,１勝ｸﾗｽ,39.1,中団,28,3,29,中京,D,1200,稍,15,13,１勝ｸﾗｽ,39.6,後方,3
8,,15,,,,,ブルーリヴァーサル,,牡,6,4,3,21,中山,D,1200,良,15,16,１勝ｸﾗｽ,37.2,後方,7,2,1,東京,D,1400,良,12,16,１勝ｸﾗｽ,38.5,後方,6,12,21,中京,D,1200,稍,10,16,１勝ｸﾗｽ・若,36.5,後方,2,12,6,中山,D,1200,良,12,16,１勝ｸﾗｽ,36.5,後方,4,11,8,福島,D,1150,良,16,16,１勝ｸﾗｽ,36.6,後方,27
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041906030801,2026.4.19,日,中山,3中8,1,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),16,10:00,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ストーリーオブラブ,,牝,3,2,4,4,中山,D,1800,稍,4,11,未勝利,38.8,逃げ,2,3,21,中山,D,1800,良,6,12,未勝利,40.0,先行,18,11,16,東京,D,1600,良,13,15,新馬,37.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,サツキジュエル,,牝,3,3,3,28,中京,D,1800,稍,9,12,未勝利・牝,41.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B,3,,,,,ノーチェ,,牝,3,16,12,28,中山,D,1800,良,12,9,新馬,43.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ギンケイ,,牝,3,2,4,5,中山,D,1800,不,2,1,未勝利・牝,38.9,差し,3,3,15,中山,D,1800,良,3,4,未勝利・牝,39.0,差し,6,1,31,東京,D,1400,良,9,7,未勝利・牝,36.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,エナクローム,,牝,3,連,4,12,阪神,D,1200,稍,11,14,未勝利,37.5,後方,3,3,21,阪神,D,1200,稍,7,13,未勝利,38.3,中団,9,1,17,京都,D,1400,良,14,9,新馬・牝,39.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,ナムラハリス,,牝,3,3,3,28,阪神,T,1600,良,12,11,未勝利,35.8,中団,9,1,25,京都,D,1400,良,6,6,未勝利・牝,38.2,先行,4,12,28,阪神,T,1600,良,9,8,新馬,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,ワインレッドハート,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,フィニステーレ,,牝,3,2,4,4,阪神,T,1800,良,8,6,未勝利,34.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ウォータースパウト,,牝,3,15,1,5,中山,D,1800,稍,6,7,未勝利・牝,41.3,中団,6,11,22,福島,D,1700,良,6,9,未勝利・牝*,39.7,中団,6,10,12,東京,D,1600,良,9,7,未勝利*,39.1,中団,11,7,26,札幌,D,1700,良,7,10,新馬,41.0,中団,初,,,,,,,,,,,,
7,,10,,,,,トランセンコ,,牝,3,2,4,4,中山,D,1800,稍,9,12,未勝利,39.0,後方,2,3,21,中山,D,1800,良,7,10,未勝利,39.1,中団,2,3,8,中山,D,1800,稍,8,16,未勝利・牝,41.5,後方,17,11,8,東京,D,1600,良,8,10,未勝利・牝*,38.5,後方,2,10,26,東京,T,1800,稍,13,16,新馬,34.7,後方,初
