レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030201,2026.6.7,日,東京,3東2,1,,未勝利,ダート,1400,,2,良(暫定),晴(暫定),16,10:05,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エクスプレスナイト,,牡,3,10,3,28,中山,D,1200,重,8,8,未勝利,37.1,後方,6,2,14,東京,D,1400,良,7,11,未勝利,38.0,中団,3,1,25,中山,D,1200,良,4,13,未勝利,38.7,差し,3,1,5,中山,D,1200,稍,7,11,未勝利,38.5,中団,9,11,2,東京,D,1400,重,10,11,未勝利*,38.3,中団,3
1,,2,,,,,ダイユウサルターレ,,牡,3,21,1,10,中山,D,1200,良,15,4,未勝利,39.2,中団,3,12,21,中山,D,1200,不,3,6,未勝利*,37.8,先行,2,12,7,中山,D,1800,良,10,9,新馬,40.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ヴェロシスタ,,牡,3,3,5,16,新潟,D,1200,良,5,10,未勝利,37.4,後方,15,1,31,東京,D,1400,良,7,7,新馬,38.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,4,,,,,フェイスリフト,,牡,3,4,5,9,東京,D,1300,良,2,1,未勝利,37.4,差し,4,4,11,中山,D,1200,重,2,1,未勝利,37.0,差し,3,3,21,中山,D,1200,良,3,5,未勝利,37.6,差し,2,3,7,中山,D,1200,重,4,4,未勝利,37.3,先行,6,1,25,中山,T,1600,良,7,6,未勝利,37.4,逃げ,10
3,,5,,,,,スカット,,牝,3,3,5,17,新潟,D,1200,良,7,6,未勝利・牝,38.3,中団,2,5,3,新潟,D,1200,稍,5,5,未勝利,38.5,中団,3,4,11,中山,D,1200,重,3,3,未勝利,37.7,先行,2,3,29,中山,D,1200,稍,6,8,未勝利,38.4,先行,9,1,24,中山,D,1200,良,8,10,未勝利・牝,38.6,中団,2
3,,6,,,,,グランフォワイエ,,牡,3,2,5,24,新潟,T,1200,稍,15,16,未勝利,37.7,後方,23,12,14,中山,T,1200,良,16,13,未勝利*,37.5,後方,7,10,26,新潟,T,1400,良,11,11,未勝利*,37.2,後方,16,7,6,福島,T,1200,良,9,2,新馬,37.4,中団,初,,,,,,,,,,,,
4,B,7,,,,,ニシノランペイジ,,牡,3,3,5,16,東京,D,1300,良,5,10,未勝利,38.8,逃げ,9,3,14,中京,D,1200,良,8,14,未勝利,37.0,後方,3,2,22,東京,D,1400,良,11,15,未勝利,37.2,後方,8,12,28,中山,D,1200,良,11,13,未勝利*,39.4,中団,11,10,13,東京,D,1400,良,9,11,未勝利*,38.6,中団,3
4,B,8,,,,,コウソクルリアン,,牡,3,4,5,9,東京,D,1300,良,3,3,未勝利,38.9,先行,2,4,25,福島,D,1150,良,6,1,未勝利,37.2,中団,5,3,21,中山,D,1200,良,2,3,未勝利,38.1,先行,5,2,14,東京,D,1400,良,6,4,未勝利,38.4,中団,3,1,24,中山,D,1800,良,5,9,未勝利,40.0,先行,4
5,,9,,,,,ヴィスクレス,,牡,3,3,5,16,東京,D,1300,良,2,6,未勝利,36.3,差し,3,4,26,東京,D,1300,稍,8,3,未勝利,38.7,先行,8,2,28,中山,D,1200,重,5,1,未勝利,37.1,中団,2,2,14,東京,D,1400,良,2,5,新馬,36.9,先行,初,,,,,,,,,,,,
5,,10,,,,,フィールマイプラン,,牡,3,3,5,16,新潟,D,1200,良,3,4,未勝利,37.8,差し,3,4,25,福島,D,1150,良,5,3,未勝利,37.2,中団,5,3,21,中山,D,1200,良,6,4,未勝利,39.3,先行,3,3,1,中山,D,1200,稍,3,3,未勝利,37.7,差し,7,1,12,中山,D,1800,良,12,5,未勝利,43.8,先行,3
6,,11,,,,,ニシノギャルズ,,牝,3,10,3,28,中山,D,1200,重,7,4,未勝利・牝,38.1,先行,3,3,7,中山,D,1200,重,4,9,未勝利・牝,38.1,先行,17,11,9,東京,T,1400,良,14,11,未勝利*,35.8,先行,14,8,3,新潟,T,1600,良,10,11,新馬,35.0,中団,初,,,,,,,,,,,,
6,,12,,,,,チェストー,,牡,3,4,5,10,東京,D,1400,良,5,8,未勝利,37.8,先行,3,4,19,中山,D,1800,良,12,8,未勝利,42.4,中団,3,3,29,中京,D,1900,良,7,7,未勝利,38.9,先行,4,3,1,中山,D,1800,稍,6,14,未勝利,39.7,後方,3,2,7,東京,D,1600,良,9,10,未勝利,38.2,後方,3
7,B,13,,,,,シュンポシオン,,牡,3,8,4,12,福島,T,1200,良,13,13,未勝利,35.5,後方,21,11,15,東京,D,1600,良,12,11,未勝利*,40.9,中団,連,11,8,東京,D,1300,良,9,7,新馬,37.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,カフェプラウド,,牡,3,3,5,16,新潟,D,1200,良,9,11,未勝利,37.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ウィゾマニア,,牡,3,4,5,12,金沢,D,1500,良,5,5,加賀獅,----,先行,4,4,11,福島,D,1150,良,12,15,未勝利,37.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ホウオウデンファレ,,牝,3,3,5,16,東京,D,1400,良,10,7,未勝利・牝,37.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030207,2026.6.7,日,東京,3東2,7,,1勝,ダート,1400,,2,良(暫定),晴(暫定),16,13:25,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ビルバンテ,,牡,3,10,3,29,中山,D,1200,稍,9,6,１勝ｸﾗｽ*,37.8,中団,8,1,31,東京,D,1600,良,14,10,１勝ｸﾗｽ*,39.1,先行,13,11,1,東京,D,1400,不,1,6,新馬,36.3,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,メーゼ,,牝,3,41,8,24,新潟,T,1600,良,10,8,新潟２歳G3,35.4,後方,8,6,28,福島,T,1200,良,1,2,新馬,35.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,カフェブーケット,,牡,4,5,5,2,東京,D,1400,重,13,7,１勝ｸﾗｽ,37.1,後方,23,11,24,東京,T,1600,良,14,13,１勝ｸﾗｽ,35.6,中団,3,11,2,東京,D,1400,重,8,6,１勝ｸﾗｽ,35.9,後方,11,8,16,札幌,D,1700,良,9,2,１勝ｸﾗｽ,38.3,中団,3,7,27,札幌,D,1700,不,1,1,未勝利,37.4,先行,8
2,B,4,,,,,タイキブリッツェン,,牡,3,3,5,16,東京,D,1400,良,4,3,１勝ｸﾗｽ*,37.7,先行,12,2,22,東京,D,1600,良,10,6,ヒヤシン(L),41.8,先行,3,1,31,東京,D,1600,良,1,2,未勝利,37.2,逃げ,9,11,29,東京,D,1600,良,9,1,未勝利*,39.2,中団,2,11,16,東京,D,1600,良,2,1,新馬,36.9,先行,初
3,,5,,,,,エスシーレイジュ,,牝,3,4,5,9,東京,D,1600,良,13,14,青竜Ｓ,38.5,中団,11,2,21,東京,D,1400,良,6,16,１勝ｸﾗｽ*,37.0,後方,2,2,7,東京,D,1400,良,11,12,１勝ｸﾗｽ*,37.4,後方,15,10,26,東京,D,1400,不,1,3,未勝利*,36.1,差し,3,10,5,東京,D,1400,良,5,13,未勝利*,37.6,後方,4
3,,6,,,,,リッチハンター,,牡,6,4,5,9,新潟,D,1200,稍,11,13,１勝ｸﾗｽ,39.5,中団,3,4,19,中山,D,1200,良,12,12,１勝ｸﾗｽ,37.6,中団,5,3,14,中京,D,1200,良,7,9,１勝ｸﾗｽ,36.6,中団,6,2,1,東京,D,1400,良,11,11,１勝ｸﾗｽ,40.1,先行,5,12,28,中山,D,1200,良,13,9,１勝ｸﾗｽ,38.6,後方,9
4,B,7,,,,,パータリプトラ,,セ,3,2,5,24,東京,D,1400,稍,5,10,１勝ｸﾗｽ*,36.3,後方,3,5,3,東京,D,1400,稍,14,12,１勝ｸﾗｽ*,37.0,後方,12,2,7,京都,D,1400,良,12,6,１勝ｸﾗｽ*,40.5,先行,4,1,11,京都,D,1400,良,3,9,１勝ｸﾗｽ*,38.1,逃げ,2,12,27,中山,D,1200,稍,1,2,未勝利*,37.6,先行,2
4,,8,,,,,ベアハンドキャッチ,,牡,3,8,4,11,中山,D,1200,稍,5,15,１勝ｸﾗｽ*,36.1,中団,7,2,21,東京,D,1400,良,13,15,１勝ｸﾗｽ*,38.6,先行,2,2,10,東京,D,1400,稍,1,2,未勝利,36.3,先行,7,12,20,中山,D,1200,良,5,5,未勝利*,37.7,後方,2,12,7,中山,T,1200,良,12,12,新馬,35.7,後方,初
5,,9,,,,,フォースミラクル,,牡,4,連,5,31,東京,D,1400,良,5,3,１勝ｸﾗｽ,35.9,後方,10,3,21,中京,D,1400,良,8,1,１勝ｸﾗｽ,36.9,中団,11,1,5,中山,D,1200,稍,2,4,１勝ｸﾗｽ,36.7,差し,3,12,13,中京,D,1400,良,2,5,１勝ｸﾗｽ,37.0,先行,27,6,8,東京,D,1400,良,7,5,１勝ｸﾗｽ,36.5,中団,11
5,,10,,,,,サイモンカーチス,,牡,7,4,5,10,東京,D,1300,良,12,16,１勝ｸﾗｽ,36.4,後方,17,1,10,中山,D,1200,良,10,15,１勝ｸﾗｽ,38.3,後方,10,11,2,東京,D,1400,重,15,16,１勝ｸﾗｽ,37.6,中団,8,9,7,札幌,D,1700,稍,8,14,１勝ｸﾗｽ,41.0,中団,連,8,31,札幌,D,1700,稍,9,12,１勝ｸﾗｽ,38.6,中団,2
6,B,11,,,,,ピクラリーダ,,牝,5,6,4,26,福島,D,1150,良,14,14,１勝ｸﾗｽ,36.8,後方,7,3,8,中山,D,1200,稍,16,15,１勝ｸﾗｽ,40.7,中団,26,9,6,中山,D,1200,稍,15,14,１勝ｸﾗｽ,38.3,中団,4,8,9,札幌,D,1000,重,11,8,１勝ｸﾗｽ,38.1,先行,2,7,27,札幌,D,1000,不,3,7,１勝ｸﾗｽ,35.5,逃げ,2
6,,12,,,,,モティスフォント,,牡,4,7,4,19,福島,T,1200,良,8,6,須賀川特･1勝,33.9,中団,9,2,14,東京,T,1600,良,16,5,１勝ｸﾗｽ,35.8,先行,17,10,18,東京,T,1400,良,3,8,１勝ｸﾗｽ,33.3,差し,5,9,14,中山,T,1600,良,13,2,１勝ｸﾗｽ,34.8,中団,11,6,29,福島,T,1800,良,7,5,ラジオNIＨG3,35.0,中団,6
7,,13,,,,,ジャスフォール,,牡,3,15,2,21,東京,D,1400,良,11,6,１勝ｸﾗｽ*,38.0,中団,2,2,7,東京,D,1300,良,1,1,未勝利,37.7,先行,8,12,14,中山,T,1200,良,14,3,未勝利*,36.4,中団,7,10,26,新潟,T,1400,良,9,1,未勝利*,37.0,先行,3,10,4,東京,T,1400,良,2,4,新馬,33.5,差し,初
7,,14,,,,,シュヴァルツシルト,,牡,3,3,5,16,新潟,D,1200,良,1,1,未勝利,38.2,先行,10,3,7,中山,D,1200,重,2,2,未勝利,37.0,逃げ,3,2,15,東京,D,1300,良,4,4,未勝利,38.1,逃げ,9,12,14,中京,D,1400,稍,3,5,未勝利*,39.8,逃げ,2,11,30,東京,D,1600,良,3,3,新馬,38.8,先行,初
8,,15,,,,,ガンバレベアー,,牝,4,4,5,10,東京,D,1300,良,11,11,１勝ｸﾗｽ,35.9,後方,5,4,5,中山,D,1200,重,10,6,１勝ｸﾗｽ,36.9,後方,6,2,25,姫路,D,1400,不,1,2,ストロ,----,先行,4,1,28,姫路,D,1400,良,3,1,マーガ,----,先行,3,1,7,園田,D,1400,良,1,1,ハボタ,----,先行,2
8,,16,,,,,ブリックンクリック,,セ,4,4,5,10,東京,D,1300,良,3,6,１勝ｸﾗｽ,36.8,逃げ,9,3,8,中山,D,1200,稍,4,9,１勝ｸﾗｽ,38.2,先行,12,12,13,中山,D,1200,良,10,8,１勝ｸﾗｽ,36.6,後方,3,11,24,東京,D,1400,良,16,8,１勝ｸﾗｽ,39.5,先行,7,10,4,東京,D,1400,良,10,12,１勝ｸﾗｽ,38.2,先行,11
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030208,2026.6.7,日,東京,3東2,8,,1勝,芝,1600,C,2,良(暫定),晴(暫定),18,13:55,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,カズノダイジョウ,,牝,3,4,5,9,東京,T,1400,良,1,5,未勝利,33.9,差し,2,4,25,東京,T,1400,良,3,5,未勝利,34.0,差し,10,2,15,京都,T,1600,良,9,6,未勝利,35.4,中団,11,11,29,東京,T,1400,良,5,5,未勝利*,34.3,中団,3,11,9,東京,T,1400,良,2,6,未勝利*,34.6,差し,4
1,,2,,,,,デスサイズ,,牡,3,3,5,17,東京,D,1400,良,1,1,未勝利,37.4,逃げ,8,3,22,中山,D,1200,良,3,1,未勝利,38.3,先行,3,2,28,中山,D,1200,重,2,2,未勝利,36.9,先行,4,1,31,東京,D,1400,良,2,3,新馬,37.7,先行,初,,,,,,,,,,,,
2,,3,,,,,スワローシチー,,牡,4,10,3,29,中京,T,2200,良,8,5,１勝ｸﾗｽ,34.7,中団,5,2,22,東京,T,1800,良,7,7,１勝ｸﾗｽ,34.4,中団,3,1,31,東京,T,1800,良,7,7,１勝ｸﾗｽ,33.8,中団,3,1,12,中山,T,2000,良,12,3,１勝ｸﾗｽ,34.8,後方,4,12,14,中山,T,1800,稍,8,2,１勝ｸﾗｽ,35.7,中団,3
2,,4,,,,,オメガストリーム,,牝,4,2,5,24,新潟,T,1200,稍,11,11,１勝ｸﾗｽ,35.2,先行,14,2,15,東京,T,2400,良,12,13,１勝ｸﾗｽ,34.7,後方,5,1,12,中山,D,1800,良,13,14,１勝ｸﾗｽ・牝,43.9,後方,5,12,6,中山,D,1200,良,16,7,１勝ｸﾗｽ,38.9,中団,7,10,21,金沢,D,1400,良,1,1,きっと,----,逃げ,2
3,,5,,,,,コンヴァージョン,,牡,4,8,4,12,中山,T,1600,良,7,14,１勝ｸﾗｽ,34.7,中団,12,1,15,名古,D,1500,良,1,1,Ｂ６組,----,先行,4,12,24,名古,D,1500,不,1,1,Ｂ１２,----,逃げ,4,11,26,名古,D,1700,良,2,2,Ｃ２組,----,先行,3,10,31,名古,D,1500,稍,1,1,Ｃ６組,----,先行,13
3,,6,,,,,サトノラポール,,セ,4,2,5,24,新潟,T,1800,稍,8,3,二王子特･1勝,34.6,中団,2,5,9,新潟,T,1800,良,3,2,粟島特別･1勝,35.3,差し,4,4,11,福島,T,1800,良,7,9,浄土平特･1勝,36.2,中団,10,1,31,東京,T,1800,良,10,8,１勝ｸﾗｽ,35.2,先行,6,12,21,中京,T,1600,稍,8,6,１勝ｸﾗｽ,34.9,後方,7
4,,7,,,,,ダイヤテソーロ,,牝,3,2,5,24,東京,T,1600,良,1,5,未勝利・牝,34.5,差し,3,5,3,東京,T,1600,良,3,8,未勝利,33.9,先行,10,2,21,東京,T,1600,良,7,11,未勝利,35.6,先行,14,11,15,東京,T,1600,良,4,10,未勝利*,34.0,差し,連,11,9,東京,T,1600,良,7,10,未勝利・牝*,33.9,後方,2
4,,8,,,,,タイセイフレッサ,,牝,3,3,5,17,東京,T,1600,良,3,6,１勝ｸﾗｽ*,33.3,差し,10,3,7,阪神,T,1400,良,12,18,フィリーG2,35.4,中団,12,12,13,中京,T,1400,良,7,3,つわぶき･1勝,34.4,中団,6,10,30,門別,D,1200,稍,3,3,エーデG3,----,先行,10,8,24,新潟,T,1600,良,5,7,新潟２歳G3,33.4,先行,2
5,,9,,,,,リネンタイリン,,牡,3,11,3,21,中山,T,1600,良,5,8,１勝ｸﾗｽ*,34.8,中団,5,2,14,東京,T,1400,良,12,14,１勝ｸﾗｽ*,33.3,後方,9,12,13,中山,T,1200,良,12,13,黒松賞･1勝*,33.8,後方,3,11,24,東京,T,1800,良,11,12,東京スポG2,34.4,中団,2,11,8,東京,T,1400,良,7,16,京王杯２G2,33.3,後方,4
5,,10,,,,,アラスカフレイバー,,牡,4,12,3,14,中京,T,1600,良,4,11,１勝ｸﾗｽ,34.2,差し,3,2,21,東京,D,1400,良,9,4,１勝ｸﾗｽ,37.1,中団,41,5,11,東京,D,1400,稍,1,1,未勝利,36.5,先行,2,4,26,東京,D,1400,稍,2,1,未勝利,36.6,先行,4,3,30,中山,D,1200,稍,4,1,未勝利,38.1,差し,4
6,,11,,,,,イージーブリージー,,牝,5,8,4,12,中山,T,1600,良,13,4,１勝ｸﾗｽ,35.8,先行,11,1,24,中山,T,1600,良,4,5,１勝ｸﾗｽ,34.9,逃げ,7,12,7,中京,T,1400,良,14,11,１勝ｸﾗｽ,34.0,後方,13,9,6,中山,T,1800,良,4,6,古作特別･1勝,33.9,先行,3,8,16,新潟,T,1800,良,6,10,中郷特別･1勝,34.2,中団,8
6,,12,,,,,ゴディアーモ,,牝,3,11,3,21,中山,T,1800,良,7,2,フラワーG3,34.1,中団,15,12,6,中山,T,2000,良,1,1,新馬,34.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,アンソニー,,牡,3,2,5,24,京都,D,1900,良,9,6,１勝ｸﾗｽ*,39.8,先行,14,2,14,小倉,T,2000,良,3,5,あすなろ･1勝,35.1,差し,6,1,5,中山,T,2000,良,5,4,１勝ｸﾗｽ*,35.9,後方,4,12,7,阪神,T,1600,良,1,2,新馬,33.3,差し,初,,,,,,,,,,,,
7,,14,,,,,ナルキッソス,,牡,3,2,5,23,京都,T,1600,良,7,7,メルボル･1勝,34.5,中団,10,3,15,中京,D,1400,良,11,8,昇竜Ｓ,37.2,中団,4,2,15,京都,D,1400,良,1,1,未勝利,37.3,先行,7,12,27,阪神,D,1400,稍,3,4,未勝利*,37.5,差し,3,12,6,阪神,D,1200,良,5,1,新馬,37.7,先行,初
8,,15,,,,,ツインピークス,,牝,4,2,5,23,東京,T,1600,良,5,9,１勝ｸﾗｽ,34.5,中団,4,4,25,東京,T,1600,良,6,6,１勝ｸﾗｽ,33.3,中団,4,3,28,中京,T,1600,良,5,8,１勝ｸﾗｽ・牝,33.9,中団,13,12,27,中山,T,2200,良,13,6,１勝ｸﾗｽ,35.3,後方,8,11,1,東京,T,1800,良,12,5,１勝ｸﾗｽ,35.4,中団,2
8,B,16,,,,,ソニックライン,,セ,5,2,5,23,東京,T,1600,良,3,3,１勝ｸﾗｽ,35.0,先行,4,4,25,東京,T,1600,良,3,2,１勝ｸﾗｽ,33.3,先行,10,2,14,東京,T,1600,良,4,7,１勝ｸﾗｽ,34.1,差し,13,11,15,東京,D,1400,良,5,5,１勝ｸﾗｽ,36.2,中団,6,10,4,東京,D,1600,良,6,4,１勝ｸﾗｽ,37.4,逃げ,9
8,,17,,,,,ゴールドシーン,,セ,6,4,5,10,東京,T,1400,良,4,3,１勝ｸﾗｽ,34.3,先行,4,4,12,中山,T,1600,良,2,2,１勝ｸﾗｽ,34.5,差し,11,1,24,中山,T,1600,良,2,6,１勝ｸﾗｽ,33.6,差し,11,11,8,東京,T,1600,良,7,5,１勝ｸﾗｽ,33.9,中団,4,10,13,東京,T,1600,良,5,5,１勝ｸﾗｽ,33.8,中団,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030209,2026.6.7,日,東京,3東2,9,香港ジョッキークラブＴ,2勝,芝,2000,C,3,良(暫定),晴(暫定),16,14:25,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,コンフォルツァ,,牡,4,3,5,17,新潟,T,2000,良,3,4,信濃川特･2勝,33.7,差し,2,5,2,新潟,T,1800,稍,2,2,胎内川特･2勝,34.4,差し,21,12,7,阪神,T,1800,良,6,1,２勝ｸﾗｽ,33.9,後方,3,11,16,東京,T,1800,良,3,6,２勝ｸﾗｽ,33.5,先行,3,10,25,新潟,T,1800,良,1,4,１勝ｸﾗｽ・若,33.6,先行,12
2,,2,,,,,ズイウンゴサイ,,牡,5,3,5,17,新潟,T,2000,良,5,6,信濃川特･2勝,33.2,後方,4,4,19,阪神,T,2000,良,5,7,蓬莱峡特･2勝,34.6,後方,9,2,14,東京,T,2400,良,7,4,箱根特別･2勝,34.8,中団,4,1,18,中山,T,2200,良,6,8,２勝ｸﾗｽ,33.6,後方,11,11,1,東京,T,2400,良,6,6,本栖湖Ｈ･2勝,33.5,後方,3
3,,3,,,,,クロシェットノエル,,牝,5,3,5,17,新潟,T,2000,良,4,3,信濃川特･2勝,33.9,先行,21,12,21,中山,T,2000,重,4,3,チバテレ･2勝,35.3,差し,3,11,30,東京,T,2000,良,4,5,オリエＨ･2勝,34.3,先行,3,11,8,東京,T,2000,良,4,4,２勝ｸﾗｽ,34.0,先行,13,8,9,新潟,T,1800,良,2,3,三面川特･2勝,33.5,差し,7
4,,4,,,,,エボルヴィング,,牡,5,9,4,5,阪神,T,2000,稍,1,1,１勝ｸﾗｽ,35.7,先行,15,12,21,阪神,T,2200,重,18,12,１勝ｸﾗｽ,39.7,先行,5,11,15,京都,T,1600,良,11,9,１勝ｸﾗｽ,34.0,後方,3,10,25,京都,T,1800,良,8,5,１勝ｸﾗｽ,34.6,先行,20,6,7,阪神,T,1800,良,5,4,城崎特別･1勝,33.8,後方,3
5,B,5,,,,,マイネルアレス,,牡,4,2,5,24,新潟,T,1800,稍,1,1,二王子特･1勝,34.2,先行,3,5,3,新潟,T,1800,良,2,4,１勝ｸﾗｽ,34.3,先行,5,3,28,中京,T,2000,良,6,6,１勝ｸﾗｽ,34.5,先行,2,3,15,中京,T,2000,良,3,5,１勝ｸﾗｽ,34.7,先行,3,2,22,東京,T,1800,良,5,9,１勝ｸﾗｽ,34.7,先行,4
6,,6,,,,,ゴーラッキー,,牡,3,8,4,11,中山,T,1600,良,6,2,ニュージG2,34.4,中団,7,2,22,東京,T,1600,良,1,1,１勝ｸﾗｽ*,34.3,差し,12,11,30,東京,T,1800,良,1,2,新馬,33.6,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,ビーオンザカバー,,牡,4,6,4,25,東京,T,1800,良,3,2,石和特別･2勝,32.9,追込,5,3,21,中山,T,1800,良,5,2,館山特Ｈ･2勝,33.7,中団,8,1,24,中山,T,1800,良,3,1,東雲賞･2勝,33.3,追込,8,11,30,東京,T,2000,良,6,3,オリエＨ･2勝,34.6,中団,3,11,8,東京,T,2000,良,2,3,２勝ｸﾗｽ,33.7,先行,8
8,,8,,,,,サラスヴァティー,,牝,4,11,3,22,中京,T,2000,良,1,1,１勝ｸﾗｽ・牝,34.4,先行,9,1,17,中山,T,2200,良,2,2,１勝ｸﾗｽ,35.3,先行,15,10,4,東京,T,2000,良,1,6,１勝ｸﾗｽ・牝,33.2,逃げ,9,8,2,新潟,T,2000,良,2,3,未勝利・牝,33.9,先行,47,9,7,中山,T,2000,良,4,2,新馬,34.2,追込,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030210,2026.6.7,日,東京,3東2,10,八王子特別,2勝,ダート,1400,,2,良(暫定),晴(暫定),16,15:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
