レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062102010401,2026.6.21,日,函館,1函4,1,,未勝利,芝,1200,A,2,良(暫定),曇(暫定),16,09:50,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
8,,10,,,,,ブレイヴアーサー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062102010406,2026.6.21,日,函館,1函4,6,,未勝利,ダート,1700,,4,良(暫定),曇(暫定),14,12:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ビナハイバン,,牡,3,5,5,16,京都,D,1800,良,8,6,未勝利,38.0,後方,2,5,2,京都,D,1800,重,4,9,未勝利,37.0,追込,9,2,28,阪神,D,1800,良,9,13,未勝利,38.8,後方,3,2,8,小倉,D,1700,良,13,15,未勝利,42.5,中団,8,12,14,阪神,D,1400,稍,14,13,未勝利*,41.3,中団,2
2,B,2,,,,,メイショウセンドウ,,牡,3,6,5,9,新潟,D,1800,稍,4,5,未勝利,41.8,差し,4,4,12,阪神,D,1800,稍,6,7,未勝利,37.5,中団,3,3,22,中京,D,1400,良,4,4,未勝利,39.5,差し,15,12,6,阪神,D,1800,良,9,4,未勝利*,38.3,後方,3,11,15,京都,D,1800,良,4,3,未勝利*,38.3,先行,3
3,B,3,,,,,ライヴマルガリータ,,牝,3,連,6,14,函館,D,1700,良,8,9,未勝利,39.5,中団,6,5,3,東京,D,1600,稍,11,11,未勝利・牝,39.3,先行,3,4,11,中山,D,1800,重,4,5,未勝利・牝,40.1,差し,3,3,22,中京,D,1800,良,9,7,未勝利・牝,38.8,後方,6,2,7,東京,D,1400,良,13,9,未勝利・牝,41.7,先行,3
4,,4,,,,,モロノカガヤキ,,牡,3,8,4,26,東京,D,1600,稍,4,1,未勝利,37.7,先行,3,4,5,中山,D,1800,不,2,2,未勝利,39.8,先行,8,2,10,東京,D,2100,稍,3,2,未勝利,40.3,先行,3,1,17,中山,D,1800,良,3,4,新馬,39.5,差し,初,,,,,,,,,,,,
4,,5,,,,,チャーチルデュース,,牡,3,11,4,4,阪神,D,1400,稍,7,5,未勝利,38.3,中団,12,1,12,京都,D,1800,良,5,3,新馬,37.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,ウインカトリーヌ,,牝,3,12,3,29,阪神,D,1800,良,8,3,未勝利・牝,39.1,中団,2,3,12,船橋,D,1600,良,2,1,ベスト,----,逃げ,16,11,23,京都,T,1800,良,6,3,新馬,35.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,シュヴェスター,,牝,3,8,4,25,福島,D,1700,良,2,7,未勝利・牝,38.3,差し,9,2,21,阪神,D,1200,良,13,6,未勝利・牝,39.0,中団,19,10,12,京都,D,1400,良,11,6,未勝利・牝*,40.7,中団,4,9,13,阪神,D,1400,良,3,10,新馬・牝,39.2,差し,初,,,,,,,,,,,,
6,,8,,,,,カタフラクト,,牡,3,27,12,13,中山,T,1800,良,7,10,新馬,35.4,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,,,,,メイショウライガ,,牡,3,連,6,13,函館,D,1700,稍,5,10,未勝利,39.3,先行,7,4,25,京都,D,1400,稍,12,6,未勝利,40.4,逃げ,6,3,14,阪神,T,1400,良,17,4,未勝利,34.9,後方,3,2,22,阪神,D,1400,良,3,1,新馬,38.7,先行,初,,,,,,,,,,,,
7,,10,,,,,ゴンフィンガー,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,,,,,ヘヴンリーサイン,,牡,3,3,5,31,東京,D,1600,良,15,12,未勝利,39.7,中団,9,3,29,中京,T,2000,良,14,12,未勝利,34.3,後方,2,3,15,中山,T,2000,良,9,17,未勝利,35.6,後方,3,2,21,小倉,T,1800,良,12,9,未勝利,35.7,後方,3,2,1,東京,T,1600,良,7,15,新馬,34.2,中団,初
8,B,12,,,,,アメリカンダンス,,牝,3,9,4,18,阪神,D,2000,良,12,10,未勝利,39.7,中団,3,3,29,中京,D,1900,良,8,8,未勝利,38.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,ガダニーニ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062102010407,2026.6.21,日,函館,1函4,7,,1勝,芝,1200,A,2,良(暫定),曇(暫定),16,13:10,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,グランテレーズ,,牝,5,連,6,13,函館,T,1200,稍,4,5,１勝ｸﾗｽ,34.3,先行,7,4,25,福島,T,1200,良,2,3,１勝ｸﾗｽ・若,34.3,先行,2,4,11,福島,T,1200,良,2,6,１勝ｸﾗｽ・牝,34.2,先行,9,2,8,小倉,T,1200,良,13,5,１勝ｸﾗｽ,35.3,中団,8,12,13,中京,T,1200,良,4,11,１勝ｸﾗｽ,33.8,逃げ,4
2,,2,,,,,アイムインディ,,牝,3,4,5,24,東京,D,1300,稍,1,1,未勝利,37.1,差し,8,3,28,中山,D,1200,重,2,1,未勝利・牝,37.1,逃げ,3,3,7,中山,D,1200,重,2,3,未勝利・牝,37.9,逃げ,3,2,14,東京,T,1400,良,3,3,未勝利,33.5,差し,初,,,,,,,,,,,,
3,B,3,,,,,スプリングデイ,,牝,5,連,6,14,函館,T,1200,良,7,10,１勝ｸﾗｽ,34.1,中団,3,5,24,新潟,T,1200,稍,6,9,１勝ｸﾗｽ,34.3,後方,10,3,15,中京,D,1400,良,13,13,１勝ｸﾗｽ・牝,37.6,中団,12,12,20,中京,T,1400,稍,11,14,１勝ｸﾗｽ,34.6,後方,16,8,30,札幌,T,1200,稍,7,6,１勝ｸﾗｽ,35.1,中団,3
4,,4,,,,,ダブルチャレンジ,,牝,3,4,5,23,新潟,T,1000,稍,16,6,はやぶさ･1勝,35.4,逃げ,12,2,28,小倉,T,1200,稍,1,1,未勝利,36.3,逃げ,連,2,21,小倉,T,1200,良,2,8,未勝利・牝,35.1,先行,2,2,8,小倉,T,1200,良,4,10,未勝利・牝,35.5,逃げ,9,12,6,中京,T,1200,良,6,10,未勝利*,34.8,先行,6
5,,5,,,,,ジュジュドール,,牝,3,19,2,8,小倉,T,1200,良,13,13,かささぎ･1勝,36.6,中団,2,1,24,小倉,T,1200,良,8,9,萌黄賞･1勝*,34.6,中団,18,9,20,中山,T,1200,良,13,13,カンナＳ,34.7,後方,3,8,31,中京,T,1400,良,12,9,中京２歳G3,37.5,先行,7,7,13,小倉,T,1200,良,1,1,新馬,35.7,逃げ,初
6,,6,,,,,ツルノマイハシ,,牝,3,6,5,9,新潟,T,1200,良,7,8,ゆきつば･1勝,35.2,中団,4,4,12,福島,T,1200,良,1,2,未勝利,34.4,先行,15,12,28,中山,T,1200,良,6,4,未勝利*,34.8,中団,2,12,14,中山,T,1200,良,3,4,未勝利*,35.0,差し,4,11,16,東京,T,1400,良,5,13,未勝利・牝*,34.3,後方,7
6,,7,,,,,マナボニート,,牝,3,6,5,9,新潟,T,1200,良,3,1,ゆきつば･1勝,35.2,差し,2,4,25,福島,T,1200,良,2,4,雪うさぎ･1勝,35.3,逃げ,14,1,18,京都,D,1200,良,5,8,１勝ｸﾗｽ*,37.4,先行,2,1,5,京都,D,1200,良,1,2,新馬,37.4,逃げ,初,,,,,,,,,,,,
7,,8,,,,,アルバニー,,牝,5,5,5,16,新潟,D,1200,良,3,6,１勝ｸﾗｽ・牝,38.1,逃げ,8,3,21,阪神,D,1200,良,15,8,１勝ｸﾗｽ,37.6,中団,3,3,1,阪神,D,1200,良,5,4,１勝ｸﾗｽ・牝,37.1,先行,18,10,25,新潟,D,1200,良,5,8,１勝ｸﾗｽ,37.1,先行,連,10,18,京都,T,1400,良,13,10,１勝ｸﾗｽ,34.8,中団,21
7,,9,,,,,ファニーバニー,,牝,3,7,5,2,京都,T,1400,良,3,7,１勝ｸﾗｽ*,34.2,逃げ,8,3,7,阪神,T,1400,良,14,9,フィリーG2,35.6,先行,8,1,12,京都,T,1600,良,8,15,シンザンG3,36.0,逃げ,7,11,22,京都,T,1400,良,3,1,秋明菊賞･1勝,34.6,逃げ,5,10,19,京都,T,1400,良,3,5,もみじＳ,33.9,先行,7
8,B,10,,,,,ナンナンプー,,牝,4,8,4,26,福島,T,1200,良,11,8,１勝ｸﾗｽ,34.4,中団,連,4,18,福島,T,1200,良,11,6,１勝ｸﾗｽ,34.8,先行,7,2,28,小倉,T,1200,稍,11,4,１勝ｸﾗｽ,35.1,中団,3,2,7,小倉,T,1200,稍,3,6,１勝ｸﾗｽ・牝,34.6,差し,連,2,1,小倉,T,1200,良,4,12,１勝ｸﾗｽ,34.0,差し,10
8,,11,,,,,ヴェガリア,,牝,3,4,5,23,東京,T,1800,良,7,8,カーネー･1勝,35.2,ﾏｸﾘ,7,4,4,中山,T,1600,良,1,2,未勝利,34.5,先行,3,3,14,中山,T,1600,良,4,9,未勝利,34.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062102010408,2026.6.21,日,函館,1函4,8,,1勝,ダート,1700,,4,良(暫定),曇(暫定),14,13:40,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アッシュバーグ,,牝,5,10,4,12,中山,T,1600,良,14,13,１勝ｸﾗｽ,34.8,後方,18,12,7,中京,T,1400,良,13,12,１勝ｸﾗｽ,34.4,中団,17,8,9,札幌,T,1500,良,4,10,厚岸特別･1勝,35.6,逃げ,7,6,22,函館,T,1200,重,6,6,１勝ｸﾗｽ,34.8,中団,連,6,14,函館,T,1200,良,7,9,１勝ｸﾗｽ,34.0,後方,4
2,B,2,,,,,ホウオウバローロ,,牡,5,連,6,13,函館,D,1700,稍,8,5,１勝ｸﾗｽ,40.3,先行,7,4,26,京都,D,1800,良,8,6,１勝ｸﾗｽ,39.1,先行,2,4,11,福島,D,1700,良,4,1,１勝ｸﾗｽ・若,38.7,差し,7,2,22,小倉,D,1700,良,2,3,１勝ｸﾗｽ,38.8,差し,3,1,31,小倉,D,1700,良,5,1,１勝ｸﾗｽ,38.3,中団,連
3,,3,,,,,テイクオンミー,,牡,3,4,5,23,東京,D,1600,重,6,8,１勝ｸﾗｽ*,36.0,中団,4,4,25,東京,D,1600,稍,5,11,１勝ｸﾗｽ*,37.7,中団,13,1,24,中山,D,1800,良,1,6,未勝利,39.5,逃げ,4,12,27,中山,D,1800,稍,4,8,未勝利*,39.3,先行,9,10,26,東京,T,1800,稍,8,6,新馬,35.2,先行,初
4,,4,,,,,パーティーガール,,牝,4,連,6,14,函館,D,1000,良,10,12,１勝ｸﾗｽ・牝,35.8,後方,4,5,16,新潟,D,1200,良,11,11,１勝ｸﾗｽ・牝,39.7,中団,12,2,21,東京,D,1400,良,15,10,１勝ｸﾗｽ,39.2,中団,7,1,1,川崎,D,1400,稍,1,2,初詣賞,----,逃げ,3,12,15,川崎,D,1400,重,1,1,ベルリ,----,逃げ,4
5,B,5,,,,,アスクガンバーレ,,牡,4,10,4,12,阪神,D,1800,稍,7,3,１勝ｸﾗｽ,37.1,中団,2,3,28,中京,D,1900,稍,2,1,ロイヤル･1勝,37.4,追込,10,1,18,京都,D,1900,良,3,2,１勝ｸﾗｽ,37.1,追込,2,1,5,京都,D,1800,良,4,2,１勝ｸﾗｽ,37.4,追込,18,8,31,札幌,T,2600,稍,6,11,北辰特別･1勝,36.9,中団,9
5,B,6,,,,,ディースプレマシー,,牡,4,連,6,13,函館,D,1700,稍,4,11,１勝ｸﾗｽ,38.8,差し,9,4,11,中山,D,1800,稍,10,9,１勝ｸﾗｽ,38.4,後方,2,3,29,中山,D,1800,稍,7,5,１勝ｸﾗｽ,39.5,中団,3,3,7,中山,D,1800,重,2,10,１勝ｸﾗｽ,38.8,先行,3,2,14,東京,D,2100,良,10,10,１勝ｸﾗｽ,37.6,中団,4
6,,7,,,,,シーズザスローン,,牡,3,12,3,28,阪神,T,1800,良,7,5,毎日杯G3,34.2,先行,5,2,22,東京,D,1600,良,7,5,ヒヤシン(L),39.1,先行,7,1,5,京都,D,1800,良,5,2,１勝ｸﾗｽ*,37.0,後方,2,12,20,阪神,D,1800,良,3,4,ポインセ,36.4,先行,7,11,3,門別,D,1800,重,4,1,JBC２歳G3,----,逃げ,5
6,,8,,,,,アラクラン,,牡,3,9,4,19,福島,D,1700,良,1,3,未勝利,38.4,先行,11,1,31,東京,D,1600,良,6,5,未勝利,38.1,先行,13,11,1,東京,D,1600,不,7,7,未勝利*,38.0,先行,3,10,13,東京,T,1800,良,12,1,新馬,34.7,後方,初,,,,,,,,,,,,
7,,9,,,,,ナクライト,,牡,4,8,4,25,東京,T,1600,良,8,3,１勝ｸﾗｽ,34.2,逃げ,4,3,29,中山,D,1800,稍,2,2,１勝ｸﾗｽ,39.6,逃げ,60,2,1,東京,D,1400,良,6,2,未勝利,37.7,先行,14,10,27,東京,T,1600,良,4,4,未勝利*,34.7,先行,14,7,20,福島,T,1800,良,3,1,未勝利*,36.1,先行,4
7,,10,,,,,ライフイズ,,牝,3,連,6,14,函館,D,1700,良,8,7,１勝ｸﾗｽ,39.6,逃げ,10,4,5,中山,D,1800,重,15,16,１勝ｸﾗｽ*,40.6,先行,5,3,4,川崎,D,1400,不,1,2,アクア,----,逃げ,13,11,30,東京,D,1600,良,6,11,未勝利*,38.8,中団,3,11,8,東京,D,1600,良,4,7,未勝利・牝*,38.3,差し,2
8,B,11,,,,,フェニーチェドーロ,,牝,4,14,3,14,阪神,D,1400,良,12,16,１勝ｸﾗｽ,37.4,中団,17,11,16,京都,D,1200,良,12,9,１勝ｸﾗｽ,36.1,後方,13,8,16,中京,D,1200,良,7,9,１勝ｸﾗｽ,37.0,中団,2,8,3,中京,D,1200,良,5,16,１勝ｸﾗｽ,36.6,後方,15,4,20,阪神,D,1200,良,10,12,１勝ｸﾗｽ*,37.5,後方,14
8,,12,,,,,イサギ,,牡,3,14,3,14,中京,D,1800,良,12,11,１勝ｸﾗｽ*,39.5,後方,5,2,8,小倉,D,1700,良,1,8,未勝利,39.7,先行,9,12,6,阪神,D,1200,良,7,7,未勝利*,37.8,中団,2,11,23,京都,D,1400,良,7,7,未勝利*,38.6,中団,2,11,8,福島,D,1700,良,5,3,未勝利*,39.8,先行,5
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062102010409,2026.6.21,日,函館,1函4,9,遊楽部特別,1勝,芝,2000,A,4,良(暫定),曇(暫定),16,14:10,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ドマーネ,,牝,4,13,3,22,中京,T,2000,良,9,7,１勝ｸﾗｽ・牝,34.8,中団,3,2,28,小倉,T,2000,稍,4,8,１勝ｸﾗｽ・牝,37.1,差し,4,2,1,小倉,T,2600,良,11,3,足立山特･1勝,37.5,中団,15,10,18,新潟,T,2200,良,2,3,岩船特別･1勝,35.1,差し,3,9,27,阪神,T,2200,良,2,8,１勝ｸﾗｽ,35.0,差し,3
2,,2,,,,,タイムレスキス,,牝,3,18,2,14,東京,T,1600,良,12,10,クイーンG3,35.5,先行,3,1,25,京都,T,1600,良,2,3,河津桜賞･1勝,36.0,先行,11,11,9,京都,T,1600,稍,1,1,未勝利・牝*,35.5,先行,3,10,18,京都,T,1600,良,2,1,新馬・牝,34.5,先行,初,,,,,,,,,,,,
3,,3,,,,,アルディスティーノ,,牝,4,16,2,28,小倉,T,2000,稍,8,4,１勝ｸﾗｽ・牝,38.4,先行,3,2,7,小倉,T,2000,稍,4,4,１勝ｸﾗｽ・牝,36.3,差し,連,1,31,小倉,T,2000,良,5,6,１勝ｸﾗｽ,36.1,先行,9,11,29,京都,T,1800,良,18,8,１勝ｸﾗｽ,36.4,逃げ,13,8,31,札幌,T,2600,稍,13,3,北辰特別･1勝,39.4,先行,3
4,,4,,,,,レダアトミカ,,牝,3,10,4,12,阪神,T,2000,良,3,8,忘れな草(L),35.9,差し,12,1,17,中山,T,2000,良,1,1,未勝利,35.1,ﾏｸﾘ,12,10,26,東京,T,1800,稍,3,1,新馬,33.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,メリザンド,,牝,4,9,4,18,福島,T,2000,良,3,6,桑折特別･1勝,34.3,先行,8,2,22,小倉,T,2000,良,1,6,１勝ｸﾗｽ,36.3,逃げ,13,11,24,福島,T,2600,良,10,6,磐梯山特･1勝,36.3,先行,10,9,13,中山,T,2000,稍,3,8,１勝ｸﾗｽ,34.5,逃げ,3,8,23,新潟,D,1800,良,13,5,未勝利・牝,41.8,後方,13
5,,6,,,,,クリスレジーナ,,牝,3,7,5,2,京都,T,2200,良,3,3,矢車賞･1勝*,34.1,差し,6,3,21,中山,T,1800,良,10,7,フラワーG3,33.7,後方,9,1,18,京都,T,2000,良,1,2,新馬,35.4,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,アストリル,,牝,3,7,5,2,東京,T,1800,良,5,7,スイート(L),33.8,中団,9,3,1,小倉,T,2000,良,1,1,未勝利・牝,36.3,先行,3,2,7,小倉,T,2000,稍,2,1,未勝利・若,35.8,差し,2,1,25,小倉,T,2000,良,3,3,未勝利,34.5,差し,10,11,15,福島,T,2000,良,2,5,未勝利*,36.1,先行,3
6,,8,,,,,リリーズブルーム,,牝,5,5,5,16,東京,D,1600,良,8,10,１勝ｸﾗｽ・牝,38.0,先行,3,4,26,福島,D,1700,良,11,13,１勝ｸﾗｽ・牝,38.1,中団,12,1,29,姫路,D,1800,良,1,3,ローズ,----,逃げ,3,1,13,園田,D,1700,良,2,2,Ｃ２　,----,逃げ,2,12,30,園田,D,1870,稍,2,1,Ｃ２　,----,逃げ,2
7,,9,,,,,モルビド,,牝,4,9,4,19,福島,T,2000,良,7,7,１勝ｸﾗｽ,35.2,後方,12,1,25,小倉,T,2000,良,12,11,１勝ｸﾗｽ,34.7,中団,22,8,23,札幌,T,1800,稍,10,7,１勝ｸﾗｽ・牝,36.7,中団,7,7,5,函館,T,2000,重,1,10,未勝利・牝,36.7,ﾏｸﾘ,10,4,27,京都,T,1600,良,11,8,未勝利,36.0,後方,14
7,,10,,,,,ソングオブザバード,,牝,3,10,4,11,中山,T,2000,良,3,3,山藤賞･1勝*,34.6,先行,7,2,22,小倉,T,1800,良,1,2,未勝利・牝,35.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,ルージュカエラ,,牝,5,11,4,4,中山,T,2000,良,11,9,１勝ｸﾗｽ,36.5,後方,9,1,31,東京,T,1800,良,9,12,１勝ｸﾗｽ,34.1,中団,12,11,9,福島,T,1800,良,10,13,二本松特･1勝,36.2,後方,9,9,7,札幌,T,1800,稍,11,5,１勝ｸﾗｽ・牝,40.0,中団,3,8,16,札幌,T,1800,良,3,6,石狩特別･1勝,35.6,先行,13
8,,12,,,,,エイカイコバチ,,牝,3,連,6,14,函館,T,2000,良,1,9,未勝利,35.3,差し,3,5,23,京都,T,1800,良,3,9,未勝利・牝,36.2,差し,9,3,22,中京,D,1800,良,12,2,未勝利・牝,40.8,後方,連,3,15,阪神,T,2000,良,9,4,未勝利・牝,36.6,先行,2,3,1,阪神,T,2000,良,3,5,未勝利,34.7,先行,8
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062102010410,2026.6.21,日,函館,1函4,10,檜山特別,2勝,ダート,1700,,4,良(暫定),曇(暫定),14,14:45,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ギマール,,牡,5,8,4,26,福島,D,1700,良,4,2,尾瀬特別･2勝,38.2,先行,11,2,8,小倉,D,1700,良,止,4,由布院特･2勝,----,,2,1,25,小倉,D,1700,良,2,8,響灘特別･2勝,36.3,差し,7,12,7,阪神,D,1800,良,6,5,豊中特別･2勝,38.1,中団,3,11,15,福島,D,1700,良,4,7,西郷特Ｈ･2勝,37.5,先行,19
2,,2,,,,,レッドライトニング,,牡,5,9,4,18,福島,D,1700,良,2,6,ラジオＨ･2勝,37.9,ﾏｸﾘ,9,2,15,東京,T,1600,良,8,11,２勝ｸﾗｽ,34.3,中団,5,1,10,中山,D,1800,良,3,7,２勝ｸﾗｽ,38.1,先行,8,11,15,福島,D,1700,良,9,6,西郷特Ｈ･2勝,37.6,後方,19,7,6,函館,D,1700,稍,1,2,１勝ｸﾗｽ,37.5,先行,連
3,B,3,,,,,ジュンラトゥール,,牡,5,連,6,14,函館,D,1700,良,4,6,津軽海Ｈ･2勝,37.2,差し,7,4,26,福島,D,1700,良,3,7,尾瀬特別･2勝,38.0,先行,5,3,21,阪神,D,1800,良,7,9,２勝ｸﾗｽ,37.9,後方,連,3,14,中京,D,1800,良,9,4,中京スＨ･2勝,37.3,中団,2,2,28,小倉,D,1700,重,4,13,早鞆特Ｈ･2勝,37.4,差し,8
4,,4,,,,,タイヨウフレア,,牝,4,連,6,14,函館,D,1700,良,8,11,津軽海Ｈ･2勝,37.5,中団,8,4,19,中山,D,1800,良,11,11,利根川特･2勝,39.3,後方,8,2,22,小倉,D,1700,良,13,11,和布刈特･2勝,38.1,後方,2,2,8,小倉,D,1700,良,5,11,由布院特･2勝,38.0,中団,3,1,18,中山,D,1800,良,9,12,２勝ｸﾗｽ・牝,39.6,中団,9
5,,5,,,,,クリノキングマン,,牡,5,9,4,18,福島,D,1700,良,15,9,ラジオＨ･2勝,40.1,逃げ,8,2,22,阪神,D,1400,良,7,7,２勝ｸﾗｽ,38.0,逃げ,3,1,31,京都,D,1400,良,5,8,長浜特別･2勝,37.1,逃げ,5,12,27,阪神,D,1400,稍,15,11,２勝ｸﾗｽ,41.4,逃げ,52,12,28,京都,D,1400,良,6,10,春待月賞･2勝,37.4,先行,9
6,,6,,,,,チャーリー,,牡,3,12,3,28,中山,D,1800,重,3,2,伏竜Ｓ,37.4,追込,4,3,1,中山,D,1800,稍,1,1,１勝ｸﾗｽ*,36.8,先行,6,1,21,船橋,D,1800,良,3,2,ブルーG3,----,先行,5,12,14,中山,D,1800,稍,5,3,１勝ｸﾗｽ*,37.7,後方,6,11,2,京都,D,1800,稍,7,10,もちの木･1勝,37.2,中団,12
7,,7,,,,,ラマンシュ,,牡,4,連,6,14,函館,D,1700,良,11,5,津軽海Ｈ･2勝,39.8,中団,8,4,18,福島,D,1700,良,5,1,ラジオＨ･2勝,37.7,中団,12,1,24,小倉,D,1700,良,1,3,１勝ｸﾗｽ,37.5,差し,7,12,6,中京,D,1800,良,2,7,１勝ｸﾗｽ・若,37.2,差し,6,10,26,新潟,D,1800,稍,2,11,１勝ｸﾗｽ,38.0,差し,12
8,,8,,,,,アールプロスト,,牡,4,連,6,14,函館,D,1700,良,6,4,津軽海Ｈ･2勝,37.2,中団,11,3,28,中山,T,2000,稍,12,10,２勝ｸﾗｽ,35.7,後方,4,2,28,中山,D,1800,稍,10,7,２勝ｸﾗｽ,38.7,後方,13,11,29,東京,D,2100,良,15,4,２勝ｸﾗｽ,41.1,中団,5,10,25,新潟,D,1800,良,9,1,菅名岳特･2勝,37.2,後方,4
