レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010401,2026.5.10,日,新潟,1新4,1,,未勝利,ダート,1800,,4,稍(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
3,,5,,,,,ドリーマーズ,,牝,3,12,2,14,小倉,T,1200,良,8,9,未勝利,36.2,中団,2,2,1,小倉,T,1200,良,5,11,未勝利,34.8,中団,12,11,9,福島,T,1200,良,10,7,未勝利*,35.5,中団,3,10,18,新潟,T,1200,良,5,8,未勝利*,35.3,先行,10,8,9,新潟,T,1200,良,4,5,新馬,34.6,差し,初
3,,6,,,,,ルディドゥゲンジ,,牝,3,31,10,5,東京,T,1800,良,11,11,未勝利*,36.4,後方,連,9,28,中山,T,1200,良,13,15,未勝利*,35.0,中団,7,8,9,新潟,T,1200,良,11,16,新馬,36.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,コンフィアンサ,,牝,3,3,4,19,福島,T,1200,良,2,1,未勝利,34.5,逃げ,9,2,15,小倉,T,1200,稍,4,6,未勝利,36.0,先行,2,1,31,小倉,T,1200,良,3,10,未勝利・若,34.8,逃げ,10,11,24,東京,T,1400,良,9,8,未勝利*,35.0,中団,2,11,9,東京,T,1400,良,5,17,未勝利*,34.6,中団,7
4,,8,,,,,エターナルビジョン,,牝,3,11,2,21,阪神,D,1200,良,5,7,未勝利・牝,38.0,中団,3,1,31,京都,D,1200,良,7,12,未勝利・牝,36.4,中団,8,12,6,阪神,T,1600,良,17,13,未勝利・牝*,34.8,後方,7,10,18,新潟,T,1600,良,11,9,未勝利*,34.3,後方,7,8,31,中京,T,1600,良,13,4,新馬,37.6,逃げ,初
5,,9,,,,,ミルトメロディー,,牝,3,18,1,4,中山,D,1200,稍,10,10,未勝利・牝,40.6,中団,7,11,16,東京,T,1400,良,12,18,未勝利・牝*,36.3,先行,5,10,13,東京,T,1600,良,13,12,新馬・牝,36.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
5,B,10,,,,,オタルイーグル,,牡,3,12,2,14,小倉,T,1200,良,4,8,未勝利,36.0,逃げ,3,1,22,姫路,D,1500,良,7,2,書写山,----,先行,8,11,29,京都,D,1400,良,13,9,未勝利*,40.2,逃げ,2,11,16,京都,T,1600,良,14,9,未勝利*,37.8,先行,14,8,9,中京,T,1200,良,8,3,未勝利*,35.0,先行,2
6,,11,,,,,リアアーテシアン,,牝,3,3,4,18,福島,D,1150,良,3,5,未勝利,37.2,逃げ,8,2,22,小倉,T,1200,良,6,14,未勝利,35.8,逃げ,32,7,13,福島,T,1200,良,止,4,未勝利*,----,,3,6,22,東京,T,1400,良,11,5,新馬,36.9,後方,初,,,,,,,,,,,,
6,,12,,,,,コウユーネロガ,,牝,3,11,2,21,小倉,D,1000,良,7,7,未勝利,37.2,先行,2,2,7,小倉,D,1000,良,3,4,未勝利,36.6,先行,2,1,24,小倉,D,1000,良,4,9,未勝利,36.7,差し,9,11,22,京都,D,1200,良,9,12,未勝利・牝*,37.5,中団,8,9,28,阪神,T,1400,良,14,13,未勝利・牝*,38.2,中団,10
7,B,13,,,,,ミッキーパラソル,,牝,3,10,2,26,浦和,D,1400,不,11,1,ツイン,----,後方,7,1,10,中山,D,1200,良,9,3,未勝利・牝,39.2,先行,13,10,13,東京,T,1600,良,12,6,新馬・牝,34.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,イソダ,,牝,3,13,2,7,小倉,T,1200,良,12,15,未勝利,36.3,先行,2,1,25,小倉,T,1200,良,10,8,未勝利,34.9,後方,14,10,18,新潟,T,1200,良,11,10,未勝利*,34.7,後方,4,9,20,中山,T,1200,良,4,3,新馬,34.9,先行,初,,,,,,,,,,,,
8,,15,,,,,リナシタ,,牝,3,4,4,12,福島,T,1200,良,5,3,未勝利,35.8,先行,12,1,18,中山,D,1200,良,10,7,未勝利,40.3,中団,6,12,7,中山,T,1200,良,3,2,新馬,34.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ジョイアミーア,,牝,3,15,1,24,中山,D,1200,良,10,3,未勝利・牝,39.2,逃げ,17,9,28,中山,D,1200,良,4,1,新馬,37.5,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010407,2026.5.10,日,新潟,1新4,7,,1勝,ダート,1200,,2,稍(暫定),晴(暫定),15,13:05,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エテオクロス,,牡,4,7,3,21,中京,D,1400,良,13,13,１勝ｸﾗｽ,37.5,中団,10,1,10,中山,D,1200,良,16,11,１勝ｸﾗｽ,42.7,中団,7,11,26,水沢,D,1600,稍,1,1,Ｂ２三,----,逃げ,3,11,2,盛岡,D,1400,重,2,2,Ｃ１　,----,逃げ,2,10,19,盛岡,D,1400,重,1,3,Ｃ１　,----,先行,5
2,B,2,,,,,ディーエストッキー,,牡,5,7,3,21,阪神,D,1200,良,7,6,１勝ｸﾗｽ,36.1,後方,2,3,7,阪神,D,1200,稍,4,8,１勝ｸﾗｽ,36.1,追込,5,2,1,京都,D,1400,良,6,6,１勝ｸﾗｽ,37.8,先行,8,12,7,中京,T,1400,良,10,14,１勝ｸﾗｽ,33.8,後方,9,10,4,京都,T,1200,重,15,13,１勝ｸﾗｽ,34.0,後方,4
2,,3,,,,,アツキヤマト,,牡,5,3,4,19,中山,D,1200,良,5,2,１勝ｸﾗｽ,37.0,中団,4,3,21,中山,D,1200,良,4,3,１勝ｸﾗｽ,36.5,差し,9,1,17,中山,D,1200,良,2,2,１勝ｸﾗｽ,37.5,先行,4,12,20,中山,D,1200,良,3,5,１勝ｸﾗｽ,37.0,差し,5,11,15,東京,D,1400,良,12,7,１勝ｸﾗｽ,36.0,後方,4
3,,4,,,,,フェリスチカ,,牝,4,8,3,15,中山,D,1200,良,15,15,１勝ｸﾗｽ・牝,37.5,後方,13,12,15,金沢,D,1500,不,1,2,箱乃な,----,逃げ,2,12,1,金沢,D,1500,稍,1,2,サラ系,----,逃げ,6,10,21,金沢,D,1500,良,3,2,サラ系,----,先行,12,7,29,金沢,D,1500,良,2,3,加賀山,----,先行,5
3,B,5,,,,,シャンハイナイト,,牝,4,4,4,12,中山,D,1200,良,10,3,１勝ｸﾗｽ・牝,36.8,後方,4,3,15,中山,D,1200,良,3,6,１勝ｸﾗｽ・牝,38.1,逃げ,7,1,24,中山,D,1800,良,9,3,１勝ｸﾗｽ・牝,40.9,逃げ,12,11,1,東京,D,1400,重,8,9,１勝ｸﾗｽ・牝,38.0,逃げ,連,10,26,新潟,D,1800,稍,6,4,１勝ｸﾗｽ,39.5,先行,4
4,,6,,,,,リードプリンシパル,,牝,4,3,4,18,福島,D,1150,良,6,12,１勝ｸﾗｽ・牝,36.8,中団,9,2,14,京都,D,1200,稍,10,8,１勝ｸﾗｽ,37.6,中団,3,1,25,京都,D,1200,良,8,11,１勝ｸﾗｽ,37.1,先行,19,9,14,阪神,D,1200,良,16,3,１勝ｸﾗｽ,38.9,中団,4,8,17,中京,D,1200,良,1,5,未勝利,37.7,先行,7
4,,7,,,,,ヨドノゴールド,,牡,8,2,4,26,福島,D,1150,良,11,1,１勝ｸﾗｽ,38.3,中団,13,1,25,小倉,D,1000,良,3,5,１勝ｸﾗｽ,36.1,差し,25,8,3,中京,D,1200,良,止,3,１勝ｸﾗｽ,----,,10,5,24,新潟,D,1200,良,5,1,１勝ｸﾗｽ,36.8,先行,3,5,4,新潟,D,1200,稍,2,2,１勝ｸﾗｽ,37.7,逃げ,3
5,,8,,,,,カフジキアッキエレ,,牝,6,3,4,19,福島,D,1150,良,8,6,１勝ｸﾗｽ,36.7,中団,7,2,28,小倉,D,1000,不,6,11,１勝ｸﾗｽ,34.8,後方,10,12,21,中京,D,1200,稍,9,9,１勝ｸﾗｽ・若,36.7,後方,4,11,24,福島,T,1200,良,11,8,１勝ｸﾗｽ,34.2,後方,4,10,25,新潟,T,1000,良,8,10,稲光特別･1勝,32.0,後方,3
5,,9,,,,,ワイドデコラシオン,,牡,4,4,4,11,阪神,D,1400,重,9,9,１勝ｸﾗｽ,37.5,逃げ,31,9,10,笠松,D,1400,良,1,1,細久手,----,逃げ,10,6,29,小倉,D,1700,良,5,3,未勝利,38.6,中団,8,5,3,新潟,D,1200,稍,3,1,未勝利・若,37.4,先行,2,4,20,阪神,D,1400,良,2,1,未勝利,39.1,先行,3
6,B,10,,,,,フォンメイリー,,牝,7,4,4,12,中山,D,1200,良,6,11,１勝ｸﾗｽ・牝,37.0,中団,4,3,15,中山,D,1200,良,8,7,１勝ｸﾗｽ・牝,37.9,中団,10,1,4,中山,D,1200,稍,5,7,１勝ｸﾗｽ・牝,38.2,中団,3,12,13,中京,D,1200,良,3,9,１勝ｸﾗｽ・牝,36.6,差し,3,11,24,福島,D,1150,良,5,7,１勝ｸﾗｽ,36.6,中団,連
6,,11,,,,,ウインレアリゼ,,牝,4,7,3,22,中京,D,1200,良,12,12,１勝ｸﾗｽ,37.8,中団,3,2,28,阪神,D,1400,良,16,12,１勝ｸﾗｽ,38.1,後方,7,1,10,中山,D,1200,良,11,10,１勝ｸﾗｽ,38.7,中団,23,8,3,新潟,D,1200,良,1,2,未勝利,37.8,差し,6,6,21,東京,D,1400,良,3,8,未勝利,35.9,差し,2
7,,12,,,,,クリナッチ,,牝,4,3,4,19,福島,D,1150,良,10,11,１勝ｸﾗｽ,37.3,中団,9,2,14,京都,D,1200,稍,11,10,１勝ｸﾗｽ,37.5,中団,14,11,11,門別,D,1000,稍,1,1,がんば,----,先行,連,10,30,門別,D,1200,稍,5,2,３歳以,----,逃げ,11,8,20,門別,D,1200,重,1,1,３歳以,----,先行,3
7,,13,,,,,テーオーミリカン,,牡,4,5,4,4,阪神,D,1200,稍,11,6,１勝ｸﾗｽ,37.1,中団,3,3,14,中京,D,1200,良,2,4,１勝ｸﾗｽ,36.5,差し,12,12,20,中京,D,1400,稍,12,10,１勝ｸﾗｽ,37.9,中団,9,10,19,京都,D,1400,稍,6,8,１勝ｸﾗｽ,37.6,先行,3,9,28,阪神,D,1400,良,7,5,１勝ｸﾗｽ,38.2,後方,12
8,,14,,,,,ミライハーモニー,,牝,5,10,2,28,小倉,D,1000,不,5,3,１勝ｸﾗｽ,35.3,中団,連,2,22,小倉,D,1000,良,2,5,１勝ｸﾗｽ,36.6,先行,10,12,13,中京,D,1200,良,11,2,１勝ｸﾗｽ・牝,37.6,先行,24,6,28,函館,D,1000,稍,3,3,１勝ｸﾗｽ,35.4,差し,2,6,15,函館,D,1000,良,2,3,１勝ｸﾗｽ・牝,35.0,先行,4
8,,15,,,,,ゴメンネジロー,,牡,4,36,8,30,中京,D,1400,良,3,1,１勝ｸﾗｽ,37.4,差し,3,8,9,中京,D,1400,良,2,6,１勝ｸﾗｽ,37.2,差し,16,4,20,阪神,D,1200,良,6,6,１勝ｸﾗｽ*,37.4,中団,3,3,30,阪神,D,1200,良,4,2,１勝ｸﾗｽ*,37.1,追込,17,12,1,中山,D,1200,良,2,3,１勝ｸﾗｽ*,36.7,追込,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010408,2026.5.10,日,新潟,1新4,8,,1勝,ダート,1200,,2,稍(暫定),晴(暫定),15,13:35,牝,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ティピティーナ,,牝,4,6,3,29,中山,D,1200,稍,3,5,１勝ｸﾗｽ,37.5,先行,2,3,15,中京,T,1200,良,14,6,１勝ｸﾗｽ,34.0,後方,18,11,9,福島,T,1200,良,10,3,１勝ｸﾗｽ,35.5,中団,3,10,19,新潟,T,1200,稍,3,3,１勝ｸﾗｽ,33.8,追込,15,7,5,福島,T,1200,良,5,3,１勝ｸﾗｽ・牝,35.6,先行,6
2,,2,,,,,シスター,,牝,4,4,4,12,中山,D,1200,良,3,8,１勝ｸﾗｽ・牝,37.2,差し,4,3,14,中山,D,1200,良,6,4,１勝ｸﾗｽ,37.2,先行,7,1,24,中山,D,1200,良,7,9,１勝ｸﾗｽ,37.5,中団,10,11,18,盛岡,D,1200,良,1,1,Ｃ１　,----,先行,2,11,2,盛岡,D,1400,重,1,1,Ｃ１　,----,先行,2
2,,3,,,,,プルミエールパス,,牝,5,3,4,18,福島,D,1150,良,3,4,１勝ｸﾗｽ・牝,36.8,先行,5,3,14,中京,D,1200,良,4,5,１勝ｸﾗｽ,37.1,先行,2,2,28,小倉,D,1000,不,3,6,１勝ｸﾗｽ,35.4,先行,11,12,13,中京,D,1200,良,6,5,１勝ｸﾗｽ・牝,37.4,先行,4,11,16,福島,D,1150,良,4,4,１勝ｸﾗｽ・若,37.6,差し,4
3,,4,,,,,アイアンソリッド,,牝,4,9,3,8,中山,D,1200,稍,7,8,１勝ｸﾗｽ,38.4,中団,11,12,21,中京,D,1200,稍,6,11,１勝ｸﾗｽ・若,37.4,先行,2,12,6,中京,D,1200,良,10,6,１勝ｸﾗｽ,39.6,先行,4,11,8,福島,D,1150,良,8,10,１勝ｸﾗｽ,37.5,中団,3,10,19,新潟,D,1200,重,4,6,１勝ｸﾗｽ・牝,37.1,差し,18
3,B,5,,,,,ハーモニーソング,,牝,4,4,4,12,中山,D,1200,良,2,6,１勝ｸﾗｽ・牝,37.7,逃げ,3,3,21,中山,D,1200,良,3,4,１勝ｸﾗｽ,37.1,先行,8,1,24,中山,D,1200,良,12,8,１勝ｸﾗｽ,39.4,中団,11,11,8,東京,D,1300,良,14,6,１勝ｸﾗｽ,38.6,先行,3,10,19,東京,D,1400,良,8,4,１勝ｸﾗｽ,37.1,先行,11
4,,6,,,,,ペンテリコン,,牝,4,14,2,1,小倉,D,1000,良,5,2,１勝ｸﾗｽ,35.7,中団,4,1,4,京都,D,1200,良,4,6,１勝ｸﾗｽ,35.8,差し,4,12,7,阪神,D,1200,良,2,2,１勝ｸﾗｽ・牝,37.3,差し,10,9,28,阪神,D,1200,良,7,2,１勝ｸﾗｽ,36.3,中団,3,9,7,阪神,D,1400,良,3,9,１勝ｸﾗｽ・牝,38.3,先行,9
4,,7,,,,,パッションディーバ,,牝,4,2,4,25,東京,D,1400,稍,15,13,１勝ｸﾗｽ・牝,39.3,中団,5,3,25,名古,D,1400,重,6,2,豊明特,----,逃げ,2,3,9,名古,D,1400,良,1,1,レディ,----,逃げ,9,1,1,名古,D,1400,良,2,3,願いを,----,逃げ,2,12,18,名古,D,1500,稍,3,1,カスト,----,逃げ,2
5,,8,,,,,デルマエアロール,,牝,4,3,4,18,福島,D,1150,良,7,9,１勝ｸﾗｽ・牝,38.0,先行,15,1,4,中山,D,1200,稍,15,4,１勝ｸﾗｽ・牝,39.4,先行,3,12,13,中京,D,1200,良,4,11,１勝ｸﾗｽ・牝,37.1,逃げ,8,10,19,新潟,D,1200,重,8,4,１勝ｸﾗｽ・牝,38.2,先行,7,8,31,新潟,D,1200,良,1,4,未勝利,37.3,逃げ,10
5,,9,,,,,ヴェントインコーダ,,牝,4,8,3,15,中京,D,1400,良,14,6,１勝ｸﾗｽ・牝,37.8,中団,10,1,4,京都,D,1200,良,11,3,１勝ｸﾗｽ,36.4,中団,3,12,13,中京,D,1200,良,2,1,１勝ｸﾗｽ・牝,36.4,先行,9,10,13,京都,D,1200,良,4,7,１勝ｸﾗｽ,37.0,先行,4,9,14,阪神,D,1200,良,2,9,１勝ｸﾗｽ,36.7,先行,6
6,,10,,,,,ダイアナクイーン,,牝,4,44,7,6,小倉,T,1200,良,13,12,未勝利・牝,35.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,ミサビスケッツ,,牝,4,2,4,25,東京,D,1400,稍,16,6,１勝ｸﾗｽ・牝,40.9,先行,4,3,28,阪神,D,1400,良,5,7,１勝ｸﾗｽ・牝,37.9,先行,6,2,14,小倉,D,1700,良,12,3,１勝ｸﾗｽ・牝,38.5,後方,2,2,1,小倉,D,1700,良,12,2,１勝ｸﾗｽ・牝,39.2,先行,23,8,24,札幌,D,1700,良,2,1,１勝ｸﾗｽ・牝,39.2,先行,2
7,,12,,,,,ミヤジマナ,,牝,4,3,4,18,阪神,D,1200,良,3,2,１勝ｸﾗｽ,35.2,追込,7,2,28,阪神,D,1400,良,5,4,１勝ｸﾗｽ,37.1,先行,2,2,14,京都,D,1400,稍,6,5,１勝ｸﾗｽ,38.5,先行,3,1,24,京都,D,1400,良,7,3,１勝ｸﾗｽ・牝,37.5,中団,38,5,4,京都,D,1400,良,10,1,１勝ｸﾗｽ*,38.0,先行,3
7,,13,,,,,ヴィヴァシャス,,牝,4,13,2,7,京都,D,1200,良,7,6,１勝ｸﾗｽ,36.5,中団,2,1,25,京都,D,1200,良,消,--,１勝ｸﾗｽ,----,,2,1,12,京都,D,1400,良,6,11,１勝ｸﾗｽ,36.3,中団,3,12,20,中京,D,1400,稍,7,10,１勝ｸﾗｽ・牝,37.4,中団,2,12,7,阪神,D,1200,良,5,3,１勝ｸﾗｽ・牝,37.3,後方,12
8,B,14,,,,,ハッピーウィズユー,,牝,4,4,4,12,中山,D,1200,良,4,5,１勝ｸﾗｽ・牝,37.5,先行,3,3,22,中京,D,1200,良,6,7,１勝ｸﾗｽ,36.3,中団,5,2,15,東京,D,1400,良,6,6,１勝ｸﾗｽ,36.9,中団,9,12,13,中京,D,1400,良,6,8,１勝ｸﾗｽ,37.1,中団,7,10,26,東京,D,1600,不,9,3,１勝ｸﾗｽ・牝,36.5,先行,2
8,,15,,,,,ガーデンプランナー,,牝,5,7,3,22,中京,T,1400,良,15,18,１勝ｸﾗｽ,35.0,中団,連,3,14,中京,T,1400,良,17,18,１勝ｸﾗｽ・牝,34.7,後方,12,12,21,中京,T,1600,稍,12,16,１勝ｸﾗｽ・牝,37.1,逃げ,8,10,25,新潟,T,1400,良,17,15,１勝ｸﾗｽ,37.7,中団,10,8,16,新潟,T,1000,良,10,11,１勝ｸﾗｽ,33.5,中団,16
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010409,2026.5.10,日,新潟,1新4,9,荒川峡特別,1勝,芝,2400,B,4,良(暫定),晴(暫定),16,14:05,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アクアリッズ,,牡,4,3,4,19,福島,T,2000,良,9,8,１勝ｸﾗｽ,36.2,後方,連,4,12,福島,T,1200,良,15,15,１勝ｸﾗｽ,34.4,後方,15,12,31,水沢,D,1400,重,4,1,Ｃ２一,----,先行,連,12,23,水沢,D,1400,重,1,1,Ｃ２一,----,逃げ,2,12,10,水沢,D,1400,不,1,1,Ｃ２三,----,逃げ,2
2,B,2,,,,,ジャスティンライズ,,セ,5,8,3,14,中山,T,2500,良,8,9,１勝ｸﾗｽ,36.0,後方,17,11,15,福島,D,2400,良,14,13,１勝ｸﾗｽ,41.2,後方,5,10,12,京都,T,2400,良,12,13,１勝ｸﾗｽ,33.9,後方,2,9,27,阪神,T,2200,良,15,13,１勝ｸﾗｽ,35.1,後方,26,3,30,中京,T,2200,良,10,7,１勝ｸﾗｽ,35.6,後方,2
3,,3,,,,,レッドヴァリアート,,牡,4,3,4,18,阪神,T,2400,良,3,2,１勝ｸﾗｽ,33.5,差し,3,3,29,中京,T,2200,良,5,9,１勝ｸﾗｽ,33.7,後方,18,11,24,福島,T,2600,良,8,2,磐梯山特･1勝,36.1,先行,6,10,12,東京,T,2400,良,4,5,１勝ｸﾗｽ,34.9,ﾏｸﾘ,13,7,12,函館,T,2600,良,1,7,未勝利,35.9,先行,2
3,,4,,,,,ガンバルマン,,牡,4,4,4,11,福島,T,1800,良,9,4,浄土平特･1勝,35.7,中団,53,4,5,中山,T,2200,良,2,2,山吹賞･1勝*,35.0,追込,4,3,9,中山,T,2000,稍,5,13,弥生賞G2,36.4,中団,13,12,7,中山,T,2000,良,1,1,未勝利*,35.5,差し,2,11,24,東京,T,2000,良,3,3,未勝利*,33.9,差し,3
4,,5,,,,,ウインリュクス,,牝,6,12,2,15,小倉,T,2600,稍,5,5,１勝ｸﾗｽ,34.6,後方,3,1,24,小倉,T,2600,良,6,3,１勝ｸﾗｽ,34.8,中団,6,12,13,中京,T,2200,良,3,9,１勝ｸﾗｽ,34.0,差し,4,11,15,福島,T,2600,良,3,3,１勝ｸﾗｽ,37.0,先行,11,8,31,新潟,T,2000,良,4,5,１勝ｸﾗｽ・牝,34.9,差し,2
4,,6,,,,,イリュストル,,牡,4,3,4,18,中山,T,2000,良,10,3,１勝ｸﾗｽ,35.4,中団,49,5,10,東京,T,2400,稍,1,1,未勝利,34.5,ﾏｸﾘ,13,2,8,東京,T,1800,良,3,2,新馬,34.6,ﾏｸﾘ,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,ディアボリカドンナ,,牝,4,3,4,19,福島,T,2000,良,3,3,１勝ｸﾗｽ,35.9,逃げ,4,3,21,中京,T,2000,良,11,7,１勝ｸﾗｽ,36.1,逃げ,34,7,27,新潟,T,2200,良,1,1,未勝利,34.9,先行,2,7,13,福島,T,2000,良,2,4,未勝利・牝,35.8,差し,20,2,22,東京,T,2400,良,4,8,未勝利,34.7,差し,初
5,,8,,,,,スイートオレンジ,,牝,4,3,4,18,福島,T,2000,良,5,2,桑折特別･1勝,34.0,中団,5,3,14,中京,T,2200,良,6,3,鶴舞特別･1勝,36.4,先行,18,11,8,福島,T,2000,良,2,2,三春駒特･1勝,35.7,逃げ,3,10,18,新潟,T,2200,良,3,9,岩船特別･1勝,36.2,先行,9,8,16,新潟,T,2000,良,1,7,未勝利,35.5,先行,2
6,,9,,,,,ムーンストラック,,牝,4,3,4,18,福島,T,2000,良,4,8,桑折特別･1勝,33.9,差し,16,12,27,阪神,T,1800,良,8,9,１勝ｸﾗｽ,34.4,中団,4,11,29,東京,T,2400,良,5,8,１勝ｸﾗｽ,35.4,先行,3,11,8,福島,T,2000,良,4,10,三春駒特･1勝,35.2,差し,8,9,14,中山,T,2000,良,6,4,未勝利,35.1,中団,2
6,,10,,,,,パイオニアスクエア,,牡,4,6,3,29,中京,T,2200,良,2,8,１勝ｸﾗｽ,35.2,逃げ,29,9,7,阪神,T,2000,良,3,2,未勝利,36.3,差し,3,8,16,中京,T,2200,良,5,1,未勝利,35.5,先行,3,7,27,中京,T,2200,良,2,3,未勝利,34.5,先行,2,7,13,小倉,T,1800,良,4,4,未勝利,36.9,先行,3
7,,11,,,,,ラブカ,,牡,5,10,2,28,小倉,T,2600,稍,12,9,脊振山特･1勝,37.9,先行,2,2,15,小倉,D,2400,稍,8,5,１勝ｸﾗｽ,39.7,中団,12,11,24,福島,T,2600,良,6,8,磐梯山特･1勝,35.4,中団,5,10,18,新潟,T,2200,良,10,6,岩船特別･1勝,36.3,中団,3,9,27,阪神,T,2200,良,3,4,１勝ｸﾗｽ,35.1,先行,5
7,B,12,,,,,キングズトゥルー,,牡,4,2,4,26,福島,T,2600,良,2,1,１勝ｸﾗｽ,35.2,先行,6,3,14,中山,T,2500,良,5,3,１勝ｸﾗｽ,35.6,先行,6,2,1,小倉,T,2600,良,6,2,足立山特･1勝,36.8,ﾏｸﾘ,12,11,9,福島,T,2600,良,3,1,１勝ｸﾗｽ,35.3,ﾏｸﾘ,8,9,15,中山,T,2500,良,1,3,１勝ｸﾗｽ,35.3,先行,3
8,B,13,,,,,サンセットビュー,,牝,5,7,3,22,中京,T,2000,良,11,10,１勝ｸﾗｽ・牝,34.6,中団,13,12,21,阪神,T,2200,重,14,11,１勝ｸﾗｽ,38.2,ﾏｸﾘ,3,11,29,東京,T,2400,良,4,6,１勝ｸﾗｽ,34.5,追込,7,10,12,京都,T,2400,良,11,7,１勝ｸﾗｽ,33.9,中団,4,9,13,阪神,T,2400,良,4,3,生田特別･1勝,35.1,先行,6
8,,14,,,,,ゲンジ,,牡,4,2,4,26,福島,T,2000,良,7,3,飯盛山特･1勝,35.6,中団,2,4,12,福島,T,2600,良,5,1,燧ヶ岳特･1勝,35.9,先行,8,2,15,小倉,T,2600,稍,8,1,１勝ｸﾗｽ,35.6,中団,3,1,24,小倉,T,2600,良,3,5,１勝ｸﾗｽ,34.4,追込,7,12,6,中京,T,2000,良,6,10,１勝ｸﾗｽ,33.7,中団,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010410,2026.5.10,日,新潟,1新4,10,五泉特別,2勝,ダート,1800,,4,稍(暫定),晴(暫定),15,14:40,,ﾊﾝﾃﾞ,４上
