レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010301,2026.4.18,土,福島,1福3,1,,未勝利,ダート,1150,,2,良(暫定),晴(暫定),16,09:45,,馬齢,３歳
5,,10,スリーマドンナ,牝,3,13,96.0, , 94,10,52,▲,*,石田拓郎,(美),伊藤圭三,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,2,22,1小A,9,未勝利,芝,1200,良,,水沼,52.0,▲,17,244.0,12,1.6,18,,,4,4,33.40,36.1,17,ロジケープ
6,B,11,ワイドアルバ,牡,3,6,20.0, ,106,4,57,,*,丹内祐次,(栗),藤野健太,タワーオブロンドン,"Street Cry",,ネイティヴダンサー系,2,7,1小5,5,未勝利,ダ,1000,良,B,松若,57.0,,5,16.9,6,1.4,7,,,11,11,36.75,36.2,1,パドゼフィール
6,,12,イサチルニャーニャ,牝,3,11,69.6, , 92,11,52,▲,*,遠藤汰月,(美),竹内正洋,ディスクリートキャット,パイロ,,ナスルーラ系,11,24,5東6,初,新馬,芝,1400,良,,木幡,55.0,,12,221.3,10,2.1,9,,,3,3,37.13,35.4,14,カフェラバー
7,,13,シビルガード,牡,3,7,33.2, , 92,11,57,,,藤懸貴志,(栗),庄野靖志,フォーウィールドライブ,アドマイヤムーン,,ネイティヴダンサー系,1,31,1小3,5,未勝利,ダ,1000,良,,藤懸,57.0,,11,48.8,8,1.0,10,,,3,3,34.65,36.8,9,ウーマンズパワー
7,,14,メイショウイブキ,牝,3,2,3.1, ,116,1,55,,*,吉田隼人,(栗),荒川義之,エスポワールシチー,アイルハヴアナザー,,ネイティヴダンサー系,1,18,1京7,3,未勝利・牝,ダ,1200,良,,団野,55.0,,1,2.6,3,0.7,4,,,3,5,37.00,37.2,7,オンザノアール
8,,15,リアアーテシアン,牝,3,5,12.5, , 98,7,53,◇,,今村聖奈,(美),武井亮,シルバーステート,"First Samurai",,ニアークティック系,2,22,1小A,32,未勝利,芝,1200,良,,今村,53.0,◇,14,170.5,6,1.0,13,,,1,1,33.10,35.8,13,ロジケープ
8,,16,フェルアフリーゼ,牝,3,3,5.4, ,106,4,53,△,*,長浜鴻緒,(美),深山雅史,ドレフォン,クロフネ,,ニアークティック系,4,4,3中3,10,未勝利・牝,ダ,1200,稍,,石神,52.0,▲,6,10.3,5,1.2,1,,,1,2,35.10,38.2,8,カンレイスター
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010302,2026.4.18,土,福島,1福3,2,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),16,10:15,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,サンロード,牝,3,12,34.9, ,  0,,55,,,丹内祐次,(美),竹内正洋,フィエールマン,ルーラーシップ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,アルティマローネ,牝,3,3,11.3, ,107,3,55,,*,丸山元気,(美),武市康男,マインドユアビスケッツ,オルフェーヴル,,,1,25,1中9,初,新馬,芝,2000,良,,津村,55.0,,7,49.7,5,0.5,9,6,6,6,6,38.31,34.5,4,ヤマニンヘルシェ
2,,3,ソニックブーム,牝,3,10,27.9, ,102,5,52,▲,,和田陽希,(栗),柴田卓,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,3,21,1名3,3,未勝利・牝,芝,2000,良,,和田,52.0,▲,14,158.9,5,0.7,15,8,8,7,6,36.60,35.4,9,レイクラシック
2,,4,カルダモン,牝,3,1,2.2, ,118,1,55,,*,石川裕紀,(美),黒岩陽一,キズナ,"Discreet Cat",,ニアークティック系,1,17,1中6,10,未勝利,芝,2000,良,,戸崎,55.0,,3,7.5,4,0.3,2,4,5,5,6,36.69,35.4,6,レダアトミカ
3,,5,キャリアビジョン,牝,3,11,29.6, , 92,11,52,▲,,上里直汰,(美),西田雄一,シスキン,シンボリクリスエス,,ロイヤルチャージャー系,1,17,1中6,8,未勝利,芝,2000,良,,上里,52.0,▲,17,369.8,11,0.6,15,12,11,10,11,36.81,35.4,6,レダアトミカ
3,,6,ブライトエアリー,牝,3,2,5.1, ,113,2,55,,*,横山琉人,(美),相沢郁,ウインブライト,ワークフォース,,ネイティヴダンサー系,3,22,1名4,4,未勝利,芝,2000,良,,西村,55.0,,3,6.9,3,0.5,3,1,1,1,1,36.30,36.1,9,ロザーンジュ
4,,7,ヴィンテール,牝,3,6,16.3, ,100,7,53,◇,*,今村聖奈,(栗),池江泰寿,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,1,25,1京9,初,新馬,芝,1600,良,,武豊,55.0,,4,9.6,14,1.4,1,,,14,14,37.14,35.4,9,ペイジャー
4,,8,ボーントゥラブユー,牝,3,8,20.7, , 98,8,53,△,*,舟山瑠泉,(美),小笠倫弘,コントレイル,"Street Cry",,ネイティヴダンサー系,2,1,1東2,10,未勝利・牝,ダ,1600,良,,坂井,55.0,,4,6.9,15,3.0,5,,,3,3,36.84,40.6,14,ジュワネング
5,,9,ガーデンバイザベイ,牝,3,13,38.9, , 93,10,55,,*,菊沢一樹,(美),小笠倫弘,ルーラーシップ,サンデーサイレンス,ネイティヴダンサー系,ロイヤルチャージャー系,2,10,1東4,初,新馬,芝,1600,良,,三浦,55.0,,8,40.9,10,1.0,5,,,5,4,36.60,35.1,14,マウンテンバローズ
5,B,10,ウインポーシャ,牝,3,4,12.2, ,102,5,53,△,*,長浜鴻緒,(美),矢嶋大樹,リオンディーズ,ステイゴールド,,ロイヤルチャージャー系,1,31,1小3,11,未勝利・牝,芝,2000,良,B,横山,55.0,,10,43.4,7,0.6,8,10,12,14,8,36.51,35.2,2,フォーチュンライド
6,,11,スカーレットジーン,牝,3,16,83.7, , 89,12,53,◇,*,永島まな,(美),水野貴広,トーセンラー,キングカメハメハ,,ネイティヴダンサー系,2,14,1東5,9,未勝利・牝,芝,1800,良,,長浜,53.0,△,16,544.0,9,1.8,14,,9,10,10,37.20,34.8,9,ダーリングハースト
6,,12,エコロゼルダ,牝,3,9,21.5, ,  0,,55,,,斎藤新,(栗),牧浦充徳,ブラックタイド,"Anabaa Blue",ロイヤルチャージャー系,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,カドドゥディエ,牝,3,5,14.5, ,105,4,52,▲,,遠藤汰月,(美),西田雄一,クラウンレガーロ,エピファネイア,,,4,5,3中4,10,未勝利,芝,2000,重,,遠藤,52.0,▲,8,26.4,3,0.7,12,9,10,10,8,37.20,36.1,2,コスモナエマ
7,,14,ララオウ,牝,3,7,19.2, ,  0,,52,▲,,田山旺佑,(栗),須貝尚介,エタリオウ,ファスリエフ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ウィッシュリスト,牝,3,15,69.9, ,  0,,52,▲,,石神深道,(美),松尾卓哉,サトノダイヤモンド,Runhappy,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ミスティパープル,牝,3,14,44.7, , 96,9,55,,*,西塚洸二,(栗),茶木太樹,レイデオロ,エンパイアメーカー,,ネイティヴダンサー系,1,10,1京3,11,未勝利・牝,芝,1600,良,,ハマ,55.0,,14,143.3,11,1.3,18,,,8,9,36.12,36.3,11,ダンデノン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010303,2026.4.18,土,福島,1福3,3,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,10:45,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ローズバラード,牝,3,8,26.5, ,  0,,53,△,,長浜鴻緒,(美),深山雅史,ダノンバラード,グラスワンダー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,キャッチミークライ,牝,3,12,47.7, ,  0,,55,,,松若風馬,(栗),牧田和弥,エイシンフラッシュ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,ダイシンレスター,牡,3,11,38.8, , 95,7,57,,*,杉原誠人,(美),戸田博文,ダイシンサンダー,ケイムホーム,,ネイティヴダンサー系,2,14,1東5,16,未勝利,芝,1400,良,,松岡,57.0,,10,227.9,14,1.9,8,,,1,1,36.23,36.1,16,サンデースマッシュ
2,,4,ミラクルスパート,牝,3,14,66.4, , 95,7,52,▲,*,上里直汰,(美),小野次郎,タワーオブロンドン,アドマイヤムーン,,ネイティヴダンサー系,2,14,1小7,10,未勝利,芝,1200,良,,斎藤,55.0,,12,41.6,15,2.4,9,,,2,8,33.20,37.8,18,マーゴットミスト
3,,5,タワーオブバベル,牡,3,10,38.3, , 97,6,55,△,*,鷲頭虎太,(栗),坂口智康,タワーオブロンドン,"Red Ransom",,ロイヤルチャージャー系,1,31,2京1,3,未勝利,ダ,1800,良,,国分,57.0,,7,52.5,8,2.2,6,7,7,6,6,38.75,39.8,9,ヴィエントデコラ
3,,6,タイガーロード,牡,3,2,3.3, ,113,1,57,,*,西塚洸二,(栗),大橋勇樹,フォーウィールドライブ,ストリートセンス,,ネイティヴダンサー系,4,4,2阪3,15,未勝利,芝,1400,良,,田口,57.0,,11,78.1,3,0.2,16,,,2,2,34.80,35.4,11,マイティキングダム
4,,7,ニシノキンツバ,牡,3,7,21.0, , 94,9,55,◇,*,今村聖奈,(美),小野次郎,セイウンコウセイ,アドマイヤマックス,,ロイヤルチャージャー系,2,1,1小4,初,新馬,芝,1200,良,,丸山,57.0,,11,35.7,18,3.2,11,,,3,7,34.30,37.5,18,ケイアイクウガ
4,,8,ディサイドオンミー,牝,3,4,19.2, ,101,4,52,▲,,遠藤汰月,(美),堀内岳志,ベンバトル,グラスワンダー,,ロイヤルチャージャー系,1,31,1小3,7,未勝利・若,芝,1200,良,,遠藤,52.0,▲,1,4.0,15,1.0,12,,,7,8,34.20,35.3,15,カシノリアーナ
5,,9,ノーブルクロンヌ,牝,3,9,26.9, , 91,12,52,▲,*,和田陽希,(美),高柳瑞樹,フィエールマン,スウェプトオーヴァーボード,,ネイティヴダンサー系,2,7,1小5,2,未勝利,芝,1200,良,,松本,55.0,,18,285.0,13,1.3,18,,,8,8,34.10,36.1,12,ウォーターデライト
5,,10,メイケイシャイン,牡,3,16,70.7, , 93,10,54,▲,*,石田拓郎,(栗),武英智,ミッキーアイル,ハービンジャー,,ニアークティック系,12,6,5名1,3,未勝利*,芝,1200,良,B,富田,56.0,,14,147.6,16,1.1,13,,,9,9,35.50,34.9,17,ハッピーラッキー
6,,11,マテンロウノア,牡,3,3,19.0, ,  0,,57,,,斎藤新,(栗),坂口智康,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,トウカイツバキ,牝,3,15,68.0, , 85,13,55,,*,亀田温心,(栗),北出成人,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,1,18,1京7,3,未勝利・牝,ダ,1200,良,,酒井,55.0,,13,216.4,14,2.0,12,,,13,13,37.80,37.7,11,オンザノアール
7,,13,ニシノタチアナ,牝,3,6,20.7, ,108,2,52,▲,*,石神深道,(美),清水英克,グレーターロンドン,"Victoire Pisa",,,2,1,1小4,10,未勝利,芝,1200,良,,舟山,52.0,▲,5,17.2,6,1.3,8,,,12,11,34.30,34.8,4,デルマリシリ
7,,14,エメラルドテソーロ,牝,3,13,49.0, , 92,11,55,,*,富田暁,(美),牧光二,シルバーステート,ハーツクライ,,ロイヤルチャージャー系,12,14,5中4,初,新馬,芝,1600,稍,,木幡,55.0,,14,120.2,11,1.4,11,,1,1,1,36.48,37.2,12,ジーティーシンドウ
8,,15,マイネルユーゲント,牡,3,1,2.0, ,108,2,57,,*,丹内祐次,(美),加藤士津,インディチャンプ,サクラバクシンオー,,ナスルーラ系,2,7,1小5,2,未勝利,芝,1200,良,,菊沢,57.0,,3,5.9,16,1.6,1,,,2,2,33.70,36.8,17,ウォーターデライト
8,,16,アイアムステキ,牝,3,5,19.3, ,101,4,52,▲,*,田山旺佑,(美),奥平雅士,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,1,17,1中6,13,未勝利,ダ,1200,良,,松岡,55.0,,5,8.8,13,2.6,8,,,1,1,34.40,41.2,16,サントマーレ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010304,2026.4.18,土,福島,1福3,4,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),15,11:15,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ワルトシュタイン,牡,3,5,9.8, , 99,9,57,,*,菊沢一樹,(栗),佐藤悠太,マジェスティックウォリアー,スウェプトオーヴァーボード,,ネイティヴダンサー系,2,28,1阪3,3,未勝利,ダ,1800,良,B,団野,57.0,,8,18.6,10,2.4,6,3,3,3,3,38.60,40.9,10,テーオーカイザー
2,B,2,ラットバラット,牡,3,15,89.4, , 87,13,55,△,*,鷲頭虎太,(美),矢野英一,レーヴミストラル,ダイワメジャー,,ロイヤルチャージャー系,2,21,1小9,14,未勝利,ダ,1700,良,,菊沢,57.0,,13,140.3,14,6.3,8,4,5,6,9,37.96,43.6,14,ジャイアンバローズ
2,,3,レッドジルベスター,牡,3,8,22.3, ,100,7,57,,,川又賢治,(栗),寺島良,ニューイヤーズデイ,ディープインパクト,,ロイヤルチャージャー系,2,22,1阪2,初,新馬,ダ,1400,良,,川又,57.0,,7,29.4,8,2.8,2,,,8,10,37.20,39.0,7,ゼンカイナダル
3,,4,ドナソラーレ,牝,3,14,74.1, , 92,11,52,▲,*,遠藤汰月,(美),池上昌和,タワーオブロンドン,ジャスタウェイ,,,3,4,川崎,10,アクア,ダ,1400,不,,御神,54.0,,7,,3,1.1,,5,5,4,2,,----,,ライフイズ
3,,5,ホウオウモチーヴ,牡,3,2,4.3, ,105,6,55,◇,*,古川奈穂,(栗),矢作芳人,サートゥルナーリア,ハービンジャー,,ニアークティック系,2,28,1阪3,2,未勝利,ダ,1800,良,,坂井,57.0,,3,3.5,8,2.0,2,4,3,5,5,38.75,39.4,8,クリュギスト
4,,6,チェイサー,牡,3,9,23.3, ,100,7,55,△,*,長浜鴻緒,(美),相沢郁,レイデオロ,オルフェーヴル,,,2,22,1東8,2,未勝利,ダ,1400,良,,石川,57.0,,8,25.2,9,1.6,8,,,8,7,37.73,37.5,10,アトミックブレス
4,,7,ブロンザイト,牡,3,3,7.8, ,106,5,57,,*,小沢大仁,(栗),福永祐一,クリソベリル,クロフネ,,ニアークティック系,3,1,1阪4,20,未勝利,ダ,1400,良,,西村,57.0,,4,9.5,7,0.7,3,,,13,12,36.15,38.6,1,アーディアイリ
5,,8,メイショウタイザン,牡,3,7,16.6, ,107,3,55,△,*,舟山瑠泉,(栗),高橋義忠,ミッキーアイル,メイショウボーラー,,ロイヤルチャージャー系,2,18,笠松,10,加納宿,ダ,1400,良,,秋山,57.0,,3,,2,0.3,,3,3,4,4,,----,,ロードヴェルテクス
5,,9,アンティーム,牡,3,12,30.7, ,  0,,57,,,国分恭介,(栗),高橋義忠,エスポワールシチー,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,10,ボールドタワー,牡,3,4,9.2, ,110,2,57,,,横山琉人,(美),鈴木慎太,タワーオブロンドン,ハーツクライ,,ロイヤルチャージャー系,3,1,1小C,連,未勝利,ダ,1700,稍,B,横山,57.0,,4,20.9,5,0.7,4,8,9,9,10,36.98,39.0,5,ジュンプリメーロ
6,,11,クレバー,牡,3,13,50.6, ,  0,,57,,,中井裕二,(栗),中内田充,サートゥルナーリア,ゼンノロブロイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,エタンセル,牡,3,1,3.4, ,116,1,57,,,丹内祐次,(美),高木登,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,3,29,3中2,3,未勝利,ダ,1800,稍,,丹内,57.0,,2,3.6,2,0.5,2,1,1,1,1,37.05,41.1,4,ジェネラスキング
7,,13,サイモンエクセラー,牡,3,10,26.4, , 94,10,57,,*,小崎綾也,(栗),四位洋文,ホッコータルマエ,ヘニーヒューズ,,,1,10,1京3,2,未勝利,ダ,1900,良,,高杉,57.0,,9,36.6,10,1.1,6,5,5,6,9,39.23,38.7,10,セイントホース
8,,14,フロムドーン,牡,3,11,30.4, , 91,12,54,▲,,石田拓郎,(美),新開幸一,エポカドーロ,ハービンジャー,,ニアークティック系,9,28,4中9,3,未勝利*,芝,2000,良,,石田,52.0,▲,15,407.1,11,3.3,16,13,14,12,11,38.06,35.2,10,コッツォリーノ
8,B,15,ティナンヴァランタ,牝,3,6,9.9, ,107,3,52,▲,,石神深道,(美),森一誠,ニューイヤーズデイ,ハービンジャー,,ニアークティック系,3,28,1名5,14,未勝利・牝,ダ,1800,稍,,石神,52.0,▲,2,4.5,5,0.8,1,4,5,6,6,38.45,39.1,6,キタノサリスカ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010305,2026.4.18,土,福島,1福3,5,,未勝利,芝,1800,A,4,良(暫定),晴(暫定),16,12:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,モンロワイヤル,牡,3,3,6.4, ,114,3,55,△,,舟山瑠泉,(栗),牧浦充徳,フィレンツェファイア,"Holy Roman Emperor",,ニアークティック系,2,15,1小8,10,未勝利,芝,1800,稍,,舟山,54.0,▲,6,20.6,3,0.2,8,5,5,2,2,37.25,35.5,5,モウエエデショー
1,,2,テクノピーチ,牝,3,12,39.7, , 91,12,55,,*,小沢大仁,(栗),橋口慎介,モーリス,シンボリクリスエス,,ロイヤルチャージャー系,2,21,1小9,11,未勝利・牝,芝,1200,良,,西塚,55.0,,15,189.4,13,1.3,12,,,14,14,35.00,35.1,9,ムーンリットアイル
2,,3,ミリオングローリー,牡,3,1,5.3, ,118,2,55,△,,長浜鴻緒,(美),蛯名正義,ミッキーグローリー,コロナドズクエスト,,ネイティヴダンサー系,3,28,3中1,2,未勝利,芝,1600,稍,,長浜,55.0,△,3,9.5,2,0.2,4,,5,4,4,36.00,35.3,2,ナハトナナレオン
2,,4,ウインリフレクト,牡,3,8,14.6, , 98,9,54,▲,*,遠藤汰月,(美),嘉藤貴行,ウインブライト,ショウナンカンプ,,ナスルーラ系,2,1,1小4,3,未勝利,芝,2000,良,,舟山,54.0,▲,11,85.3,10,1.0,6,2,2,1,2,36.21,36.6,16,マカナアネラ
3,,5,ファビュラスベガス,牝,3,14,48.4, , 91,12,52,▲,*,田山旺佑,(栗),前川恭子,サトノインプレッサ,"Coronado's Quest",,ネイティヴダンサー系,1,31,2京1,3,未勝利,ダ,1400,良,,北村,55.0,,8,123.3,11,3.0,10,,,9,9,37.20,39.0,12,ゴディアンフィンチ
3,,6,ホウオウアワード,牡,3,16,95.6, , 92,11,55,△,*,鷲頭虎太,(美),奥村武,ブリックスアンドモルタル,ダイワメジャー,,ロイヤルチャージャー系,2,21,1東7,初,新馬,ダ,1600,良,,丸田,57.0,,9,93.2,12,3.4,3,,,15,14,37.92,39.3,9,ナムラダリア
4,,7,ウインマニフィーク,牡,3,2,5.4, ,104,5,54,▲,*,石神深道,(美),鈴木慎太,ベンバトル,ステイゴールド,,ロイヤルチャージャー系,2,28,1小B,2,未勝利,芝,2000,稍,,武藤,57.0,,3,5.3,7,0.9,4,3,2,5,4,36.64,37.2,9,ニホンピロロジャー
4,,8,イーサンミラー,牡,3,6,11.4, ,112,4,54,▲,,大久保友,(美),稲垣幸雄,ウインブライト,サウスヴィグラス,,ネイティヴダンサー系,3,28,1名5,11,未勝利,芝,1600,良,,大久,54.0,▲,9,39.8,2,0.0,7,,3,3,3,36.00,34.4,4,ラプランセス
5,,9,アクティングエリア,牝,3,13,43.9, ,101,8,55,,*,横山琉人,(美),天間昭一,シルバーステート,フジキセキ,,ロイヤルチャージャー系,2,25,佐賀,連,たんぽ,ダ,1400,不,,丹内,54.0,,2,,9,2.2,,7,7,6,9,,----,,アッシュアール
5,,10,ウィズアバウンス,牝,3,9,14.9, ,102,7,52,▲,,上里直汰,(美),武藤善則,フィエールマン,タニノギムレット,,ロイヤルチャージャー系,1,25,1中9,初,新馬,芝,2000,良,,上里,52.0,▲,9,68.7,7,0.8,7,3,3,3,3,38.14,35.2,13,ヤマニンヘルシェ
6,,11,ブルーリファール,牡,3,7,12.5, ,  0,,55,◇,,古川奈穂,(美),小野次郎,ブラックタイド,カジノドライヴ,ロイヤルチャージャー系,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,キボウホー,牡,3,10,23.3, , 94,10,54,▲,,森田誠也,(栗),松永幹夫,Zarak,Siyouni,,ニアークティック系,1,24,1京8,2,未勝利,芝,2200,良,,森田,54.0,▲,16,349.3,11,2.0,17,11,11,13,13,38.14,35.8,10,ブラックオリンピア
7,,13,ジーティーウブラブ,牝,3,15,79.4, , 89,15,51,★,*,河原田菜,(美),伊藤圭三,キタサンブラック,Frankel,,ニアークティック系,2,14,1東5,9,未勝利・牝,芝,1800,良,,谷原,51.0,★,12,286.8,13,2.0,10,,12,12,10,37.25,34.9,10,ダーリングハースト
7,,14,ブランドブラン,牡,3,4,7.2, ,123,1,57,,*,泉谷楓真,(栗),杉山晴紀,Frosted,Tiznow,,マンノウォー系,2,15,1小8,8,未勝利,芝,1800,稍,,松若,57.0,,2,6.1,2,0.0,5,5,6,2,1,37.20,35.4,4,モウエエデショー
8,,15,レディホークダイヤ,牝,3,11,32.1, , 90,14,55,,*,松本大輝,(美),田中剛,サトノダイヤモンド,"Hawk Wing",,ネイティヴダンサー系,2,10,1東4,初,新馬,芝,1600,良,,佐藤,52.0,▲,9,56.4,9,1.0,12,,,11,12,36.90,34.6,9,マウンテンバローズ
8,B,16,ホールドミーワンス,牝,3,5,8.5, ,104,5,53,◇,*,今村聖奈,(栗),西園翔太,ブリックスアンドモルタル,ネオユニヴァース,,ロイヤルチャージャー系,2,7,1小5,4,未勝利・牝,ダ,1700,良,B,丸山,55.0,,2,4.3,12,2.3,4,8,10,4,5,37.53,41.8,15,ミティリーニ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
