レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010401,2026.5.10,日,新潟,1新4,1,,未勝利,ダート,1800,,4,稍(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
3,,4,ハイテイラオユエ,牡,3,11,34.0, , 92,12,57,,*,国分恭介,(美),辻哲英,クリソベリル,キングカメハメハ,,ネイティヴダンサー系,11,9,5東2,初,新馬,ダ,1600,稍,,内田,56.0,,13,115.9,10,2.4,9,,,10,11,37.74,38.5,9,ピースサイン
3,,5,ノリノドラゴン,牡,3,5,11.2, ,108,3,57,,*,吉田隼人,(栗),荒川義之,ホッコータルマエ,ストロングリターン,,,4,19,2阪8,3,未勝利,ダ,1800,良,,泉谷,57.0,,5,21.8,6,1.2,4,7,8,8,8,38.10,38.3,4,マーゴットバディ
4,,6,メイショウイッカク,牡,3,9,25.5, ,105,4,53,★,,河原田菜,(栗),池添学,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,4,4,2阪3,2,未勝利,ダ,1800,稍,,河原,53.0,★,8,87.2,7,1.8,5,2,2,2,2,38.25,39.7,9,ゴンタ
4,,7,スナークシャラク,牡,3,12,42.2, ,  0,,57,,,小沢大仁,(栗),今野貞一,リオンディーズ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,ウインガネーシャ,牡,3,6,18.8, ,102,7,57,,*,菊沢一樹,(美),高木登,ゴールドドリーム,ヘニーヒューズ,,,4,19,3中8,11,未勝利,ダ,1800,良,,木幡,57.0,,10,96.9,5,2.2,9,10,9,7,5,37.60,40.5,3,ジューンセクレタ
5,,9,ピグマリオン,牡,3,15,74.7, , 98,10,57,,,黛弘人,(美),室井潔,アメリカンペイトリオット,ディープインパクト,,ロイヤルチャージャー系,3,28,3中1,2,未勝利,ダ,1800,重,,黛弘,57.0,,12,225.5,8,1.9,14,11,11,11,9,37.90,40.2,6,ミリオンヴォイス
6,,10,エトワールブルー,牡,3,7,23.9, ,105,4,54,▲,*,遠藤汰月,(栗),本田優,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,4,26,3京2,2,未勝利,ダ,1800,良,,太宰,57.0,,6,26.2,5,0.8,7,12,12,9,6,38.35,38.6,3,テイエムスターラン
6,,11,ヤマタケボニータ,牡,3,14,62.6, ,100,9,57,,*,原田和真,(美),萱野浩二,イスラボニータ,ロードカナロア,,,9,28,4中9,2,未勝利*,ダ,1800,良,,原優,55.0,,6,16.4,8,2.3,7,4,4,7,6,37.95,41.0,8,ハイライトニング
7,B,12,トップデュオ,牡,3,2,5.6, ,105,4,57,,,荻野極,(美),尾関知人,シスキン,ゴールドシップ,,,4,19,3中8,14,未勝利,ダ,1800,良,,荻野,57.0,,6,12.2,6,2.3,6,7,7,7,7,37.60,40.6,5,ジューンセクレタ
7,,13,エッジランナー,牡,3,13,62.6, , 92,12,57,,,武藤雅,(美),戸田博文,サンダースノー,エスポワールシチー,,,4,19,1福4,13,未勝利,ダ,1700,良,,武藤,57.0,,14,296.7,8,3.0,10,10,9,10,9,37.96,39.7,7,アラクラン
8,,14,メイケイシャイン,牡,3,8,24.2, , 91,14,57,,*,富田暁,(栗),武英智,ミッキーアイル,ハービンジャー,,ニアークティック系,4,18,1福3,19,未勝利,芝,1200,良,,石田,54.0,▲,14,104.6,11,1.1,7,,,14,14,35.50,34.7,6,アイアムステキ
8,,15,ユイバイハウス,牡,3,10,29.8, , 98,10,57,,*,中井裕二,(栗),森田直行,デクラレーションオブウォー,Siyouni,,ニアークティック系,3,7,1阪5,3,未勝利,芝,2400,稍,,幸英,57.0,,9,302.0,10,1.7,8,3,3,3,2,38.63,36.0,11,カットソロ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010405,2026.5.10,日,新潟,1新4,5,,未勝利,芝,1800,B,2,良(暫定),晴(暫定),16,12:05,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ロマンス,牝,3,5,11.1, ,  0,,53,△,,舟山瑠泉,(美),上原佑紀,エピファネイア,"Blu Air Force",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,タガノプトゥリ,牝,3,6,18.6, , 94,6,55,,*,ゴンサル,(栗),鈴木孝志,ヘンリーバローズ,タガノロックオン,,,4,25,3京1,9,未勝利・牝,芝,1800,良,,秋山,55.0,,15,411.5,5,0.8,14,,,12,12,35.85,34.7,3,ダイチノナポリ
2,,3,オコリンボーマミー,牝,3,14,46.6, , 93,7,55,,*,小沢大仁,(栗),石坂公一,キタサンブラック,ワークフォース,,ネイティヴダンサー系,2,1,1小4,初,新馬,芝,1200,良,,今村,53.0,◇,6,17.8,16,2.4,1,,,11,16,35.30,35.7,16,ケイアイクウガ
2,,4,アマイクチヅケ,牝,3,10,23.8, ,102,3,55,,,木幡育也,(美),松永康利,ゴールドシップ,コンデュイット,,ナスルーラ系,4,11,3中5,15,未勝利・牝,芝,2000,良,,木幡,55.0,,18,337.7,3,0.5,11,11,11,13,11,37.03,35.6,4,ピエスユニーク
3,,5,マトリカリア,牝,3,16,89.5, , 89,11,52,▲,,遠藤汰月,(美),岩戸孝樹,グレーターロンドン,パイロ,,ナスルーラ系,2,14,1東5,13,未勝利・牝,芝,1800,良,,遠藤,52.0,▲,14,432.9,14,2.0,12,,4,3,4,36.90,35.6,14,ダーリングハースト
3,,6,ナムラライラック,牝,3,15,72.2, , 93,7,52,▲,,大久保友,(栗),畑端省吾,ダノンスマッシュ,トーセンホマレボシ,,ロイヤルチャージャー系,2,8,1小6,7,未勝利,芝,1800,良,,大久,52.0,▲,13,115.2,8,0.9,11,1,1,1,1,37.00,36.7,12,ムスクレスト
4,,7,ジュナベーラ,牝,3,2,4.6, ,100,4,55,,*,杉原誠人,(美),木村哲也,スワーヴリチャード,Frankel,,ニアークティック系,2,7,1東3,7,未勝利,芝,1600,良,,ルメ,55.0,,2,5.1,11,0.8,4,,,10,8,36.60,34.7,11,ターンザテーブルス
4,,8,プロミスライン,牝,3,7,18.9, , 91,9,55,,*,黛弘人,(美),森一誠,キズナ,キングカメハメハ,,ネイティヴダンサー系,2,21,1東7,4,未勝利,芝,2400,良,,杉原,55.0,,12,90.4,9,1.2,11,14,14,10,8,37.53,35.4,10,ゴールデンパゴーダ
5,,9,コスモゼーリエ,牝,3,13,43.0, ,  0,,55,,,武藤雅,(美),武藤善則,ゴールドシップ,Dynaformer,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ウインプライム,牝,3,11,25.1, , 83,13,51,★,*,河原田菜,(美),上原博之,マクフィ,ステイゴールド,,ロイヤルチャージャー系,2,21,1東7,初,未勝利,芝,1600,良,,原田,55.0,,13,297.9,14,3.3,14,,,15,15,37.14,35.5,10,マツリダイコ
6,,11,ソニックブーム,牝,3,3,5.3, ,111,2,52,▲,,和田陽希,(栗),柴田卓,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,4,18,1福3,4,未勝利・牝,芝,2000,良,,和田,52.0,▲,5,11.5,3,0.4,9,8,8,8,7,36.21,35.6,3,ララオウ
6,,12,ファストフォワード,牝,3,4,7.6, ,114,1,55,,,小崎綾也,(栗),小林真也,ハービンジャー,"Get Stormy",ニアークティック系,,4,11,1福1,4,未勝利・牝,芝,1800,良,,小崎,55.0,,4,6.8,4,0.3,2,3,3,2,3,35.85,36.2,9,サフランルージュ
