レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091306040401,2026.9.13,日,中山,4中4,1,,未勝利,障害(直線ダ),2880,,,重(暫定),曇(暫定),14,10:00,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヴィーデ,セ,4,9,40.0, , 88,9,60,,,上野翔,(美),戸田博文,ルヴァンスレーヴ,ダンスインザダーク,,ロイヤルチャージャー系,8,9,2名6,4,障害未勝利,障芝,3000,良,,上野,60.0,,11,71.1,13,9.0,8,12,12,11,11,,13.8,,メイショウソウセキ
2,,2,シークレットキー,牡,5,3,5.6, ,107,3,60,,,小野寺祐,(栗),井上智史,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,8,23,3名2,7,障害未勝利,障芝,3000,良,,小野,60.0,,5,23.9,2,0.5,5,5,6,3,3,,13.3,,アルヴィア
3,,3,スノーリン,セ,4,10,65.5, , 87,10,57,▲,*,土田真翔,(美),和田雄二,ノヴェリスト,ハーツクライ,その他のエクリプス系,ロイヤルチャージャー系,8,30,3新4,7,障害未勝利,障芝,2850,良,,江田,60.0,,12,283.7,11,8.1,10,12,12,12,12,,13.4,,オーサムストローク
4,,4,モナコブル,牡,5,5,9.6, ,103,6,60,,,五十嵐雄,(美),岩戸孝樹,ニューイヤーズデイ,ネオユニヴァース,,ロイヤルチャージャー系,8,1,2名3,8,障害未勝利,障芝,3000,良,,五十,60.0,,8,47.6,4,1.1,5,5,5,4,4,,13.3,,ソレルビュレット
5,,5,セイウンビッグバン,牡,4,1,3.5, ,106,4,60,,*,伴啓太,(美),萱野浩二,アドマイヤマーズ,Acclamation,,,8,16,2新8,3,障害未勝利,障芝,2850,良,,水沼,57.0,▲,5,8.1,6,0.6,1,4,2,2,2,,13.0,,ビジューブリランテ
6,,6,プレミアブルー,牡,4,7,11.3, ,105,5,60,,,中村将之,(美),菊川正達,トーセンラー,マヤノトップガン,,ロイヤルチャージャー系,8,16,2新8,8,障害未勝利,障芝,2850,良,,中村,60.0,,9,50.0,3,0.4,7,8,8,7,6,,13.0,,ビジューブリランテ
7,,7,グロリアラウス,セ,5,6,11.1, ,103,6,60,,*,小牧加矢,(栗),斉藤崇史,リアルインパクト,Songandaprayer,,ネイティヴダンサー系,8,16,2新8,9,ＮＳＴ賞Ｈ,ダ,1200,良,,石橋,55.0,,8,15.0,11,1.5,13,,,4,4,34.10,37.8,12,ワイワイレジェンド
7,,8,サラフィエル,セ,7,2,3.7, ,110,2,60,,,大江原圭,(美),鈴木慎太,ヤマニンセラフィム,トワイニング,ロイヤルチャージャー系,ネイティヴダンサー系,7,12,2福6,16,障害未勝利,障芝,2770,稍,,大江,60.0,,6,14.8,4,1.4,4,3,3,4,4,,13.4,,トーアマリシテン
8,,9,ストラクチャー,セ,5,8,24.7, ,101,8,57,▲,*,水沼元輝,(美),和田正一,リアルスティール,マンハッタンカフェ,,ロイヤルチャージャー系,7,5,2小4,12,障害未勝利,障芝,2860,重,,草野,60.0,,7,13.2,6,1.9,1,8,8,8,8,,13.6,,ドラギニャン
