レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022806020101,2026.2.28,土,中山,2中1,1,,未勝利,ダート,1200,,2,重(暫定),曇(暫定),16,10:05,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
2,,2,オーシャンドリーム,牝,3,8,51.1, , 88,13,52,▲,,石神深道,(美),伊藤伸一,サトノダイヤモンド,ハービンジャー,,ニアークティック系,1,4,1中1,12,未勝利,芝,1600,良,,石神,52.0,▲,14,207.7,14,1.6,14,,14,13,14,36.12,35.9,13,タイセイアストロ
2,,3,オダイ,牝,3,9,51.9, , 91,9,55,,*,野中悠太,(美),根本康広,フォーウィールドライブ,ネオユニヴァース,,ロイヤルチャージャー系,2,1,1東2,7,未勝利,ダ,1400,良,,長浜,53.0,△,16,387.2,10,2.7,12,,,3,3,36.38,39.6,15,ケブランリ
3,,4,ファーストシーン,牝,3,12,90.4, , 92,8,55,,,杉原誠人,(美),大和田成,オルフェーヴル,ロードカナロア,,,2,7,1東3,7,未勝利・牝,ダ,1400,良,,杉原,55.0,,14,270.1,10,2.3,14,,,15,14,38.33,37.9,2,チームユートピア
3,,5,アマビエ,牝,3,13,98.2, , 82,14,52,▲,*,遠藤汰月,(美),南田美知,ビーチパトロール,ステイゴールド,,ロイヤルチャージャー系,2,21,1東7,13,未勝利,芝,1600,良,,原優,55.0,,14,363.0,15,3.5,12,,,15,15,37.08,35.8,12,マツリダイコ
4,,6,アーティキュレート,牡,3,3,14.4, , 94,7,57,,*,岩田康誠,(美),手塚貴久,サートゥルナーリア,Zoffany,,ネイティヴダンサー系,12,28,5中8,初,新馬,芝,2000,良,,プー,56.0,,11,64.1,14,2.1,4,17,17,16,17,38.23,36.5,12,コンジェスタス
4,,7,ブレイシオン,牝,3,15,155.2, , 90,11,55,,*,小林脩斗,(美),青木孝文,セイウンコウセイ,フジキセキ,,ロイヤルチャージャー系,2,14,1東5,初,未勝利,芝,1400,良,,原優,55.0,,12,271.6,15,1.9,13,,,11,10,36.83,35.3,14,サンデースマッシュ
5,,8,スターゲイザー,牡,3,10,68.3, , 90,11,55,△,,長浜鴻緒,(美),根本康広,シュヴァルグラン,アフリート,,ネイティヴダンサー系,1,10,1中3,19,未勝利,ダ,1800,良,,長浜,55.0,△,13,178.4,16,4.5,16,9,9,9,12,38.70,43.5,15,ベルウッドピース
5,,9,パラダイスフェイス,牡,3,1,1.2, ,114,1,57,,*,松山弘平,(美),牧光二,エスポワールシチー,"Distorted Humor",,ネイティヴダンサー系,2,1,2京2,2,未勝利,ダ,1900,良,,佐々,57.0,,2,2.4,2,0.9,2,3,3,4,4,38.82,38.1,2,アスクチャンスマン
6,,10,ヴァルク,牡,3,14,127.6, , 91,9,57,,*,丸田恭介,(美),武市康男,パドトロワ,クロフネ,,ニアークティック系,12,6,5中1,初,新馬,ダ,1200,良,,長浜,54.0,△,13,66.4,12,2.6,8,,,10,11,37.20,38.5,10,トワイライトサイト
6,,11,サウジバラード,牡,3,2,7.0, , 98,4,57,,*,鮫島克駿,(美),加藤征弘,ジャスタウェイ,"Doctor Dino",,,12,7,5中2,初,新馬,ダ,1800,良,,丸山,56.0,,11,40.3,5,2.2,4,8,7,11,10,39.60,38.7,5,ユアフェリシティ
7,,12,ジェイエルグリーン,牝,3,6,39.7, , 98,4,55,,*,横山和生,(美),小西一男,アニマルキングダム,バゴ,,ナスルーラ系,1,25,1中9,初,未勝利・牝,ダ,1800,良,,佐々,55.0,,7,34.5,13,4.4,12,2,2,2,2,38.75,44.8,14,プレイメイカー
7,,13,ドゥーニ,牡,3,5,30.4, ,102,2,57,,,津村明秀,(美),矢嶋大樹,マテラスカイ,ネオユニヴァース,,ロイヤルチャージャー系,2,14,1東5,16,未勝利,ダ,1600,良,,津村,57.0,,7,104.1,9,1.9,7,,,9,9,37.50,37.9,9,リアライズタキオン
8,,14,マンモスホームラン,牡,3,7,44.0, ,  0,,57,,,大野拓弥,(美),新開幸一,ホッコータルマエ,サクラバクシンオー,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,スカイレックス,牡,3,4,21.0, ,102,2,57,,,菅原明良,(美),斎藤誠,ヴァンゴッホ,スペシャルウィーク,,ロイヤルチャージャー系,2,14,1東5,3,未勝利,ダ,1600,良,,菅原,57.0,,9,154.4,8,1.3,10,,,6,7,37.38,37.5,7,リアライズタキオン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022806020103,2026.2.28,土,中山,2中1,3,,未勝利,ダート,1200,,2,重(暫定),曇(暫定),16,11:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ツクバアヴァロン,牡,3,8,21.1, ,103,5,57,,,小林脩斗,(美),奥平雅士,キセキ,Zensational,,ネイティヴダンサー系,12,6,5中1,初,新馬,ダ,1200,良,,小林,56.0,,6,9.9,6,0.8,12,,,4,3,35.80,38.1,6,トワイライトサイト
1,,2,キチロクゴール,牡,3,14,58.4, ,  0,,57,,,木幡育也,(美),松永康利,デクラレーションオブウォー,プリサイスエンド,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,キタノローズ,牝,3,13,58.0, , 94,9,55,,*,小林凌大,(美),小西一男,サンダースノー,アドマイヤムーン,,ネイティヴダンサー系,1,25,1中9,4,未勝利,ダ,1200,良,,野中,55.0,,16,442.5,7,1.5,15,,,8,7,34.90,39.5,8,サトノエスケープ
2,,4,メイショウオタモイ,牝,3,15,64.4, , 88,11,55,,*,杉原誠人,(美),高柳瑞樹,リオンディーズ,ヨハネスブルグ,,ニアークティック系,12,20,5中5,2,未勝利*,ダ,1200,良,,遠藤,52.0,▲,9,56.2,15,2.4,7,,,10,14,35.20,39.7,14,シュピラー
3,,5,トモロウィンアスク,牝,3,12,52.4, , 84,14,53,△,*,長浜鴻緒,(美),蛯名正義,オルフェーヴル,ロードカナロア,,,12,28,5中8,7,未勝利*,芝,1200,良,,原優,55.0,,13,275.7,15,2.1,10,,,12,11,35.00,36.2,15,ニシノセイドウ
3,,6,リゾートライン,牡,3,3,7.1, ,107,4,57,,*,松山弘平,(美),伊坂重信,ドレフォン,ロードカナロア,,,2,1,1東2,3,未勝利,ダ,1400,良,,菅原,57.0,,8,48.0,5,1.6,6,,,2,2,36.15,38.8,8,ケブランリ
4,,7,ドリームガッサン,牝,3,5,12.9, , 93,10,55,,*,横山武史,(美),鈴木伸尋,キャプテンキング,エイシンフラッシュ,,,1,5,1中2,8,未勝利,ダ,1200,稍,,津村,55.0,,12,64.8,6,1.0,14,,,10,9,35.50,37.9,5,ヴァイオスペース
4,,8,デスサイズ,牡,3,2,5.6, ,115,1,57,,,石川裕紀,(美),小手川準,シスキン,ステイゴールド,,ロイヤルチャージャー系,1,31,1東1,初,新馬,ダ,1400,良,,石川,57.0,,3,4.4,2,0.4,5,,,2,2,37.80,37.7,8,ユキノグラス
5,,9,トーセンシーギリヤ,牡,3,7,18.3, , 97,8,57,,,原田和真,(美),土田稔,"Magna Grecia","The Gurkha",,,1,4,1中1,24,未勝利,ダ,1800,稍,,原田,57.0,,9,144.9,10,4.7,9,6,6,4,3,38.65,41.9,11,フィンガー
5,,10,コンヴァーンクル,牡,3,10,31.5, , 87,12,57,,,佐々木大,(美),菊川正達,カリフォルニアクローム,タニノギムレット,,ロイヤルチャージャー系,1,24,1中8,2,未勝利,ダ,1800,良,,佐々,57.0,,13,307.7,15,6.1,13,4,4,4,10,38.25,46.6,15,スノースコール
6,,11,ノーブルアスール,牡,3,16,148.7, , 81,15,54,▲,*,佐藤翔馬,(美),武藤善則,フィエールマン,クロフネ,,ニアークティック系,12,14,5中4,初,新馬,芝,1600,稍,,武藤,56.0,,15,182.2,16,10.9,12,,10,16,16,38.70,43.0,16,ジーティーシンドウ
6,,12,フレキシブル,牝,3,4,8.8, ,110,3,55,,,戸崎圭太,(美),斎藤誠,シルバーステート,Curlin,,ネイティヴダンサー系,1,12,1中5,初,新馬,ダ,1200,良,,戸崎,55.0,,1,2.7,7,1.3,2,,,14,12,37.90,37.3,1,スローモーション
7,,13,ヴィスクレス,牡,3,1,2.4, ,114,2,57,,,岩田康誠,(美),矢嶋大樹,スワーヴリチャード,キングカメハメハ,,ネイティヴダンサー系,2,14,1東5,初,新馬,ダ,1400,良,,岩田,57.0,,5,12.1,2,0.3,9,,,5,4,37.80,36.9,2,ノースブルースカイ
7,,14,ミルトハーバー,牡,3,6,13.8, ,100,6,57,,*,田辺裕信,(美),鈴木慎太,レイデオロ,アルデバラン2,,ネイティヴダンサー系,12,7,5中2,初,新馬,芝,1200,良,,横山,56.0,,9,21.1,7,1.1,11,,,12,11,35.90,34.6,4,サムハラ
8,,15,マダックス,牡,3,11,35.5, , 85,13,57,,*,大野拓弥,(美),高柳瑞樹,マクフィ,ダイワメジャー,,ロイヤルチャージャー系,10,18,4東6,初,新馬,芝,1600,良,,菅原,56.0,,11,71.3,15,1.7,10,,,12,15,36.84,34.4,8,アドマイヤクワッズ
8,,16,ユキノサイエンス,牝,3,9,31.0, ,100,6,55,,*,柴田善臣,(美),小野次郎,ノヴェリスト,ブラックタイド,その他のエクリプス系,ロイヤルチャージャー系,1,11,1中4,9,未勝利,ダ,1200,良,,北村,55.0,,7,31.7,8,1.5,7,,,11,10,37.10,38.3,5,ゼファーテソーロ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022806020104,2026.2.28,土,中山,2中1,4,,未勝利,ダート,1800,,4,重(暫定),曇(暫定),16,11:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,パンパネイラ,セ,3,11,59.1, , 95,6,54,▲,*,佐藤翔馬,(美),高橋文雅,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,2,14,1東5,17,未勝利,ダ,1400,良,,吉田,57.0,,12,140.7,10,2.5,16,,,14,14,37.80,37.9,7,トウカイレオ
2,,2,クリュメノス,牡,3,4,15.7, ,104,4,57,,*,小林凌大,(美),小西一男,マジェスティックウォリアー,シンボリクリスエス,,ロイヤルチャージャー系,2,15,1東6,3,未勝利,ダ,2100,良,,長浜,55.0,△,7,22.8,6,1.5,4,5,5,6,5,38.76,39.2,4,エクセルクラウン
3,,3,ゴールドプレイヤー,牡,3,2,4.8, ,115,2,57,,*,戸崎圭太,(美),古賀慎明,ゴールドアクター,ヘニーヒューズ,,,2,10,1東4,初,新馬,ダ,1600,稍,,岩田,57.0,,2,3.4,2,0.8,3,,,3,2,36.66,39.4,5,ステラデルークス
4,B,4,ロードキャリバー,牡,3,9,34.6, , 84,10,57,,*,大野拓弥,(美),和田勇介,ビッグアーサー,マリエンバード,,ニアークティック系,2,15,2京6,2,未勝利,ダ,1800,良,,森田,54.0,▲,10,301.8,10,4.1,8,7,7,7,9,39.25,40.4,10,ガウラディスコ
5,,5,リケアマカロニ,牝,3,3,9.6, ,107,3,55,,*,横山和生,(美),小野次郎,ニューイヤーズデイ,"Kitten's Joy",,ニアークティック系,12,6,5中1,3,未勝利・牝*,ダ,1800,良,,原田,55.0,,6,9.6,6,1.3,5,4,4,4,4,38.20,41.3,6,ハニーオーケストラ
5,,6,トクシーゼファー,牡,3,6,25.6, ,  0,,55,△,,長浜鴻緒,(美),辻哲英,マクフィ,フジキセキ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,ソルトバーン,牝,3,10,58.0, , 92,7,55,,,柴田大知,(美),和田雄二,ノーブルミッション,"Mizzen Mast",,ナスルーラ系,2,14,1東5,11,未勝利・牝,芝,1800,良,,柴田,55.0,,13,425.6,12,2.0,11,,9,10,10,37.20,35.0,11,ダーリングハースト
6,,8,スケダチムヨウ,牡,3,7,31.8, , 83,11,57,,*,野中悠太,(美),根本康広,スマートファルコン,ヨハネスブルグ,ロイヤルチャージャー系,ニアークティック系,2,18,姫路,7,鉢伏山,ダ,1500,良,,長浜,55.0,△,8,,10,4.2,,8,9,10,11,,----,,シビックアスコット
7,,9,インディヴァイン,牡,3,1,1.5, ,122,1,57,,*,ルメール,(美),林徹,インディチャンプ,キンシャサノキセキ,,ロイヤルチャージャー系,1,17,1中6,初,新馬,ダ,1800,良,,舟山,54.0,▲,3,4.8,2,0.1,4,7,7,2,2,38.40,40.2,5,ガムラスタン
7,,10,タニセンローマ,牡,3,8,34.6, , 97,5,57,,*,岩田康誠,(美),斎藤誠,シャンハイボビー,シンボリクリスエス,,ロイヤルチャージャー系,2,14,1東5,6,未勝利,ダ,1600,良,B,北村,57.0,,8,130.2,11,3.0,11,,,12,12,37.68,38.7,12,リアライズタキオン
8,,11,トゥントゥントゥン,牡,3,5,21.2, , 87,9,54,▲,*,上里直汰,(美),手塚貴久,ダノンバラード,ロードカナロア,,,2,7,1東3,16,未勝利,芝,1600,良,,武藤,57.0,,12,172.0,12,0.9,11,,,13,11,36.72,34.6,8,ターンザテーブルス
8,,12,カンフーヒーロー,牡,3,12,111.6, , 92,7,57,,,木幡巧也,(美),的場均,ストロングリターン,"Fusaichi Pegasus",,ネイティヴダンサー系,1,25,1中9,4,未勝利,ダ,1200,良,,木幡,57.0,,14,381.7,11,2.4,15,,,10,11,36.00,39.3,11,アンプイットアップ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022806020105,2026.2.28,土,中山,2中1,5,,未勝利,芝,2000,A,4,良(暫定),曇(暫定),18,12:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アルタティール,牡,3,13,39.6, , 82,16,57,,*,江田照男,(美),手塚貴久,コントレイル,"Poet's Voice",,ネイティヴダンサー系,1,4,1中1,初,新馬,芝,2000,良,,長浜,55.0,△,16,84.2,15,2.5,13,15,14,15,16,38.61,36.4,14,トップオブザライン
1,,2,セットエトワール,牝,3,1,3.8, ,106,5,55,,*,戸崎圭太,(美),鹿戸雄一,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,12,13,5中3,初,新馬,芝,1800,良,,荻野,55.0,,4,15.2,5,0.7,3,13,13,11,9,37.45,34.3,1,ベンヴェヌータ
2,,3,ギルドホール,牡,3,9,17.2, , 99,8,57,,,杉原誠人,(美),嘉藤貴行,レイデオロ,ヴァーミリアン,,ネイティヴダンサー系,1,5,1中2,9,未勝利,芝,2000,良,,杉原,57.0,,10,48.9,7,0.9,15,14,13,12,9,36.86,36.0,6,イモータリス
2,,4,コスモアンタレス,牡,3,12,31.6, , 94,11,57,,,柴田大知,(美),和田勇介,ベンバトル,"French Deputy",,ニアークティック系,11,15,5東3,2,未勝利*,芝,1600,良,,柴田,56.0,,16,283.3,9,0.6,13,,,3,2,36.42,34.8,14,スペルーチェ
3,,5,カキュウ,牝,3,18,76.4, , 84,15,55,,*,柴田善臣,(美),佐藤吉勝,フィエールマン,アグネスデジタル,,ネイティヴダンサー系,1,25,1中9,初,新馬,芝,2000,良,,野中,55.0,,18,372.4,16,2.6,12,10,11,13,14,38.53,36.1,17,ヤマニンヘルシェ
3,,6,イノセントホープ,牡,3,5,9.0, ,  0,,57,,,菅原明良,(美),小島茂之,エイシンフラッシュ,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,レッドリファインド,牡,3,8,16.0, ,109,2,57,,,石川裕紀,(美),奥村武,レイデオロ,"Storm Cat",,ニアークティック系,2,7,1東3,初,新馬,芝,1800,良,,石川,57.0,,7,26.9,4,0.4,3,,8,8,6,37.65,34.6,5,ベルウッドクレド
4,B,8,ピエスユニーク,牝,3,7,14.9, ,105,6,55,,*,松山弘平,(美),手塚貴久,エピファネイア,ヴィクトワールピサ,,ロイヤルチャージャー系,12,20,5中5,初,新馬・牝,芝,1800,良,,戸崎,55.0,,4,8.3,7,1.3,2,8,8,7,7,37.80,35.6,10,リュクスパトロール
5,,9,フォンドルレール,牡,3,4,9.0, , 97,9,57,,,田辺裕信,(美),戸田博文,ルヴァンスレーヴ,"Kitten's Joy",,ニアークティック系,2,1,1東2,12,未勝利,芝,1800,良,,田辺,57.0,,9,36.1,5,1.0,8,,15,14,14,36.90,34.0,3,アウダーシア
5,,10,ゼータレティクル,牝,3,10,17.5, ,104,7,55,,*,津村明秀,(美),小手川準,ビーチパトロール,ダノンシャンティ,,ロイヤルチャージャー系,2,1,2京2,3,未勝利,芝,2000,良,,斎藤,55.0,,5,26.4,6,1.4,8,9,7,9,10,37.67,35.6,5,メイショウテンク
6,,11,ホウオウライラック,牝,3,14,40.4, , 96,10,55,,,丸田恭介,(美),高柳瑞樹,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,1,12,1中5,初,新馬,ダ,1200,良,,丸田,55.0,,11,54.5,10,1.5,12,,,5,4,36.50,38.9,11,スローモーション
6,,12,セツナサ,牡,3,2,7.1, ,113,1,57,,*,三浦皇成,(美),武井亮,サートゥルナーリア,Gemologist,,,12,13,5中3,初,新馬,芝,1800,良,,マー,56.0,,2,2.9,3,0.5,5,5,4,5,3,37.20,34.6,5,ベンヴェヌータ
7,,13,ピコパープル,牝,3,17,74.9, , 85,14,52,▲,*,上里直汰,(美),上原博之,キタサンブラック,タニノギムレット,,ロイヤルチャージャー系,12,6,5中1,23,未勝利*,芝,1600,良,,舟山,52.0,▲,12,370.7,12,0.9,14,,12,11,11,37.44,33.9,3,スミッコディスコ
7,,14,マイネルエトルタ,牡,3,15,44.0, , 93,13,54,▲,*,遠藤汰月,(美),和田正一,ゴールドシップ,ブライアンズタイム,,ロイヤルチャージャー系,12,6,5中1,初,新馬,芝,2000,良,,石橋,56.0,,15,106.1,11,1.8,10,11,11,11,12,37.37,35.7,12,ゴディアーモ
7,B,15,ホープフルワールド,牡,3,16,59.4, , 94,11,57,,*,原優介,(美),伊藤大士,ワールドプレミア,アジアエクスプレス,,,12,13,5中3,初,新馬,芝,1800,良,,佐々,56.0,,8,49.2,9,1.4,11,12,12,12,10,37.55,34.8,7,ベンヴェヌータ
8,,16,イニスフェイル,牡,3,3,8.2, ,  0,,57,,,岩田康誠,(美),稲垣幸雄,フィエールマン,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,17,ミナヅキ,牡,3,6,13.6, ,107,3,57,,,石橋脩,(美),清水英克,ガルボ,アグネスデジタル,,ネイティヴダンサー系,1,4,1中1,4,未勝利,芝,1600,良,,石橋,57.0,,3,5.9,7,0.4,4,,6,7,9,35.76,35.3,4,タイセイアストロ
8,,18,マイネルシュラハト,牡,3,11,22.6, ,107,3,54,▲,*,石神深道,(美),畠山吉宏,ベンバトル,ディープインパクト,,ロイヤルチャージャー系,2,1,2京2,4,未勝利,芝,2000,良,,森田,54.0,▲,8,118.4,5,1.1,7,2,2,1,1,36.99,36.9,12,メイショウテンク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022806020106,2026.2.28,土,中山,2中1,6,,1勝,芝,1800,A,4,良(暫定),曇(暫定),16,13:00,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アイドクレース,牝,3,7,15.6, , 95,8,52,▲,,石神深道,(美),金成貴史,ダノンバラード,オルフェーヴル,,,2,14,1小7,2,あすなろ･1勝,芝,2000,良,,石神,55.0,,7,23.5,5,0.8,4,9,8,8,9,36.99,35.6,4,ブラックハヤテ
