レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010701,2026.2.21,土,東京,1東7,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,牝,馬齢,３歳
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010706,2026.2.21,土,東京,1東7,6,,未勝利,芝,1600,D,2,良,晴,16,13:00,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ダイシンパルス,牡,3,472,-14,-14,10,42.3, ,109,6,57,,*,西村淳也,(美),小笠倫弘,"Dragon Pulse","No Nay Never",,,1,25,1京9,初,新馬,芝,1600,良,,ハマ,57.0,,11,50.1,5,0.5,15,,,5,5,36.54,35.5,11,ペイジャー
1,,2,サザンテイオー,牡,3,452,- 2,- 2,2,4.8, ,115,3,55,△,,長浜鴻緒,(美),根本康広,シルバーステート,スウェプトオーヴァーボード,,ネイティヴダンサー系,2,7,1東3,11,未勝利,芝,1600,良,,長浜,55.0,△,8,15.1,2,0.0,10,,,5,5,36.48,34.1,3,ターンザテーブルス
2,,3,グランマエストロ,牡,3,490,  0,0,1,2.5, ,124,1,57,,,ルメール,(美),木村哲也,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,11,29,5東7,4,未勝利*,芝,1400,良,,ルメ,56.0,,1,2.7,2,0.2,1,,,5,4,35.70,34.3,3,アグネスクレスト
2,,4,マツリダイコ,牝,3,430,,,4,7.1, ,  0,,55,,,津村明秀,(美),黒岩陽一,キタサンブラック,"Refuse To Bend",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,セレステレガーロ,牝,3,414,+ 4,+ 4,9,38.3, ,112,4,55,,*,吉村誠之,(美),古賀慎明,エピファネイア,マンハッタンカフェ,,ロイヤルチャージャー系,11,24,5東6,初,新馬,芝,1400,良,,マー,55.0,,2,5.2,4,0.5,2,,,1,1,36.90,34.1,6,カフェラバー
3,,6,フォークスアップ,牡,3,490,+ 8,+ 8,15,436.3, , 84,12,57,,*,木幡巧也,(美),勢司和浩,タワーオブロンドン,Shamardal,,ニアークティック系,11,16,5東4,2,未勝利*,ダ,1400,良,,石橋,56.0,,14,356.8,15,2.1,9,,,14,14,37.73,38.4,11,ランニングビーチ
4,,7,アマビエ,牝,3,386,-16,-16,14,363.0, , 82,13,55,,*,原優介,(美),南田美知,ビーチパトロール,ステイゴールド,,ロイヤルチャージャー系,11,23,5東5,連,未勝利・牝*,芝,1800,良,,嶋田,55.0,,18,563.4,17,2.0,18,,14,16,15,37.00,35.2,12,リスレジャンデール
4,,8,ミスデルマー,牝,3,434,  0,0,16,572.3, , 86,11,52,▲,*,上里直汰,(美),和田正一,ダノンプレミアム,ゴールドシップ,,,12,21,5中6,9,未勝利*,芝,1600,重,,嶋田,55.0,,16,445.8,12,2.8,9,,9,12,14,35.82,37.7,12,ジッピーチューン
5,,9,トランスマーレ,牝,3,450,  0,0,3,6.0, ,110,5,55,,*,横山和生,(美),高柳瑞樹,エピファネイア,"Bellamy Road",,その他のエクリプス系,1,31,1東1,12,未勝利,芝,1600,良,,横山,55.0,,4,12.1,3,0.6,4,,,10,10,35.88,34.2,1,リアライズリバティ
5,,10,ファインコンダクト,牝,3,464,  0,0,8,25.5, ,116,2,55,,*,田辺裕信,(美),久保田貴,ファインニードル,Henrythenavigator,,ネイティヴダンサー系,10,13,4東5,5,未勝利*,芝,1400,良,,横山,55.0,,3,6.7,2,0.2,2,,,6,5,36.15,34.0,3,シャオママル
6,,11,オンナキュヌヴィ,牝,3,438,,,7,17.3, ,  0,,55,,,石川裕紀,(美),蛯名正義,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,ベアサナエチャン,牝,3,448,- 2,- 2,5,10.2, ,108,7,55,,*,大野拓弥,(美),杉浦宏昭,レイデオロ,マンハッタンカフェ,,ロイヤルチャージャー系,1,31,1東1,4,未勝利,芝,1600,良,,松山,55.0,,3,10.4,4,0.7,15,,,5,5,35.64,34.7,3,リアライズリバティ
7,,13,ルージュアストレア,牝,3,416,+ 8,+ 8,6,14.3, ,104,9,55,,*,岩田康誠,(美),栗田徹,キタサンブラック,"Canford Cliffs",,,10,19,4東7,12,未勝利*,芝,1600,良,,戸崎,55.0,,3,5.3,3,0.6,2,,,4,4,36.30,34.5,2,フジガイフウ
7,,14,ウインプライム,牝,3,414,,,13,297.9, ,  0,,55,,,原田和真,(美),上原博之,マクフィ,ステイゴールド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ラベンダーヘイズ,牡,3,460,+ 6,+ 6,12,252.0, , 98,10,54,▲,*,遠藤汰月,(美),岩戸孝樹,パドトロワ,ナカヤマフェスタ,,ロイヤルチャージャー系,11,9,5東2,10,未勝利*,芝,1400,良,,荻野,56.0,,13,118.7,7,0.9,15,,,11,11,35.63,34.9,8,シャルトル
8,,16,ダイヤテソーロ,牝,3,442,+ 2,+ 2,11,78.8, ,108,7,55,,,石橋脩,(美),牧光二,ダノンバラード,"A.P. Indy",,ナスルーラ系,11,15,5東3,連,未勝利*,芝,1600,良,,石橋,55.0,,10,109.2,4,0.5,15,,,10,10,36.84,34.0,3,スペルーチェ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010707,2026.2.21,土,東京,1東7,7,,1勝,ダート,1400,,2,良,晴,16,13:30,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アルプスオジョー,牝,5,494,+ 2,+ 2,11,124.3, ,102,8,56,,*,木幡巧也,(美),小西一男,パイロ,スペシャルウィーク,ナスルーラ系,ロイヤルチャージャー系,8,9,2新5,3,１勝ｸﾗｽ・牝,ダ,1800,良,,石田,53.0,▲,5,9.5,7,1.3,10,10,10,12,10,38.00,38.4,3,コンアフェット
1,,2,エコロヴァイス,牡,4,508,+12,+12,8,24.7, ,101,9,58,,,大野拓弥,(美),堀宣行,Unified,Paynter,,,8,30,3新3,6,１勝ｸﾗｽ,ダ,1200,良,,大野,56.0,,2,5.8,15,5.5,1,,,13,14,36.00,41.5,15,ミスエル
2,,3,リッキースタイル,牡,4,488,+ 2,+ 2,6,19.2, ,107,6,58,,,菅原明良,(美),水野貴広,ジャスタウェイ,スタチューオブリバティ,,ニアークティック系,2,1,1東2,4,１勝ｸﾗｽ,ダ,1400,良,,菅原,57.0,,5,20.3,5,0.6,5,,,9,7,35.93,37.5,4,ベラジオワールド
2,,4,セブンメデュラス,牡,4,520,+ 4,+ 4,3,4.5, ,113,3,58,,,ルメール,(美),木村哲也,ドレフォン,モーリス,,,8,10,2新6,10,１勝ｸﾗｽ,ダ,1800,不,,ルメ,55.0,,1,1.9,6,0.9,6,2,2,1,1,37.20,39.1,11,ブレトワルダ
3,,5,キカオクベシ,牝,4,442,- 4,- 4,15,349.7, , 84,14,56,,,野中悠太,(美),根本康広,ダノンレジェンド,ハービンジャー,,ニアークティック系,11,23,5東5,4,１勝ｸﾗｽ・牝,ダ,1600,良,,野中,55.0,,14,271.8,13,1.5,12,,,13,13,37.50,36.7,7,カーラデマドレ
3,,6,ツルギトイシヅチ,牡,4,504,+ 7,+ 7,14,315.1, ,  0,,58,,*,原優介,(美),中川公成,リーチザクラウン,プリサイスエンド,ロイヤルチャージャー系,ネイティヴダンサー系,12,31,笠松,2,Ｃ１０,ダ,1400,良,,望月,57.0,,3,,1,-0.6,,4,4,2,2,,----,,(デクランシェ)
4,,7,パーティーガール,牝,4,466,-14,-14,10,95.6,>, 74,15,56,,*,松岡正海,(美),伊藤伸一,ホッコータルマエ,クロフネ,,ニアークティック系,1,1,川崎,3,初詣賞,ダ,1400,稍,,野畑,54.0,,2,,1,-0.2,,1,1,1,1,,----,,(タケノロイヤル)
4,B,8,ダイオジェナイト,牡,5,460,+10,+10,9,31.5, ,106,7,58,,*,岩田康誠,(美),稲垣幸雄,リアルインパクト,"Lord Kanaloa",,,12,14,5名4,7,１勝ｸﾗｽ,ダ,1400,稍,B,丸山,58.0,,5,10.7,8,1.4,1,,,12,11,36.45,37.9,6,キョウエイカンセ
5,,9,ソードマスター,牡,4,466,  0,0,13,169.5, , 99,11,58,,*,丸田恭介,(美),斎藤誠,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,12,14,5名4,7,１勝ｸﾗｽ,ダ,1400,稍,,斎藤,57.0,,7,17.1,11,1.9,7,,,6,7,36.00,39.0,11,キョウエイカンセ
5,,10,スナッピードレッサ,牡,4,510,+24,+24,1,2.4, ,111,4,58,,*,キング,(美),大竹正博,"Union Rags","Smart Strike",,ネイティヴダンサー系,1,11,1中3,7,黒竹賞･1勝*,ダ,1800,稍,,横山,57.0,,2,2.8,6,1.5,3,6,5,3,3,37.25,39.8,6,ルクソールカフェ
6,,11,カンレイスキー,牡,4,498,+16,+16,7,24.3, ,101,9,58,,*,江田照男,(美),竹内正洋,デクラレーションオブウォー,ホワイトマズル,,ニアークティック系,10,12,4東4,4,１勝ｸﾗｽ,ダ,1600,良,,松山,56.0,,1,3.0,16,6.8,3,,,5,6,37.26,43.0,16,アデランテ
6,,12,ノアスペシャル,牝,5,456,+ 8,+ 8,12,150.7, , 94,12,56,,*,田辺裕信,(美),鈴木慎太,アジアエクスプレス,アグネスタキオン,,ロイヤルチャージャー系,10,12,4東4,3,１勝ｸﾗｽ・牝,ダ,1400,良,,木幡,56.0,,12,124.4,7,0.9,10,,,6,6,36.90,36.7,10,モーニングマジック
7,,13,ヘインズポイント,牡,5,554,+ 4,+ 4,5,11.1, ,117,1,58,,*,荻野極,(美),高木登,モーリス,スウェプトオーヴァーボード,,ネイティヴダンサー系,11,29,5東7,4,１勝ｸﾗｽ,ダ,1600,良,,ルメ,58.0,,2,4.0,8,1.1,4,,,5,4,37.08,37.0,10,コーカサスゴールド
7,,14,ゼンカイパイロ,牡,5,494,- 2,- 2,2,4.3, ,117,1,58,,*,横山和生,(美),伊坂重信,パイロ,カリスタグローリ,ナスルーラ系,ナスルーラ系,2,1,1東2,11,１勝ｸﾗｽ,ダ,1400,良,,横山,58.0,,3,4.2,3,0.3,2,,,5,5,35.70,37.5,4,ベラジオワールド
8,B,15,パッカパッカブー,セ,5,486,- 4,- 4,16,401.4, , 90,13,58,,*,杉原誠人,(美),堀内岳志,ハービンジャー,ハーツクライ,ニアークティック系,ロイヤルチャージャー系,12,6,5名1,2,１勝ｸﾗｽ,ダ,1900,良,B,鷲頭,56.0,△,13,195.0,12,2.9,11,12,12,9,10,38.35,40.0,12,スマートシーカー
8,,16,アラスカフレイバー,牡,4,500,- 2,- 2,4,10.1,>,111,4,58,,,戸崎圭太,(美),松永康利,リアルスティール,チチカステナンゴ,,ナスルーラ系,5,11,2東6,2,未勝利,ダ,1400,稍,,戸崎,57.0,,1,2.7,1,-0.2,1,,,3,3,35.55,36.5,1,(マックスキュー)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010708,2026.2.21,土,東京,1東7,8,,2勝,芝,1800,D,2,良,晴,16,14:00,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,クラッシファイド,牡,5,482,+12,+12,3,5.6, ,115,3,58,,*,戸崎圭太,(美),黒岩陽一,リアルスティール,"Discreet Cat",,ニアークティック系,11,8,5東1,3,２勝ｸﾗｽ,芝,2000,良,,ルメ,58.0,,2,4.1,3,0.5,2,,3,3,3,36.21,34.3,4,エストゥペンダ
2,,2,ダイシンバースディ,牡,5,486,+ 4,+ 4,9,220.8, , 92,9,58,,,武藤雅,(美),戸田博文,マインドユアビスケッツ,ダンスインザダーク,,ロイヤルチャージャー系,2,1,1東2,3,２勝ｸﾗｽ,芝,2000,良,,武藤,58.0,,9,351.7,7,1.5,8,,3,3,3,35.96,35.3,7,ログラール
3,,3,レッドバレンティア,牡,6,464,  0,0,10,221.6, , 93,8,56,△,*,長浜鴻緒,(美),矢嶋大樹,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,2,7,1小5,7,ＲＫＢ賞･2勝,芝,1800,稍,,嶋田,58.0,,16,114.6,10,1.4,10,15,16,16,16,36.95,35.2,2,トーアライデン
4,,4,アルゲンテウス,セ,7,474,+ 6,+ 6,4,8.7, ,113,4,58,,*,横山和生,(美),小島茂之,シルバーステート,チチカステナンゴ,,ナスルーラ系,11,15,5東3,2,２勝ｸﾗｽ,芝,1600,良,,レー,58.0,,3,4.8,4,0.6,9,,,12,12,36.54,33.1,2,ダノンセンチュリー
5,,5,カレンラップスター,牡,4,510,+ 4,+ 4,5,29.8,>, 87,11,57,,*,原優介,(栗),小林真也,ルーラーシップ,サムライハート,ネイティヴダンサー系,ロイヤルチャージャー系,12,6,5名1,3,１勝ｸﾗｽ,芝,2000,良,,松本,56.0,☆,5,8.8,7,0.7,11,10,10,9,9,36.69,34.1,8,アオイタケル
5,,6,マイレーヌ,牝,6,524,- 2,- 2,12,272.1, , 92,9,56,,*,石橋脩,(美),大和田成,ロゴタイプ,タイキシャトル,,ロイヤルチャージャー系,2,10,1東4,11,２勝ｸﾗｽ,ダ,1300,稍,,木幡,56.0,,16,365.0,14,1.8,15,,,7,6,36.94,37.1,14,ドラゴンテイラー
6,,7,カレンナオトメ,牝,5,440,- 2,- 2,11,271.0,>, 77,12,56,,,江田照男,(美),小野次郎,カレンブラックヒル,チーフベアハート,,ニアークティック系,2,15,1東6,10,１勝ｸﾗｽ,ダ,1400,良,,江田,56.0,,13,189.6,7,1.4,16,,,8,7,36.75,37.0,9,ポッドベル
6,B,8,ダノンミッション,牡,4,486,+ 2,+ 2,2,3.4, ,132,1,57,,*,キング,(美),堀宣行,ロードカナロア,ハービンジャー,,ニアークティック系,1,10,1中3,18,初凪賞･2勝,芝,1600,良,B,佐々,57.0,,2,4.4,2,0.1,3,,4,5,5,35.76,34.3,3,マテンロウブラボー
7,B,9,マイネルトルファン,牡,7,516,+ 4,+ 4,7,47.8, ,105,5,58,,,柴田大知,(美),粕谷昌央,オルフェーヴル,ロージズインメイ,,ロイヤルチャージャー系,8,17,2新8,4,阿賀野川･2勝,芝,2200,良,B,柴田,58.0,,4,13.1,6,0.7,6,4,4,4,4,37.09,36.1,6,アマキヒ
7,,10,レッドキングリー,牡,4,512,+ 6,+ 6,1,1.7,>,116,2,57,,,ルメール,(美),木村哲也,サートゥルナーリア,"Smart Strike",,ネイティヴダンサー系,11,24,5東6,29,１勝ｸﾗｽ,芝,1600,良,,ルメ,57.0,,1,2.4,1,-0.1,2,,,7,6,34.86,33.9,6,(オルグジェシダ)
8,,11,ヴァイザーブリック,牡,5,470,- 6,- 6,6,41.8, ,104,6,58,,*,吉村誠之,(美),池上昌和,ブリックスアンドモルタル,アドマイヤベガ,,ロイヤルチャージャー系,11,16,5東4,23,２勝ｸﾗｽ,芝,1800,良,,マー,58.0,,8,60.2,8,0.9,13,,7,4,2,35.90,34.6,11,マカナ
8,,12,ジッピーレーサー,セ,9,496,+18,+18,8,151.6, ,102,7,58,,*,木幡巧也,(美),天間昭一,"City Zip","Banker's Gold",,ネイティヴダンサー系,1,24,1京8,連,２勝ｸﾗｽ,芝,1400,良,,秋山,58.0,,9,143.2,4,0.4,3,,,4,4,36.98,33.9,5,エイムフォーエース
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010709,2026.2.21,土,東京,1東7,9,フリージア賞,1勝,芝,2000,D,3,良,晴,14,14:30,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,リッツパーティー,牡,3,486,- 8,- 8,3,4.1,>,101,4,57,,,柴田善臣,(美),岩戸孝樹,ミッキーロケット,クロフネ,,ニアークティック系,1,31,1東1,初,新馬,芝,1800,良,,柴田,57.0,,7,20.5,1,-0.4,13,,2,1,1,37.30,33.6,4,(ウイルソン)
2,,2,コスモアマデウス,牡,3,486,- 8,- 8,7,145.8,>, 73,6,57,,,柴田大知,(美),畠山吉宏,"Dawn Approach",Teofilo,,ニアークティック系,2,15,1東6,14,未勝利,芝,1800,良,,柴田,57.0,,15,332.2,8,0.8,11,,6,8,7,37.00,34.6,9,ナックホワイト
3,,3,ジャスティンシカゴ,牡,3,500,+10,+10,4,8.6, , 98,5,57,,*,荻野極,(美),宮田敬介,スワーヴリチャード,キングカメハメハ,,ネイティヴダンサー系,12,6,5中1,13,葉牡丹賞･1勝,芝,2000,良,,北村,56.0,,9,44.4,6,0.8,9,5,5,3,3,35.66,35.8,6,サノノグレーター
4,,4,ファムクラジューズ,牝,3,410,- 6,- 6,2,3.2,>,103,3,55,,*,キング,(美),黒岩陽一,ベンバトル,ディープインパクト,,ロイヤルチャージャー系,11,30,5東8,4,未勝利*,芝,2000,良,,横山,55.0,,4,8.0,1,-0.5,3,,3,3,2,36.81,34.0,2,(アイムイン)
5,,5,カムアップローゼス,牡,3,460,-18,-18,5,13.2, ,107,2,57,,*,三浦皇成,(栗),浜田多実,リオンディーズ,マンハッタンカフェ,,ロイヤルチャージャー系,1,31,2京1,3,１勝ｸﾗｽ*,ダ,1800,良,,吉村,57.0,,7,24.4,6,0.5,3,3,3,4,5,38.10,37.1,7,ソルチェリア
6,,6,チャリングクロス,牡,3,492,  0,0,1,2.0, ,116,1,57,,*,ルメール,(美),奥村武,キタサンブラック,"Cape Cross",,ニアークティック系,1,5,1中2,12,１勝ｸﾗｽ*,芝,2000,良,,内田,57.0,,3,5.4,3,0.2,7,8,8,6,5,36.64,35.8,1,ステラスペース
7,,7,アロハオエ,牝,3,440,+ 8,+ 8,6,124.7,>, 67,7,55,,*,江田照男,(美),中川公成,アルアイン,キングカメハメハ,,ネイティヴダンサー系,2,14,2京5,7,未勝利,芝,1800,良,,川端,52.0,▲,17,521.6,13,2.4,14,,,10,11,36.25,36.6,10,ブラックシャリマー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010710,2026.2.21,土,東京,1東7,10,金蹄Ｓ,3勝,ダート,2100,,4,良,晴,16,15:05,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,パカーラン,牡,5,472,-10,-10,9,26.1, , 94,12,58,,*,荻野極,(栗),藤原英昭,イスラボニータ,"City Zip",,,1,12,1京5,3,雅ＳＨ･3勝,ダ,1800,良,,松本,55.0,,13,188.4,9,0.8,7,12,11,12,10,38.20,36.1,3,モックモック
1,B,2,コスモジンバック,牡,5,496,+10,+10,11,42.1, , 96,11,58,,,津村明秀,(美),相沢郁,"Good Magic",Giacomo,,その他のエクリプス系,12,14,5阪4,4,竹田城Ｈ･3勝,ダ,2000,良,B,津村,54.0,,10,41.1,13,1.4,3,9,9,9,9,37.50,38.5,13,ロードプレジール
2,,3,ニューバラード,セ,5,520,+ 2,+ 2,13,93.1, , 99,10,58,,*,武藤雅,(美),尾関知人,ニューイヤーズデイ,ハーツクライ,,ロイヤルチャージャー系,10,18,4東6,10,伊勢佐木･3勝,ダ,2100,良,,矢野,58.0,,9,28.5,14,2.7,15,5,5,5,5,38.32,38.9,15,ピカピカサンダー
2,B,4,プラウドヘリテージ,牡,7,508,  0,0,10,27.3, ,107,4,58,,*,松岡正海,(美),田中剛,ジャスタウェイ,Tiznow,,マンノウォー系,11,24,5東6,9,晩秋ＳＨ･3勝,ダ,2100,良,B,原優,56.0,,9,61.9,7,1.5,16,3,3,3,3,37.32,38.2,9,キョウキランブ
3,,5,ジャスパーグレイト,牡,7,494,- 2,- 2,7,15.4, ,103,9,58,,*,戸崎圭太,(栗),森秀行,Arrogate,"Wild Again",トゥルビヨン系,ニアークティック系,12,14,5阪4,3,竹田城Ｈ･3勝,ダ,2000,良,,川田,57.0,,4,14.6,8,1.0,6,13,14,13,14,37.67,37.7,3,ロードプレジール
3,,6,オメガタキシード,セ,6,460,+ 4,+ 4,4,13.1, ,104,7,58,,,岩田康誠,(栗),井上智史,ハービンジャー,デュランダル,ニアークティック系,ロイヤルチャージャー系,11,24,5東6,6,晩秋ＳＨ･3勝,ダ,2100,良,,岩田,56.0,,8,56.0,3,1.0,3,16,16,16,16,37.88,36.3,1,キョウキランブ
4,,7,エレクトリックブギ,牡,5,448,  0,0,14,139.7, , 91,15,58,,*,長浜鴻緒,(美),鹿戸雄一,ブリックスアンドモルタル,エンパイアメーカー,,ネイティヴダンサー系,11,24,5東6,10,晩秋ＳＨ･3勝,ダ,2100,良,,佐々,55.0,,11,119.6,13,2.4,11,9,11,11,12,37.64,38.3,11,キョウキランブ
4,,8,ワンパット,牡,5,496,+ 2,+ 2,6,14.3, ,108,3,58,,*,吉村誠之,(栗),高橋亮,シニスターミニスター,ブライアンズタイム,ナスルーラ系,ロイヤルチャージャー系,12,14,5阪4,8,竹田城Ｈ･3勝,ダ,2000,良,,菱田,55.0,,9,30.1,3,0.5,5,11,12,14,12,37.71,37.1,1,ロードプレジール
5,,9,グロバーテソーロ,牡,5,516,+ 4,+ 4,8,23.7, ,  0,,58,,,菅原明良,(美),高木登,オルフェーヴル,カコイーシーズ,,ネイティヴダンサー系,10,18,4東6,20,伊勢佐木･3勝,ダ,2100,良,,菅原,58.0,,13,48.1,止,----,10,,,,,,----,,ピカピカサンダー
5,,10,ヴァナルガンド,牡,6,474,+ 2,+ 2,2,6.2, ,109,1,58,,*,三浦皇成,(美),稲垣幸雄,シビルウォー,アドマイヤベガ,,ロイヤルチャージャー系,12,21,5中6,3,北総Ｓ･3勝,ダ,1800,重,,横山,58.0,,4,8.1,9,1.0,6,2,2,2,2,37.15,37.8,10,イムホテプ
6,,11,スペイドアン,牡,5,510,- 8,- 8,12,45.4, ,105,6,58,,*,田辺裕信,(美),加藤士津,カリフォルニアクローム,ダイワメジャー,,ロイヤルチャージャー系,12,7,5中2,2,市川ＳＨ･3勝,ダ,1800,良,,マー,55.0,,4,12.5,13,2.2,5,5,5,4,6,37.50,39.5,14,クラウンシエンタ
6,,12,アーマルコライト,セ,5,522,- 6,- 6,15,156.6, , 92,14,58,,*,石川裕紀,(栗),寺島良,ジャスタウェイ,Nayef,,ネイティヴダンサー系,11,2,3京B,9,古都ＳＨ･3勝,芝,3000,良,,小沢,53.0,,13,114.9,13,3.5,13,2,2,2,5,37.33,38.0,13,ヴォランテ
7,,13,レッドプロフェシー,牡,6,486,  0,0,3,8.7, ,106,5,58,,*,原優介,(栗),大久保龍,ルーラーシップ,マンハッタンカフェ,ネイティヴダンサー系,ロイヤルチャージャー系,12,27,5阪7,2,摩耶Ｓ･3勝,ダ,1800,稍,,松若,58.0,,11,50.6,5,0.3,8,11,12,13,12,37.65,37.8,2,ハナウマビーチ
7,,14,ジーティーダーリン,牡,4,510,  0,0,1,1.9,>,109,1,57,,,ルメール,(栗),田中克典,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,2,1,1東2,8,２勝ｸﾗｽ,ダ,2100,良,,ルメ,57.0,,2,2.7,1,-0.2,2,3,1,1,1,38.64,36.5,5,(インペリアルライン)
8,,15,プレイサーゴールド,牡,6,498,- 2,- 2,16,204.9, , 94,12,58,,*,大野拓弥,(栗),今野貞一,シニスターミニスター,クロフネ,ナスルーラ系,ニアークティック系,12,7,5中2,11,市川ＳＨ･3勝,ダ,1800,良,,荻野,55.0,,10,37.4,11,1.5,6,9,9,11,11,37.75,38.3,9,クラウンシエンタ
8,B,16,ノットイナフ,牡,5,486,+ 4,+ 4,5,13.9, ,104,7,58,,*,石橋脩,(栗),浜田多実,マジェスティックウォリアー,マンハッタンカフェ,,ロイヤルチャージャー系,12,14,5阪4,3,竹田城Ｈ･3勝,ダ,2000,良,B,和田,56.0,,5,15.3,10,1.1,10,5,5,4,4,37.29,38.7,15,ロードプレジール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010711,2026.2.21,土,東京,1東7,11,ダイヤモンドＳ,Ｇ３,芝,3400,D,6,良,晴,16,15:45,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ブレイヴロッカー,セ,6,450,-10,-10,11,30.1, ,103,9,56.5,,*,荻野極,(栗),本田優,ドゥラメンテ,"Elusive City",,ネイティヴダンサー系,1,5,1京2,4,万葉ＳＨ,芝,3000,良,,太宰,56.5,,2,3.8,3,1.0,4,3,3,3,3,38.48,34.6,6,アクアヴァーナル
2,,2,ヴェルテンベルク,牡,6,486,+ 4,+ 4,4,8.0, ,114,5,55,,*,キング,(栗),宮本博,キタサンブラック,フレンチデピュティ,,ニアークティック系,12,6,5中1,9,ステイヤG2,芝,3600,良,,松若,57.0,,7,11.9,6,0.3,1,8,8,7,6,38.70,34.0,5,ホーエリート
