レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050204010101,2026.5.2,土,新潟,1新1,1,,未勝利,障害,2890,B,,良(暫定),雨(暫定),14,09:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
2,,2,ジョーヴェスタ,牝,3,11,38.8, , 95,11,53,△,*,柴田裕一,(栗),松下武士,パイロ,ロードカナロア,ナスルーラ系,,4,18,2阪7,15,未勝利,ダ,1200,良,,国分,55.0,,14,267.7,7,2.4,14,,,13,11,37.20,36.8,3,ウェルカムソング
2,,3,アトリ,牝,3,3,6.5, ,100,8,55,,*,石川裕紀,(栗),清水久詞,シスキン,Congrats,,ナスルーラ系,12,27,5阪7,3,未勝利*,芝,1600,良,,吉村,55.0,,6,30.6,13,1.8,14,,,2,2,35.16,37.0,14,フレイムスター
3,B,4,スマートコーラル,牝,3,12,40.4, ,101,7,53,△,*,舟山瑠泉,(栗),石坂公一,マジェスティックウォリアー,ドリームジャーニー,,ロイヤルチャージャー系,4,11,2阪5,3,未勝利・牝,ダ,1800,重,B,酒井,55.0,,15,226.2,6,1.2,15,2,2,2,2,37.10,40.3,10,イルカンダ
3,B,5,ミアルーチェ,牝,3,2,4.5, ,116,1,55,,*,ゴンサル,(美),加藤士津,ルーラーシップ,マリエンバード,ネイティヴダンサー系,ニアークティック系,4,5,3中4,4,未勝利・牝,ダ,1800,不,,横山,55.0,,5,12.9,3,0.2,6,15,15,7,6,37.85,39.0,4,キタノエピックアン
4,,6,スマイルガーデン,牝,3,6,11.6, ,106,5,55,,,小沢大仁,(栗),西村真幸,ナダル,シンボリクリスエス,,ロイヤルチャージャー系,2,28,1小B,16,未勝利・牝,ダ,1700,不,,小沢,55.0,,3,6.9,9,1.8,4,7,6,6,7,37.31,38.6,8,フレットローソ
4,,7,オーケーリアン,牝,3,10,20.6, ,107,4,55,,*,富田暁,(栗),宮地貴稔,ナダル,ステイゴールド,,ロイヤルチャージャー系,3,15,1阪8,3,未勝利・牝,ダ,1400,良,,幸英,55.0,,4,6.0,6,1.3,1,,,10,9,36.53,38.3,6,アイカンアズーラ
5,,8,ノクスカンパーナ,牝,3,5,11.6, , 94,12,53,△,*,田山旺佑,(栗),吉岡辰弥,サートゥルナーリア,シンボリクリスエス,,ロイヤルチャージャー系,4,11,1福1,18,未勝利・牝,芝,1800,良,,田口,55.0,,11,67.7,12,1.1,7,8,8,9,9,36.25,36.2,9,サフランルージュ
5,,9,トリプルハッピー,牝,3,15,91.8, , 85,15,52,▲,*,森田誠也,(栗),森田直行,イスラボニータ,Prospective,,,2,22,1小A,初,未勝利・牝,芝,1800,良,,菊沢,55.0,,12,82.0,16,3.4,16,16,16,16,16,37.25,37.3,15,ソングオブザバード
6,,10,マカロンブルー,牝,3,1,3.7, ,111,3,55,,*,斎藤新,(栗),佐藤悠太,シニスターミニスター,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,12,14,5名4,6,未勝利・牝*,ダ,1800,稍,,今村,53.0,◇,1,2.4,3,0.9,1,3,2,3,3,37.75,40.2,4,ブルーメサンライズ
6,,11,アーティラリー,牝,3,8,15.7, ,112,2,55,,,菊沢一樹,(美),松山将樹,ホッコータルマエ,ゴールドアリュール,,ロイヤルチャージャー系,4,12,1福2,4,未勝利・牝,ダ,1700,良,,菊沢,55.0,,3,5.2,3,0.5,1,8,7,6,6,37.96,38.6,2,エアトベーレ
7,,12,ブラッドムーン,牝,3,7,14.2, , 89,14,53,◇,,永島まな,(栗),宮本博,シニスターミニスター,マンハッタンカフェ,ナスルーラ系,ロイヤルチャージャー系,1,24,1京8,3,未勝利・牝,ダ,1800,良,,永島,53.0,◇,11,239.2,8,0.8,10,8,9,11,7,39.25,38.2,3,シャフメラン
7,,13,エンジェルグラース,牝,3,13,43.9, , 99,10,55,,*,丹内祐次,(栗),高橋康之,シャンハイボビー,オレハマッテルゼ,,ロイヤルチャージャー系,4,4,2阪3,7,未勝利・牝,ダ,1800,稍,,国分,55.0,,11,86.7,8,2.4,5,5,5,6,8,38.90,38.8,8,ペトリコール
8,,14,ジュニアスウィート,牝,3,14,91.8, , 90,13,51,★,*,河原田菜,(美),小手川準,マジェスティックウォリアー,ハーツクライ,,ロイヤルチャージャー系,4,11,1福1,11,未勝利,ダ,1150,良,,舟山,53.0,△,11,74.8,13,2.4,9,,,14,15,37.64,37.3,4,ベルゼビュート
8,,15,メジロピオラ,牝,3,9,17.4, ,100,8,55,,*,吉田隼人,(美),武井亮,リオンディーズ,マンハッタンカフェ,,ロイヤルチャージャー系,4,19,1福4,3,未勝利・牝,ダ,1700,良,,丹内,55.0,,3,6.1,13,3.9,3,7,7,7,8,37.53,41.2,14,ベルソテイラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050204010103,2026.5.2,土,新潟,1新1,3,,未勝利,ダート,1200,,2,良(暫定),雨(暫定),15,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,スラッシュコード,牡,3,11,33.2, ,106,6,53,★,*,河原田菜,(美),伊藤圭三,ミスターメロディ,カジノドライヴ,,ナスルーラ系,3,29,1名6,2,未勝利,ダ,1200,良,B,松山,57.0,,6,20.3,6,1.5,10,,,5,5,36.70,37.8,12,ロイヤルスパイア
2,,2,アリディプラチノ,牝,3,12,43.6, , 98,11,52,▲,*,大久保友,(栗),畑端省吾,ホークビル,ゴールドアリュール,,ロイヤルチャージャー系,3,8,1阪6,11,未勝利,ダ,1200,良,,国分,55.0,,5,22.6,9,0.9,10,,,13,11,37.50,37.3,2,アームズレジェンド
2,B,3,スノーランス,牝,3,6,17.4, ,113,3,53,△,*,舟山瑠泉,(美),上原佑紀,ニューイヤーズデイ,ハーツクライ,,ロイヤルチャージャー系,3,21,1名3,連,未勝利・牝,ダ,1200,良,B,吉村,55.0,,2,4.3,3,0.8,1,,,5,4,35.90,38.1,6,ヴェルジーネ
3,,4,ジュディーイメル,牝,3,2,4.5, ,105,7,52,▲,*,小林美駒,(栗),武英智,アドマイヤマーズ,ロードカナロア,,,3,14,1阪7,2,未勝利,芝,1400,良,,武豊,55.0,,7,21.2,7,0.6,3,,,11,10,35.40,34.4,2,メランコリニスタ
3,B,5,タイセイガナール,牡,3,14,63.4, ,101,9,54,▲,*,水沼元輝,(美),伊藤圭三,タワーオブロンドン,ゴールドアリュール,,ロイヤルチャージャー系,3,21,2中7,4,未勝利,ダ,1200,良,,佐藤,54.0,▲,9,102.6,9,2.2,14,,,10,9,35.00,39.3,9,マルターズドン
4,,6,マリブサーフ,牝,3,1,2.4, ,115,2,53,△,,田山旺佑,(栗),牧浦充徳,ロードカナロア,アフリート,,ネイティヴダンサー系,4,5,2阪4,3,未勝利・牝,ダ,1400,重,,田山,52.0,▲,3,5.0,3,0.1,3,,,1,1,35.18,37.3,9,ジーティーアリア
4,B,7,ゲレイロ,牡,3,4,8.5, ,112,4,54,▲,,和田陽希,(栗),今野貞一,ミスターメロディ,ダイワメジャー,,ロイヤルチャージャー系,4,19,1福4,3,未勝利,ダ,1150,良,B,和田,54.0,▲,7,16.3,4,0.3,9,,,14,12,35.56,36.7,1,ヨドノティアラ
5,B,8,アンバサダネージュ,牡,3,3,8.0, ,119,1,54,▲,,佐藤翔馬,(美),武藤善則,シニスターミニスター,アイルハヴアナザー,ナスルーラ系,ネイティヴダンサー系,12,6,5中1,4,未勝利*,ダ,1200,良,B,佐藤,53.0,▲,4,9.0,2,0.1,3,,,2,2,35.30,37.0,1,ビップムーラン
5,,9,バンダムソレール,牡,3,8,22.5, ,110,5,54,▲,*,森田誠也,(栗),小栗実,ルーラーシップ,ゼンノロブロイ,ネイティヴダンサー系,ロイヤルチャージャー系,4,12,3中6,2,未勝利,ダ,1200,稍,,田山,54.0,▲,4,5.1,5,1.2,1,,,6,5,35.00,38.3,6,タイセイブルーム
6,,10,ジュエルサンライズ,牝,3,10,33.2, ,101,9,53,◇,*,古川奈穂,(栗),東田明士,ロジャーバローズ,アドマイヤコジーン,,ナスルーラ系,4,5,2阪4,9,未勝利,ダ,1200,重,,斎藤,55.0,,11,78.0,8,1.5,11,,,2,4,35.00,37.5,12,ゴーイングムーン
6,,11,リオダプラタ,牡,3,9,25.8, ,  0,,54,▲,,遠藤汰月,(美),西田雄一,アメリカンペイトリオット,ルーラーシップ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,メイショウアルマ,牡,3,15,99.7, ,  0,,57,,,松本大輝,(栗),飯田祐史,カリフォルニアクローム,ヴァーミリアン,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,ヒーナシャム,牝,3,7,19.4, , 88,13,55,,,小沢大仁,(栗),橋口慎介,ミッキーアイル,キンシャサノキセキ,,ロイヤルチャージャー系,2,22,1小A,8,未勝利・牝,芝,1800,良,,小沢,55.0,,15,131.4,15,2.1,2,2,2,2,4,36.40,37.7,16,ソングオブザバード
8,,14,トゥントゥントゥン,牡,3,5,15.5, ,103,8,54,▲,,上里直汰,(美),手塚貴久,ダノンバラード,ロードカナロア,,,2,28,2中1,3,未勝利,ダ,1800,重,,上里,54.0,▲,5,27.6,6,2.3,5,2,3,4,4,37.90,41.3,9,インディヴァイン
8,,15,エナジーアユ,牝,3,13,49.8, , 95,12,53,◇,*,永島まな,(栗),荒川義之,モズアスコット,ロードカナロア,,,3,21,1名3,18,未勝利・牝,ダ,1200,良,,団野,55.0,,13,105.8,12,1.9,8,,,4,4,35.70,39.4,13,ヴェルジーネ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050204010105,2026.5.2,土,新潟,1新1,5,,未勝利,芝,1400,B,2,良(暫定),雨(暫定),16,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヤングジャガー,牡,3,16,75.2, , 99,6,54,▲,*,和田陽希,(栗),羽月友彦,フォーウィールドライブ,ドゥラメンテ,,,10,18,3京6,初,新馬,ダ,1400,稍,,角田,56.0,,3,6.5,16,5.9,12,,,2,3,36.53,42.2,16,エブリーポッシブル
1,,2,ヤマカンドリーミン,牡,3,7,11.8, ,  0,,57,,,ゴンサル,(美),和田勇介,ファインニードル,パドトロワ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,ビーチボール,牝,3,11,32.2, ,  0,,53,◇,,永島まな,(栗),高橋康之,ビーチパトロール,トワイニング,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,ディオレガーロ,牝,3,4,7.6, ,112,3,55,,*,斎藤新,(栗),長谷川浩,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,11,22,4京5,初,新馬,芝,1600,良,,Ｃ．,55.0,,3,6.2,5,1.1,3,,,5,6,35.82,35.8,9,アルトラムス
3,,5,アップターンデイ,牡,3,3,7.0, ,  0,,57,,,吉田隼人,(栗),藤岡健一,ニューイヤーズデイ,Teofilo,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,マリノマーベラス,牝,3,14,45.1, ,  0,,55,,,中井裕二,(美),田島俊明,アメリカンペイトリオット,ダンスインザダーク,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,トウカイツバキ,牝,3,8,15.0, , 95,7,55,,,亀田温心,(栗),北出成人,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,4,18,1福3,13,未勝利,芝,1200,良,,亀田,55.0,,16,144.8,5,0.3,11,,,11,10,35.00,34.4,2,アイアムステキ
4,,8,ヘクトルテソーロ,牡,3,6,11.8, ,  0,,55,△,,舟山瑠泉,(美),畠山吉宏,シルバーステート,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ヤマニンアレシス,牡,3,1,3.7, ,123,1,57,,,丹内祐次,(美),堀内岳志,イスラボニータ,キングカメハメハ,,ネイティヴダンサー系,4,4,3中3,3,未勝利,芝,1600,良,,丹内,57.0,,1,2.4,3,0.2,3,,2,2,2,36.12,35.0,6,ヴェガリア
5,,10,スカイピア,牝,3,10,30.0, , 90,10,52,▲,,森田誠也,(栗),前川恭子,"Palace Pier",Dubawi,,ネイティヴダンサー系,2,1,2京2,3,未勝利,ダ,1200,良,,森田,52.0,▲,14,308.7,11,1.6,12,,,7,7,37.20,38.1,11,ジャスパーメルチェ
6,,11,アメジストロード,牡,3,9,21.4, , 91,9,55,△,,田山旺佑,(栗),新谷功一,"Tom's d'Etat","Scat Daddy",,ニアークティック系,1,5,1京2,2,未勝利,芝,2000,良,,田山,54.0,▲,14,198.9,13,1.2,15,13,14,14,14,37.41,36.2,9,タガノアルトゥーラ
6,,12,モンテール,セ,3,12,32.2, , 95,7,57,,*,横山琉人,(美),栗田徹,オルフェーヴル,"Gone West",,ネイティヴダンサー系,12,21,5中6,11,未勝利*,芝,1600,重,,佐々,56.0,,7,20.0,11,2.3,7,,15,15,15,36.24,36.5,7,ジッピーチューン
7,,13,アイアムアヒーロー,牡,3,5,9.4, ,113,2,57,,*,石川裕紀,(美),奥平雅士,シルバーステート,アグネスタキオン,,ロイヤルチャージャー系,4,19,1福4,9,未勝利,芝,1200,良,,田山,54.0,▲,2,4.8,4,0.4,5,,,8,8,34.60,34.2,2,リラベガ
7,,14,ツウキンカイソク,牡,3,2,6.8, ,111,4,57,,,菊沢一樹,(美),岩戸孝樹,サトノアラジン,スウェプトオーヴァーボード,,ネイティヴダンサー系,4,4,3中3,11,未勝利,芝,1600,良,,菊沢,57.0,,5,11.1,5,0.3,2,,1,1,1,36.06,35.2,10,ヴェガリア
8,,15,ノベンバーベイズ,牝,3,13,34.7, ,105,5,52,▲,*,遠藤汰月,(美),岩戸孝樹,ダノンスマッシュ,ハーツクライ,,ロイヤルチャージャー系,8,31,3新4,3,未勝利*,芝,1400,良,,菊沢,55.0,,6,14.3,9,1.5,5,,,6,6,35.03,37.3,10,ホットゥトロット
8,,16,マリノリュミエール,牝,3,15,64.4, , 86,11,51,★,*,河原田菜,(美),村田一誠,ノーブルミッション,ブラックタイド,,ロイヤルチャージャー系,12,20,5中5,7,未勝利・牝*,ダ,1800,良,,遠藤,52.0,▲,14,143.0,13,2.8,15,14,14,11,11,38.00,41.4,11,ケイツーリーブル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050204010106,2026.5.2,土,新潟,1新1,6,,未勝利,芝,2200,B,4,良(暫定),雨(暫定),16,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ゴールドアベニュー,牝,3,7,12.4, ,100,7,55,,,富田暁,(栗),宮地貴稔,ゴールドシップ,ダノンシャンティ,,ロイヤルチャージャー系,4,11,1福1,初,未勝利・牝,芝,1800,良,,富田,55.0,,12,88.0,6,0.4,10,12,12,13,12,36.60,34.8,2,サフランルージュ
2,B,2,シャンドラファール,牡,3,5,9.8, ,102,6,57,,*,亀田温心,(栗),井上智史,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,4,19,2阪8,7,未勝利,芝,2200,良,B,角田,57.0,,12,68.5,5,0.2,13,12,12,12,12,36.86,34.9,1,ダノンシーホーク
3,,3,マイネルリーヒム,牡,3,4,9.6, ,111,3,54,▲,,石神深道,(美),武市康男,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,4,11,1福1,4,未勝利,芝,2000,良,,石神,54.0,▲,4,11.3,5,0.7,2,2,2,2,2,36.30,36.0,10,メイショウハンター
3,,4,フォーティンブラス,牡,3,2,7.2, ,109,4,57,,,松本大輝,(栗),池江泰寿,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,4,18,1福3,10,未勝利,芝,2600,良,,松本,57.0,,3,7.8,5,0.8,4,7,7,3,3,38.49,35.2,8,バルドル
4,B,5,プレイザリード,牡,3,1,2.7, ,117,1,57,,*,丹内祐次,(美),加藤士津,キズナ,サクラバクシンオー,,ナスルーラ系,3,22,2中8,4,未勝利,芝,2000,良,B,三浦,57.0,,2,4.3,3,0.7,4,7,7,8,4,36.13,35.9,4,シーギリヤロック
4,,6,ディアアズール,牝,3,9,16.2, ,113,2,55,,*,丸山元気,(美),森一誠,ダノンキングリー,ファルブラヴ,,ニアークティック系,4,12,3中6,16,未勝利,芝,2200,良,,大野,55.0,,10,18.8,3,0.0,6,4,6,8,6,37.24,34.8,2,ティラーノ
5,,7,アイスアイスベイビ,牡,3,6,9.9, , 97,9,57,,,菊沢一樹,(美),岩戸孝樹,ゴールドシップ,ダノンシャンティ,,ロイヤルチャージャー系,3,29,3中2,3,未勝利,芝,2200,良,,菊沢,57.0,,9,42.7,5,1.0,8,7,7,7,6,36.49,36.3,3,キンググローリー
5,,8,タケルフォーカス,牡,3,10,32.5, , 97,9,57,,*,小崎綾也,(栗),四位洋文,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,2,15,2京6,2,未勝利,ダ,1800,良,,古川,57.0,,5,27.9,7,1.8,5,7,7,7,7,39.20,38.2,4,ガウラディスコ
6,,9,アルタティール,牡,3,3,8.7, , 95,11,54,▲,*,上里直汰,(美),手塚貴久,コントレイル,"Poet's Voice",,ネイティヴダンサー系,4,11,1福1,6,未勝利,芝,2600,良,,長浜,55.0,△,14,110.8,5,0.9,12,14,14,10,9,37.56,36.0,3,アスクファイアモア
6,,10,アイゼンハイム,牡,3,13,46.8, ,104,5,57,,*,泉谷楓真,(栗),辻野泰之,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,4,5,2阪4,初,未勝利,芝,2400,稍,,鮫島,57.0,,7,31.5,7,2.3,12,14,15,13,12,37.43,36.4,6,カモンメーン
7,,11,シュタットパーク,牡,3,12,44.0, ,100,7,57,,*,吉田隼人,(美),金成貴史,サトノクラウン,スウェプトオーヴァーボード,,ネイティヴダンサー系,3,22,2中8,13,未勝利,ダ,1800,良,,木幡,57.0,,11,71.8,7,3.0,13,4,6,7,9,38.30,41.8,11,イーグルロック
7,,12,ゴールドエンバー,牡,3,8,13.1, , 93,13,57,,,木幡初也,(美),竹内正洋,バゴ,ステイゴールド,ナスルーラ系,ロイヤルチャージャー系,2,15,1東6,2,未勝利,ダ,2100,良,,木幡,57.0,,11,105.1,9,2.4,7,4,3,5,7,38.84,39.9,9,エクセルクラウン
8,,13,マーゴットデウス,セ,3,11,44.0, , 86,14,55,◇,*,古川奈穂,(栗),今野貞一,ドレフォン,ゼンノロブロイ,,ロイヤルチャージャー系,11,24,3福6,初,新馬,芝,1800,良,,小沢,56.0,,13,116.9,16,5.3,13,9,9,14,15,38.80,38.3,16,ファンクション
8,,14,マテンロウルクス,牡,3,14,74.9, , 94,12,54,▲,*,和田陽希,(栗),藤原英昭,リオンリオン,ディープインパクト,,ロイヤルチャージャー系,2,21,1阪1,初,新馬,ダ,1800,良,,田口,57.0,,11,51.8,8,1.8,10,13,13,11,8,39.45,38.4,5,エイコーンドリーム
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050204010107,2026.5.2,土,新潟,1新1,7,,1勝,ダート,1800,,4,良(暫定),雨(暫定),15,13:10,,定量,４上
