レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081501010701,2026.8.15,土,札幌,1札7,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:00,,馬齢,３歳
2,,3,ミッキーテネシー,牝,3,1,1.8,>,104,4,53,,*,横山武史,(栗),中内田充,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,7,26,1札2,4,未勝利,芝,2000,良,,丹内,55.0,,2,2.8,1,-0.1,1,5,4,4,4,36.81,35.0,2,(ゴコウコイコイ)
3,,4,アンディムジーク,牝,3,3,8.9, ,102,6,53,,,古川吉洋,(栗),渡辺薫彦,アドマイヤマーズ,ノヴェリスト,,その他のエクリプス系,8,1,1札3,13,１勝ｸﾗｽ・牝,芝,1500,稍,,古川,53.0,,10,94.5,5,0.4,10,,10,8,8,36.73,34.3,2,イヌボウノウタゴエ
3,,5,エイカイコバチ,牝,3,12,34.7, ,107,3,53,,,小沢大仁,(栗),藤原英昭,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,8,9,1札6,7,１勝ｸﾗｽ,芝,2000,良,,小沢,53.0,,7,13.3,3,0.2,5,8,6,6,4,36.99,35.3,3,レジェンドシップ
4,,6,エトワールブーケ,牝,3,11,34.7, ,104,4,53,,,横山和生,(栗),昆貢,キセキ,ダンスインザダーク,,ロイヤルチャージャー系,7,11,1函9,7,北斗特別･1勝,芝,2000,稍,,横山,53.0,,6,13.7,3,1.1,5,4,5,7,5,36.77,35.3,4,ハルフロンティア
4,,7,ニシノエピカリ,牝,4,13,58.9, ,100,7,52,★,,河原田菜,(美),秋本大介,フィエールマン,キングカメハメハ,,ネイティヴダンサー系,7,25,1札1,9,１勝ｸﾗｽ・牝,芝,1800,良,,河原,52.0,★,7,25.5,4,0.9,10,3,3,3,3,37.20,35.0,6,ガーネットフレア
5,,8,ヴァーナリー,牝,4,9,25.2, , 90,13,55,☆,*,舟山瑠泉,(美),浅利英明,キタサンブラック,Monsun,,その他のエクリプス系,5,17,2東8,11,１勝ｸﾗｽ,芝,1800,良,,岩田,56.0,,5,8.1,15,1.7,9,,15,15,15,37.80,33.6,10,ディープキング
5,,9,アドマイヤシュラ,牝,3,4,12.9,+,118,1,53,,*,佐々木大,(栗),友道康夫,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,4,12,2阪6,9,忘れな草(L),芝,2000,良,,坂井,55.0,,3,6.0,7,1.2,3,12,12,8,8,35.87,36.6,8,ジュウリョクピエロ
6,,10,ドマーネ,牝,4,8,24.2, , 94,11,56,,*,浜中俊,(栗),辻野泰之,ゴールドシップ,Blame,,ロイヤルチャージャー系,6,21,1函4,13,遊楽部特･1勝,芝,2000,良,,国分,56.0,,9,35.1,9,1.2,9,11,11,11,11,36.34,36.1,5,アストリル
6,,11,ディヒターリーベ,牝,4,7,23.5, ,100,7,56,,,石川倭,(美),高橋文雅,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,7,25,1札1,23,１勝ｸﾗｽ・牝,芝,1800,良,,石川,56.0,,9,88.1,2,0.6,8,8,8,10,9,37.45,34.2,1,ガーネットフレア
7,,12,エイトスターズ,牝,6,10,29.2, , 93,12,53,▲,*,小林美駒,(栗),坂口智康,ジャスタウェイ,"Exceed And Excel",,ニアークティック系,8,1,1札3,10,１勝ｸﾗｽ,芝,1800,稍,,吉田,56.0,,9,61.9,8,1.9,10,10,10,11,11,36.90,36.1,8,ミリオンクラウン
7,,13,セットエトワール,牝,3,2,7.2, ,100,7,52,☆,*,長浜鴻緒,(美),鹿戸雄一,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,3,29,3中2,4,ミモザ賞･1勝,芝,2000,良,,津村,55.0,,4,6.2,6,1.3,4,2,2,2,2,36.81,36.0,7,ベンヴェヌータ
8,,14,キタノサリスカ,牝,3,14,69.4, , 87,14,50,▲,,和田陽希,(栗),羽月友彦,タイセイレジェンド,Kodiac,,,7,25,1札1,4,１勝ｸﾗｽ・牝,芝,1800,良,,和田,50.0,▲,10,123.7,6,0.9,2,6,5,7,6,37.35,34.7,3,ガーネットフレア
8,,15,ルージュスティーズ,牝,4,5,13.0, , 99,10,56,,,吉田隼人,(美),松尾卓哉,ハービンジャー,ハーツクライ,ニアークティック系,ロイヤルチャージャー系,7,11,1函9,11,１勝ｸﾗｽ・牝,芝,1800,稍,,吉田,56.0,,10,66.3,6,0.7,7,14,14,14,14,37.30,34.3,1,ナイスプレーアスク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081501010708,2026.8.15,土,札幌,1札7,8,,1勝,ダート,1700,,4,良(暫定),晴(暫定),14,13:50,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フェニーチェドーロ,牝,4,8,15.6, , 90,10,56,,,荻野琢真,(栗),宮本博,ナダル,ブライアンズタイム,,ロイヤルチャージャー系,8,1,1札3,2,１勝ｸﾗｽ・牝,芝,1500,稍,,荻野,56.0,,13,257.0,11,1.7,11,,11,11,10,36.93,35.3,9,イヌボウノウタゴエ
2,,2,カリーン,牝,4,6,11.2, ,102,8,56,,*,北村友一,(美),蛯名正義,デクラレーションオブウォー,"Kitten's Joy",,ニアークティック系,7,25,2新1,3,１勝ｸﾗｽ,芝,1800,良,,大野,56.0,,7,44.2,5,0.5,11,,,5,5,35.75,34.0,6,フィールドノート
3,B,3,ザハント,セ,4,5,7.0, ,115,3,58,,,小沢大仁,(栗),田中克典,マジェスティックウォリアー,フジキセキ,,ロイヤルチャージャー系,7,25,1札1,47,１勝ｸﾗｽ,ダ,1700,良,B,小沢,58.0,,7,43.3,2,1.8,7,2,2,2,3,36.22,39.3,7,オンザムービー
4,,4,ファンタイムギフト,セ,4,7,13.0, ,103,6,58,,*,横山琉人,(美),相沢郁,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,7,25,1札1,3,１勝ｸﾗｽ,ダ,1700,良,,丹内,58.0,,4,17.9,10,3.3,3,4,4,3,4,36.33,40.6,12,オンザムービー
5,,5,タイセツナヒ,牡,3,10,24.4, ,103,6,55,,*,大野拓弥,(美),杉浦宏昭,ホッコータルマエ,アイルハヴアナザー,,ネイティヴダンサー系,7,18,1函B,3,１勝ｸﾗｽ,ダ,1700,良,,佐々,55.0,,8,31.4,7,1.7,4,7,8,8,8,37.15,38.9,8,パラダイスフェイス
6,,6,ビービーバザーク,牡,4,2,6.1, ,112,4,55,▲,,和田陽希,(栗),武幸四郎,シニスターミニスター,コマンズ,ナスルーラ系,ニアークティック系,7,25,1札1,連,１勝ｸﾗｽ,ダ,1700,良,,和田,55.0,▲,6,22.8,4,2.1,8,12,12,11,11,37.42,37.4,2,オンザムービー
6,,7,ヒロイックヴァース,牡,3,3,6.3,>,106,5,55,,*,横山武史,(美),浅利英明,ベンバトル,スマートファルコン,,ロイヤルチャージャー系,7,12,2福6,11,未勝利,ダ,1700,稍,,石田,54.0,▲,3,5.4,1,-0.1,5,3,3,3,2,36.76,38.7,1,(クリムゾンリーフ)
7,,8,ハイライトニング,セ,3,9,18.9, ,100,9,55,,*,横山和生,(美),嘉藤貴行,リアルスティール,ヘニーヒューズ,,,7,25,1札1,19,１勝ｸﾗｽ,ダ,1700,良,,池添,55.0,,9,51.9,8,2.9,12,3,3,4,4,36.44,40.0,10,オンザムービー
7,,9,ロードアマルフィ,牡,3,1,3.5, ,121,1,55,,,石川倭,(栗),中村直也,ルヴァンスレーヴ,クロフネ,,ニアークティック系,8,2,1札4,11,１勝ｸﾗｽ,ダ,1700,良,,石川,55.0,,2,4.9,4,0.4,7,2,2,1,1,36.82,38.0,9,セイントホース
8,B,10,ミスティマウンテン,牡,4,4,6.7, ,119,2,58,,*,佐々木大,(美),池上昌和,サンダースノー,スクリーンヒーロー,,ロイヤルチャージャー系,5,30,2東B,4,１勝ｸﾗｽ,ダ,1600,良,B,ルメ,58.0,,1,3.1,3,0.6,2,,,4,4,36.18,38.0,6,スモーキーゴッド
8,,11,ピースフルワールド,牝,5,11,33.4, ,  0,,56,,*,菊沢一樹,(美),岩戸孝樹,マインドユアビスケッツ,アグネスタキオン,,ロイヤルチャージャー系,4,9,名古,5,ゆうき,ダ,1500,稍,,塚本,55.0,,1,,8,1.4,,3,2,2,5,,----,,ウインティターニア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081501010709,2026.8.15,土,札幌,1札7,9,コスモス賞,ｵｰﾌﾟﾝ,芝,1800,A,4,良(暫定),晴(暫定),14,14:25,,別定,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コスモハナミズキ,牝,2,4,7.3,>, 95,5,55,,*,佐々木大,(美),菊川正達,ウインブライト,ロージズインメイ,,ロイヤルチャージャー系,7,4,2福3,3,未勝利*,芝,1800,稍,,木幡,55.0,,4,17.8,1,-0.1,4,1,1,1,1,36.25,35.6,1,(ウィンターブリーズ)
2,,2,アヴナント,牝,2,8,77.6, ,  0,,55,,*,吉田隼人,[地],田中淳司,ジャスタウェイ,シンボリクリスエス,,ロイヤルチャージャー系,7,7,門別,3,ターフ,ダ,1700,良,,落合,55.0,,7,,7,1.7,,2,2,2,3,,----,,ニュースタンダード
3,,3,アヴィアトーレ,牡,2,3,6.0,>,100,4,55,,*,横山武史,(美),田島俊明,シスキン,マンハッタンカフェ,,ロイヤルチャージャー系,6,21,3東6,初,新馬,芝,1800,稍,,ゴン,55.0,,7,17.9,1,-0.2,10,,1,1,1,38.20,34.1,5,(キャピタルストーン)
4,,4,キャトルブランシュ,牝,2,7,71.9, ,  0,,55,,,小野楓馬,[地],小野望,ウィルテイクチャージ,ステイゴールド,,ロイヤルチャージャー系,7,8,門別,4,アタッ,ダ,1100,良,,小野,55.0,,2,,1,-0.1,,,,1,1,,----,,(デンノウガール)
5,,5,ミラクルヴェリテ,牝,2,6,48.8, ,  0,,55,,,石川倭,[地],米川昇,タリスマニック,ワイルドラッシュ,,ニアークティック系,7,15,門別,初,フレッ,ダ,1100,稍,,石川,55.0,,2,,1,-0.3,,,,3,1,,----,,(ジャクソンヴォイス)
6,,6,アゴルディーノ,牡,2,2,3.9,>,102,3,55,,,横山和生,(美),中舘英二,エフフォーリア,ディープインパクト,,ロイヤルチャージャー系,6,27,1函5,初,新馬,芝,1200,稍,,横山,55.0,,2,3.7,1,-0.1,1,,,5,4,35.00,34.8,2,(ステラトップガン)
7,,7,ウインワーグナー,牡,2,5,7.6,>,103,2,55,,,菊沢一樹,(美),武市康男,フィエールマン,アイルハヴアナザー,,ネイティヴダンサー系,6,28,2福2,初,新馬,芝,1800,良,,菊沢,55.0,,4,8.0,1,-0.0,3,3,3,3,3,36.50,35.8,3,(ビップヴィーナス)
8,,8,デアグランツ,牡,2,1,1.9,>,105,1,55,,,浜中俊,(美),鹿戸雄一,サトノダイヤモンド,Makfi,,ネイティヴダンサー系,7,12,1函A,初,新馬,芝,1800,重,,浜中,55.0,,4,7.2,1,-0.1,2,9,10,8,6,37.70,35.0,1,(イッペイ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081501010710,2026.8.15,土,札幌,1札7,10,知床特別,2勝,芝,1200,A,2,良(暫定),晴(暫定),16,15:00,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ガットネロ,牝,6,13,35.0, , 97,9,56,,,小沢大仁,(栗),東田明士,アメリカンペイトリオット,ブラックタイド,,ロイヤルチャージャー系,6,28,1函6,2,湯の川温･2勝,芝,1200,良,,小沢,56.0,,10,34.3,12,0.5,12,,,4,4,34.50,35.1,12,クリエープキー
1,,2,セイプリーズ,牝,4,4,11.0, , 98,6,56,,,古川吉洋,(栗),宮徹,ダイワメジャー,"More Than Ready",ロイヤルチャージャー系,ロイヤルチャージャー系,7,5,1函8,6,立待岬特･2勝,芝,1200,良,,古川,56.0,,12,50.4,8,0.4,9,,,14,14,34.80,34.1,2,サンタアニタ
2,,3,ムチャスグラシアス,牝,5,15,57.6, , 89,15,56,,*,佐々木大,(美),菊川正達,カリフォルニアクローム,シンボリクリスエス,,ロイヤルチャージャー系,7,18,1函B,連,潮騒特別･2勝,芝,1200,良,,吉田,56.0,,9,64.8,8,1.3,8,,,8,9,34.90,34.7,4,アパッシメント
2,B,4,ブルボンクイーン,牝,5,9,24.2, , 97,9,56,,*,松本大輝,(栗),角田晃一,キズナ,ボストンハーバー,,ナスルーラ系,7,11,2小5,7,耶馬渓特･2勝,芝,1200,良,B,角田,56.0,,13,42.1,13,1.0,13,,,6,6,32.80,35.8,13,インブロリオ
3,,5,スムースベルベット,牝,6,6,12.6, , 98,6,56,,*,黛弘人,(美),手塚貴徳,ディスクリートキャット,サウスヴィグラス,,ネイティヴダンサー系,6,20,1函3,7,ＳＴＶ杯･2勝,芝,1200,良,B,長浜,56.0,,10,33.8,8,0.7,12,,,10,11,34.40,34.3,5,アンジュプロミス
3,,6,ブライティアダイヤ,牝,5,14,44.8, , 89,15,56,,*,横山琉人,(美),稲垣幸雄,サトノアラジン,アドマイヤベガ,,ロイヤルチャージャー系,4,11,1福1,17,花見山特･2勝,芝,1200,良,,大久,56.0,,16,127.9,11,1.1,16,,,15,15,34.80,34.0,2,アサクサグレース
4,,7,モズトキキ,牝,5,8,15.8, ,102,2,56,,*,菊沢一樹,(栗),平田修,グランプリボス,Congrats,,ナスルーラ系,5,23,2東9,4,高尾特別･2勝,芝,1400,良,,秋山,56.0,,12,155.4,9,0.5,4,,,1,1,35.93,33.9,14,シャイフ
4,,8,グランテレーズ,牝,5,3,8.7,>, 95,12,56,,*,舟山瑠泉,(栗),渡辺薫彦,シュヴァルグラン,エリシオ,,ニアークティック系,7,25,1札1,5,１勝ｸﾗｽ,芝,1200,良,,小沢,56.0,,11,61.2,1,-0.0,11,,,2,2,34.50,34.6,8,(ニシノサリーナ)
5,B,9,ベニシア,牝,5,11,26.6, , 91,13,56,,,原田和真,(美),粕谷昌央,ヘニーヒューズ,ゴールドアリュール,,ロイヤルチャージャー系,8,2,1札4,10,２勝ｸﾗｽ,ダ,1000,良,,原田,56.0,,12,197.3,7,1.5,8,,,9,8,35.55,36.1,6,アイアムイチバン
5,,10,メイショウミリオレ,牝,5,7,13.6, , 91,13,56,,*,池添謙一,(栗),藤岡健一,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,6,27,2小1,2,宗像特別･2勝,芝,1200,稍,,菱田,56.0,,10,22.7,9,0.7,7,,,11,10,35.00,34.1,2,ジェニファー
6,,11,コックオーヴァン,牝,3,5,11.3,>,101,3,54,,*,長浜鴻緒,(美),伊藤伸一,ウインブライト,ヘクタープロテクター,,ネイティヴダンサー系,7,18,2福7,3,１勝ｸﾗｽ,芝,1200,良,,松岡,53.0,,4,6.5,1,-0.1,3,,,2,2,34.40,34.9,4,(ブライティアブーケ)
6,,12,ハリウッドメモリー,牝,4,1,2.5, ,119,1,56,,,横山和生,(栗),長谷川浩,ロードカナロア,"Hard Spun",,ニアークティック系,7,5,1函8,3,立待岬特･2勝,芝,1200,良,,横山,56.0,,3,5.1,4,0.2,13,,,10,10,34.50,34.2,4,サンタアニタ
7,,13,ベビーズブレス,牝,4,12,30.6, , 98,6,56,,*,荻野琢真,(栗),千田輝彦,アドマイヤマーズ,Galileo,,ニアークティック系,8,2,1札4,4,苫小牧特･2勝,芝,1200,良,,西村,56.0,,8,15.5,10,0.7,3,,,5,6,34.90,35.1,11,マテンロウサン
7,,14,ストレイトアスク,牝,5,2,8.7,>,100,4,56,,*,北村友一,(栗),藤原英昭,ロードカナロア,フジキセキ,,ロイヤルチャージャー系,7,4,1函7,連,１勝ｸﾗｽ・牝,芝,1200,良,,小林,53.0,▲,4,12.6,1,-0.1,4,,,2,2,33.70,34.6,5,(デルマリシリ)
8,,15,ミニョンマルーン,牝,4,10,25.4, , 99,5,56,,*,石川倭,(美),伊藤圭三,ミスターメロディ,ファスリエフ,,ニアークティック系,7,5,1函8,3,立待岬特･2勝,芝,1200,良,,長浜,56.0,,10,29.0,12,0.6,6,,,8,7,34.40,34.7,11,サンタアニタ
8,,16,エルサトアナ,牝,4,16,59.0, , 96,11,56,,*,菱田裕二,(栗),本田優,カリフォルニアクローム,キングカメハメハ,,ネイティヴダンサー系,7,11,1函9,2,ＨＴＢ杯･2勝,芝,1200,稍,,遠藤,56.0,,11,50.9,12,1.6,3,,,3,3,34.30,36.1,14,アスクケンタッキー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081501010711,2026.8.15,土,札幌,1札7,11,報知杯大雪Ｈ,3勝,ダート,1700,,4,良(暫定),晴(暫定),14,15:35,,ﾊﾝﾃﾞ,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,プロミシングスター,牡,5,6,12.3, ,114,1,54,,*,横山琉人,(栗),高橋義忠,マジェスティックウォリアー,アドマイヤムーン,,ネイティヴダンサー系,7,19,2小8,3,宮崎ＳＨ･3勝,ダ,1700,良,B,秋山,54.0,,11,24.4,3,0.3,8,7,7,7,6,36.71,37.9,3,グランキングオー
2,,2,マンオブザマッチ,牡,4,4,9.4, ,111,4,56,,*,舟山瑠泉,(栗),高橋義忠,ファインニードル,Pivotal,,ニアークティック系,5,30,3京B,3,桃山ＳＨ･3勝,ダ,1800,良,,荻野,56.0,,7,21.6,8,1.3,3,8,8,6,6,38.25,36.2,10,テーオーマルコーニ
3,,3,キャットテイル,牝,4,8,13.0,>, 99,10,53,,,横山武史,(栗),野中賢二,ディスクリートキャット,ディープインパクト,,ロイヤルチャージャー系,8,1,1札3,5,大倉山特･2勝,ダ,1700,稍,,横山,56.0,,3,7.3,1,-0.1,8,1,1,3,2,36.71,38.9,3,(エアニゲラ)
3,,4,ノーブルスカイ,牡,5,11,16.1, , 84,14,54,,,吉田隼人,(栗),高柳大輔,ネオユニヴァース,"Sky Classic",ロイヤルチャージャー系,ニアークティック系,7,11,1函9,9,五稜郭Ｓ･3勝,芝,1800,稍,,吉田,58.0,,13,77.8,11,0.9,11,11,10,12,10,37.15,34.9,6,カテリーナ
4,B,5,ゲキザル,牡,7,3,8.9, , 97,12,55,,,小林脩斗,(美),青木孝文,ザファクター,アフリート,,ネイティヴダンサー系,7,12,2福6,連,天の川Ｓ･3勝,ダ,1700,稍,B,小林,58.0,,9,56.4,4,1.0,10,7,6,6,5,36.60,37.0,3,ドバイブルース
4,B,6,レーウィン,セ,5,13,28.6, , 98,11,55,,*,長浜鴻緒,(美),平岩大典,ヘニーヒューズ,ディープスカイ,,ロイヤルチャージャー系,6,13,3東3,7,夏至Ｓ･3勝,ダ,1600,稍,B,吉田,58.0,,12,102.6,10,1.5,14,,,14,14,36.42,35.4,4,ルヴァレドクール
5,,7,セボンサデッセ,牡,4,2,5.3,>,113,3,56,,*,菱田裕二,(栗),橋口慎介,ルヴァンスレーヴ,クロフネ,,ニアークティック系,7,25,1札1,3,桑園特別･2勝,ダ,1700,良,,武豊,58.0,,2,3.6,1,-0.0,9,2,2,2,2,37.80,36.1,3,(ライフゲート)
5,,8,トルショー,牡,4,7,12.3, ,100,9,54,,*,黛弘人,(美),伊藤圭三,シニスターミニスター,"Medaglia d'Oro",ナスルーラ系,ニアークティック系,6,13,3東3,4,夏至Ｓ･3勝,ダ,1600,稍,,戸崎,58.0,,8,28.1,14,2.2,8,,,3,4,35.70,37.3,14,ルヴァレドクール
6,,9,キュールエフウジン,牡,7,14,54.7, , 90,13,53,,*,斎藤新,(栗),中尾秀正,ホッコータルマエ,ウォーエンブレム,,ネイティヴダンサー系,8,2,1札4,6,ポプラＳ･3勝,ダ,1700,良,,横山,58.0,,10,271.1,8,2.2,9,10,10,9,9,37.75,37.6,6,ヘニーガイスト
6,B,10,モズカトレア,牝,4,12,21.6, ,114,1,52,,*,小林美駒,(栗),井上智史,モズアスコット,ネオユニヴァース,,ロイヤルチャージャー系,7,19,2小8,11,宮崎ＳＨ･3勝,ダ,1700,良,B,田山,52.0,,5,9.6,10,1.7,16,2,2,2,2,36.38,39.9,16,グランキングオー
7,B,11,アイウィル,牡,5,1,4.6, ,108,5,56,,*,北村友一,(美),高木登,ドレフォン,ハーツクライ,,ロイヤルチャージャー系,8,2,1札4,5,ポプラＳ･3勝,ダ,1700,良,B,丹内,58.0,,6,33.7,3,0.5,1,5,4,3,5,37.31,36.7,3,ヘニーガイスト
7,,12,アスクケンタッキー,牡,3,9,14.4, ,101,7,53,,*,小沢大仁,(栗),藤原英昭,"Good Magic","Point of Entry",,,7,25,1札1,2,ＴＶｈ賞･3勝,芝,1200,良,,武豊,55.0,,3,7.7,12,1.2,11,,,8,8,35.10,34.2,8,ロジケープ
8,,13,ロードブレイズ,牡,5,5,10.3,>,101,7,55,,,横山和生,(美),稲垣幸雄,ロードカナロア,ダイワメジャー,,ロイヤルチャージャー系,5,10,2東6,3,日吉特別･2勝,ダ,2100,良,,横山,58.0,,6,13.9,1,-0.1,5,4,4,5,4,37.96,36.6,3,(タイセイカイザー)
8,,14,スマートカイロス,牡,4,10,15.7, ,107,6,55,,,古川奈穂,(栗),矢作芳人,シニスターミニスター,サウスヴィグラス,ナスルーラ系,ネイティヴダンサー系,8,2,1札4,16,ポプラＳ･3勝,ダ,1700,良,,古川,58.0,,5,33.6,7,1.8,4,1,1,1,1,37.15,38.3,9,ヘニーガイスト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081501010712,2026.8.15,土,札幌,1札7,12,積丹特別,1勝,芝,2600,A,6,良(暫定),晴(暫定),14,16:15,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ジャストビート,牝,3,6,20.8, , 87,13,53,,*,斎藤新,(栗),安達昭夫,デクラレーションオブウォー,ディープインパクト,,ロイヤルチャージャー系,7,25,1札1,13,１勝ｸﾗｽ・牝,芝,1800,良,,鮫島,53.0,,8,25.9,7,1.0,9,6,5,7,6,37.30,34.9,4,ガーネットフレア
2,,2,テイクザクラウン,牡,5,12,46.4, ,109,4,58,,,川又賢治,(栗),吉村圭司,サトノクラウン,ディープインパクト,,ロイヤルチャージャー系,8,2,1札4,2,１勝ｸﾗｽ,芝,2600,良,,川又,58.0,,5,22.3,6,1.5,2,12,12,8,5,37.05,37.3,5,レイデラティエラ
3,B,3,ジーティートシオー,牡,4,9,39.3, , 87,13,58,,*,菊沢一樹,(栗),西村真幸,バゴ,ウォーエンブレム,ナスルーラ系,ネイティヴダンサー系,8,2,1札4,2,１勝ｸﾗｽ,芝,2600,良,B,荻野,58.0,,13,276.1,11,3.1,12,13,13,11,10,37.08,38.8,11,レイデラティエラ
3,B,4,ペリプルス,牡,6,7,21.0, , 99,8,58,,,舟山瑠泉,(美),室井潔,ゴールドシップ,コンデュイット,,ナスルーラ系,8,2,1札4,2,１勝ｸﾗｽ,芝,2600,良,B,舟山,57.0,☆,11,56.1,5,1.4,7,9,9,8,5,37.05,37.2,3,レイデラティエラ
4,,5,タケルフォーカス,牡,3,5,15.6, ,114,3,55,,,古川吉洋,(栗),四位洋文,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,8,2,1札4,3,１勝ｸﾗｽ,芝,2600,良,,古川,55.0,,3,9.2,3,1.1,9,5,5,4,3,36.96,37.2,3,レイデラティエラ
4,,6,ブレイジングスター,牡,4,14,51.7, , 98,9,58,,,和田陽希,(栗),高橋康之,モーニン,"Symboli Kris S",,ロイヤルチャージャー系,8,1,1札3,4,１勝ｸﾗｽ,ダ,1700,稍,,和田,55.0,▲,7,26.0,7,2.3,8,6,6,7,6,37.53,38.0,6,エスシービクトリア
5,,7,ミッドタウンナイト,牝,4,11,40.2, ,101,7,56,,*,荻野琢真,(栗),河嶋宏樹,ブラックタイド,"Anabaa Blue",ロイヤルチャージャー系,ニアークティック系,7,11,2小5,5,英彦山特･1勝,芝,2600,良,,秋山,56.0,,9,49.1,5,1.4,10,1,1,3,4,37.23,37.0,6,カレンラップスター
5,,8,バルドル,牡,3,4,10.1, ,106,5,55,,,横山和生,(美),池上昌和,リオンリオン,エピファネイア,,,7,18,1函B,13,１勝ｸﾗｽ,芝,2600,良,,横山,55.0,,7,25.6,3,0.7,10,3,3,2,2,37.44,36.6,6,マイネルゼウス
6,,9,ミッキーファルコン,牡,3,1,2.3,+,119,1,55,,*,浜中俊,(美),堀宣行,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,4,25,2東1,13,青葉賞G2,芝,2400,良,,田辺,57.0,,9,32.8,5,1.0,4,18,18,18,14,36.97,33.1,1,ゴーイントゥスカイ
6,,10,オブラプリーマ,牝,3,3,9.4, ,106,5,53,,*,北村友一,(美),上原佑紀,ヴァンゴッホ,ハーツクライ,,ロイヤルチャージャー系,7,18,2福7,13,開成山特･1勝,芝,2600,良,,荻野,53.0,,3,4.7,5,0.6,7,7,8,8,7,37.77,36.3,3,リュクスパトロール
7,,11,サイモンイロハニー,牝,4,8,25.1, , 97,10,56,,,小沢大仁,(栗),谷潔,ゴールドシップ,ダノンシャンティ,,ロイヤルチャージャー系,8,2,1札4,4,１勝ｸﾗｽ,芝,2600,良,,小沢,56.0,,7,37.5,8,2.1,10,8,8,8,8,37.05,37.9,7,レイデラティエラ
