レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032106020701,2026.3.21,土,中山,2中7,1,,未勝利,ダート,1200,,2,良(暫定),曇(暫定),16,10:05,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
6,B,11,スプリングドリーム,牝,3,3,5.4, , 99,5,55,,*,西村淳也,(美),加藤士津,モズアスコット,クロフネ,,ニアークティック系,1,5,1中2,初,新馬,芝,1600,良,,菅原,55.0,,4,10.1,14,2.2,3,,2,3,3,35.82,37.8,14,デイトナチャンプ
6,,12,ファインヒメ,牝,3,15,84.6, ,  0,,52,▲,,遠藤汰月,(美),天間昭一,ファインニードル,ディープスカイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,ブライティアビーム,牝,3,16,90.6, ,  0,,52,▲,,土田真翔,(美),田村康仁,アメリカンペイトリオット,ダイタクリーヴァ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,ゴールドプロテクト,牝,3,10,28.0, ,  0,,55,,,菊沢一樹,(美),中川公成,ゴールドアクター,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ゴールドドレッサ,牝,3,6,12.8, ,  0,,53,△,,長浜鴻緒,(美),中川公成,ゴールドドリーム,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,クイーンミスチーフ,牝,3,14,79.3, ,  0,,52,▲,,石田拓郎,(美),石栗龍彦,シルバーステート,"Into Mischief",,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032106020702,2026.3.21,土,中山,2中7,2,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,10:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アイアムアッパレ,牡,3,11,21.4, ,101,3,55,△,*,長浜鴻緒,(美),奥平雅士,リオンディーズ,クロフネ,,ニアークティック系,3,1,2中2,4,未勝利,ダ,1800,稍,,柴田,57.0,,12,108.0,9,1.8,8,3,3,4,4,38.05,40.7,11,アトラステソーロ
2,,2,ゴールドフリーダム,セ,3,4,9.1, , 98,6,54,▲,,遠藤汰月,(美),青木孝文,ゴールドアクター,マーベラスサンデー,,ロイヤルチャージャー系,2,7,1東3,初,未勝利,ダ,1600,良,,遠藤,54.0,▲,14,270.0,7,1.8,14,,,14,16,38.34,37.4,2,フクシマブリルハム
3,,3,スカイレックス,牡,3,1,3.0, ,117,1,57,,*,横山琉人,(美),斎藤誠,ヴァンゴッホ,スペシャルウィーク,,ロイヤルチャージャー系,2,28,2中1,2,未勝利,ダ,1800,重,,菅原,57.0,,3,16.0,2,1.3,4,3,3,4,3,37.90,38.1,2,パラダイスフェイス
4,,4,ケイジ,牡,3,9,18.4, , 98,6,57,,,大野拓弥,(美),高柳瑞樹,マジェスティックウォリアー,ヴァーミリアン,,ネイティヴダンサー系,3,1,2中2,14,未勝利,ダ,1800,稍,,大野,57.0,,7,19.7,13,2.6,11,12,13,12,12,38.50,40.6,10,アトラステソーロ
5,B,5,パンパネイラ,セ,3,6,14.8, , 97,9,54,▲,,佐藤翔馬,(美),高橋文雅,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,2,28,2中1,2,未勝利,ダ,1800,重,,佐藤,54.0,▲,8,109.2,4,1.0,9,5,5,7,7,38.05,39.7,3,インディヴァイン
5,,6,アオイミズホ,牡,3,2,3.9, ,105,2,57,,*,岩田望来,(美),古賀慎明,ビーチパトロール,ダイワメジャー,,ロイヤルチャージャー系,2,21,1東7,2,未勝利,ダ,1600,良,,戸崎,57.0,,5,9.0,9,1.8,4,,,14,14,37.26,38.5,5,エムノビアンカ
6,,7,サドルトウショウ,牝,3,12,71.0, , 86,10,52,▲,*,石田拓郎,(美),萱野浩二,ジャスタウェイ,シンボリクリスエス,,ロイヤルチャージャー系,3,14,2中5,17,未勝利,芝,1600,良,,野中,55.0,,16,490.3,14,2.1,16,,9,10,11,36.00,36.1,13,ホウオウギンガ
6,,8,ワンダーブリッツ,牡,3,3,7.0, ,  0,,57,,,西村淳也,(美),久保田貴,クリソベリル,ワイルドワンダー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,コウソクユノ,牝,3,10,20.0, ,100,4,55,,*,原優介,(美),中舘英二,ブリックスアンドモルタル,キングカメハメハ,,ネイティヴダンサー系,1,10,1中3,3,未勝利・牝,ダ,1200,良,,杉原,55.0,,9,43.5,8,1.5,7,,,12,12,35.90,38.2,4,ライヴレッドアイ
7,,10,メイショウソラル,牡,3,5,13.4, ,  0,,57,,,菊沢一樹,(美),和田勇介,ダノンレジェンド,クレスコグランド,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,グラムエッジ,牡,3,8,17.5, , 99,5,57,,*,岩田康誠,(美),手塚貴久,ナダル,ダンスインザダーク,,ロイヤルチャージャー系,1,11,1中4,初,新馬,ダ,1800,良,,石川,57.0,,8,31.7,12,3.9,3,16,16,15,12,39.80,40.2,8,エスシービクトリア
8,B,12,ランブレイ,牡,3,7,16.4, , 98,6,57,,,佐々木大,(美),黒岩陽一,リアルスティール,"Danehill Dancer",,ニアークティック系,1,10,1中3,初,新馬,芝,2000,良,,佐々,57.0,,5,14.8,14,7.2,8,15,15,14,14,39.34,37.6,14,ランザワールド
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032106020703,2026.3.21,土,中山,2中7,3,,未勝利,ダート,1200,,2,良(暫定),曇(暫定),16,11:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マイエラ,牡,3,7,25.1, ,109,3,55,△,,長浜鴻緒,(美),蛯名正義,リオンディーズ,"Bluegrass Cat",,ニアークティック系,3,1,2中2,9,未勝利,ダ,1200,稍,,長浜,55.0,△,5,26.9,6,1.7,4,,,3,3,34.50,38.6,10,モーゲンセン
1,B,2,フェイスリフト,牡,3,5,10.2, ,107,6,57,,,原優介,(美),嘉藤貴行,フォーウィールドライブ,ブラックタイド,,ロイヤルチャージャー系,3,7,2中3,6,未勝利,ダ,1200,重,B,原優,57.0,,4,11.8,4,0.9,15,,,3,3,34.60,37.3,3,トヨサカエ
2,,3,ローレルクラウン,牡,3,8,25.9, , 99,11,54,▲,*,上里直汰,(美),松尾卓哉,ミッキーアイル,アドマイヤムーン,,ネイティヴダンサー系,2,21,1阪1,4,未勝利,ダ,1800,良,,佐々,57.0,,10,60.4,8,2.9,14,3,3,3,3,38.95,39.8,13,チェリヴェント
2,,4,セントリアン,牝,3,10,40.5, ,106,7,52,▲,*,石田拓郎,(美),萱野浩二,アジアエクスプレス,オルフェーヴル,,,2,28,2中1,15,未勝利・牝,ダ,1200,重,,原田,55.0,,4,7.1,8,1.1,5,,,2,2,34.20,38.7,12,タヤスロレンヌ
3,,5,アンコンケラブル,牡,3,12,62.5, , 92,14,57,,,木幡巧也,(美),牧光二,ロードカナロア,ダンスインザダーク,,ロイヤルチャージャー系,1,25,1中9,19,未勝利,芝,1600,良,,木幡,57.0,,8,69.7,14,3.1,15,,10,11,12,35.34,37.5,13,ナイスプレーアスク
3,,6,マルターズドン,牡,3,2,3.9, ,115,2,57,,,佐々木大,(美),手塚貴久,ドレフォン,キズナ,,,2,22,1東8,9,未勝利,ダ,1400,良,,佐々,57.0,,6,14.0,2,0.2,3,,,1,1,37.28,36.7,2,アトミックブレス
4,,7,カシノサルパーレ,牝,3,14,101.8, , 82,16,55,,*,柴田大知,(美),和田雄二,ヘンリーバローズ,ネオユニヴァース,,ロイヤルチャージャー系,1,31,1小3,12,未勝利,芝,1800,良,,森田,52.0,▲,14,226.5,15,3.1,16,9,9,13,13,35.85,38.2,15,アイドクレース
4,,8,ヴェントディルーナ,牝,3,11,42.9, ,103,8,55,,*,石橋脩,(美),清水英克,ファインニードル,Shamardal,,ニアークティック系,2,22,1東8,初,新馬,ダ,1400,良,,佐々,55.0,,4,8.2,12,4.0,7,,,1,1,36.60,42.8,14,ローズブーケ
5,,9,タイセイガナール,牡,3,13,64.4, ,100,10,54,▲,*,佐藤翔馬,(美),伊藤圭三,タワーオブロンドン,ゴールドアリュール,,ロイヤルチャージャー系,2,21,1小9,5,未勝利,ダ,1000,良,,石田,54.0,▲,9,42.3,8,1.8,13,,,4,4,34.95,37.2,11,エコロレバン
5,,10,イチザペガサス,牡,3,15,125.1, , 95,13,57,,,的場勇人,(美),的場均,ヴァンセンヌ,タイムパラドックス,,ロイヤルチャージャー系,2,22,1阪2,3,未勝利,ダ,1200,良,,的場,57.0,,14,345.3,8,1.8,15,,,10,10,37.00,37.3,8,ゼンノフォトン
6,,11,ソニックブレイカー,牡,3,6,18.7, ,103,8,57,,,横山琉人,(美),稲垣幸雄,モーリス,サクラバクシンオー,,ナスルーラ系,2,15,1小8,8,未勝利,芝,1200,稍,,横山,57.0,,9,27.2,6,0.8,16,,,7,6,34.10,35.8,5,エバーラスト
6,,12,ヌクレオチド,牡,3,1,3.3, ,122,1,57,,,柴田善臣,(美),粕谷昌央,モズアスコット,エピファネイア,,,3,1,2中2,3,未勝利,ダ,1200,稍,,柴田,57.0,,2,2.3,2,0.3,1,,,2,2,34.20,37.5,3,モーゲンセン
7,,13,ダイバーシティ,牡,3,9,32.9, , 97,12,57,,*,野中悠太,(美),金成貴史,アメリカンペイトリオット,サクラバクシンオー,,ナスルーラ系,11,1,4東A,初,新馬,ダ,1400,不,,内田,56.0,,11,59.8,9,2.5,11,,,15,11,37.50,37.0,5,ビルバンテ
7,,14,ダズルオーロラ,牝,3,16,162.1, , 87,15,52,▲,*,遠藤汰月,(美),伊藤伸一,エポカドーロ,ハーツクライ,,ロイヤルチャージャー系,12,14,5中4,初,新馬,ダ,1200,稍,B,岩部,55.0,,15,262.3,13,3.5,14,,,9,10,36.80,39.9,13,ルクスポップスター
8,B,15,コウソクルリアン,牡,3,3,5.7, ,108,4,57,,*,武藤雅,(美),武藤善則,サトノダイヤモンド,"Street Sense",,ネイティヴダンサー系,2,14,1東5,3,未勝利,ダ,1400,良,,石川,57.0,,4,10.5,6,2.0,7,,,5,5,37.05,38.4,12,トウカイレオ
8,,16,フィールマイプラン,牡,3,4,6.1, ,108,4,57,,,荻野極,(美),岩戸孝樹,サトノクラウン,ブラックタイド,,ロイヤルチャージャー系,3,1,2中2,7,未勝利,ダ,1200,稍,,荻野,57.0,,3,9.8,3,1.0,6,,,5,5,34.70,37.7,4,モーゲンセン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032106020704,2026.3.21,土,中山,2中7,4,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,11:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ホウオウファミリー,牡,3,3,5.9, ,117,2,57,,,戸崎圭太,(美),田中博康,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,2,1,1東2,3,未勝利,ダ,2100,良,,戸崎,57.0,,1,1.7,2,0.6,1,3,3,3,3,38.40,39.3,3,オルブライト
2,,2,メイショウミズホ,牝,3,11,91.7, , 92,10,55,,*,野中悠太,(美),和田勇介,ダンカーク,ゴールドアリュール,,ロイヤルチャージャー系,3,15,2中6,初,未勝利・牝,ダ,1800,良,,長浜,53.0,△,10,69.0,12,2.8,16,16,16,16,15,39.25,39.8,4,スターサンサルー
3,,3,アイアムジャイアン,牡,3,6,27.8, ,  0,,55,△,,長浜鴻緒,(美),奥平雅士,キズナ,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,タイセイブルーム,牡,3,5,15.8, ,103,6,57,,*,津村明秀,(美),古賀慎明,マテラスカイ,ディープインパクト,,ロイヤルチャージャー系,1,17,1中6,初,新馬,ダ,1800,良,,北村,57.0,,14,84.8,6,0.4,13,2,4,3,3,38.50,40.3,7,ガムラスタン
4,B,5,テンレディーゴー,牡,3,7,31.7, ,101,7,57,,*,西村淳也,(美),菊川正達,デクラレーションオブウォー,エピファネイア,,,2,7,1東3,9,未勝利,ダ,1600,良,,吉田,57.0,,7,35.2,10,2.2,9,,,14,14,38.16,38.1,6,フクシマブリルハム
5,,6,ニシノモリミチ,牡,3,4,12.9, ,117,2,57,,*,田辺裕信,(美),高木登,ダノンプレミアム,ゴールドヘイロー,,ロイヤルチャージャー系,1,24,1中8,3,未勝利,ダ,1800,良,,菅原,57.0,,2,4.5,4,0.5,3,3,3,3,3,37.95,41.6,5,スノースコール
5,B,7,アルティーノ,牡,3,8,62.2, , 95,8,54,▲,*,上里直汰,(美),伊坂重信,アルアイン,キンシャサノキセキ,,ロイヤルチャージャー系,3,1,1阪4,12,１勝ｸﾗｽ*,芝,2000,良,,森田,54.0,▲,6,128.8,5,3.9,7,6,6,6,6,36.90,37.9,6,コンジェスタス
6,B,8,ビービーアジャイル,牡,3,1,1.6, ,122,1,57,,*,ルメール,(美),中舘英二,サンダースノー,ゴールドアリュール,,ロイヤルチャージャー系,2,22,1東8,8,未勝利,ダ,2100,良,B,キン,57.0,,2,3.3,2,0.2,2,1,2,4,3,39.36,35.8,1,バスキュール
6,,9,スーパーハイウェイ,牡,3,9,70.0, ,104,5,57,,,佐々木大,(美),伊藤大士,アメリカンペイトリオット,ストーミングホーム,,ネイティヴダンサー系,3,1,2中2,3,未勝利,ダ,1800,稍,,佐々,57.0,,6,16.7,10,2.1,7,5,5,4,8,38.10,40.9,13,アトラステソーロ
7,,10,ストーリーオブラブ,牝,3,13,136.3, , 86,12,55,,,小林脩斗,(美),小野次郎,マジェスティックウォリアー,チーフベアハート,,ニアークティック系,11,16,5東4,初,新馬,ダ,1600,良,,小林,55.0,,15,278.3,13,1.9,15,,,14,14,39.00,37.4,8,アジアントレジャー
7,,11,デルマカイモン,牡,3,12,117.3, , 95,8,54,▲,*,遠藤汰月,(美),高柳瑞樹,エイシンフラッシュ,ヴィクトワールピサ,,ロイヤルチャージャー系,2,7,1東3,2,未勝利,ダ,1600,良,,江田,57.0,,13,183.4,11,2.3,12,,,6,7,37.62,39.1,12,フクシマブリルハム
8,B,12,ハイランドパレス,牡,3,2,5.3, ,106,4,57,,,荻野極,(美),鹿戸雄一,"Palace Pier","Wootton Bassett",,,2,21,1東7,11,未勝利,芝,2400,良,,荻野,57.0,,6,28.0,10,1.4,10,10,2,2,2,37.37,36.1,13,ゴールデンパゴーダ
8,,13,トランセンコ,牝,3,10,71.0, , 88,11,55,,,木幡育也,(美),松永康利,トランセンド,ブラックタイド,ニアークティック系,ロイヤルチャージャー系,3,8,2中4,17,未勝利・牝,ダ,1800,稍,,木幡,55.0,,16,327.4,8,1.0,13,9,9,11,11,38.70,41.5,5,ステイグローリアス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032106020705,2026.3.21,土,中山,2中7,5,,未勝利,芝,2200,A,4,良(暫定),曇(暫定),18,12:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ベストブラザーズ,牡,3,4,11.8, ,106,3,57,,*,津村明秀,(美),辻哲英,キセキ,ハーツクライ,,ロイヤルチャージャー系,1,24,1中8,7,未勝利,芝,2200,良,,木幡,57.0,,7,20.0,7,0.8,14,4,4,4,6,36.11,36.5,11,ミッキーファルコン
2,,2,クラリスヒメ,牝,3,11,86.8, , 81,11,52,▲,*,石田拓郎,(美),浅利英明,ダノンキングリー,エイシンフラッシュ,,,8,30,2札3,3,未勝利・牝*,芝,1500,稍,,丹内,55.0,,7,84.7,8,1.7,6,,7,7,7,37.73,37.0,8,ラスティングスノー
3,,3,アクトサージ,牡,3,7,38.7, ,  0,,57,,,吉田豊,(美),中川公成,ゴールドアクター,ハービンジャー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,レイランディ,牡,3,8,46.2, ,103,4,55,△,*,長浜鴻緒,(美),古賀慎明,ジャスタウェイ,Alhaarth,,ニアークティック系,2,10,1東4,22,未勝利,芝,2400,良,,三浦,57.0,,10,126.0,9,1.3,9,6,6,3,3,37.17,36.3,16,レイヒストリコ
4,,5,ヤマメナイト,牡,3,9,55.7, ,101,6,57,,*,野中悠太,(美),田島俊明,レイデオロ,ハービンジャー,,ニアークティック系,3,7,2中3,14,未勝利,芝,2200,稍,,吉田,57.0,,10,153.2,10,1.4,14,12,12,14,12,37.65,36.6,8,ウィロークリーク
5,,6,カサナルキセキ,牝,3,12,90.5, , 97,7,55,,,石橋脩,(美),青木孝文,ガルボ,スーパーホーネット,,ニアークティック系,3,7,2中3,18,未勝利・牝,芝,2000,稍,,石橋,55.0,,17,264.6,11,1.3,17,1,1,1,1,37.37,37.2,14,サムシングスイート
5,,7,ティラーノ,牡,3,3,10.2, , 96,8,57,,,佐々木大,(美),小手川準,ゴールドシップ,バトルプラン,,ネイティヴダンサー系,1,31,1東1,3,未勝利,ダ,1600,良,,佐々,57.0,,9,57.7,14,2.3,8,,,4,5,37.14,38.9,15,タイキブリッツェン
6,,8,レッドリアライズ,牡,3,5,18.7, , 94,9,57,,,原優介,(美),黒岩陽一,ジャスタウェイ,Frankel,,ニアークティック系,1,24,1中8,7,未勝利,芝,2200,良,,原優,57.0,,16,164.5,11,1.3,10,10,11,11,11,36.38,36.3,9,ミッキーファルコン
6,,9,レッドレガリア,牡,3,1,1.5, ,127,1,57,,,ルメール,(美),木村哲也,エピファネイア,"Unbridled's Song",,ネイティヴダンサー系,12,28,5中8,初,新馬,芝,2000,良,,ルメ,56.0,,1,2.2,2,0.1,3,14,14,14,12,38.10,34.8,1,コンジェスタス
7,,10,エーデルゼーレ,牡,3,2,4.6, ,118,2,57,,*,岩田望来,(美),堀宣行,コントレイル,Curlin,,ネイティヴダンサー系,9,28,4中9,5,未勝利*,芝,2000,良,,モレ,55.0,,2,3.4,2,0.4,1,3,3,3,2,37.37,33.9,1,コッツォリーノ
7,,11,ミサダメキメル,牡,3,10,86.8, ,103,4,54,▲,,遠藤汰月,(美),高橋文雅,アメリカンペイトリオット,エピファネイア,,,3,7,2中3,5,未勝利,芝,2200,稍,,遠藤,54.0,▲,13,266.0,8,1.1,13,16,15,17,14,37.76,36.0,2,ウィロークリーク
8,,12,ノーブルスナイパー,牡,3,6,24.6, ,  0,,57,,,西村淳也,(美),菊川正達,サトノクラウン,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,13,ケンブリッジサクラ,牝,3,13,92.4, , 91,10,52,▲,*,水沼元輝,(美),石栗龍彦,タリスマニック,マーベラスサンデー,,ロイヤルチャージャー系,3,14,1名1,6,未勝利,ダ,1200,良,,西塚,55.0,,13,133.0,11,2.3,15,,,14,13,37.40,38.1,8,ゴーゴーパンチ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032106020706,2026.3.21,土,中山,2中7,6,,1勝,芝,1600,A,3,良(暫定),曇(暫定),16,12:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ルートサーティーン,牡,3,4,8.6,+,105,6,57,,,岩田康誠,(栗),辻野泰之,イスラボニータ,Liaison,,,1,12,1京5,9,シンザンG3,芝,1600,良,,岩田,57.0,,7,13.6,16,2.7,3,,,2,2,35.22,37.4,16,サンダーストラック
2,,2,リネンタイリン,牡,3,8,28.3, , 88,10,55,△,*,長浜鴻緒,(美),平岩大典,キズナ,パラダイスクリーク,,ナスルーラ系,2,14,1東5,9,１勝ｸﾗｽ*,芝,1400,良,,柴田,57.0,,14,319.8,12,0.7,13,,,16,16,36.98,33.3,3,トラスコンガーデン
3,,3,エルリオ,牝,3,11,102.8,>, 71,11,52,▲,*,遠藤汰月,(美),深山雅史,キセキ,ゼンノロブロイ,,ロイヤルチャージャー系,3,12,船橋,6,ベスト,ダ,1600,良,,長浜,52.0,△,4,,1,-0.0,,3,3,3,3,,----,,(ウインカトリーヌ)
4,,4,ギガントマキア,牡,3,13,133.9, , 92,9,54,▲,*,石田拓郎,(美),室井潔,モーニン,シンボリクリスエス,,ロイヤルチャージャー系,3,1,1阪4,連,１勝ｸﾗｽ*,芝,2000,良,,川端,54.0,▲,7,144.4,7,5.0,5,2,2,2,4,36.43,40.1,8,コンジェスタス
4,,5,ジーティーシンドウ,牡,3,2,4.4,+,130,1,57,,*,岩田望来,(美),栗田徹,オルフェーヴル,"Dutch Art",,,1,4,1中1,3,ジュニア(L),芝,1600,良,,菅原,57.0,,3,3.8,3,0.0,6,,2,2,2,35.82,35.1,6,リゾートアイランド
5,,6,リトルエンジェル,牝,3,10,45.5,>, 70,12,52,▲,*,水沼元輝,(美),石栗龍彦,ミスチヴィアスアレックス,ハービンジャー,,ニアークティック系,3,4,川崎,20,アクア,ダ,1400,不,,岡村,54.0,,8,,9,3.9,,8,8,6,7,,----,,ライフイズ
5,,7,スタートレイン,牝,3,6,10.3, , 98,7,55,,,佐々木大,(美),黒岩陽一,キタサンブラック,"War Front",,ニアークティック系,11,23,5東5,10,赤松賞･1勝*,芝,1600,良,,佐々,55.0,,6,10.5,4,0.6,3,,,2,3,36.12,34.0,4,ヒズマスターピース
