レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030106020201,2026.3.1,日,中山,2中2,1,,未勝利,ダート,1800,,4,稍(暫定),晴(暫定),16,10:05,牝,馬齢,３歳
6,,11,イヌボウノサザナミ,牝,3,15,111.7, , 83,16,55,,*,石川裕紀,(美),大和田成,ダノンキングリー,"Air Force Blue",,,2,14,2京5,6,未勝利,芝,1800,良,,菱田,55.0,,16,506.6,16,3.6,15,,,17,17,36.85,36.6,10,ブラックシャリマー
6,,12,ロココ,牝,3,6,7.6, ,102,6,53,△,*,長浜鴻緒,(美),根本康広,ミスターメロディ,ハービンジャー,,ニアークティック系,2,14,2京5,2,未勝利・牝,ダ,1800,稍,,幸英,55.0,,7,46.3,4,0.8,7,10,10,7,8,38.70,39.3,2,リーチグローリー
7,,13,エリザベスタウン,牝,3,9,37.2, , 89,15,55,,*,原優介,(美),池上昌和,ホッコータルマエ,ディープインパクト,,ロイヤルチャージャー系,12,20,5中5,初,新馬,ダ,1800,良,,遠藤,52.0,▲,11,151.8,10,3.0,12,10,10,11,12,38.85,40.5,9,ゴールドブレイズ
7,,14,タートルインメイ,牝,3,8,18.7, ,103,5,55,,,松岡正海,(美),奥平雅士,ロージズインメイ,タートルボウル,ロイヤルチャージャー系,ニアークティック系,2,10,1東4,3,未勝利・牝,ダ,1600,稍,,松岡,55.0,,7,41.3,8,1.5,6,,,5,4,37.20,39.2,9,ティルベリー
8,,15,ピュアエンブレム,牝,3,4,6.7, , 99,7,55,,*,岩田康誠,(美),小手川準,サトノダイヤモンド,ウォーエンブレム,,ネイティヴダンサー系,12,14,5中4,10,未勝利*,芝,2000,稍,,戸崎,55.0,,4,5.7,15,2.7,1,15,15,17,16,37.80,37.5,5,ラージアンサンブル
8,,16,フローラルアーチ,牝,3,12,80.0, , 99,7,55,,*,佐々木大,(美),武藤善則,マインドユアビスケッツ,ヴィクトワールピサ,,ロイヤルチャージャー系,2,4,川崎,7,ガーネ,ダ,1400,良,,武藤,54.0,,6,,9,2.0,,10,10,6,11,,----,,エンゲルリート
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030106020202,2026.3.1,日,中山,2中2,2,,未勝利,ダート,1800,,4,稍(暫定),晴(暫定),16,10:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アイアムアッパレ,牡,3,12,40.9, , 94,13,57,,,柴田善臣,(美),奥平雅士,リオンディーズ,クロフネ,,ニアークティック系,1,31,1東1,3,未勝利,ダ,1600,良,,柴田,57.0,,12,136.2,10,1.7,10,,,10,10,37.38,37.9,7,タイキブリッツェン
1,,2,コパノミラノ,牡,3,16,49.2, , 92,14,57,,,柴田大知,(美),上原博之,コパノリッキー,エイシンフラッシュ,,,1,4,1中1,4,未勝利,ダ,1800,稍,,柴田,57.0,,11,100.9,9,3.0,9,6,6,8,8,37.55,43.1,9,サトノリシャール
2,,3,キリスパークル,牝,3,8,29.8, , 90,15,55,,,石橋脩,(美),勢司和浩,ディーマジェスティ,タイキシャトル,,ロイヤルチャージャー系,1,17,1中6,6,未勝利,芝,2000,良,,石橋,55.0,,16,323.9,12,0.7,16,7,7,12,10,36.90,35.3,4,レダアトミカ
2,,4,クアッドフォルツァ,牡,3,13,42.8, ,103,4,54,▲,,佐藤翔馬,(美),伊藤圭三,ゴールドドリーム,キングカメハメハ,,ネイティヴダンサー系,1,24,1中8,4,未勝利,ダ,1800,良,,佐藤,54.0,▲,10,202.6,6,1.1,9,8,6,8,6,38.40,41.3,4,スノースコール
3,,5,アトラステソーロ,牡,3,1,2.2, ,105,3,57,,,菅原明良,(美),高木登,キタサンブラック,"Declaration of War",,,9,21,4中7,初,新馬,ダ,1800,稍,,菅原,55.0,,4,8.7,5,1.0,11,6,6,2,2,38.45,39.5,5,ナリノシャーウッド
3,,6,ウインドオブヘヴン,牡,3,3,9.3, ,100,9,57,,*,横山武史,(美),戸田博文,ロードカナロア,アドマイヤベガ,,ロイヤルチャージャー系,1,31,1東1,9,未勝利,芝,1600,良,,岩田,57.0,,8,41.5,9,1.1,9,,,5,6,35.70,35.0,7,リアライズリバティ
4,,7,スーパーハイウェイ,牡,3,6,19.8, ,103,4,57,,,佐々木大,(美),伊藤大士,アメリカンペイトリオット,ストーミングホーム,,ネイティヴダンサー系,2,7,1東3,8,未勝利,ダ,1600,良,,佐々,57.0,,5,12.2,5,1.0,7,,,3,3,37.26,38.4,10,フクシマブリルハム
4,,8,チェストー,牡,3,10,33.3, , 97,11,53,★,,谷原柚希,(美),土田稔,レッドファルクス,フリオーソ,,ロイヤルチャージャー系,2,7,1東3,3,未勝利,ダ,1600,良,,谷原,53.0,★,10,102.3,9,2.0,10,,,12,12,37.98,38.2,7,フクシマブリルハム
5,,9,トーケンジンロック,セ,3,5,19.5, , 83,16,55,△,*,長浜鴻緒,(美),根本康広,サトノクラウン,ディープインパクト,,ロイヤルチャージャー系,2,7,1東3,12,未勝利,芝,1600,良,,松岡,57.0,,13,178.2,16,3.3,13,,,16,16,37.14,36.3,16,ターンザテーブルス
5,,10,ゴーフォアブローク,牡,3,2,4.8, ,111,1,57,,*,田辺裕信,(美),手塚貴久,インディチャンプ,"Giant's Causeway",,ニアークティック系,2,1,1東2,4,未勝利,ダ,2100,良,,長浜,55.0,△,2,4.7,7,2.3,2,1,1,1,1,38.24,41.4,10,オルブライト
6,,11,エコロストーム,牝,3,4,9.8, ,107,2,55,,*,三浦皇成,(美),千葉直人,ロージズインメイ,デュランダル,ロイヤルチャージャー系,ロイヤルチャージャー系,1,25,1中9,2,未勝利・牝,ダ,1800,良,,菅原,55.0,,3,12.7,3,1.0,3,7,7,7,7,39.25,40.4,2,プレイメイカー
6,,12,ケイジ,牡,3,11,36.4, , 99,10,57,,*,大野拓弥,(美),高柳瑞樹,マジェスティックウォリアー,ヴァーミリアン,,ネイティヴダンサー系,11,23,5東5,初,新馬,ダ,1600,良,,丹内,56.0,,6,18.1,10,2.4,7,,,10,9,37.68,38.4,10,フルミネブル
7,,13,イヌボウノヒカリ,牝,3,15,46.8, , 96,12,55,,,江田照男,(美),国枝栄,ディーマジェスティ,Frankel,,ニアークティック系,2,7,1東3,初,未勝利・牝,ダ,1400,良,,江田,55.0,,10,117.4,9,1.9,10,,,12,12,37.43,38.7,9,チームユートピア
7,,14,ブルースパーダ,牡,3,14,45.8, ,102,6,57,,,原優介,(美),矢野英一,ゴールドドリーム,ボーナスフィーバー,,ネイティヴダンサー系,2,10,1東4,14,未勝利,ダ,2100,稍,,原優,57.0,,6,16.2,8,3.1,7,3,4,6,5,38.44,41.2,8,ジーティーブラック
8,,15,ガクエンテンゴク,牡,3,9,29.8, ,101,8,57,,*,野中悠太,(美),根本康広,アメリカンペイトリオット,シンボリクリスエス,,ロイヤルチャージャー系,2,12,名古,5,名古屋,ダ,1500,稍,,秋山,57.0,,2,,2,0.3,,2,4,4,1,,----,,コレデヨカロウ
8,,16,シンエンドーツダ,牡,3,7,21.5, ,102,6,57,,*,木幡巧也,(美),萱野浩二,イスラボニータ,タートルボウル,,ニアークティック系,2,1,1小4,4,未勝利,ダ,1700,良,,菊沢,57.0,,9,46.6,6,1.6,8,9,11,7,5,37.91,39.2,5,ラブインアクション
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030106020203,2026.3.1,日,中山,2中2,3,,未勝利,ダート,1200,,2,稍(暫定),晴(暫定),16,11:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ジャンプストリート,牡,3,15,119.4, , 91,9,57,,,松岡正海,(美),伊藤伸一,サトノジェネシス,タイキシャトル,,ロイヤルチャージャー系,1,18,1中7,12,未勝利,ダ,1200,良,,松岡,57.0,,15,303.2,9,1.8,12,,,15,15,35.90,39.0,3,マーガレットクレア
1,B,2,ニシノバリキング,牡,3,11,64.9, , 87,12,57,,*,原田和真,(美),小手川準,マテラスカイ,リーチザクラウン,,ロイヤルチャージャー系,12,6,5中1,初,新馬,ダ,1200,良,,内田,56.0,,10,45.1,16,9.4,3,,,16,16,39.30,43.2,16,トワイライトサイト
2,,3,フォーアライター,牝,3,14,116.8, , 90,10,52,▲,*,上里直汰,(美),矢嶋大樹,ハービンジャー,クロフネ,ニアークティック系,ニアークティック系,12,14,5中4,初,新馬,芝,1600,稍,,小林,52.0,▲,12,93.4,12,3.0,10,,7,10,10,37.26,37.5,13,ジーティーシンドウ
2,,4,ヘヴンズドライブ,牝,3,7,33.9, , 94,7,55,,*,岩田康誠,(美),和田勇介,ダノンスマッシュ,ジャングルポケット,,ナスルーラ系,12,13,5中3,連,未勝利・牝*,ダ,1200,良,,石田,52.0,▲,9,129.7,6,1.0,8,,,4,6,34.70,39.8,6,ベアアッコチャン
3,,5,ピルスナー,牝,3,12,75.4, , 87,12,55,,*,原優介,(美),青木孝文,ベンバトル,ハーツクライ,,ロイヤルチャージャー系,1,14,名古,6,名古屋,ダ,1500,良,,渡辺,55.0,,6,,4,1.5,,4,4,6,6,,----,,シエルライズ
3,,6,カンノンミッキー,牡,3,5,16.2, ,104,4,57,,,木幡巧也,(美),小西一男,ミッキーロケット,フサイチリシャール,,ニアークティック系,2,10,1東4,4,未勝利,ダ,1400,稍,,木幡,57.0,,7,25.9,5,0.7,4,,,7,6,38.63,36.7,4,ベアハンドキャッチ
4,,7,ネオアカジョウ,牡,3,8,41.8, , 94,7,57,,*,田辺裕信,(美),小西一男,ダノンスマッシュ,クロフネ,,ニアークティック系,1,18,1中7,14,未勝利,ダ,1200,良,,横山,57.0,,11,139.0,11,2.0,9,,,11,12,35.00,40.1,9,マーガレットクレア
4,,8,ヌクレオチド,牡,3,2,2.6, ,120,1,57,,,柴田善臣,(美),粕谷昌央,モズアスコット,エピファネイア,,,2,10,1東4,3,未勝利,ダ,1400,稍,,柴田,57.0,,3,6.8,2,0.0,2,,,2,2,38.18,36.6,3,ベアハンドキャッチ
5,,9,マイエラ,牡,3,6,31.2, , 98,6,55,△,*,長浜鴻緒,(美),蛯名正義,リオンディーズ,"Bluegrass Cat",,ニアークティック系,12,27,5中7,9,未勝利*,芝,2000,良,,菊沢,56.0,,12,204.0,14,1.2,10,5,5,5,4,36.64,37.6,14,ポッドクロス
5,,10,キョンチャン,牝,3,10,63.9, , 88,11,55,,,江田照男,(美),深山雅史,バゴ,クロフネ,ナスルーラ系,ニアークティック系,1,10,1中3,17,未勝利,ダ,1200,良,,江田,55.0,,13,94.8,14,2.5,16,,,10,10,36.50,38.7,13,コックピットサイト
6,,11,ボビネット,牝,3,16,143.8, , 84,16,55,,,吉田豊,(美),和田雄二,イスラボニータ,フレンチデピュティ,,ニアークティック系,1,25,1中9,3,未勝利,ダ,1200,良,,吉田,55.0,,15,299.8,14,2.9,16,,,13,13,35.90,39.9,11,サトノエスケープ
6,,12,エーデルハイ,牝,3,9,43.7, , 86,15,55,,*,津村明秀,(美),天間昭一,シャンハイボビー,マーベラスサンデー,,ロイヤルチャージャー系,1,18,1中7,14,未勝利・牝,芝,1600,良,,荻野,55.0,,14,223.7,12,1.3,12,,16,16,15,36.36,34.9,3,サンヴィクトワール
7,,13,フィールマイプラン,牡,3,3,11.2, ,101,5,57,,*,荻野極,(美),岩戸孝樹,サトノクラウン,ブラックタイド,,ロイヤルチャージャー系,1,12,1中5,3,未勝利,ダ,1800,良,,石川,57.0,,5,10.3,12,3.9,10,2,2,2,2,38.15,43.8,13,ジェイエルモーダル
7,,14,モーゲンセン,牡,3,1,2.0, ,114,2,57,,,戸崎圭太,(美),斎藤誠,Mendelssohn,"Pioneerof the Nile",,ネイティヴダンサー系,2,1,1東2,2,未勝利,ダ,1400,良,,戸崎,57.0,,2,5.0,4,1.2,9,,,6,6,36.53,37.9,4,ケブランリ
8,,15,シューペルブリアン,牝,3,13,101.5, , 87,12,55,,*,黛弘人,(美),佐藤吉勝,ダノンレジェンド,モーリス,,,1,25,1中9,4,未勝利,ダ,1200,良,,江田,55.0,,14,257.9,12,2.4,14,,,13,13,36.00,39.3,7,サトノエスケープ
8,,16,エリンフレーム,牝,3,4,15.9, ,107,3,55,,*,石橋脩,(美),清水英克,フィレンツェファイア,スクリーンヒーロー,,ロイヤルチャージャー系,1,12,1中5,初,新馬,ダ,1200,良,,菊沢,55.0,,4,8.1,6,1.1,13,,,8,8,36.80,38.2,7,スローモーション
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030106020204,2026.3.1,日,中山,2中2,4,,1勝,ダート,1800,,4,稍(暫定),晴(暫定),16,11:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ゴールドブレイズ,牡,3,3,8.7,>,103,7,57,,,荻野極,(美),浅利英明,ゴールドドリーム,ロードカナロア,,,12,20,5中5,初,新馬,ダ,1800,良,,荻野,56.0,,3,7.3,1,-0.3,10,2,2,2,1,38.05,39.1,2,(ミスターキャンベラ)
2,,2,エコロガノン,牡,3,4,9.5,>,109,2,57,,,菅原明良,(美),矢野英一,マジェスティックウォリアー,ハーツクライ,,ロイヤルチャージャー系,12,20,5中5,3,未勝利*,ダ,1800,良,,菅原,56.0,,2,4.0,1,-0.3,3,2,2,2,1,38.45,38.4,1,(ファイタージェット)
3,,3,ヴァレンティーニ,牝,3,5,11.2,>,106,5,55,,,岩田康誠,(美),新開幸一,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,9,7,4中2,初,新馬,ダ,1800,良,,岩田,55.0,,5,7.5,1,-0.3,9,11,10,6,4,38.70,39.2,1,(ショコラプリン)
4,,4,エスシービクトリア,牡,3,7,17.3,>, 99,8,54,▲,,遠藤汰月,(美),村田一誠,マクフィ,アフリート,,ネイティヴダンサー系,1,11,1中4,初,新馬,ダ,1800,良,,遠藤,54.0,▲,9,50.1,1,-0.1,12,1,1,1,1,38.70,38.5,1,(アイデアユー)
5,,5,タイセイジェイド,牡,3,2,7.4,>,106,5,57,,*,戸崎圭太,(栗),矢作芳人,クリソベリル,ロージズインメイ,,ロイヤルチャージャー系,2,15,1東6,初,新馬,ダ,1600,良,,松山,57.0,,2,3.7,1,-0.1,6,,,3,3,37.26,37.7,5,(プレースメント)
6,,6,ガムラスタン,牡,3,6,12.3,>,108,3,57,,*,横山武史,(美),斎藤誠,サンダースノー,ネオユニヴァース,,ロイヤルチャージャー系,1,17,1中6,初,新馬,ダ,1800,良,,横山,57.0,,6,14.4,1,-0.1,8,7,7,8,8,38.90,39.1,2,(インディヴァイン)
7,,7,チャーリー,牡,3,1,1.5, ,114,1,57,,*,ルメール,(美),国枝栄,クリソベリル,"War Front",,ニアークティック系,1,21,船橋,5,ブルーG3,ダ,1800,良,,御神,56.0,,2,,3,1.0,,6,6,5,4,,----,,フィンガー
8,,8,ランニングビーチ,牡,3,8,35.7, ,108,3,57,,,木幡巧也,(美),牧光二,ルヴァンスレーヴ,デュランダル,,ロイヤルチャージャー系,2,21,1東7,14,１勝ｸﾗｽ*,ダ,1400,良,,木幡,57.0,,8,23.0,5,1.1,7,,,6,6,36.60,37.6,8,サマーゲール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030106020205,2026.3.1,日,中山,2中2,5,,未勝利,芝,1600,A,3,良(暫定),晴(暫定),16,12:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アンニャンクッキー,牝,3,9,38.3, ,  0,,55,,,原優介,(美),黒岩陽一,ワールドプレミア,キングズベスト,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,サザンテイオー,牡,3,1,2.8, ,122,1,55,△,,長浜鴻緒,(美),根本康広,シルバーステート,スウェプトオーヴァーボード,,ネイティヴダンサー系,2,21,1東7,2,未勝利,芝,1600,良,,長浜,55.0,△,2,4.8,2,0.3,1,,,7,6,36.12,34.2,5,マツリダイコ
2,,3,リーデレクオーレ,牝,3,10,41.9, , 91,8,55,,,柴田大知,(美),土田稔,アルアイン,バゴ,,ナスルーラ系,11,9,5東2,3,未勝利*,芝,1400,良,,柴田,55.0,,16,209.4,16,1.5,14,,,1,1,35.03,36.3,17,シャルトル
2,,4,ルモンテ,牡,3,14,62.1, ,  0,,57,,,原田和真,(美),堀内岳志,ワールドプレミア,ステイゴールド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,プリティウーマン,牝,3,3,9.5, ,  0,,55,,,荻野極,(美),国枝栄,コントレイル,Kingmambo,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,スーパーチャイルド,牡,3,8,33.7, , 94,7,57,,*,柴田善臣,(美),本間忍,モーリス,エンパイアメーカー,,ネイティヴダンサー系,11,2,4東B,3,未勝利*,ダ,1400,重,,菊沢,56.0,,10,151.9,9,2.2,11,,,8,8,36.30,37.8,7,ヘリテージブルーム
4,,7,ガヤーズベース,牡,3,7,31.5, ,  0,,57,,,幸英明,(美),田中勝春,フォーウィールドライブ,フェノーメノ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,ビップジョワ,牝,3,4,9.9, ,105,5,55,,,丸田恭介,(美),高柳瑞樹,サトノダイヤモンド,ファスリエフ,,ニアークティック系,2,10,1東4,初,新馬,芝,1600,良,,丸田,55.0,,11,71.2,4,0.3,16,,,3,2,36.54,34.5,7,マウンテンバローズ
5,,9,アテナガール,牝,3,15,72.5, ,  0,,55,,,江田照男,(美),西田雄一,アルアイン,キャプテンスティーヴ,,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ヴァイツェン,牝,3,13,61.4, ,  0,,52,▲,,遠藤汰月,(美),武市康男,ゴールドシップ,Tapit,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,アイアンパイク,牝,3,2,2.9, ,113,3,55,,,横山典弘,(美),村田一誠,ヘンリーバローズ,フレンチデピュティ,,ニアークティック系,2,7,1東3,4,未勝利,芝,1600,良,,横山,55.0,,6,7.3,3,0.1,9,,,3,3,36.30,34.5,6,ターンザテーブルス
6,,12,テンムス,牝,3,12,54.0, ,  0,,55,,,岩田康誠,(美),古賀慎明,ノヴェリスト,リンカーン,その他のエクリプス系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,ウィズアツインクル,牡,3,5,11.8, ,115,2,57,,,木幡巧也,(美),牧光二,ダノンバラード,サクラバクシンオー,,ナスルーラ系,2,10,1東4,初,新馬,芝,1600,良,,木幡,57.0,,4,11.1,3,0.3,3,,,8,8,36.72,34.2,5,マウンテンバローズ
7,,14,ナハトナナレオン,牝,3,6,16.0, ,108,4,55,,*,佐々木大,(美),矢嶋大樹,モーリス,ディープインパクト,,ロイヤルチャージャー系,1,31,2京1,4,未勝利,芝,1600,良,,横山,55.0,,7,27.8,4,0.3,6,,,3,3,35.64,36.0,7,ペイシャシス
8,,15,リバーブレーション,牡,3,11,51.8, , 97,6,54,▲,,上里直汰,(美),清水英克,マインドユアビスケッツ,スマートファルコン,,ロイヤルチャージャー系,2,14,1東5,初,新馬,ダ,1400,良,,上里,54.0,▲,14,211.2,4,0.8,6,,,5,4,37.80,37.4,4,ノースブルースカイ
8,,16,リッチフィールド,牡,3,16,124.9, , 91,8,57,,*,木幡育也,(美),杉浦宏昭,マクマホン,ディープインパクト,,ロイヤルチャージャー系,8,3,2新4,8,未勝利*,芝,1600,良,,佐藤,52.0,▲,5,117.3,5,2.7,6,,,6,6,37.02,35.6,3,ニシノエースサマ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030106020206,2026.3.1,日,中山,2中2,6,,1勝,ダート,1800,,4,稍(暫定),晴(暫定),16,12:55,牝,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マタミカンサン,牝,4,2,5.1, ,109,3,55,,,戸崎圭太,(美),加藤士津,ゴールドドリーム,コマンズ,,ニアークティック系,1,24,1中8,23,１勝ｸﾗｽ・牝,ダ,1800,良,,戸崎,55.0,,4,7.4,3,0.8,7,6,7,8,5,38.55,38.6,3,キョウエイフロイデ
2,,2,ノーブルノワール,牝,4,9,24.1, , 97,7,55,,*,幸英明,(美),林徹,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,1,12,1中5,13,１勝ｸﾗｽ・牝,ダ,1800,良,,舟山,52.0,▲,12,67.0,8,2.7,8,2,3,3,3,38.10,40.3,9,フィールオーサム
2,,3,ベルフィーヌ,牝,5,4,9.3, ,112,2,56,,,丸田恭介,(美),堀内岳志,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,12,13,5名3,4,１勝ｸﾗｽ・牝,ダ,1800,良,,丸田,56.0,,8,29.8,4,0.3,9,16,16,14,14,38.90,36.3,1,カロローザ
3,,4,パースウェイド,牝,4,1,2.2, ,115,1,55,,*,ルメール,(美),中舘英二,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,1,24,1中8,27,１勝ｸﾗｽ・牝,ダ,1800,良,,荻野,55.0,,1,3.3,4,0.8,3,2,2,2,2,38.25,39.2,5,キョウエイフロイデ
3,,5,メリーサウンド,牝,4,13,52.2, , 95,9,55,,,江田照男,(美),小笠倫弘,オルフェーヴル,ラムタラ,,ニアークティック系,2,1,1東2,11,１勝ｸﾗｽ,ダ,1400,良,,江田,55.0,,13,342.3,9,1.6,15,,,15,15,37.05,37.0,1,ベラジオワールド
